"sim","censoring","n","perc_censored","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
"118-1","light",500,0.132,0.952704997863058,0.562351571022976,0.375473055714673,0.954012139953004,0.556674526125543,0.3750434528574,0.956777731573607,0.544816948721674,0.374182648980318
"118-2","light",500,0.118,1.01912274285737,0.544134809392192,0.288352553046754,1.01918875602095,0.542093511447859,0.288693294321236,1.01928074780122,0.539500260896266,0.289125843870904
"118-3","light",500,0.142,0.727340033986713,0.865292573863934,0.416660603836102,0.740002943541076,0.808434637365999,0.416647136934336,0.753909241270266,0.748812440234554,0.416702123339845
"118-4","light",500,0.132,1.01832209175646,0.751467878241733,0.135098316985941,1.01968053985373,0.745313982786159,0.13522256934791,1.02111182327279,0.738864404276419,0.135325173854862
"118-5","light",500,0.104,1.07838019616213,0.497802138094478,0.163530931283763,1.07870631827237,0.492086880069373,0.163185465029255,1.08056917892805,0.479957756751962,0.162631444514757
"118-6","light",500,0.11,1.05291742733166,0.462452859209105,0.209778330812578,1.05393236470108,0.457102772552373,0.210121423524312,1.05576514483443,0.447619555725911,0.210742791810839
"118-7","light",500,0.158,0.830757425339684,0.660222812634652,0.43357832372632,0.835241002960909,0.637852918090388,0.431846252067663,0.841257136521633,0.612063695366017,0.430236597986598
"118-8","light",500,0.138,0.786656424038553,0.851738943098983,0.312418395297573,0.790749006095701,0.830257387218189,0.313568839624713,0.797365006093431,0.801746906024421,0.31422704619016
"118-9","light",500,0.112,1.09999471028917,0.452064826242551,0.20089752627691,1.10065928201887,0.448889635165031,0.200538224346468,1.10164019923236,0.444337671192427,0.200095787603386
"118-10","light",500,0.118,0.960170162710116,0.649887292805475,0.200490618199395,0.961316726035973,0.644477362244665,0.200310621729604,0.962158763778974,0.640571103683529,0.200183096442128
"118-11","light",500,0.152,1.06425787570459,0.301463361622044,0.182310863369569,1.06472215174042,0.299214925330118,0.182302977185294,1.06529304172114,0.296483442689757,0.182291237834888
"118-12","light",500,0.1,1.11265893395057,0.570137492624015,0.135668447870301,1.11258675329356,0.564948876977282,0.134137312401661,1.11375633033588,0.554459634180297,0.133071095347408
"118-13","light",500,0.128,1.17152152382733,0.3385703975632,0.192950666940129,1.17271277066901,0.333899215572763,0.192850271991464,1.17445379144298,0.327177246446441,0.192729241358856
"118-14","light",500,0.134,0.972843190004534,0.551670309818075,0.176479081058088,0.973839679141007,0.544794289718819,0.176729721801685,0.975543586179912,0.533154030486699,0.177230127838217
"118-15","light",500,0.096,0.988796392460164,0.58541042715064,0.239942064675391,0.989479324788145,0.582495731281906,0.239569046930352,0.990082609967662,0.579947051781104,0.239270991526315
"118-16","light",500,0.12,1.00194580710956,0.295937162147325,0.247926005310572,0.997101080944982,0.305610232414144,0.249380061614018,0.992761057283231,0.311775952684687,0.251101664587593
"118-17","light",500,0.118,0.964913529464998,0.550111057508431,0.284637200228779,0.96576878796653,0.545781328191703,0.284550993720059,0.966300313873669,0.54311393606607,0.284504725878035
"118-18","light",500,0.146,1.04729354145779,0.284475820330029,0.143018148356995,1.04808862703414,0.279788141521786,0.142666255119056,1.04866569551341,0.276825616379054,0.142436269961306
"118-19","light",500,0.118,1.04184161058656,0.45881930544934,0.279095457676975,1.04199626800934,0.457556577666156,0.279114910989998,1.04236420780234,0.454667183969979,0.279165483984488
