"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_sol","beta_sol","gamma_sol","se_alpha_sol","se_beta_sol","se_gamma_sol","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","time_tr","time_sol"
"11439-1","light",2000,0.1645,0.979846496538999,0.510377209663588,0.239794741251256,NA,NA,NA,NA,NA,NA,1.00915215284424,0.428882917218996,0.274111543188275,0.0470603851085094,0.0559927206662892,0.0649139415646742,0.993750138468129,0.562478020407946,0.274736647734641,0.0488060575237767,0.0734847572131105,0.0656376557204859,NA,1.25400000000002,25.871
"11439-2","light",2000,0.178,1.01964899288781,0.454543632216638,0.226548183614651,NA,NA,NA,NA,NA,NA,1.02172971565222,0.442328831013761,0.277340775151741,0.0489740041295129,0.0599975767136471,0.0660463737164817,1.02044095191159,0.518440079809448,0.276292910666664,0.0493088325178016,0.0701143450253223,0.0657968380728843,NA,1.79199999999997,28.739
"11439-3","light",2000,0.1635,1.06552216222712,0.490659604257634,0.202181712961823,NA,NA,NA,NA,NA,NA,1.0774039337859,0.476509248108172,0.233249988079884,0.0490673587005809,0.0617704944951499,0.0663529444683075,1.07014720699938,0.575739971993947,0.238583070182553,0.0495181000338141,0.0778576797521054,0.0662914736484243,NA,1.75900000000001,28.953
"11439-4","light",2000,0.1655,1.03933519414346,0.51093656422768,0.196360567178924,NA,NA,NA,NA,NA,NA,1.05242915004398,0.492578645192944,0.225411693937588,0.0493315264913728,0.0692353544145887,0.065136246599704,1.0655212463761,0.517265493443405,0.232647599177815,0.0496254299895119,0.0788188716695142,0.0650869271663507,NA,1.73299999999995,29.908
"11439-5","light",2000,0.1695,1.03878975415851,0.512123972481587,0.18298936463769,NA,NA,NA,NA,NA,NA,1.03459404821154,0.53450246241971,0.224244800452129,0.048640199473835,0.0691843830262378,0.0646899165379852,1.03416774462949,0.621018909359935,0.22541719178843,0.04804736764372,0.0766091384665514,0.066174520157166,NA,1.58800000000008,30.114
"11439-6","light",2000,0.1705,0.995184879208329,0.527238422957519,0.277729625278961,NA,NA,NA,NA,NA,NA,1.02509622750958,0.452045286052062,0.322797103001122,0.0500516282830617,0.0556994163867556,0.0678491101937536,1.025827121462,0.525556694395309,0.328958222133669,0.0499971201443056,0.0703948852576622,0.0661161951063371,NA,1.98599999999999,29.792
"11439-7","light",2000,0.1765,0.970860151279587,0.493749437959045,0.324069182023877,NA,NA,NA,NA,NA,NA,0.978652872820278,0.475984053507373,0.373395561987924,0.0499170005322466,0.0628804777969822,0.0664830172871818,0.983065322694364,0.542407672692901,0.371175234944966,0.0500980798403419,0.0747596350330364,0.067028727933512,NA,1.48300000000006,35.053
"11439-8","light",2000,0.16,1.00955360192622,0.458969382660671,0.259788235053729,NA,NA,NA,NA,NA,NA,1.00410590413478,0.491730028665088,0.286579593726961,0.0491366427729338,0.0628187602116225,0.0683759837712117,1.0132224234016,0.532773153916872,0.295384566443934,0.0493865649466635,0.0746561542129055,0.0676451919884273,NA,1.2589999999999,24.746
"11439-9","light",2000,0.157,1.02222696510378,0.501450622421987,0.242658636484384,NA,NA,NA,NA,NA,NA,1.03066228836738,0.509610768545411,0.278431254742838,0.0481825500876082,0.0690484744770525,0.064631248544506,1.03595955403013,0.570405784914257,0.281088836138061,0.0480834075262564,0.0776439388196163,0.065624232189078,NA,1.87699999999995,26.043
"11439-10","light",2000,0.1755,1.00834799119881,0.481177493433293,0.278652688728244,NA,NA,NA,NA,NA,NA,1.00622409234244,0.516427621081675,0.322546540958789,0.0492089140921914,0.0653570020880418,0.0677496079181122,1.00493420287716,0.582269416710402,0.334483919282142,0.0493053959611893,0.0774830476795322,0.0691148454033486,NA,1.98699999999997,33.8779999999999
