"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_sol","beta_sol","gamma_sol","se_alpha_sol","se_beta_sol","se_gamma_sol","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","time_tr","time_sol"
"11438-1","extra_heavy",500,0.774,1.11644093650237,0.499658253571266,0.106495332149905,NA,NA,NA,NA,NA,NA,1.20996038432778,0.0205402267142857,0.192636560392577,0.114548649813366,0.0317455546342716,0.171236900778485,1.19966433640696,0.773161373119031,0.22757110356402,0.133963941728386,1.50217771611628,0.152508947750008,NA,0.752000000000407,4.26100000000042
"11438-2","extra_heavy",500,0.806,0.998073634810755,0.626347695701031,0.200343485327788,NA,NA,NA,NA,NA,NA,0.873480859371228,0.417348829457377,0.257648299130383,0.135535607927352,0.145994799707113,0.133584648203932,0.736510226422997,5.31842746694727,0.31211149621031,0.160076476390153,1.63108784733217,0.12428729413321,NA,0.643000000000029,4.03600000000006
"11438-3","extra_heavy",500,0.798,0.947439740499699,0.568804548179796,0.278453408520129,NA,NA,NA,NA,NA,NA,0.970590868646002,0.00749042744165156,0.186991294360463,0.116683975184851,0.00376317216671203,0.186824191569691,0.936386283532186,2.5173047194563,0.377772893375169,0.150449621707076,1.71125138651059,0.144937862165752,NA,1.5,5.07700000000023
"11438-4","extra_heavy",500,0.816,0.916809844187543,0.403056174821549,0.351660754444275,NA,NA,NA,NA,NA,NA,0.91298982539257,0.605706406133361,0.413415101342687,0.154119328521937,0.596058076441444,0.141300373592391,0.978026272476962,0.777131768647308,0.447466453059808,0.163708173345239,1.66418971943165,0.135864722167335,NA,0.895999999999731,11.0569999999998
"11438-5","extra_heavy",500,0.81,0.930051637104367,0.50729511380713,0.389910994506049,NA,NA,NA,NA,NA,NA,1.04780591623519,0.0910620505498729,0.471910275917033,0.106448143838473,0.151646193323039,0.219597192105441,1.08324759926191,-0.0480066622915373,0.574228463203341,0.150460920764981,1.48101200560443,0.141921252326718,NA,0.717000000000553,5.94399999999951
"11438-6","extra_heavy",500,0.8,0.995075453156387,0.568986075684576,0.206306509257316,NA,NA,NA,NA,NA,NA,0.946295370666999,0.128621666632765,0.195277447524455,0.12316752645202,0.0474766864887766,0.162755392590638,0.940144003121925,2.86873591607578,0.398793976909255,0.169379253694146,1.88007620085301,0.139414133656331,NA,0.718000000000757,5.96500000000015
"11438-7","extra_heavy",500,0.806,0.946060056070458,0.560593733856213,0.278876574246203,NA,NA,NA,NA,NA,NA,0.916820870595048,0.0262661392789251,0.290846960287963,0.119393695024074,0.0121953443475151,0.159797992929432,0.885415639514905,2.6723156144842,0.388093087828711,0.150281748558113,1.54881767630737,0.144751434996116,NA,0.717999999999847,4.2510000000002
"11438-8","extra_heavy",500,0.824,1.06208808899001,0.551839778455348,0.166804415808623,NA,NA,NA,NA,NA,NA,1.16482353051648,0.22886893053177,0.254888527271332,0.143740334543288,0.381833013916578,0.159269044187665,1.14950690363083,1.00368153329702,0.30320612787735,0.175188933631721,1.87519135000342,0.141221531751807,NA,0.726999999999862,7.02999999999975
"11438-9","extra_heavy",500,0.796,1.06670504990947,0.466851001025266,0.196416195837153,NA,NA,NA,NA,NA,NA,1.16195402066804,0.129515910482013,0.240129797918481,0.107300687331326,0.174680948142579,0.18180039987927,1.13495313683912,1.11740145165669,0.28218083244859,0.139994512067255,1.57549457469427,0.139980539840756,NA,0.748000000000502,6.75800000000072
"11438-10","extra_heavy",500,0.842,0.995307874840601,0.358930939248402,0.299108573711179,NA,NA,NA,NA,NA,NA,1.1236428927692,-0.00593794616942684,0.433799786052743,0.128902541257892,0.0400033740682318,0.147161312809542,1.11647002799928,-0.108598972895345,0.426636063654737,0.159691857023758,1.36517763452877,0.12982704385395,NA,0.743000000000393,3.41600000000017
"11438-11","extra_heavy",500,0.822,1.01034679628863,0.552741812351563,0.24329881111787,NA,NA,NA,NA,NA,NA,0.958654660363936,0.0217102564522126,0.32764578378429,0.153070347953848,0.011968117657685,0.140239334312663,0.902104002026497,2.62388141435702,0.338303423471307,0.171724023455634,1.35888471122526,0.144833155055708,NA,0.746999999999389,3.79300000000057
"11438-12","extra_heavy",500,0.8,0.963588208718179,0.459420098337087,0.218300093174119,NA,NA,NA,NA,NA,NA,0.911311318580143,0.0130946754891979,0.126795244386725,0.115750839652972,0.00518443735236482,0.140479370476415,0.874387661644722,2.71212478243174,0.240851699730242,0.14110723135242,1.32906844497527,0.130348040628053,NA,0.738000000000284,4.33099999999922
"11438-13","extra_heavy",500,0.824,0.9653592934953,0.463095579803155,0.282755826806447,NA,NA,NA,NA,NA,NA,0.983519711873266,0.0219995940116264,0.33380775480819,0.123092228677566,0.0146349489173238,0.151368100239396,0.855236608734696,2.64360479784764,0.351257829304749,0.150580905536099,1.22933147387608,0.130855408141675,NA,0.740999999999985,2.78700000000026
"11438-14","extra_heavy",500,0.808,0.958576465803898,0.490380943537944,0.402297845844476,NA,NA,NA,NA,NA,NA,0.87270764826947,1.41225934637301,0.275397164801584,0.135258953549947,0.625558299279883,0.16762373649026,0.733533811145523,5.04778928522815,0.412220252904155,0.171951540142401,2.06320604303001,0.135507173038648,NA,0.744000000000597,8.03400000000056
"11438-15","extra_heavy",500,0.798,1.13703965084981,0.404599810031012,0.135105932023166,NA,NA,NA,NA,NA,NA,1.07491928590114,0.03089367751837,0.0890971875436911,0.12133789756385,0.0135076736123978,0.144602966249277,1.06124592423924,2.52587417501639,0.194823672636203,0.153037366796922,1.55799191594846,0.134747469823402,NA,0.742000000000189,5.13199999999961
"11438-16","extra_heavy",500,0.806,0.960879328016916,0.599229341752811,0.253036680391462,NA,NA,NA,NA,NA,NA,0.98396738918804,0.0550041848243203,0.30014790219064,0.136950351617407,0.0341221182120477,0.136538001450434,0.979853838954075,1.95964127681759,0.339891537309404,0.16175337777328,1.53092099382389,0.135904381584432,NA,0.644000000000233,5.66700000000037
"11438-17","extra_heavy",500,0.786,0.919740103108107,0.542312497399222,0.309206531556147,NA,NA,NA,NA,NA,NA,0.926583215050423,0.369956517729976,0.203515107079722,0.117221331564037,0.175150863153301,0.173885806336191,0.925907583758134,2.23960696516714,0.372817103726083,0.156988649231045,1.77586806797516,0.147319514107526,NA,1.50900000000001,6.75999999999931
"11438-18","extra_heavy",500,0.856,0.955969641477239,0.617464572922526,0.306760524787539,NA,NA,NA,NA,NA,NA,0.982079929092462,0.00533279171806111,0.415736965003807,0.147924721554797,0.00346464159940853,0.171560086542081,0.853688982399622,2.93892293060933,0.45259400595316,0.180150887295433,1.48148871472467,0.150331061052581,NA,1.51499999999942,6.48199999999997
