"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_sol","beta_sol","gamma_sol","se_alpha_sol","se_beta_sol","se_gamma_sol","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","time_tr","time_sol"
"11432-1","heavy",100,0.44,0.818245283782052,0.924493317922531,0.277039293936587,NA,NA,NA,NA,NA,NA,0.791036595399752,1.27828500630449,0.256589226665577,0.247064609316471,0.637398392829058,0.320913592422968,0.857998403450452,1.46125633869639,0.360575847044726,0.246093871095105,0.944629819938519,0.30915277947112,NA,0.511999999999944,1.39699999999993
"11432-2","heavy",100,0.49,0.966971672246058,0.600177639977442,0.152656901287551,NA,NA,NA,NA,NA,NA,1.06704316090761,0.424243671514402,0.135062045782936,0.298412511374186,0.357041785682641,0.351069553779717,1.06722503556019,1.02142970020096,0.132875282612798,0.312683250958512,0.93817475435445,0.36146956292871,NA,0.513999999999896,1.25
"11432-3","heavy",100,0.48,1.00214744062597,0.470449923930019,0.390998198165544,NA,NA,NA,NA,NA,NA,1.04446023899683,0.627825781259997,0.333441365126875,0.202463711961118,0.422691033243478,0.296812314157791,1.07076687609312,0.72039579089504,0.454296842729411,0.206889841097245,0.750910716853214,0.275385242313233,NA,0.656999999999925,1.23099999999999
"11432-4","heavy",100,0.44,0.77469321775536,0.839235854515394,0.165612903101123,NA,NA,NA,NA,NA,NA,0.755310360483421,1.00325191153513,0.188386072973537,0.243439250648272,0.643173857905097,0.314934476468087,0.758160365803604,1.4499752259164,0.23477041182089,0.241546487748618,0.98358300891974,0.3104945213208,NA,0.503000000000156,1.34099999999989
"11432-5","heavy",100,0.42,1.05809505502753,0.770559112207904,0.0878291126670486,NA,NA,NA,NA,NA,NA,1.17150021266476,0.341897491796157,0.213051279512665,0.220459189445564,0.467723879040215,0.27122759697058,1.17261697097741,0.600219341412936,0.216400870168305,0.231272018166927,0.820592118951348,0.273441983265131,NA,0.499000000000024,1.14600000000019
"11432-6","heavy",100,0.52,1.22822899437895,0.651564262811255,0.0245197670211592,NA,NA,NA,NA,NA,NA,1.02330431386872,1.28394109117485,0.0559228883157221,0.280035588770702,0.549138756142073,0.307893730651906,1.10716740635322,1.72199301832059,0.101330381953821,0.277324631994032,0.852034173057496,0.303389532552419,NA,0.480000000000018,1.3889999999999
"11432-7","heavy",100,0.56,0.845350215439874,0.555371373072035,0.518870041453545,NA,NA,NA,NA,NA,NA,0.777318273313559,1.14635743479899,0.40175892844046,0.270323452644897,0.483504569777,0.353568790920389,0.817863099525371,1.47453162583504,0.652163421409401,0.292361431442513,0.979630273658552,0.352028116155139,NA,0.5150000000001,1.41000000000008
"11432-8","heavy",100,0.52,0.698002435861874,0.642683586231906,0.546185921359095,NA,NA,NA,NA,NA,NA,0.65860296715281,0.713624661842462,0.47444610381099,0.239876657941316,0.388086000922518,0.316705134621123,0.722158454530073,1.03644150384578,0.575209864863909,0.237919132706292,0.769597521280039,0.311283517308985,NA,0.517000000000053,1.46800000000007
"11432-9","heavy",100,0.54,0.975391935929703,0.495548617223073,-0.044738587589971,NA,NA,NA,NA,NA,NA,0.706938656393091,0.73194117914145,0.0175018881931741,0.276716953998938,0.287459924298714,0.306648848163055,0.778700833427073,1.41887488048848,0.0379846437851406,0.301365885314693,0.775834963853155,0.302856153344222,NA,0.517000000000053,1.35099999999989
"11432-10","heavy",100,0.5,0.736211889265005,0.722167334943568,0.393269184782749,NA,NA,NA,NA,NA,NA,0.659070947188965,0.92245040195539,0.489000701998785,0.301783135319779,0.503551220908513,0.329505005586114,0.662855513077619,1.43691797894895,0.559762562162476,0.302462461413576,0.826219902176867,0.320632372089378,NA,0.496000000000095,1.36199999999985
