"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","conv_msg_aq","time_tr"
12323,"light",2000,0.123,0.938415199291866,0.533086260812951,0.324171406568145,0.927918446204245,0.558983168805095,0.330651319499007,0.0537964841938804,0.0918229101249776,0.0646641173289967,0.927342989866818,0.567095318206798,0.332070747995134,0.0531691503276628,0.0933328974584172,0.0650241827460426,23.3620000000001,NA,0.106999999999971
12324,"light",2000,0.119,0.976480823529632,0.521826593924263,0.266236724859227,0.975403599442859,0.531542222778741,0.261785471420629,0.0555080184843574,0.0933297492732044,0.0659835094140056,0.970627452583152,0.541542102356004,0.266288776976851,0.0530854135292798,0.0935373893691913,0.0630932218753494,19.439,NA,0.105999999999995
12325,"light",2000,0.1195,1.07918405755762,0.443324324854955,0.215809121792011,1.09239092721178,0.399997381865658,0.21449571852952,0.0531155973671423,0.0792833410044154,0.0653953103629279,1.09368649194534,0.402650038656857,0.212970214148507,0.0540039393070094,0.082317110049283,0.065221763469487,31.5169999999999,NA,0.105000000000018
12326,"light",2000,0.1345,1.05443696906754,0.427589289730955,0.225166010455672,1.03928146291215,0.495241165415806,0.223833183457156,0.0528924593676877,0.100568008884005,0.0623203103347667,1.03924234162519,0.49558235454855,0.222111727224107,0.0519307698492583,0.100700742405544,0.0632238190937532,20.383,NA,0.111000000000104
12327,"light",2000,0.1285,1.05558202223456,0.436195802698254,0.174194068409284,1.05517033998457,0.422907959797575,0.184113594421792,0.0513904371515851,0.080409490380464,0.0629725175789744,1.05403410395522,0.429205359706186,0.183746648348027,0.051800553839589,0.0807405918886061,0.0647645908758104,26.538,NA,0.108999999999924
12328,"light",2000,0.1225,1.03581340720827,0.508197714703595,0.189023219988837,1.03091080302092,0.517227741816614,0.193581963789316,0.0517745621164248,0.0905449612385299,0.0625230533996261,1.02956118725253,0.522330530384382,0.194944288803794,0.0527538411366316,0.0886492097374781,0.0630914316623973,27.9290000000001,NA,0.106999999999971
12329,"light",2000,0.1355,1.03229935608779,0.396173794991239,0.288980797304751,1.03572552653539,0.374028635626838,0.290498343060887,0.0502686522309199,0.0818007248266931,0.0620055592228891,1.03503402948668,0.378623429853346,0.289810067943217,0.0508626077375025,0.0850960394850221,0.0632981961430081,28.2950000000001,NA,0.110999999999876
12330,"light",2000,0.125,0.994572037887841,0.562283642541518,0.194740847867773,0.996759607528404,0.579375404496124,0.190127289920277,0.0515804934859741,0.0987539505155304,0.0633732113248563,0.996486696498983,0.585237901341532,0.189821218335783,0.0521968006960538,0.101563445923365,0.0636511378982253,21.7479999999998,NA,0.107999999999947
12331,"light",2000,0.1305,1.02573592536502,0.502689425644293,0.22408197064877,1.03738159577594,0.473865351319861,0.224096704926563,0.0526370046272559,0.0878199436633593,0.0650656687987477,1.03687009193491,0.477504802924967,0.223581993861301,0.0522188708698869,0.0911536251074484,0.063822920016155,26.2940000000001,NA,0.108999999999924
12332,"light",2000,0.1195,0.997782252788753,0.474138726709743,0.220666444500059,0.98658465331607,0.498460721890107,0.219099495476297,0.0512078927861051,0.0757236139603549,0.0640112285965668,0.985299806450355,0.506042981467604,0.220904605565104,0.0511411793231401,0.0794227675500367,0.0639859510262481,31.2809999999999,NA,0.104000000000042
