"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11424-1","light",500,500,0.188,1.02751450709635,0.478267735783292,0.223904337703204,1.03396505205467,0.507025034306134,0.253317198237061,0.0678364688954626,0.0829789034285913,0.0927105935720422,1.0027604757124,0.564697569999,0.20881707508018,0.0688620601124925,0.0877918076505187,0.0940891420736314,1731.182,22.3919999999998
"11424-2","light",500,500,0.172,1.01471313310008,0.423141072678278,0.327500602483581,1.07035735820882,0.264535671940795,0.398968305627769,0.0695204855183972,0.0912311078514147,0.0960550778449117,1.04138147907577,0.339290211471466,0.344040580363371,0.0695304275099907,0.088405566144736,0.0978771644597197,1662.789,17.491
"11424-3","light",500,500,0.192,1.03241266992047,0.42427645889613,0.276890038184965,1.05391321093064,0.383920394860044,0.302469947743947,0.0672491548034549,0.0739696321334527,0.0942769126270304,1.02855896753754,0.440032912302862,0.270428532236483,0.0690618443513869,0.0861807396627128,0.0962972005577522,1681.188,18.1330000000016
"11424-4","light",500,500,0.118,0.930844166664061,0.467869153019762,0.260129996344443,0.94088753433158,0.460114962155302,0.274636667638833,0.0648501730315037,0.0902576047265169,0.0905306146353658,0.919678465948504,0.516284469733901,0.259472573184167,0.0664266684444082,0.101303812215278,0.0911657956648538,1083.423,19.0399999999972
"11424-5","light",500,500,0.192,0.981257501227502,0.545522477789666,0.281711497649546,1.05844732431878,0.360030652114818,0.355950207311441,0.0637425334030535,0.0562508885076696,0.0944459130501593,0.994346580057841,0.498737512496299,0.265279595992319,0.0647014228418742,0.0656275689845408,0.0955244340864577,1817.805,18.2860000000001
"11424-6","light",500,500,0.184,1.11524503971226,0.405741909571891,0.211499637065121,1.14434660876335,0.338154322180248,0.224669480328043,0.066814361611223,0.0648177020197498,0.0903274313477215,1.13397772303121,0.336563703368403,0.195847164087693,0.0678182140795294,0.0672657019624906,0.0920885369476724,1741.189,17.1779999999999
"11424-7","light",500,500,0.17,1.00886296788994,0.502100988914099,0.293333235851797,0.982086524424978,0.615300490531714,0.315098098063707,0.0687177029403204,0.0927421478036368,0.0961121348758028,0.968178193783869,0.609827153794452,0.282787770995697,0.0698097418581753,0.0936656620729235,0.097697086793682,1598.602,21.8139999999985
"11424-8","light",500,500,0.15,1.07851961064642,0.551620884177397,0.203551052523382,1.11574924994675,0.476858237013355,0.259766767112778,0.0695318848126905,0.0820912785353362,0.096421600160954,1.07257022709629,0.5754626756794,0.194822249056735,0.0692056925033004,0.0808032857129458,0.0963707070910518,1492.744,20.3359999999993
"11424-9","light",500,500,0.168,0.92103649624256,0.427142816233908,0.407442421861741,0.929197226224928,0.453133071383771,0.422850310717482,0.0691288485587089,0.0989246920392753,0.0932186174996713,0.917271222736794,0.454779711895313,0.394713324007631,0.0694364304436833,0.0942107872217933,0.0942753000346052,1569.105,22.5550000000003
"11424-10","light",500,500,0.152,0.904632159806257,0.695711426609402,0.186742800280508,0.941718372183444,0.595524776312109,0.237326601838279,0.0643708431810476,0.0878258894688696,0.0896674311416321,0.900207233393232,0.70523855056276,0.187547201522887,0.0650870523776634,0.0938790663926405,0.0901020737163599,1423.595,16.3120000000017
"11424-11","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-12","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-13","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-14","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-15","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-16","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-17","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-18","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-19","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-20","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-21","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-22","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-23","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-24","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-25","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-26","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-27","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-28","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-29","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-30","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-31","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-32","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-33","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-34","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-35","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-36","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-37","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-38","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-39","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-40","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-41","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-42","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-43","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-44","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-45","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-46","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-47","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-48","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-49","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-50","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
