"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11430-1","light",500,500,0.172,1.00637146185982,0.440527299060734,0.299131544208783,1.0328054363139,0.418615789353558,0.356434925859678,0.0690087229545328,0.0838010956934069,0.0932576866719902,1.01226704270401,0.44627144123707,0.311495725620265,0.06953151461851,0.082843745462989,0.0947624393328764,1549.303,16.625
"11430-2","light",500,500,0.136,1.09695425093051,0.415603635521715,0.280244362661206,1.09658517672175,0.452164289076782,0.29077466558158,0.0661406431019429,0.0826673681337205,0.0886175740000494,1.08751801344157,0.466751166013342,0.260816187241145,0.0665417349871811,0.0839101454066415,0.0897746660105327,1185.908,16.7600000000002
"11430-3","light",500,500,0.152,1.0075141293309,0.325031305696244,0.321860786769217,1.01333150946454,0.324314397296065,0.324287210415584,0.0700777273873621,0.0835352104986953,0.0957395167041706,1.00212036559332,0.33852709097133,0.304657936437399,0.0709202937835787,0.085372405203827,0.096412037983122,1353.98,16.8899999999994
"11430-4","light",500,500,0.154,1.031995801553,0.481297086655326,0.242884468409469,1.05330416136609,0.445420097642437,0.272540195127144,0.0738443775964681,0.0993232086056043,0.0915974971270964,1.03278443159812,0.477719718371451,0.255497978634288,0.0745372586017198,0.0987786747406555,0.0917035366936629,1322.048,16.9169999999995
"11430-5","light",500,500,0.176,1.06177643735867,0.672053394755105,0.118054512924924,1.09528236241616,0.630702361484666,0.152730798298081,0.0697962466540041,0.101041294731367,0.0919271170308942,1.05825117253591,0.696549995867226,0.118167833619894,0.0707516710449001,0.101510076806259,0.0921829787989971,1509.604,16.6360000000022
"11430-6","light",500,500,0.184,0.864989009974479,0.517149261675592,0.301982888905953,0.904626166068524,0.417329495840814,0.352631070953286,0.0694249408582697,0.0853802311731533,0.0959716318036844,0.874900363927792,0.46897356702137,0.308274882136051,0.0698508912433381,0.0837776892377433,0.0968066265349675,1520.261,16.8320000000022
"11430-7","light",500,500,0.186,1.16800488177754,0.372672704264694,0.164583224373457,1.17661588953993,0.356528042256584,0.183503811716474,0.0679257354510523,0.0682209387960286,0.0923206792893134,1.16345264164417,0.355769013623963,0.151083115899161,0.0690020466621825,0.0696117094531351,0.0940204601121317,1594.444,17.1580000000031
"11430-8","light",500,500,0.182,0.988713677600335,0.438787786681826,0.171178521435057,1.0005729101228,0.458823539818674,0.238254824611886,0.0666753646969931,0.0834019990727763,0.0900353871225829,0.946592711547123,0.593446835403307,0.157679297627553,0.0667677216528877,0.0851135195639956,0.0905224916614153,1551.288,17.0469999999987
"11430-9","light",500,500,0.192,1.03470383539622,0.380240404239933,0.34122708689232,1.06242955927474,0.314711435758278,0.384957070591748,0.0710705532105937,0.0789429124588416,0.0960011092819737,1.03777724164847,0.357871983524542,0.348233538349811,0.0725274624672547,0.0840762523555877,0.0974503789530488,1637.531,18.4900000000016
"11430-10","light",500,500,0.184,0.938990811024628,0.446132212011642,0.239219967416486,0.981371941203443,0.357986657626157,0.277911049565705,0.0692290050885355,0.0844398927838229,0.0943049583045013,0.958679522153461,0.40116502748597,0.2380888920855,0.0696295408061076,0.0832815811033316,0.0954035345142715,1537.31,18.219000000001
"11430-11","light",500,500,0.176,1.0073418193325,0.461641590003356,0.226359740009509,1.01266531761793,0.466950885376452,0.281507264246001,0.0655430711818202,0.0921101850515439,0.0884763061323404,1.02360342955043,0.399706811924966,0.250472340625334,0.0661804865523024,0.0895113523133203,0.0913805336709276,1522.396,16.5750000000007
"11430-12","light",500,500,0.17,1.00283816772371,0.521830404681873,0.119526847073988,1.01058873496436,0.521450313330531,0.210238227840204,0.0707040940622694,0.0975686065476198,0.0933437786659367,0.967230211765058,0.630102634146292,0.141380406234566,0.070665799482736,0.0969327194947183,0.0941137491836836,1480.427,17.135000000002
"11430-13","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-14","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-15","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-16","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-17","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-18","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-19","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-20","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-21","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-22","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-23","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-24","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-25","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-26","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-27","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-28","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-29","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-30","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-31","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-32","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-33","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-34","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-35","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-36","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-37","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-38","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-39","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-40","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-41","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-42","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-43","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-44","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-45","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-46","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-47","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-48","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-49","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-50","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
