"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"132-1","heavy",500,0.376,0.885422267376993,0.792490505379297,0.284532695377868,0.886513842280353,0.807347017331565,0.282255336058986
"132-2","heavy",500,0.4,0.894879872467903,0.463666080983978,0.494487968675622,0.896734604653289,0.470584708406661,0.494811559453832
"132-3","heavy",500,0.4,0.861376791206619,0.835711838117753,0.367302301078227,0.86428317512707,0.8303024567116,0.367324327431985
"132-4","heavy",500,0.402,0.902582475690138,0.593480006510651,0.345883600954617,0.901151064615078,0.605131383322378,0.346957194229213
"132-5","heavy",500,0.394,0.899748699188509,0.604410032460054,0.329792305837133,0.899923272138553,0.611373676870832,0.329871341945267
"132-6","heavy",500,0.41,0.906120634228667,0.658960676835447,0.447775305312966,0.905414758210388,0.686897165142842,0.448470438005071
"132-7","heavy",500,0.386,0.902235789544731,0.54811862819823,0.386916496625258,0.90350719203354,0.547670154230376,0.387284438219318
"132-8","heavy",500,0.428,0.967057780857711,0.374876387132802,0.432883407205026,0.967436428489625,0.375192890299197,0.432951001738634
"132-9","heavy",500,0.4,0.820727230323604,0.735866801254339,0.368786938555399,0.823691759017337,0.732401797903801,0.367655053000489
"132-10","heavy",500,0.45,0.981644159086148,0.632816975763208,0.161011556763003,0.985204458278309,0.632775991444313,0.161675802078791
"132-11","heavy",500,0.43,1.01267988657994,0.590224856896587,0.26579482192418,1.01456333398648,0.59316101613609,0.265077816631568
"132-12","heavy",500,0.398,0.955347335536178,0.38040895221657,0.430647039088648,0.953737225346731,0.385375467244716,0.431587081823916
"132-13","heavy",500,0.396,1.03151500235599,0.436883742667795,0.403097467980074,1.02966945775514,0.452139503911523,0.402755192820604
"132-14","heavy",500,0.428,0.912452960965376,0.475497702416888,0.426683660895171,0.911725752714439,0.507371206477689,0.423064954487642
"132-15","heavy",500,0.38,0.946687221948278,0.856290428540947,0.357712330196349,0.947887638927972,0.858387797668543,0.357093034635465
"132-16","heavy",500,0.4,0.913785048720193,0.613685814801032,0.258290600949718,0.91540659540325,0.615069748527298,0.257666727849972
"132-17","heavy",500,0.422,0.962582694078546,0.331155638766627,0.29083307542574,0.964270252940349,0.332088035430041,0.291298398896727
"132-18","heavy",500,0.376,0.843447986585218,1.05791843643886,0.369463804532454,0.844131620913047,1.08453044060089,0.369014166913218
"132-19","heavy",500,0.416,0.945304704418631,0.64323463228898,0.357503819796742,0.953295186711898,0.645216294465396,0.357102947501059
"132-20","heavy",500,0.418,0.984609741240912,0.536464615374125,0.358186274405764,0.985579582324676,0.540324409453874,0.358096243247882
"132-21","heavy",500,0.432,0.980966123568018,0.622502915191987,0.268170923716817,0.980159811317521,0.650579290839423,0.268966449197758
"132-22","heavy",500,0.392,0.814704891654535,0.652552634675457,0.362843978241205,0.81481195928355,0.653034717977516,0.363168533545784
"132-23","heavy",500,0.4,0.989603319546943,0.397677913474336,0.33693493530424,0.989275077788132,0.430030576054073,0.33685359936499
"132-24","heavy",500,0.416,0.929491690895789,0.901846276609221,0.392541415770139,0.930225547848718,0.908242367818571,0.391894550094194
"132-25","heavy",500,0.374,0.967078383063097,0.433290030162667,0.30255797421883,0.968074281025564,0.447606195651564,0.302099664426717
"132-26","heavy",500,0.428,0.886795276459068,0.729152016317413,0.275812640518638,0.888276196365977,0.731950839612302,0.276003978149046
"132-27","heavy",500,0.454,0.90036003277273,0.754380361445031,0.364633518842818,0.900740390897945,0.760677863712438,0.364689340418298
"132-28","heavy",500,0.43,0.896757075573407,0.567458146396524,0.496939372170601,0.89776255014757,0.568143253936711,0.496770393121752
"132-29","heavy",500,0.406,0.964553894993292,0.55184108126893,0.261420049009371,0.964399454468979,0.55465918957287,0.261542669218267
"132-30","heavy",500,0.414,0.901343863554999,0.654356037190469,0.386455248564787,0.90243117231629,0.652625420719097,0.386224264533124
"132-31","heavy",500,0.406,1.01252177837897,0.70547311469812,0.264446148917561,1.01316770393846,0.705452207208915,0.26445649072745
"132-32","heavy",500,0.444,1.03356932843935,0.405228489389758,0.391949617440763,1.04013100975094,0.397869399275781,0.390180303194279
"132-33","heavy",500,0.408,0.887648543143042,0.600155393422054,0.401147137640095,0.88786480840403,0.606457236054478,0.401353134245941
"132-34","heavy",500,0.452,1.06867825737997,0.343788707534793,0.36463776541488,1.06937752376983,0.344943144754179,0.364807141053159
"132-35","heavy",500,0.418,0.885327559339507,0.61853408560558,0.41393867325705,0.887065778311443,0.64327272530389,0.413448574029309
"132-36","heavy",500,0.42,0.983410669963011,0.33543551287634,0.394232247488329,0.985213581878433,0.333389754529806,0.393730824210973
"132-37","heavy",500,0.424,0.907376123050685,0.599649072596806,0.458216236632065,0.907663742899093,0.599916127811981,0.45805620488282
"132-38","heavy",500,0.42,0.923159136010063,0.741374565231715,0.506049376753671,0.92250537356886,0.756412517067373,0.506074201106308
"132-39","heavy",500,0.4,1.09042592927582,0.444251992255313,0.113227722184937,1.0904532092832,0.447187749598779,0.113310297539171
"132-40","heavy",500,0.402,0.850405615211963,0.992880354260903,0.408918369606131,0.850893895609971,0.993977168007409,0.4086926415896
"132-41","heavy",500,0.384,1.03314166696014,0.524867784908662,0.23889890170102,1.03460903150031,0.527829805172845,0.238331040822846
"132-42","heavy",500,0.426,0.893691079894787,0.661960311426198,0.287836634281277,0.896592190912886,0.671454565755755,0.288404596123043
"132-43","heavy",500,0.402,0.877091069272518,0.49705527870468,0.43788568962721,0.881103287567603,0.53062943151053,0.437105121488286
"132-44","heavy",500,0.39,0.974506264906953,0.557495274184652,0.367359392840921,0.975070184703766,0.560222009197151,0.367488483137007
"132-45","heavy",500,0.422,0.819859577697162,0.774577173003679,0.417323749916789,0.823792436003089,0.786459855522676,0.415450731976079
"132-46","heavy",500,0.39,0.999579542894993,0.531058476448664,0.283229469723481,1.00007955569709,0.537905702368688,0.283287781160269
"132-47","heavy",500,0.438,0.935677471013869,0.573350526986047,0.422615278592185,0.938286437575744,0.581044989449463,0.423109568254095
"132-48","heavy",500,0.394,0.95233167942948,0.668408030330129,0.232496334188942,0.951056320320502,0.701119273767938,0.230983944134136
"132-49","heavy",500,0.406,0.962467939696615,0.653626581334836,0.236121711180391,0.962270753058548,0.669144744057914,0.234269035754146
