"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"123-1","heavy",100,0.39,0.862814293270443,0.691654093827287,0.240351831112377,0.861855518712178,0.718450635291298,0.238755908744402
"123-2","heavy",100,0.4,0.687690397391547,1.16114306537154,0.50748551174733,0.687999842303529,1.15833934248608,0.505525092857133
"123-3","heavy",100,0.4,0.846418870548127,0.974776435410564,0.597539406564523,0.840941296149893,1.03417390282667,0.595313131850227
"123-4","heavy",100,0.35,1.11113968886943,0.04195854938137,0.163656941395217,1.10681806553969,0.058952013493435,0.16409889597859
"123-5","heavy",100,0.43,0.712132092440566,0.581579664502932,0.693967448328256,0.713237290231342,0.576765366039611,0.693594379083714
"123-6","heavy",100,0.44,1.06919090522366,0.320245705164775,0.38875093087896,1.07125850610922,0.317925048305336,0.388876216618369
"123-7","heavy",100,0.36,0.894742891124072,1.44347662214429,0.290677123940503,0.891226557300737,1.50305869653435,0.290272172706891
"123-8","heavy",100,0.35,0.50941029626881,1.8535431736328,0.417663105609078,0.517797465485691,1.84462919830633,0.419775364271493
"123-9","heavy",100,0.4,0.995247762851969,0.329597155781393,-0.0202745140655202,1.01216794103108,0.310398933412036,-0.0238426915372759
"123-10","heavy",100,0.47,0.794800747669284,0.648715192682629,0.222050489107962,0.797037216535092,0.642082698455475,0.220893428634267
"123-11","heavy",100,0.46,1.10747997634057,0.460890090652497,0.407500135497177,1.10946347081226,0.455241442571082,0.407799115735672
"123-12","heavy",100,0.42,1.0546929727663,0.813742367089634,0.214128499681231,1.0518047844182,0.840839040856242,0.212882418411609
"123-13","heavy",100,0.46,0.776578645023588,1.02917951445595,0.389473236299449,0.758259694825924,1.12361044120264,0.412563949999939
"123-14","heavy",100,0.35,0.894932737905041,0.999345601719861,0.30122345161519,0.886066282646023,1.048801273363,0.306804313783764
"123-15","heavy",100,0.43,0.997458128631738,0.668021606925598,0.485654183097618,1.00030981328761,0.660056928192628,0.483947155262992
"123-16","heavy",100,0.46,0.926736255144344,0.368664412128772,0.57215096614474,0.933445747410213,0.36485389589872,0.571353032753847
"123-17","heavy",100,0.45,0.768001092866368,0.690119908853311,0.449714011217615,0.767235871407573,0.714653867756823,0.453254403225567
"123-18","heavy",100,0.41,0.844199228257342,1.52004093941454,0.0473575566445814,0.844249227952261,1.52658098147144,0.0467492806958765
"123-19","heavy",100,0.37,0.887070344721321,0.918087897048259,0.405235235651493,0.882010192986533,0.970451328627976,0.405392637303912
"123-20","heavy",100,0.41,1.27036223779593,0.137288103282437,-0.0342861071729337,1.27300745328533,0.133175142524774,-0.0336806261677861
"123-21","heavy",100,0.34,0.682798097786745,1.21401699154891,0.461915021114081,0.688237480834272,1.21152379865752,0.459948172694403
