"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"122-1","heavy",500,0.382,0.879018024753422,0.498776183708145,0.483306556900171,0.878601458515819,0.512674125483987,0.484504355147693
"122-2","heavy",500,0.434,0.936949157146779,0.455454463117469,0.335581940262111,0.937412149107109,0.455855079653478,0.335776459996413
"122-3","heavy",500,0.42,0.950678557342896,0.536746398513276,0.456220516772256,0.951825686566492,0.535170418716009,0.456035721347614
"122-4","heavy",500,0.462,0.921376256581293,0.355488259130544,0.461454571446083,0.91874976931276,0.364575624847847,0.462539963314427
"122-5","heavy",500,0.398,0.80125050897386,0.417068194169638,0.53157841226817,0.802832170752917,0.416059430022573,0.53166492758492
"122-6","heavy",500,0.386,0.902197476723138,0.506231426359939,0.396451707935612,0.903556055299453,0.504084618053308,0.396207248763959
"122-7","heavy",500,0.446,0.939850287455681,0.408610185109772,0.498931879717496,0.941714374365191,0.410988504789458,0.498512433017487
"122-8","heavy",500,0.4,0.850909761092919,0.798867948138939,0.401603023241691,0.851062160130747,0.811740045965594,0.402134106955148
"122-9","heavy",500,0.424,0.962166610226409,0.514196895846412,0.315556035376342,0.963011384822588,0.512984552249282,0.315416653679553
"122-10","heavy",500,0.428,1.02429217139771,0.638394977055138,0.193922707242727,1.02427527671944,0.642554054569376,0.193972524409275
"122-11","heavy",500,0.414,1.03388120434726,0.613819827814305,0.301603550043368,1.03378053156294,0.617131447923152,0.301707787134137
"122-12","heavy",500,0.39,0.870325335079318,0.474395335362072,0.436773627964154,0.872414138121924,0.494237418940393,0.441419635934357
"122-13","heavy",500,0.42,1.03973096842748,0.443721635153223,0.29501766356631,1.03987311243188,0.445117672011017,0.295218278492631
"122-14","heavy",500,0.412,0.897815972954543,0.651428066682256,0.269785085264924,0.89833923124698,0.651130619267147,0.269764629839043
"122-15","heavy",500,0.408,0.83959490449024,0.432724295548467,0.503839967064138,0.838664680041457,0.435686655707912,0.50386434995216
"122-16","heavy",500,0.386,0.890053105525697,0.78965119719886,0.371533508205479,0.892266997037386,0.785740242457719,0.371057336423703
"122-17","heavy",500,0.41,0.92652543973259,0.446364268906924,0.415902538941851,0.935726913365873,0.447723493439623,0.412849695186051
"122-18","heavy",500,0.388,1.01305618684017,0.629301876066097,0.190912127428737,1.01595971662431,0.635729240012214,0.190163353327014
"122-19","heavy",500,0.436,1.03174386749418,0.360231188351714,0.392195887425046,1.03207456457633,0.364205907200954,0.391765474837042
