"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"126-1","light",1000,0.13,1.05666759359435,0.555547684332026,0.227177590703102,1.05527047099915,0.562980826714914,0.227636681375288
"126-2","light",1000,0.146,1.00003419998976,0.484725420746009,0.205584935150722,1.00118330940754,0.48384066864064,0.206239350965294
"126-3","light",1000,0.136,0.945031190783243,0.582129783258884,0.230005225250286,0.946147134943807,0.581715737224523,0.22991892065261
"126-4","light",1000,0.122,0.939144442009689,0.527745316396434,0.362369399777245,0.939397992315434,0.528493577064739,0.362538506846581
"126-5","light",1000,0.142,1.04571600794961,0.413270231967605,0.257681510344671,1.04776253025461,0.412025113162753,0.25948209029636
"126-6","light",1000,0.154,0.977462407154871,0.407374018806451,0.297203892475593,0.977277919207784,0.416234517578136,0.299493341791849
"126-7","light",1000,0.117,1.05647749563794,0.363795080938291,0.237596697394543,1.05791960393131,0.361825172031667,0.238891369912127
"126-8","light",1000,0.148,1.0169177026015,0.350071675682167,0.3213001233256,1.01867431722818,0.347989159941982,0.321516945269324
"126-9","light",1000,0.138,1.01891715090833,0.545332120153887,0.304424148551138,1.0187965102465,0.547513590113457,0.304339937988448
"126-10","light",1000,0.158,1.00588545717287,0.531257592721858,0.138735062307709,1.00721934569222,0.529652219606028,0.139967978018326
"126-11","light",1000,0.132,0.997739985689518,0.548156594810382,0.298123699022468,0.998135283848128,0.551082052247596,0.298115723167542
"126-12","light",1000,0.134,1.01878609483877,0.469529569442806,0.291584826119742,1.01957574124004,0.469060281875593,0.291400543616893
"126-13","light",1000,0.14,0.997425488912688,0.602348287206654,0.2408551633117,0.998341200443352,0.60186653558622,0.241594302989339
"126-14","light",1000,0.133,1.04901452938851,0.303815293603714,0.298882289080543,1.05082252568638,0.299257043961984,0.299593502953401
"126-15","light",1000,0.147,0.999731632624172,0.280518213625833,0.318855404058172,1.00313481781234,0.272938611650624,0.319440564643185
"126-16","light",1000,0.147,0.964037366917855,0.539103246543866,0.283841021810709,0.965297279948641,0.543397058056907,0.283682910501316
"126-17","light",1000,0.134,0.982694789194369,0.571929696337723,0.227371881205262,0.982976402682033,0.574810846291107,0.227035235788099
"126-18","light",1000,0.127,0.914038815324907,0.418428179323519,0.359793331471113,0.915158847732557,0.421159944995756,0.360744401170039
"126-19","light",1000,0.156,0.902125818833443,0.569285934434777,0.311801426374141,0.901882410300582,0.572586436445156,0.312681249579612
"126-20","light",1000,0.114,0.937804663525261,0.461124347416367,0.307499779857885,0.938852811794511,0.459365085339639,0.307534108893528
"126-21","light",1000,0.146,1.02296068228499,0.31553538384277,0.331570940993863,1.02490673893528,0.312917690975033,0.331446004645421
