"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"125-1","extra_heavy",500,0.84,0.784066263752665,0.181534978615457,0.300609958318713,0.784979085857942,0.180306941464868,0.301631704939178
"125-2","extra_heavy",500,0.812,1.10299933593735,0.410724707448625,0.155753549046909,1.10365436809335,0.40893794995977,0.155864782733565
"125-3","extra_heavy",500,0.802,0.923327529991788,1.38020567261269,0.194056539072051,0.925981562826423,1.37925641258715,0.193622508736998
"125-4","extra_heavy",500,0.804,1.09259365817817,0.324118854898913,0.0270584691132559,1.09224244149904,0.324663018145921,0.0263942718417047
"125-5","extra_heavy",500,0.796,0.889325588823311,0.840855195052431,0.341953500141024,0.893186068023155,0.826416578452065,0.343817786601991
"125-6","extra_heavy",500,0.794,1.02308910454886,1.13367128013948,0.283196611147212,1.03568023561559,1.14321291964912,0.275171156655002
"125-7","extra_heavy",500,0.788,0.857645159117418,0.627235863109361,0.444557404875584,0.858258733247006,0.632348584641333,0.442368058524834
"125-8","extra_heavy",500,0.786,1.02271394432535,0.379643817787714,0.313775610161307,1.02115882669716,0.385789477245052,0.311710486698604
"125-9","extra_heavy",500,0.804,0.93472842765745,0.571683631980153,0.375608325819122,0.933315596629611,0.578218114270959,0.372876472806878
"125-10","extra_heavy",500,0.792,1.00836000425623,0.209830191466657,0.177760074415677,1.00857961616523,0.208540813830249,0.178250775827041
"125-11","extra_heavy",500,0.836,0.956472371246835,0.407410931380879,0.408108517716386,0.95699019215769,0.405811878973905,0.408181374355338
"125-12","extra_heavy",500,0.814,1.11795460078081,0.65262297712528,0.137993325383973,1.11702582537335,0.671314924809103,0.134084789748733
"125-13","extra_heavy",500,0.8,0.941842646443422,0.417621837401098,0.197256440114432,0.94274556683098,0.414569083974388,0.197762791880149
"125-14","extra_heavy",500,0.808,0.990483141043415,0.179329278313392,0.395561753309253,0.991856588670817,0.175808026544653,0.397460699354887
"125-15","extra_heavy",500,0.814,1.06902396071973,0.731701352227696,0.19424797315848,1.0717897015793,0.733309004329263,0.192902722010467
"125-16","extra_heavy",500,0.804,1.06707786343729,0.624591388456371,0.0640026094703446,1.06751309933462,0.630330279903429,0.058113431902549
"125-17","extra_heavy",500,0.806,0.970662307754047,0.688287379953189,0.12582309031905,0.97133644790482,0.685000232276047,0.126257790925833
"125-18","extra_heavy",500,0.828,1.01835482908748,0.285968412027241,0.108961524299906,1.0177630758919,0.286048794668046,0.108014154127613
"125-19","extra_heavy",500,0.848,1.08042880672502,0.613364082825622,0.0913913395035511,1.08246984953445,0.62841304366363,0.0858514451544045
"125-20","extra_heavy",500,0.808,1.07390892704823,0.386785162912672,0.0846197884603984,1.07688949252126,0.376401419599378,0.0914385220538504
"125-21","extra_heavy",500,0.822,0.994608723724351,0.370285256471308,0.400050285837792,0.995996994470611,0.36657179013075,0.400801862451087
"125-22","extra_heavy",500,0.814,0.961223238729182,0.408477430390922,0.33466197430197,0.961362257954433,0.407596896293515,0.334370954380411
"125-23","extra_heavy",500,0.81,0.964157478432854,0.53943871200479,0.225515630049993,0.965816797561228,0.535601496656612,0.225879724321726
"125-24","extra_heavy",500,0.812,1.09272621986306,0.0534982559782744,0.304084821044702,1.09251484827717,0.0535413777804089,0.303569286288492
"125-25","extra_heavy",500,0.798,1.04384187661403,0.0347732860091506,0.0440965061834042,1.04374247140354,0.0347814005662424,0.0434877659873687
"125-26","extra_heavy",500,0.79,1.06061500049477,0.277260868187118,0.328719537790242,1.06136235860165,0.277912766018717,0.32784746967203
"125-27","extra_heavy",500,0.812,0.85157967812892,1.4329468043723,0.316473600143899,0.853437150634021,1.56470230682059,0.299177266172285
"125-28","extra_heavy",500,0.774,1.07396230369942,0.383332368929129,0.207497488753084,1.07408649716027,0.383270928282067,0.207096321234857
"125-29","extra_heavy",500,0.782,1.10313678850107,0.0282531772095826,0.300518504273432,1.10582356365355,0.0151443880951367,0.302120647777904
"125-30","extra_heavy",500,0.814,0.939509498156217,0.627110422284825,0.263475536367169,0.940851525881811,0.623315973164181,0.263861503089817
"125-31","extra_heavy",500,0.83,0.987046827843999,0.667885638535804,0.0188329470992244,0.990355407805192,0.659019488213956,0.0206907853204671
"125-32","extra_heavy",500,0.81,1.22253361233078,-0.0583362233643833,0.475679909627153,1.2219202538142,-0.0561866006045357,0.474091218060482
"125-33","extra_heavy",500,0.808,1.06477462881754,0.525562934003442,0.279794511182689,1.06529453628353,0.525825882176315,0.279237267001404
"125-34","extra_heavy",500,0.816,1.07826745935888,0.334935795233448,0.321630012109117,1.08231925122962,0.317517301208224,0.324845642446905
"125-35","extra_heavy",500,0.794,1.23677329799612,-0.372432273003333,0.481727716793673,1.21887491199225,-0.323439436675984,0.473882145090166
"125-36","extra_heavy",500,0.83,0.967846390625354,0.936770910308571,0.0362146223475527,0.966380572787048,0.979617918469596,0.0273193250304083
"125-37","extra_heavy",500,0.83,0.823051030175809,0.472816681567457,0.333096068819401,0.828267787740214,0.463506218067614,0.333706654841617
"125-38","extra_heavy",500,0.812,0.915896105132539,0.921965546768481,0.181566166882803,0.916558112524136,0.924395954001937,0.180501923023032
