"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"116-1","heavy",500,0.518,1.02988775060976,0.494306740991875,0.179575038734855,1.03008130363936,0.500959332656833,0.178891819174568
"116-2","heavy",500,0.46,0.864981219709163,0.53537259126866,0.414216888787651,0.861306191376821,0.566422205956683,0.412825437531113
"116-3","heavy",500,0.502,1.05582091695707,0.625018542689085,0.031509338520966,1.05575114345389,0.632201402368833,0.0290051090897657
"116-4","heavy",500,0.516,1.11312017720333,0.344171695925382,0.257498606205185,1.11298494634245,0.349662816052584,0.256165307044885
"116-5","heavy",500,0.462,0.896079795158001,1.01757686204325,0.173738699794068,0.897060681476927,1.01643913497017,0.173794706611653
"116-6","heavy",500,0.472,0.997872883797084,0.220343763059592,0.242247843463513,0.999561026454866,0.225058173063492,0.242886988123564
"116-7","heavy",500,0.486,1.00415213664965,0.427911641660266,0.246964466169704,1.00629127357058,0.438038024450028,0.244685136312981
"116-8","heavy",500,0.47,0.977092654619933,0.292317292135803,0.337571022502354,0.977636758988986,0.292905295007818,0.337339879675805
"116-9","heavy",500,0.484,0.888696903820815,0.663833221029796,0.395863509962858,0.892409566615671,0.666919733540266,0.398511761767312
"116-10","heavy",500,0.488,1.04330742151109,0.564454431958629,0.20669855201987,1.04417039005202,0.564694775046907,0.207267162929817
"116-11","heavy",500,0.468,1.02650677178572,0.439478538818679,0.317370942963122,1.02893625954821,0.461946428386598,0.319125909078078
"116-12","heavy",500,0.496,0.979598355213557,0.586371148748957,0.177766877507672,0.984234880011095,0.594838968747675,0.179325003553692
"116-13","heavy",500,0.482,0.982436439165846,0.476693975743899,0.378325838945023,0.981400768094061,0.489174012371973,0.379141387949575
"116-14","heavy",500,0.518,0.933359274846818,0.496449687109614,0.335583606380061,0.931805771884997,0.511740126642358,0.336123383871959
"116-15","heavy",500,0.454,0.909420446816418,0.487229680383657,0.338469788065792,0.909780419248849,0.488180202127387,0.338542296311333
"116-16","heavy",500,0.466,1.05754351026251,0.38966295826479,0.196374436857789,1.0595299701376,0.389819733472587,0.197768725057944
"116-17","heavy",500,0.49,1.07429398916816,0.400558739800703,0.16974733859122,1.07653284801881,0.427858348945698,0.165211773568445
"116-18","heavy",500,0.48,1.00159579772155,0.644009592792979,0.250449823835613,0.998900939362301,0.671455301033915,0.249521065768615
"116-19","heavy",500,0.492,1.03090425899159,0.65677677855487,0.302754623696342,1.02887951426893,0.681576423802831,0.303220194848115
"116-20","heavy",500,0.496,1.10497577448014,0.492833917331562,0.299182055168333,1.10553375929584,0.49289462263286,0.299264549854959
"116-21","heavy",500,0.508,1.00810298134323,0.632655295386391,0.256394612495965,1.00804963177759,0.63801947041056,0.255310166469957
"116-22","heavy",500,0.522,0.990164885928304,0.486176708819489,0.400967975826641,0.991769848521706,0.485632997173576,0.401482402757188
"116-23","heavy",500,0.498,1.07098931700574,0.534049468821611,0.191583654708104,1.0713527294311,0.542816112724251,0.191848364708248
"116-24","heavy",500,0.486,0.912256714869583,0.632630699892943,0.29482658028977,0.912654117406434,0.642232066793449,0.294846233390764
"116-25","heavy",500,0.484,0.90844886298173,0.701776061240773,0.266635822756678,0.907820160723941,0.722661555426468,0.265194860168427
"116-26","heavy",500,0.472,1.08914421391299,0.428135035757831,0.346867375783892,1.0903356351409,0.427503837571011,0.347347711362921
"116-27","heavy",500,0.452,1.0313527725723,0.541944765595637,0.341671230551004,1.03143309869807,0.548770506263114,0.341660593221727
"116-28","heavy",500,0.482,1.02523771788732,0.497205461955599,0.263726136246746,1.02598418758487,0.5143139317089,0.263462600667275
"116-29","heavy",500,0.462,0.895249095911175,0.535414066873805,0.285134119590632,0.896125373647005,0.546794959091852,0.283427242775246
"116-30","heavy",500,0.462,0.887943653362283,0.743013168732232,0.367624651540565,0.88815608483225,0.746078975114777,0.367348039948369
"116-31","heavy",500,0.494,0.996152626101315,0.706410385327838,0.0155214924912279,0.997027038908493,0.7094232995802,0.0158536851646079
"116-32","heavy",500,0.438,1.0540774064747,0.609077914315277,0.199293878322775,1.05407585207389,0.611933032285944,0.199263335121289
"116-33","heavy",500,0.462,0.956420256885007,0.55607220877616,0.413989419923576,0.956895752751932,0.560990697912945,0.413660778499562
"116-34","heavy",500,0.49,1.03029461386428,0.426736798104855,0.311644752839976,1.03212177644369,0.445224110918738,0.313656904418461
"116-35","heavy",500,0.454,1.02693125848196,0.68725853539112,0.0764604026143601,1.02758671937091,0.693782080251014,0.0764147524014176
"116-36","heavy",500,0.478,1.02871275638049,0.536524351549785,0.168393501408239,1.02919083946761,0.541162206825769,0.168529209113655
"116-37","heavy",500,0.506,0.930271943154935,0.683443575551558,0.331966667811352,0.931382371757289,0.682683360172756,0.332128616110671
"116-38","heavy",500,0.476,0.956957879825446,0.395859930750069,0.255570461803771,0.957459777260901,0.434389468237916,0.246409870174963
"116-39","heavy",500,0.49,0.993140852911829,0.331403127314114,0.24023418440482,1.00111813836469,0.32898486544263,0.246750611097559
"116-40","heavy",500,0.53,0.989084670539829,0.554878461846192,0.0964511432127526,0.988667275146746,0.5676196027171,0.0928298391838766
"116-41","heavy",500,0.496,1.07930522127574,0.467317354005022,0.185485209113861,1.07891152003367,0.473640501022944,0.185533781049653
"116-42","heavy",500,0.522,1.00987546461101,0.426709506905747,0.235443195209695,1.01120019775637,0.426074425764681,0.235853465200489
"116-43","heavy",500,0.512,1.00020258638811,0.385716817991483,0.208322307826022,1.0030052646495,0.394822190403537,0.208681411118778
"116-44","heavy",500,0.478,0.990651859728451,0.502043372108472,0.282540146983972,0.989478580087712,0.512309903830648,0.280261920183893
"116-45","heavy",500,0.478,1.02401158666955,0.446585288261369,0.345262987788469,1.02493779500542,0.458051756127773,0.345697761310274
"116-46","heavy",500,0.476,1.01666513438659,0.665855111432453,0.224671174950862,1.01609212865031,0.680714507569179,0.225359929379581
"116-47","heavy",500,0.532,1.082535914179,0.277342252082095,0.294742954222332,1.08259213801283,0.278844318920196,0.294430305547
"116-48","heavy",500,0.468,1.05288885468942,0.567923913684712,0.138236817909299,1.05419905015245,0.570311151980638,0.138974469311141
"116-49","heavy",500,0.474,0.870573919440826,0.736702719982971,0.304527945124118,0.870975081037191,0.746960609865624,0.303704113747395
"116-50","heavy",500,0.488,1.0733008632173,0.3649098565441,0.103911089198869,1.07391319882974,0.399703416590429,0.0975711579100149
