"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11423-1","extra_heavy",10000,0.8078,0.989871898268057,0.485897640906953,0.253268810314483,0.940848137164185,0.840276005789673,0.378339483491206,0.0376527172997262,0.134390073759462,0.0290157123884799,0.93875877437767,0.871062585296498,0.394557391352485,0.0372031086195364,0.140750666221387,0.028945042389128,9.54699999999991,6.63600000000008
"11423-2","extra_heavy",10000,0.8145,0.998868115286754,0.492640231705574,0.247110585345956,0.972445373998138,0.596603002192125,0.281033056538849,0.0324118044797802,0.0827801478216946,0.0319498872563483,0.916719052024496,0.916760131866848,0.386838117134873,0.0390732122267413,0.128264517017351,0.0293632972947651,12.5509999999999,6.62400000000002
"11423-3","extra_heavy",10000,0.8091,0.986081213082754,0.518433898528264,0.275004945405921,0.968153825698497,0.619058809783449,0.380931795074773,0.0345816224373796,0.102111652632101,0.0314420779702537,0.958198089469016,0.721254017620149,0.434015865186787,0.0370462915211918,0.125675112852574,0.0296191442329046,9.32299999999998,6.62400000000002
"11423-4","extra_heavy",10000,0.8125,0.982460481790434,0.504767524323132,0.2816189295887,0.959448636143217,0.604969391074764,0.317170087213718,0.0323904524088872,0.0842182015803688,0.0337262482978924,0.91642811961133,0.94348644990662,0.422299925095582,0.0396009191811199,0.145075341447225,0.0298870753023119,12.5219999999999,6.52999999999997
"11423-5","extra_heavy",10000,0.8101,1.00652374877743,0.490953134409664,0.233598740096647,0.975399672515992,0.684015376906084,0.281936091252018,0.03205383015639,0.0969929264876745,0.0324104963761146,0.944925798607636,0.946658012830463,0.378783770406977,0.0383231806898877,0.150643728866032,0.0293500657130333,10.891,6.62099999999998
"11423-6","extra_heavy",10000,0.816,0.986733362691674,0.484796548192788,0.283899312334357,0.935279296177868,0.792555225714793,0.323163285084226,0.0324089767395033,0.105310020090265,0.0321599566318573,0.891595685943495,1.11518702512733,0.41963892343172,0.038370370041077,0.150698313191785,0.0297682454377258,9.44100000000003,6.68900000000008
"11423-7","extra_heavy",10000,0.8177,0.984263254740397,0.498615852987566,0.24816889084358,0.989172293223918,0.505729287089495,0.283779236601219,0.0317883027475416,0.079736743993454,0.0334856469013012,0.947735976075356,0.803645585478849,0.391875099399478,0.0385230320525604,0.139894287694979,0.0296363475096047,11.0889999999999,6.50900000000001
"11423-8","extra_heavy",10000,0.8121,1.00009745074725,0.503351734288872,0.259919901928181,0.949791742426007,0.751573425610913,0.299055218877669,0.0337447782117179,0.0991115745903151,0.0327663498611421,0.912909607580157,1.07422611659433,0.393813099056867,0.0384160785821044,0.143057325246759,0.0293821072960417,11.106,6.42200000000003
"11423-9","extra_heavy",10000,0.8167,0.996351901289741,0.50381436983504,0.252641123062675,0.972093418806073,0.647970603760925,0.306123787876491,0.0329996865866298,0.0977177650696664,0.0328703874437961,0.932405686483647,0.967285044119479,0.397225831923556,0.0392563337917175,0.15154031120971,0.029419182356219,11.24,6.42600000000004
"11423-10","extra_heavy",10000,0.8183,1.00941099674462,0.488116562521049,0.258530558990146,0.992763394164639,0.481946798090631,0.298422106293057,0.0310825665064874,0.071008759664326,0.0340733903404768,0.942884194539012,0.871841623535133,0.404426231821015,0.0386765057160257,0.130686666828487,0.0290807774975661,13.9300000000001,6.58000000000004
"11423-11","extra_heavy",10000,0.8177,0.997879009896848,0.466199372615821,0.297013701971608,0.94652422211335,0.75095550137731,0.366524225655044,0.034084213205284,0.109306114066467,0.0307568734461911,0.922779899465367,0.860029163347205,0.434751741944556,0.0387068035229442,0.129440864274885,0.0289055536283968,11.062,6.50299999999993
"11423-12","extra_heavy",10000,0.8149,1.00487386151062,0.497175626119754,0.255927068802874,0.971271086110661,0.621727311947321,0.310573884010606,0.0318133303982058,0.090095116990724,0.0314914558601761,0.948500007088588,0.832494094989845,0.390365951202789,0.0374479783585417,0.132193545518422,0.0291171125294299,9.45399999999995,6.56700000000001
