"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","alpha_extrap_pooled","beta_extrap_pooled","gamma_extrap_pooled","nse_alpha_extrap","nse_beta_extrap","nse_gamma_extrap","bse_alpha_extrap","bse_beta_extrap","bse_gamma_extrap","ese_alpha_extrap","ese_beta_extrap","ese_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","alpha_extrap_no_pooled","beta_extrap_no_pooled","gamma_extrap_no_pooled","nse_alpha_extrap_no","nse_beta_extrap_no","nse_gamma_extrap_no","bse_alpha_extrap_no","bse_beta_extrap_no","bse_gamma_extrap_no","ese_alpha_extrap_no","ese_beta_extrap_no","ese_gamma_extrap_no","time_extrap","time_extrap_no"
"11422-1","light",100,0.15,1.06745471936762,0.425339491462492,0.170999351324329,1.03022100277895,0.512609378283523,0.213505498978845,1.04244461293172,0.469706233361504,0.222278020480558,0.160745394879559,0.150095411016504,0.213323518220849,0.230818228340433,0.313761738305785,0.296882141985685,0.167679100174299,0.273300370824414,0.210515688627939,1.02982942929886,0.498424253995458,0.218025102722161,1.04115151165109,0.46780374554225,0.213671396582213,0.165655686857456,0.174170983196471,0.218189113087473,0.244967341731614,0.374104007070364,0.307027079882052,0.1813286668982,0.328827623131114,0.217834746346996,0.838,0.529999999999999
"11422-2","light",100,0.15,1.01153346275669,0.580459935804738,0.221910230080734,1.08514755778227,0.359364150364346,0.296234240550363,1.09604154920883,0.345960306760568,0.291059460964965,0.159567599454532,0.153197412232271,0.223501485301595,0.234498947514097,0.219276424717729,0.314042156956081,0.17280173555335,0.148561229869859,0.222098643816167,1.05182892722763,0.450929840465351,0.267927532806644,1.04323372474249,0.45635393773734,0.259031986231715,0.163183090101947,0.184069093865392,0.225153677070748,0.24420379466923,0.262001901381366,0.310616273544286,0.18218865242377,0.179325392396091,0.213916833784186,0.753,0.498
"11422-3","light",100,0.17,0.971287446914072,0.58081643733395,0.0523478771302329,0.980002289996902,0.687111495693641,0.0343441496501715,0.986090581083645,0.6710800485268,0.0401088465359317,0.15060226176303,0.214511162936095,0.198323392088953,0.204084387047269,0.307753699174115,0.270460346975586,0.137041192212626,0.207721156759458,0.185050359954606,0.943906770230888,0.71207340476386,0.0331835510371097,0.954184422939931,0.687584367208895,0.046784446529252,0.159542537709641,0.244488474299527,0.200789031642129,0.221218292787512,0.361923863884546,0.277778185279228,0.15387678995218,0.263770373917973,0.193812435166092,0.898,0.5
"11422-4","light",100,0.25,0.925928867946972,0.660993244676569,0.217825397402283,1.02285261519676,0.376035455223811,0.314635376693051,1.02070931590807,0.377071638689281,0.313303812178016,0.171098542756764,0.203132087401853,0.218614547637263,0.243218635211714,0.30439438084201,0.306957946235879,0.173521466032718,0.224502254928011,0.217127861287227,0.943373321717899,0.595141554637849,0.269150880520033,0.934073574577583,0.621134508894651,0.260710932552715,0.173680783353879,0.227017922098615,0.21580775282728,0.249199409134715,0.327327735687606,0.306644659945185,0.179731104602105,0.232811824814981,0.218837855571427,0.965,0.507999999999999
"11422-5","light",100,0.11,1.01362345376666,0.248953939389456,0.312224996913498,1.00535893772572,0.283192893880792,0.313326131219186,1.00521394843004,0.276651716505947,0.307046470028204,0.160364791953472,0.239739122780258,0.20877267274915,0.221001781130871,0.397225720601021,0.288371911888756,0.153096756842183,0.314875135838125,0.200585593498193,1.02086111814752,0.215232123976748,0.319739622314985,1.01991027414048,0.212632466999187,0.328276002400006,0.161692336664116,0.252404198671924,0.21182354838201,0.218253780198493,0.417572849687538,0.287214255802549,0.14726645190933,0.331722038651061,0.195814859596479,0.675000000000001,0.507000000000001
"11422-6","light",100,0.2,1.26441421760892,0.560708608052662,-0.163253604338699,1.25526037612145,0.527515610299218,-0.0896069074770739,1.25996286977791,0.515064674693499,-0.093982764166051,0.147055510363313,0.102025068598805,0.209663036855447,0.195306864733987,0.174882150447361,0.287561345031797,0.129265412414602,0.135070918208225,0.197946217916622,1.18790561451918,0.743732520187518,-0.143066993587841,1.1841990391449,0.741132994504631,-0.150583993951843,0.15644974463283,0.168685670239985,0.221238722712625,0.220732724705238,0.278491101566654,0.310124957284518,0.156845566172337,0.22000999805025,0.218230317282296,0.879000000000001,0.509
"11422-7","light",100,0.21,0.913237762883438,0.336481824956617,0.401531322808008,0.914862909220399,0.422430825551602,0.382731195214263,0.915743238904029,0.422347945406024,0.398580842881371,0.154824188270816,0.202502568237616,0.19948089620042,0.217675778652858,0.267066127708069,0.287675780799916,0.152994133668147,0.16809310313088,0.207731774554547,0.921461106201063,0.323095261508914,0.391115194722957,0.929109158579389,0.317821736718964,0.392077995377391,0.161753825652726,0.203943978761421,0.202734754506597,0.223363627015235,0.2681640319482,0.280740216346876,0.154355465333434,0.172283249756536,0.194491008815402,0.952,0.508000000000001
"11422-8","light",100,0.16,0.96772314281706,0.730626874589715,0.305564683649467,1.00173042763608,0.624054942149007,0.324111050410221,1.01592569034589,0.572528544064988,0.326610438359907,0.168548326768834,0.183522342089232,0.235300598111942,0.254328716699583,0.281902874043018,0.327836649365848,0.190816776731795,0.199652645304484,0.230376317991237,0.979432706029539,0.69649879212892,0.30067972988043,0.997824168827238,0.640833001998204,0.30279123798012,0.172618716760503,0.215944386851873,0.239047639501566,0.260561500683879,0.339506901469369,0.330895560617126,0.194812484238328,0.251052428851438,0.230306510230322,0.811999999999999,0.497
"11422-9","light",100,0.15,1.09784564192486,0.728037707563594,0.0366289457736261,1.1068613251665,0.705244395141273,0.0490523689343764,1.11640151984808,0.698475222703952,0.0379438072480316,0.152810218331061,0.208294303362305,0.211448903373357,0.208524113234686,0.299804832448878,0.289189971575048,0.143028979057312,0.211625971035202,0.197143518225607,1.07794969913147,0.797477433300722,0.0228909000934677,1.0709204703301,0.813351900792353,0.0353959005227557,0.154972219234982,0.231816728225872,0.213257269714636,0.213154943927463,0.32568610164022,0.29274582484579,0.145849243523774,0.221249307306148,0.198836831317149,0.800999999999998,0.502000000000002
"11422-10","light",100,0.18,0.870939999773621,0.557305840082779,0.429519490419032,0.899919948877577,0.571626980199795,0.416907421062854,0.895570639271506,0.573924855097618,0.414221428669318,0.140490542108692,0.172940419865425,0.223202352121076,0.188106853426807,0.248775426959126,0.310919532575772,0.126023783616909,0.174472044908667,0.217466179298169,0.859027782869783,0.693402861214412,0.397903844334805,0.853202771107395,0.699459974105729,0.408212241304466,0.143524091841454,0.204981064578664,0.224251921997114,0.195195596294461,0.314145001778686,0.309820952055129,0.13357682069923,0.235362668180689,0.215077134562733,0.857999999999997,0.497999999999998
"11422-11","light",100,0.25,1.01896786249431,0.585345094235148,0.346805375761769,1.0292097343184,0.479056881715974,0.279500043919245,1.03938320926926,0.473139431634548,0.267415743890657,0.134485278230303,0.0818777093326649,0.199537950258178,0.193804235473586,0.105198480879347,0.280481810753786,0.139309246200921,0.0560713776785815,0.197303237582855,0.943494418693888,0.688097473770405,0.307493954720195,0.950546155677254,0.690064824785009,0.291778937838031,0.146653469782282,0.138966915929466,0.208252626424696,0.21288039138703,0.194005755631347,0.287181797329698,0.155077458705905,0.132209603613012,0.197637808559467,0.905999999999999,0.635000000000002
"11422-12","light",100,0.23,1.04214565581729,0.849189529399152,-0.026486022831724,1.05097347537839,1.00259719930594,-0.0273260436263522,1.04619987846822,1.00621970809505,-0.021552105642247,0.153092777825582,0.216214792375729,0.215885345214008,0.224496055135645,0.294888817831667,0.290191349650331,0.165455913861835,0.19620812217674,0.194670152353956,0.990814836404082,1.12087620910728,-0.0956574058223941,0.994021381051559,1.12826657285321,-0.10022440181007,0.154646094255773,0.227655877951198,0.217226048497,0.230759692354079,0.307557899433781,0.307441136867291,0.172019719207463,0.207002857010686,0.218809280579223,0.952999999999999,0.507000000000001
"11422-13","light",100,0.22,1.09601560381621,0.584602928941876,0.0692328297078458,1.14654100799314,0.560407756288422,0.0484786215499567,1.14786812029156,0.562303193615666,0.0375363375060973,0.177486919394523,0.164619088811392,0.219684459171555,0.257844488787685,0.210104921965023,0.313518629031741,0.185935122349682,0.118645271802113,0.223658297182372,1.08476282991408,0.64314474826837,0.0565627948415336,1.09014737010355,0.649336992084356,0.0454555313084497,0.188998786050018,0.201367121087033,0.220983368454932,0.268027175544677,0.266435829336839,0.315776603723519,0.190690317071076,0.168721871778268,0.226687889992612,0.935000000000002,0.507999999999999
