"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","alpha_extrap_pooled","beta_extrap_pooled","gamma_extrap_pooled","nse_alpha_extrap","nse_beta_extrap","nse_gamma_extrap","bse_alpha_extrap","bse_beta_extrap","bse_gamma_extrap","ese_alpha_extrap","ese_beta_extrap","ese_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","alpha_extrap_no_pooled","beta_extrap_no_pooled","gamma_extrap_no_pooled","nse_alpha_extrap_no","nse_beta_extrap_no","nse_gamma_extrap_no","bse_alpha_extrap_no","bse_beta_extrap_no","bse_gamma_extrap_no","ese_alpha_extrap_no","ese_beta_extrap_no","ese_gamma_extrap_no","time_extrap","time_extrap_no"
"11423-1","extra_heavy",2000,0.8215,1.0114319126153,0.562158353874311,0.172694806480581,0.993613092839011,0.824783328934125,0.199110831112395,0.998194336711147,0.818363682682108,0.198682691184023,0.0493505214430084,0.174340402847621,0.0556159500771706,0.0668441914054889,0.233309236664802,0.0754194090761831,0.0450573352471237,0.154975017671405,0.0509650898047727,0.953908350176593,1.39065623681253,0.292968741708858,0.948487139536886,1.4047495115329,0.29578363342986,0.0613525889172386,0.335619217055448,0.0480362754438316,0.0828264784800987,0.453125881251799,0.0689600621151312,0.0555352343574943,0.303877092730989,0.0494656511583806,31.693,2.00800000000004
"11423-2","extra_heavy",2000,0.82,0.976973931871863,0.537283675521354,0.222371135272237,0.967570844937499,0.542002792259555,0.18005594496217,0.961611033845932,0.548253061117288,0.185223213918213,0.0470527134010384,0.10311161478986,0.062420037007084,0.0656824184847428,0.141806054698835,0.0865037111225279,0.045765069306833,0.0972085224692718,0.0598778216645483,0.885501782837643,1.33848864406232,0.307907089187688,0.889038855009966,1.31505998329169,0.311336877313884,0.0601965083941117,0.262302396027556,0.0505329122752676,0.0856699592275153,0.373754621257246,0.0710039586327804,0.0610025397509578,0.266411628659426,0.0499159410296794,25.1,2.25900000000001
"11423-3","extra_heavy",2000,0.8095,0.954956593405558,0.481345077220327,0.222957272261895,0.986184353540799,0.527602684506879,0.264386438690944,0.984974506046126,0.536829322609937,0.259839243278228,0.0476164081537918,0.167031380469025,0.0581429260942948,0.0647639090999072,0.232080162675311,0.0807733805364562,0.0439401761579448,0.161150040433856,0.0560802625496359,0.939476832096111,0.952547331232397,0.320285613076282,0.938105844371022,0.952435183855992,0.322727817392288,0.0582020999946827,0.294275352794188,0.0496679401339061,0.0802063017142954,0.405885773212493,0.0724127498346711,0.0550853881027738,0.27906884484027,0.0526818445684024,35.355,1.77700000000004
"11423-4","extra_heavy",2000,0.8245,0.979622730690312,0.471809035874192,0.259262476823691,1.001859611009,0.568963961969164,0.3298479337242,1.00163551441509,0.569871547486484,0.329569381501424,0.0496955252280396,0.180089666073804,0.0561590784743416,0.0676437591397249,0.238585532669378,0.0786744482149368,0.0458277057943936,0.156310387984683,0.0550668830266878,0.93720824517623,0.957976092998967,0.361384141132456,0.936629350868533,0.956611039875844,0.359467232818973,0.0613200347765658,0.272856698221306,0.0510384175011205,0.0853921322201282,0.37598697561359,0.0715461775256385,0.0592030417302117,0.257794438433096,0.0500761978274511,38.9050000000001,1.79399999999998
"11423-5","extra_heavy",2000,0.808,0.97258630553677,0.454283558245654,0.289684403100727,0.965244657410364,0.717574729440807,0.319500700909846,0.963816000566798,0.720965288148241,0.318237951117338,0.0467827658882854,0.179790420345755,0.0535643013591841,0.0660301033387317,0.25276484558994,0.0763552242403687,0.0465665263693852,0.177669889148889,0.0544081861491296,0.913228412513364,1.05245453318812,0.366902423570605,0.915115875964535,1.05499819520153,0.364246020740121,0.0563953647533053,0.260539833712143,0.0486237041668944,0.0808937790112725,0.374162007469269,0.067938748767356,0.0579327826006091,0.268178076314562,0.0474327872290078,37,1.77100000000007
"11423-6","extra_heavy",2000,0.791,1.03801352276307,0.488412459358801,0.169223135223961,1.03457650920627,0.464478673416777,0.270074204405079,1.03655772017135,0.463044194422048,0.267040966247723,0.049165361793174,0.129916060888565,0.0497987790383868,0.0683244355541466,0.182824201602047,0.0710396765864035,0.0474682201127545,0.128760908822084,0.0507010179224772,1.01391576893611,0.826676703990922,0.307576492294446,1.01487119462662,0.835091908996013,0.306199669299791,0.056300620557165,0.24951428078172,0.0470887114753345,0.0778463407501474,0.336983591582541,0.0652973313160979,0.0536720797650911,0.225912638377853,0.0451702020929185,27.6819999999999,1.76600000000008
"11423-7","extra_heavy",2000,0.8115,1.02128016164224,0.475784563861297,0.220380736409953,1.05965522845909,0.355607420849044,0.248037543004958,1.05785157011966,0.359114031072508,0.247186770081864,0.0457893433408064,0.112839010452757,0.0593882088339729,0.0650482544487614,0.160672672035294,0.082098022310307,0.0462068809675155,0.114394278232389,0.056750945662372,1.02155996003315,0.729257791674633,0.312866243204657,1.02356139913632,0.714110171468379,0.31623190942335,0.0564304894393312,0.242092793317034,0.0496023561814839,0.0794441691892111,0.341943298076979,0.0702753633895294,0.0558630703992403,0.241350953171487,0.049775370186891,26.4209999999999,1.77499999999998
"11423-8","extra_heavy",2000,0.819,1.01229994615312,0.467596822953064,0.282338500271688,1.00287203884146,0.379903937511861,0.151296343720356,1.00075333050997,0.378563897419149,0.157247236377729,0.0425836216829043,0.0657078252910927,0.0624916498477552,0.0592140951959077,0.091727942224726,0.0866257554558195,0.041122158817689,0.0638149454412487,0.0598374126272463,0.90067641367266,1.50447431944354,0.321489124958998,0.900865416952131,1.5119163667486,0.319094370405085,0.0578362420987011,0.274236904958477,0.0477526458610661,0.0798637796630814,0.378078574158006,0.0692362025136733,0.0550187339079678,0.259945162098787,0.0501132313057428,17.2359999999999,1.79299999999989
"11423-9","extra_heavy",2000,0.806,1.02415782121583,0.467292464354437,0.226876222204891,1.03849095970889,0.566112086237577,0.208812626233932,1.03621178251378,0.569006600293363,0.208027060829343,0.0444910816605281,0.137116298829065,0.0612503551318578,0.0629218875176909,0.20122162699318,0.0887001573839393,0.0444968289861109,0.147221307841984,0.0640954883295197,0.975846889627499,1.21909472508321,0.309339364523363,0.974988440436433,1.22742506332099,0.309831021866164,0.0578193742825881,0.311234360177829,0.0491598526570628,0.0826121003449256,0.454484968439166,0.0689514658074146,0.0589118056937757,0.330674705391777,0.0483010812298312,27.3199999999999,1.91100000000006
"11423-10","extra_heavy",2000,0.8165,1.04325495086158,0.453146351098819,0.220582354715638,1.0645048952878,0.416225348920307,0.266523989670188,1.06211330175733,0.421250444504976,0.265301628115558,0.0486453416467978,0.128710156235648,0.0564564156687819,0.066546457390763,0.176089435231831,0.0775305422063447,0.0454899116886135,0.120161142697916,0.0531567058390094,1.009831764399,0.965872363471928,0.322846571689329,1.01103127715688,0.959490168855656,0.324768558578231,0.0608372060880883,0.291219955490486,0.0491083707732355,0.0836923177453007,0.404644590133544,0.070157710934335,0.0573566760657685,0.280470719836457,0.0500889519356437,30.136,1.77499999999986
