"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","alpha_extrap_pooled","beta_extrap_pooled","gamma_extrap_pooled","nse_alpha_extrap","nse_beta_extrap","nse_gamma_extrap","bse_alpha_extrap","bse_beta_extrap","bse_gamma_extrap","ese_alpha_extrap","ese_beta_extrap","ese_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","alpha_extrap_no_pooled","beta_extrap_no_pooled","gamma_extrap_no_pooled","nse_alpha_extrap_no","nse_beta_extrap_no","nse_gamma_extrap_no","bse_alpha_extrap_no","bse_beta_extrap_no","bse_gamma_extrap_no","ese_alpha_extrap_no","ese_beta_extrap_no","ese_gamma_extrap_no","time_extrap","time_extrap_no"
"11424-1","heavy",100,0.55,1.06081145555466,0.615707152150969,0.232006107542551,1.0864890604033,0.352457402880925,0.374650721432016,1.08885610853599,0.346158762765218,0.358263988826939,0.173976011492819,0.225352510823793,0.196764633259784,0.24552453680349,0.300358367592579,0.281581647510457,0.174301497069565,0.19609775340938,0.202332701497436,1.02283678962061,0.645729842359034,0.369036883801278,1.03113809267212,0.633648515063271,0.365092506815178,0.18560905007894,0.351776399476902,0.195886737032665,0.253017233821904,0.458978055708903,0.277381516210931,0.172709690716566,0.292894106939094,0.197394265828285,1.382,0.607
"11424-2","heavy",100,0.47,1.20147982915532,0.338945055517365,0.100596019358585,1.28809554634172,0.112847281722688,0.133359098132661,1.28550777554227,0.124253669807559,0.138241854216728,0.186111938393363,0.357863857663409,0.206791476143004,0.259011814381733,0.508486841128444,0.289110578688999,0.178582189927045,0.352920620121254,0.201269013957207,1.2522815518961,0.220398895960859,0.125430631098708,1.24102428033108,0.233968013176452,0.139146515320325,0.19630814347034,0.398313592602586,0.207157193569107,0.267988563487191,0.534127550097902,0.288410118705168,0.183126042235439,0.35141399300774,0.201884873813117,1.718,0.577000000000001
"11424-3","heavy",100,0.53,1.05813990008917,0.462145183638241,0.145193512128606,1.12942913522939,0.247411850819147,0.313381579949763,1.13782223895459,0.235029188331291,0.329939585975255,0.155577729593999,0.364633295415698,0.221064696139669,0.214974696629327,0.509497944470407,0.317544851209798,0.149883937926901,0.352903783877391,0.227899999055451,0.963545830754953,0.924864809589037,0.130999764174114,0.953855491034302,0.946262582079986,0.14498912107151,0.174188802157106,0.479580819303814,0.23726776532285,0.249327708058194,0.664967263209155,0.333661134044542,0.17837199999494,0.457320129327972,0.234908719728602,1.65,0.563000000000001
"11424-4","heavy",100,0.47,1.06735269426043,0.370886158867849,-0.0167436937207268,1.11973499221986,0.227124475870845,-0.00885071065513085,1.1314950664757,0.197755257808732,-0.00405808752834111,0.173211534974634,0.369195461212861,0.201331740606909,0.222883696169345,0.52770534340904,0.284881789648029,0.141760473065391,0.375332261715305,0.202510136941845,1.08937144368177,0.348140222745609,-0.0116170857856943,1.07491887714606,0.390518853536233,-0.00809967556082126,0.182420143978348,0.440481018536966,0.200883226526788,0.241279876497085,0.609209052686029,0.271051968148307,0.158574013171321,0.420994469514064,0.183586088310776,1.437,0.586
"11424-5","heavy",100,0.51,1.12519607891272,0.579441583179173,0.102661888838506,1.05344759522528,0.903255604990129,0.149848882490987,1.04453826294651,0.900268989860078,0.15046676889101,0.162099907988091,0.300507606271124,0.20881194716451,0.2318381513181,0.419679916409065,0.302963054194396,0.16616658496683,0.29154673961666,0.219829824855088,0.963576574135494,1.24816197036616,0.120280916025107,0.975298801270759,1.23024713989853,0.118707287187479,0.174471618056175,0.396486524209363,0.210134639766576,0.248574866619435,0.5547102308402,0.290180366661091,0.177758377722426,0.388468250974323,0.20079251946033,1.477,0.606
"11424-6","heavy",100,0.37,0.978489229730155,0.606472488855399,0.342878285688118,0.925372739564006,1.11164357766803,0.355789486539766,0.922512429316061,1.14785608874763,0.355273856999953,0.15533554881454,0.441017298008571,0.195985227743577,0.219819972129773,0.631265232231772,0.267020594019213,0.154958572829665,0.449416054217033,0.181499200797559,0.875039189537455,1.23944281044879,0.3450733053768,0.863289226696268,1.25906335635232,0.345765217154424,0.163705751485693,0.476596344517033,0.196331135282777,0.224052476829222,0.673492474221114,0.272161716918202,0.154117614010947,0.477073873894131,0.189642544913859,1.359,0.612000000000002
"11424-7","heavy",100,0.4,1.05607230587058,0.522355716521305,0.316074212658923,0.971626564659549,0.773944272360268,0.36487854610047,0.968041757522933,0.775867357002945,0.365881740255315,0.160388152470698,0.279759755364973,0.193097915575827,0.224738370239933,0.412354494328062,0.272661748416941,0.158778794690926,0.301289696528593,0.193239598873204,0.964852530747478,0.908432544582291,0.347676304032129,0.963146470996145,0.889454336815634,0.356630888821666,0.169705281230716,0.367185328658305,0.194635020174217,0.236571065686197,0.536796775204947,0.276131492938499,0.164729482433766,0.390575885278073,0.195980353365977,1.208,0.719999999999999
"11424-8","heavy",100,0.47,0.90817113717935,1.0392494311839,0.0913385570949356,0.974821078133571,1.30396525602148,-0.0112240449431464,0.976641702591929,1.3011845804866,-0.0169436387817869,0.179974548238237,0.369107325021729,0.242099328150998,0.246823083636125,0.562950446211493,0.353352148556981,0.168366997425156,0.423392052179429,0.257505292492062,0.884306475343854,1.7910829096833,0.109907346596436,0.889540372486044,1.7668489693266,0.102062687911085,0.209573204471326,0.630744425586477,0.239564366137061,0.290741814697591,0.957410989865169,0.347074133849884,0.20186929466915,0.723587161399581,0.25200093324911,1.239,0.573999999999998
"11424-9","heavy",100,0.55,0.876188102352162,0.61774484547243,0.113940144823442,0.974344800245461,0.270143334559207,0.216447290032075,0.962379879209125,0.285512122885009,0.215528649097289,0.192270708517373,0.253980147778688,0.215002650734209,0.256590803267076,0.326152233640829,0.302140674525771,0.172610792953498,0.206921219272898,0.214253752874405,0.915479036180759,0.510170710268564,0.204353218811522,0.915251751681318,0.497388849576238,0.203522263455043,0.207798966637572,0.393887997775302,0.214460093261336,0.277495546883616,0.515671765268754,0.297645048128597,0.185273895753525,0.331826090900095,0.20755416210285,1.274,0.573
"11424-10","heavy",100,0.44,0.879608412069852,0.603260752496977,0.253075287132905,0.689505363283544,1.56714019135917,0.303541185367588,0.705730896673667,1.52264527953564,0.30303317303842,0.170685097898965,0.358461064626035,0.227741942480754,0.230207242339482,0.51585114349736,0.313151078593606,0.155840201849244,0.367589173049309,0.216456241709001,0.648952752599563,1.76405406282228,0.307707091220773,0.642885323670107,1.76827141533905,0.306984065170168,0.179743217179663,0.432667949101902,0.231453988594831,0.241630509474733,0.614657497775657,0.32708450164863,0.161548691233191,0.431721612249879,0.229939483177456,1.27,0.564
