"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","alpha_extrap_pooled","beta_extrap_pooled","gamma_extrap_pooled","nse_alpha_extrap","nse_beta_extrap","nse_gamma_extrap","bse_alpha_extrap","bse_beta_extrap","bse_gamma_extrap","ese_alpha_extrap","ese_beta_extrap","ese_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","alpha_extrap_no_pooled","beta_extrap_no_pooled","gamma_extrap_no_pooled","nse_alpha_extrap_no","nse_beta_extrap_no","nse_gamma_extrap_no","bse_alpha_extrap_no","bse_beta_extrap_no","bse_gamma_extrap_no","ese_alpha_extrap_no","ese_beta_extrap_no","ese_gamma_extrap_no","time_extrap","time_extrap_no"
"11431-1","heavy",100,0.55,0.870210831885964,0.597704093171355,0.251100434202474,0.919219633102771,0.501131842180729,0.315341075865569,0.917590803868107,0.504094239727544,0.309832470049443,0.157845973174499,0.271116360421008,0.20104738704341,0.220355576438589,0.378212473582654,0.276614173573127,0.153937489421433,0.26310324110137,0.189787386787774,0.911696286345862,0.443733580352951,0.328725134203878,0.916887489890027,0.459549818976274,0.312910311793926,0.17732857400872,0.34421072603261,0.206762301021965,0.245172276396804,0.475668427131839,0.281431016598459,0.169778845593611,0.326870712516081,0.191240131536496,1.864,0.63
"11431-2","heavy",100,0.52,1.09794262112177,0.506175188840666,0.108174679893831,1.03516411691807,0.94827808784432,0.0962637311800009,1.02118404248476,0.968394067335185,0.115533769043963,0.177949195033481,0.407256323730793,0.225886705345424,0.240512622807626,0.573363376501651,0.311745643218718,0.164014976732368,0.404922602817375,0.215996799294653,0.891332233622761,1.43309221782702,0.0180300699412052,0.884550879968266,1.4396916384318,0.0269070922150815,0.1878052474341,0.456852514748561,0.223686523970998,0.254860176886629,0.64380920353508,0.303407508797379,0.172893271336143,0.451793055618574,0.204360131066016,1.613,0.601
"11431-3","heavy",100,0.55,0.799674067086542,0.647920734921845,0.413166797603487,0.977176882491756,0.197502110324681,0.547631976222246,0.979152086473704,0.189218834887475,0.554569033653245,0.18674669764075,0.434538583785754,0.278668807830328,0.264328640520471,0.572414601552181,0.37237736538286,0.189030293832821,0.37384965973184,0.250508103099564,0.913845855755607,0.51651303895369,0.524343899582845,0.928985740756282,0.547120436693241,0.505867307235365,0.2087559795926,0.643176379447161,0.259764911760589,0.285183370035093,0.834821732966463,0.347885533411101,0.193817904315879,0.530024441306744,0.230608210750985,1.393,0.600999999999999
"11431-4","heavy",100,0.51,1.0762637660139,0.398839291702067,0.106269048701637,1.05635827132035,0.525456661613364,0.16074963735745,1.05722881253397,0.539563339402652,0.154105242984218,0.177195120985586,0.353829910804663,0.193509071849021,0.247106573558995,0.548496912389979,0.270215385519372,0.172943195536466,0.419461848824825,0.189949615115856,1.08824954121821,0.423190113028287,0.164317294852678,1.09808190739473,0.389371418688485,0.166789989003424,0.18859487440242,0.405793110461174,0.194658321698206,0.257130800312229,0.615235014798211,0.270187805333617,0.175272056843918,0.461243814771622,0.187903461188392,1.391,0.673999999999999
"11431-5","heavy",100,0.45,0.909092525995108,0.310695154066272,0.573832124072492,0.966791579581831,0.115157788926374,0.593814309904502,0.974606232162465,0.143219555550005,0.560603921991874,0.134048978303226,0.16497635805831,0.181038949970796,0.178713934529789,0.262921954463465,0.26616161845255,0.119975870445017,0.203629629855545,0.196291728940517,0.981303700669096,0.0647100935552538,0.610380598958934,0.985592209759959,0.0824065229493058,0.605615215463418,0.146022013526526,0.248733610646518,0.182313668662405,0.194138078767425,0.397039758782689,0.268688048926447,0.129279578740213,0.309341242223948,0.198992832181501,1.571,0.591000000000001
"11431-6","heavy",100,0.49,0.892406923518091,0.109963583646444,0.892451343129263,0.936417079529655,-0.0680944860250379,0.982667300836553,0.937077398135325,-0.055787411170396,0.979998287172968,0.150525467690142,0.231143309833774,0.248574534250608,0.210064570370197,0.340657949013849,0.353449231132821,0.147441487155174,0.245904464657189,0.250390180510954,0.912127076684707,0.0435322498902835,0.928658541768264,0.91730320459026,0.041974734135225,0.917541397085848,0.160929175622172,0.347044540044047,0.239024271418511,0.226739614657001,0.510846551084682,0.340420368977529,0.16163313447163,0.37263207766962,0.242212028874588,1.158,0.588999999999999
"11431-7","heavy",100,0.42,1.05914603533646,0.579367186428902,0.0531623454142713,1.10915923242245,0.409033925694019,0.251290112006942,1.10579200331289,0.371424280945341,0.256810500658817,0.193624765971254,0.461669178752498,0.262022534489405,0.274807062599133,0.617236749395972,0.360662966597124,0.195613282848616,0.398468573530907,0.248180296736922,1.02254360017931,0.78877061440103,0.211051519667603,1.0150688161387,0.777889427757799,0.221078142855418,0.207081639429073,0.556322780517102,0.259184170447911,0.2894156440056,0.728753125725968,0.353211063849067,0.20390404281992,0.466147852427546,0.241629911483281,1.608,0.596999999999998
"11431-8","heavy",100,0.48,1.05302420576716,0.572073661483823,0.216960706472832,1.02069837873387,0.705193607574249,0.266803707730784,1.01899850678347,0.708721393173513,0.260849870433675,0.159082473347407,0.280087448590368,0.201399697462653,0.219706782939336,0.382421727052851,0.290980859630117,0.150420370984154,0.256626609229718,0.208649078466134,0.959281700828005,0.979487766443988,0.282449025404491,0.965811003731376,0.95342829131614,0.294795849605808,0.171714808880658,0.380168730237839,0.199518744350542,0.24638837868005,0.52175843516013,0.273731514390656,0.177992215746304,0.360217119324614,0.189810235656373,1.275,0.597999999999999
"11431-9","heavy",100,0.49,1.15571034106402,0.628581484516047,-0.132984057802973,1.22657877369041,0.545345379208402,-0.0121707373507206,1.22892759740971,0.52463754601951,-0.0170986499907909,0.220989585493019,0.433499727292878,0.233011369691242,0.301973106586552,0.60063009594614,0.327323443719848,0.207687773069097,0.419049295061622,0.232309437576629,1.22350513056507,0.571361845842394,-0.02418538318813,1.22881747937047,0.57675568882015,-0.00637360623449778,0.229134917628916,0.489741994429119,0.234172123821607,0.306681792087033,0.6861129431142,0.328341974102955,0.202538120989219,0.478443457917009,0.229568287205001,1.507,0.594999999999999
"11431-10","heavy",100,0.44,0.97502517720611,0.768376640453553,-0.148524586295387,0.951495885729363,0.990488796120941,-0.0741287201177172,0.936491618358761,1.00105437170489,-0.0551657420672075,0.162363405398016,0.289207702629473,0.194670165853332,0.235924693863962,0.41233692403924,0.27169664690556,0.173186528686183,0.290823660974707,0.192078844108859,0.813546895874705,1.47981384505806,-0.0508592688173987,0.8189724473766,1.47653140319743,-0.0645387776155535,0.178550284273543,0.390393188517715,0.192851790512336,0.251140914739644,0.536830029378734,0.26963953540332,0.177169869739642,0.365415370028253,0.188931301830386,1.311,0.661000000000001
