"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","alpha_extrap_pooled","beta_extrap_pooled","gamma_extrap_pooled","nse_alpha_extrap","nse_beta_extrap","nse_gamma_extrap","bse_alpha_extrap","bse_beta_extrap","bse_gamma_extrap","ese_alpha_extrap","ese_beta_extrap","ese_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","alpha_extrap_no_pooled","beta_extrap_no_pooled","gamma_extrap_no_pooled","nse_alpha_extrap_no","nse_beta_extrap_no","nse_gamma_extrap_no","bse_alpha_extrap_no","bse_beta_extrap_no","bse_gamma_extrap_no","ese_alpha_extrap_no","ese_beta_extrap_no","ese_gamma_extrap_no","time_extrap","time_extrap_no"
"11422-1","extra_heavy",2000,0.8145,0.974700191731677,0.486013165072482,0.312215084858155,0.956905093325832,0.608346886612856,0.336745033033773,0.955385089662208,0.609969518199135,0.336707239628614,0.0483895431089984,0.12907167897939,0.0547107550126331,0.0658587977981232,0.173245123457598,0.0755562456874929,0.0446956539119747,0.115543875643728,0.0521124436017185,0.897738578100882,1.15860476628456,0.408722876008665,0.897863631763304,1.15526593143925,0.410831827009729,0.0575429003539242,0.241937708285017,0.0483252926851368,0.077851962891208,0.33419869548578,0.0678488661612116,0.0524577012460496,0.230644869196179,0.0476649188807215,28.587,1.75400000000002
"11422-2","extra_heavy",2000,0.8135,0.967813797682527,0.525315037009705,0.232768645172007,0.972957798637099,0.399441405158915,0.253665259284402,0.973695465581195,0.397110532820398,0.254597872133129,0.0473788123320386,0.0969222227689622,0.0548939868467305,0.065239779612475,0.135645852363012,0.0751627583007352,0.0448021751430883,0.0946936139223904,0.0512889393706524,0.892070076849173,1.23791308855316,0.32532573526202,0.892469928607114,1.2380473856669,0.32552160829236,0.058917359842927,0.273077401437687,0.0476200467387036,0.0793905788298037,0.370194970275117,0.0660236161389761,0.0531645927342018,0.249775736686761,0.0457443891548218,22.9739999999999,2.00099999999998
"11422-3","extra_heavy",2000,0.8205,0.972018176412064,0.532449870286171,0.238521477824162,1.01369613001142,0.309864895684852,0.198630204719347,1.01475597505643,0.310638832883489,0.19790534654881,0.0411401629798254,0.0704644565775226,0.0637776593601765,0.0589183267381088,0.101979393719312,0.091654698552419,0.0421648156273353,0.0735887930990025,0.0657260868639895,0.907738668641264,1.30063076967196,0.322887701128156,0.906561869094316,1.30371877262674,0.32369511669657,0.0570944779362168,0.279697136883504,0.0479799773688383,0.0788117474058608,0.387974161530149,0.0664185105441653,0.0543769478742895,0.268912991030785,0.0459977981558371,18.424,1.85199999999998
"11422-4","extra_heavy",2000,0.8035,1.01269332708456,0.453109722577193,0.245278180125725,0.992746683229173,0.469569028588801,0.205750974513339,0.989817929337134,0.473625803549739,0.206729988024841,0.0452375321680601,0.0999282752912335,0.0585083648652585,0.0633943390895777,0.144431879309392,0.0834879406918653,0.0443288634602039,0.104125531901135,0.0594711368881385,0.919010269664865,1.29012443621415,0.307358968157326,0.919504821005434,1.28788580483205,0.306644508423326,0.0574026522099649,0.27606589714929,0.0487852752931466,0.0820269055258744,0.387893314252349,0.0684435570846134,0.0586673303533406,0.272836489813687,0.0480266852460715,25.4970000000001,2.27799999999991
"11422-5","extra_heavy",2000,0.8115,1.06852604103475,0.500386016259753,0.115066739864076,1.02121202585951,0.678166841238233,0.125949260772575,1.01696582974109,0.673100229452168,0.133324662304126,0.0480906881285493,0.126598984066584,0.0560339872134579,0.0648761242217329,0.170393758356445,0.0771987369227,0.0435957820556176,0.114055662337726,0.0531071063108391,0.944621856600123,1.55477689279958,0.224639297768679,0.943569898706586,1.556149471251,0.222473395036543,0.0601261444192201,0.295402617444727,0.048664639408887,0.0804911812702545,0.400643171165925,0.0681873089936943,0.0536128748234573,0.271029921674954,0.0478275311180394,29.0599999999999,1.77300000000002
"11422-6","extra_heavy",2000,0.816,1.00645511632764,0.494009237081817,0.214006396926347,1.05479776233179,0.329696374532084,0.262060820862923,1.05685412698059,0.325484171870781,0.264832616915541,0.0469912735775264,0.110612228507321,0.0539099520596146,0.0652882609322175,0.152734688004864,0.0746319028368685,0.0454005205962468,0.105550016934598,0.0517063628896161,1.03209149472197,0.744932036562667,0.322423180870133,1.03500670762465,0.738673003739671,0.322097123767003,0.0588165552227419,0.293628641314377,0.0465258368633295,0.0809461082270594,0.404134237564524,0.0636158104199992,0.0554477170360737,0.276741764279452,0.0433249897664408,22.8839999999999,1.77600000000007
"11422-7","extra_heavy",2000,0.833,1.02324838634187,0.491378671291439,0.209820922531449,1.05532357588257,0.250695747514962,0.0495718969147027,1.05761555762724,0.248963294719244,0.0512550561671729,0.0425666732594056,0.0526041937220038,0.0808719158396643,0.0584416707481712,0.0729161690263731,0.111386744934718,0.0399735892726753,0.0502425393792361,0.0761951816687979,0.945571978408731,1.2322067151567,0.274756632941572,0.948202574250034,1.21281284859241,0.277135715749295,0.0627630824487337,0.27921173553094,0.052287159618259,0.0885270346872693,0.396603684132776,0.0731782640995851,0.0624366680172855,0.281654112773159,0.0512177227486322,14.352,1.77999999999997
"11422-8","extra_heavy",2000,0.8265,0.978285750786514,0.482880437340308,0.289703682392361,0.94163618255142,0.762471796510632,0.207590464890436,0.940410298930081,0.756357632642767,0.212550369251236,0.046933073606761,0.139526891331149,0.0638411334226422,0.0654049028905357,0.195113436371411,0.0889952388784573,0.0454178092448573,0.135896623745059,0.0618403948249627,0.85757239273276,1.51130905566132,0.334102085260216,0.864414746273541,1.47944340133996,0.333963287914344,0.0596603679059815,0.28267710358426,0.0514177727819147,0.0828294258572977,0.395396129683466,0.0719618506682486,0.0575340187946605,0.27709771300996,0.0504834428543256,24.931,1.77100000000007
"11422-9","extra_heavy",2000,0.8065,1.04359159728807,0.443414456734616,0.222038407585069,1.04043217646591,0.677575248441866,0.0989025594202249,1.03870473360649,0.682540051308238,0.0988171434729619,0.0423172700775524,0.128176326883065,0.0659240558393478,0.0585695685088679,0.186253969364557,0.0924125332777664,0.0405708737410439,0.135209951049509,0.0647760794579542,0.967288712973502,1.27042431584431,0.226155556287961,0.968825622948159,1.26295262696265,0.226553107851223,0.0545621187985722,0.259240239156469,0.0527262397023166,0.0749708979560675,0.360038584268277,0.0750975963928067,0.0514194392608285,0.249690054291392,0.0534861995852547,27.592,1.89700000000005
"11422-10","extra_heavy",2000,0.8105,1.02057490430527,0.472327833433207,0.212219266242001,1.07466407613784,0.547845186064698,0.307244038276105,1.07713535353668,0.549633909996938,0.306655172753393,0.0449944179852439,0.184097216992185,0.0474791613666547,0.0643064705561504,0.252296375471132,0.0659238956671968,0.0459805340609691,0.172673148535974,0.0457830119129521,0.965446834706839,1.12693609796475,0.304083632947456,0.967280785660239,1.1246854344986,0.301203706745975,0.0589746502196762,0.275107568997265,0.0467369171695823,0.0808996828331587,0.370367185532789,0.0638304851277885,0.0552394067276278,0.247375567327151,0.0434300010452565,41.92,1.74900000000002
