"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","alpha_extrap_pooled","beta_extrap_pooled","gamma_extrap_pooled","nse_alpha_extrap","nse_beta_extrap","nse_gamma_extrap","bse_alpha_extrap","bse_beta_extrap","bse_gamma_extrap","ese_alpha_extrap","ese_beta_extrap","ese_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","alpha_extrap_no_pooled","beta_extrap_no_pooled","gamma_extrap_no_pooled","nse_alpha_extrap_no","nse_beta_extrap_no","nse_gamma_extrap_no","bse_alpha_extrap_no","bse_beta_extrap_no","bse_gamma_extrap_no","ese_alpha_extrap_no","ese_beta_extrap_no","ese_gamma_extrap_no","time_extrap","time_extrap_no"
"11425-1","extra_heavy",2000,0.816,1.01724937513257,0.501195234292516,0.281301158032438,1.06405133802787,0.336323075884784,0.261592113320043,1.06436304534948,0.336915534340992,0.258444635304446,0.0446987488039691,0.0901072731170048,0.0597101785938587,0.0612404137127797,0.124609328255215,0.0837439802288873,0.0419156258683895,0.0861111594592259,0.0587450869158927,1.02647137839686,0.862622334091974,0.358660465796092,1.02012479696812,0.883053603402289,0.361709780684166,0.058043951392776,0.273740602096667,0.0481492289008436,0.0810730345511992,0.377624078881328,0.0678074426843191,0.0565667480003462,0.260184136392936,0.0477825559141598,28.636,2.04300000000012
"11425-2","extra_heavy",2000,0.815,1.02873193565762,0.464317186049582,0.244953943725761,1.09966647062846,0.370045470019234,0.317240639866014,1.09637876791522,0.377802381137864,0.316884276532221,0.0469771495032976,0.175007531856704,0.0543598588368672,0.0641150594995801,0.242977846319346,0.0747216377605585,0.0437229996407447,0.168841067450339,0.0513023061523754,1.02298112034661,0.803665974494894,0.339168783552135,1.02661969653352,0.791853380890373,0.338391187416313,0.0593176618249751,0.268973714208321,0.0483337343417143,0.080376737237833,0.373135239383809,0.0675179274355725,0.0540954715709646,0.258052557775323,0.0470824525237763,50.5119999999999,2.02200000000016
"11425-3","extra_heavy",2000,0.808,1.03874458334062,0.455607361714336,0.316979559128401,1.03372561187963,0.453231796549814,0.305328022782015,1.03241328512228,0.453207625787258,0.305368997302971,0.0439633914792315,0.10086060342921,0.0576336304626263,0.0607363100271666,0.13791321936787,0.0787160741371514,0.0420188430365099,0.0942446267313608,0.0537048636138118,0.951446004163543,1.47995313140866,0.408895224896196,0.948372551413238,1.4981804371983,0.408957532697595,0.0584216276079776,0.333033537093338,0.0472699896030314,0.0824142765562638,0.476051572450544,0.0660805321069158,0.0580489029958051,0.33979497415229,0.0461932202598466,27.229,2.24800000000005
"11425-4","extra_heavy",2000,0.819,0.973586175031814,0.50338659324788,0.252144599147736,0.914404144633435,0.807306232049034,0.208844811179779,0.913015402151333,0.808696028032488,0.208716806208162,0.0476022825692181,0.138936554077503,0.0577862039680248,0.065858197989446,0.192474925937758,0.0805795515903077,0.0455285829850621,0.13321298092245,0.0561363130503145,0.838041685036091,1.56045230325327,0.310457961177834,0.835859596477798,1.56739405678989,0.307804804451465,0.0584266313544634,0.272817723996166,0.0496595584156599,0.0800007363356831,0.379128036993184,0.0691170646564245,0.0546776781525883,0.263362061231599,0.0480873356555917,33.154,2.72600000000011
"11425-5","extra_heavy",2000,0.817,0.976985920596984,0.526004088522828,0.220411352553431,1.02848226093601,0.399919357723954,0.273360913563236,1.02750321539606,0.407517796602918,0.270410170278939,0.0485011316492803,0.130944139950005,0.0592427852157315,0.0675587358277155,0.18024293361792,0.0841538541288587,0.0469594167515542,0.123753851520918,0.0597858044879186,0.963034595749496,0.980556306434432,0.327549775155799,0.964299490112348,0.974612540296106,0.327339738478521,0.0600000305091468,0.282527710402182,0.0499941209940614,0.0851387261492219,0.405783902355775,0.069833996515194,0.0604512792746638,0.2914684990888,0.0487846168683263,31.5999999999999,3.13999999999987
"11425-6","extra_heavy",2000,0.835,0.984983664135182,0.501285399912966,0.24928252046893,1.00104200365301,0.750482788703643,0.290033554478004,1.00199272514451,0.738477712001839,0.292624918332501,0.0468838081924494,0.201894250479133,0.0577595503790528,0.065888312054452,0.285305360277324,0.0829330336676141,0.046302602254049,0.201636664901418,0.0595622990798176,0.898573101603787,1.43491638185952,0.364284087334591,0.896279727571443,1.45236303045876,0.361400901451087,0.0631794886569784,0.341201859460306,0.0477897071443018,0.0885150846633,0.480431520999398,0.0684633127178261,0.0618685242983564,0.337624971311691,0.0490329843111861,58.0309999999999,2.04700000000003
"11425-7","extra_heavy",2000,0.815,0.913686413344127,0.536649778891518,0.381016755652913,0.989706112350527,0.275383632522694,0.438468450866129,0.991413604881395,0.268170547960986,0.441294281085497,0.0471371907489095,0.110404878399305,0.0580129233079221,0.065052022832778,0.151467321059747,0.080379283115379,0.0447916092342782,0.103622600510185,0.0556003389917369,0.953329952346652,0.668829928310013,0.490181777413913,0.955314263211284,0.66409065414483,0.488855632844704,0.059006295478065,0.27157157950134,0.0489078624614809,0.084565627479757,0.393144518699855,0.0677849112876163,0.0606133617194516,0.284257877838844,0.0468831771158531,28.7369999999999,1.97700000000009
"11425-8","extra_heavy",2000,0.828,0.984213431871718,0.468904066725402,0.295169797757734,0.987147300949365,0.230637354998305,0.227664528881134,0.986858750791202,0.23203780392903,0.226637579209591,0.0436990361727932,0.0470029013766099,0.0632470534771876,0.0593856818270128,0.0643089508798135,0.0878380830253117,0.0401367966907117,0.0437524754245027,0.0607834246483459,0.902120524789444,1.16096451903865,0.381748682496395,0.902496450868854,1.16904120986205,0.376726658201057,0.0605424994608011,0.260013130848736,0.0482075744350202,0.0807275274902231,0.347422696967067,0.0668484789537649,0.0534632671618986,0.230609272313919,0.0462726774861769,12.8610000000001,1.72900000000004
"11425-9","extra_heavy",2000,0.8255,1.00573447301324,0.512297107573904,0.208625457996782,1.01783480017677,0.828858596869663,0.243427245631258,1.01754891332838,0.832896804183632,0.244887190501966,0.0493291281720213,0.210739678776276,0.05272921458162,0.0691538379396661,0.298374240979363,0.0747632640789628,0.0484254177603877,0.211115005151148,0.0530362922119197,0.932504665468242,1.39471421633436,0.274700550211436,0.935297291217317,1.37972781476773,0.276493655749946,0.0608479549146175,0.311062170495235,0.0487770320285391,0.0825916558980296,0.425675414779526,0.0682369535208148,0.0557756426631667,0.28995357561769,0.0477020297652811,45.4739999999999,2.94900000000007
"11425-10","extra_heavy",2000,0.811,1.01140111819137,0.479741977623696,0.20395117896514,1.03015163640868,0.391944671291862,0.151555614411694,1.02780469908454,0.395403119818842,0.149962002409953,0.0422880431454781,0.0821276358083522,0.0631642979675381,0.0588809391051725,0.112911702966928,0.087580971104046,0.040956417991735,0.0774921064310018,0.0606967540361048,0.963156953374019,1.09783539495723,0.289400631343217,0.960526869851267,1.09843223480294,0.290582304057449,0.0560289874717322,0.254448219132709,0.0486345506582151,0.078915793171937,0.360518900776194,0.0675311103975256,0.0554993121242612,0.25501532873637,0.0468337712269307,28.6079999999999,1.73599999999988
