"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","alpha_extrap_pooled","beta_extrap_pooled","gamma_extrap_pooled","nse_alpha_extrap","nse_beta_extrap","nse_gamma_extrap","bse_alpha_extrap","bse_beta_extrap","bse_gamma_extrap","ese_alpha_extrap","ese_beta_extrap","ese_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","alpha_extrap_no_pooled","beta_extrap_no_pooled","gamma_extrap_no_pooled","nse_alpha_extrap_no","nse_beta_extrap_no","nse_gamma_extrap_no","bse_alpha_extrap_no","bse_beta_extrap_no","bse_gamma_extrap_no","ese_alpha_extrap_no","ese_beta_extrap_no","ese_gamma_extrap_no","time_extrap","time_extrap_no"
"11424-1","light",500,0.188,1.02751450709635,0.478267735783292,0.223904337703204,1.02708089363945,0.518833200179812,0.2548704624984,1.02416139995978,0.519239590790259,0.25646669649454,0.0676914946711718,0.0820211731656136,0.0923346114640461,0.0956544911756429,0.131468383957436,0.126778195557355,0.0675868840376831,0.101870200016398,0.0869181396883892,1.00272854482596,0.565097242028947,0.208749014583326,1.0054446186769,0.564990168430098,0.20520543354083,0.0687676406756127,0.0877503902169837,0.0940105584293175,0.100518246173754,0.135030001156184,0.137494006273304,0.0734226778658464,0.101987279606701,0.100415989241822,3.90899999999999,0.73599999999999
"11424-2","light",500,0.142,1.05608979746309,0.522001251957108,0.172376795989658,1.07736255576815,0.496226192359688,0.188832257777397,1.08086521137927,0.487330430886954,0.181519121899415,0.0749168475223704,0.0932069030865926,0.0975048485529039,0.106073849572181,0.136610024035406,0.134348558560724,0.0752694956413812,0.0990547727547359,0.0928337633979084,1.06902082023466,0.490771106147035,0.154695445980162,1.07571261714529,0.483344994057269,0.151809226090152,0.0749892628266912,0.0888884799171016,0.0983671687777655,0.108156438918273,0.132773100561111,0.135319744643695,0.0779199201690141,0.0982045596246441,0.0929124076729099,3.19899999999998,0.728000000000009
"11424-3","light",500,0.176,1.07126237779903,0.544990762891507,0.270540764411542,1.08380957377261,0.559147721966856,0.310935652074261,1.08400733040762,0.554205673813678,0.315861289584246,0.0682703211817308,0.0861566434516702,0.0965567959113555,0.100136337447997,0.118902760327218,0.134484392762222,0.0732860516130624,0.0818624611172246,0.0936141439007837,1.06093749389464,0.601843517871399,0.24039561295577,1.0577937360943,0.605010461333254,0.243143711842788,0.0684366880126678,0.0859856894846957,0.0984499149738587,0.0986114612482689,0.1195219452714,0.137999081766666,0.0710985516193309,0.0829392836394522,0.0970160402264529,3.959,1.14099999999999
"11424-4","light",500,0.182,0.958461285984896,0.472631793140775,0.32749637347878,0.973118443827352,0.479556152155822,0.350168862115012,0.967877173882168,0.496089650033002,0.347454238379739,0.0660240435877782,0.0837335876107349,0.086483546198101,0.0957318024890515,0.139690026390358,0.118798048794171,0.0693069264290151,0.110201721196567,0.0816980354534071,0.932265081550944,0.545669991572301,0.31906730590288,0.929779807282391,0.552272797948837,0.317271799495881,0.0673834772146123,0.0866361800950635,0.0865884519711162,0.0978370744361266,0.125128013973491,0.125106335306876,0.0707452329196463,0.0895036823499361,0.090230011088017,4.32599999999999,0.744
"11424-5","light",500,0.158,0.973688308629272,0.528735492676986,0.134445645107861,0.988143543119257,0.523293092268692,0.160097995734191,0.985351799363559,0.52382911573971,0.16119810645775,0.071206752510339,0.077510395045875,0.0933830208162659,0.097107357738474,0.113616804424751,0.131412082785926,0.065904540546805,0.0811430194844075,0.0924834515996185,0.951925596997407,0.576678021734117,0.117259900961115,0.952084576549466,0.57538717958809,0.116572396749628,0.0722009351741766,0.0808607126855636,0.0939672757177337,0.0999595894846067,0.12403771369925,0.130204237610192,0.069253295148332,0.0935328734445669,0.0904018319555331,3.804,0.706999999999994
"11424-6","light",500,0.164,0.998190954511307,0.466119903868446,0.234190645914666,1.0670839001556,0.234391871814671,0.32047039231059,1.06270620552281,0.254798614166779,0.316558173507472,0.0680492897890565,0.0724016761132115,0.0927786698178945,0.0953857032167922,0.116727314978423,0.132909944713999,0.0667856606188906,0.0894036099654794,0.0953709882989575,1.02678853321899,0.356763562564223,0.277599648054442,1.02224205204479,0.367162788946329,0.277166996707426,0.0690730220809137,0.0833871706171541,0.0933650699620094,0.0989018431806422,0.123604098653488,0.136687013489948,0.0707024579223185,0.0901131685477917,0.0998928362490872,3.75399999999999,0.836999999999989
"11424-7","light",500,0.192,1.07112834295184,0.503059220510081,0.170161471048691,1.0927352948426,0.514300595120178,0.203267913475359,1.09003461220356,0.512144514929683,0.207739293173797,0.0695077522862405,0.0878918326702487,0.0958688990089213,0.0964411498581753,0.126422701181472,0.138163914116684,0.0669478214954639,0.0904463515974254,0.0995327792138559,1.07414431888644,0.492718624390517,0.166700176172416,1.07756742586958,0.493063399838685,0.163476956311457,0.070680143124775,0.0842119269145787,0.0976997929455641,0.0978285534543192,0.124032785722617,0.140716095104001,0.0676347886629244,0.0908601835985212,0.101227203335456,4.56399999999999,0.768000000000001
"11424-8","light",500,0.118,0.980443184322549,0.509427322781843,0.328450105775915,1.01021735973699,0.437151246634268,0.387211033317536,1.01107316157877,0.429976562417612,0.392409887009041,0.0689450378672648,0.0890660913236516,0.0960264387795506,0.0961262361728872,0.124241639588266,0.135684139648297,0.0671089798948829,0.0850105169311858,0.0960122676320567,0.985895692301363,0.505496112736031,0.34950006313698,0.987452995632989,0.503415256154021,0.350443001177016,0.069306402889204,0.0921963867549343,0.0966716582783034,0.0954598863260532,0.126918813311226,0.133718971440524,0.0656843427027499,0.0860076925844462,0.09254367013552,2.732,0.725999999999999
"11424-9","light",500,0.174,1.00878457623865,0.591825848841309,0.275768929187339,1.04159213417246,0.506432396591685,0.370042706967948,1.0381893022395,0.50369044166852,0.378291760036714,0.0737195679239779,0.0967844220050005,0.10077228393658,0.102504389876575,0.145696275413668,0.139480498221329,0.0712252545098779,0.108273044668823,0.0964927049083921,1.00133042723405,0.614354020265688,0.307302144212924,0.996575372156662,0.61285778031803,0.316952244382132,0.0743344482335823,0.101529492408786,0.101859813895157,0.102920489864952,0.149006563223777,0.139532706213959,0.0712078451981767,0.108064186614894,0.0954509457106962,3.64699999999999,0.731999999999999
"11424-10","light",500,0.17,0.94806980501904,0.456099536399221,0.266161109240328,0.963066276728324,0.418588809934403,0.319672131770078,0.963296049549713,0.414907294700537,0.320996822620922,0.0670453451676594,0.080609957490591,0.0963404883923127,0.0925555085203888,0.113624279361124,0.134585463164456,0.0637468941342532,0.0780628075934842,0.094039503365044,0.94024864090813,0.480018477581344,0.271742231664431,0.937229684218284,0.48477457913885,0.275323197041423,0.0680603508713435,0.0887106699823526,0.0982459775983366,0.0936361591919619,0.126724939439045,0.137959247596966,0.0644956112404965,0.0902354616486884,0.0971300674348068,3.47900000000001,0.724999999999994
"11424-11","light",500,0.162,1.03748519223189,0.486073241763233,0.286538046945521,1.04617085545573,0.496908224019237,0.320046640138472,1.04888305638783,0.501131896251702,0.31418576491559,0.0668568058278652,0.0743172498134276,0.0941764748719148,0.0953329101088211,0.104034809720565,0.13282729903755,0.0678963656666073,0.0716388638045389,0.0935680737213519,0.994182029521545,0.666519461606025,0.260914798805052,0.988825277859645,0.661199878970531,0.266066409346543,0.0678119510908564,0.0888160347293563,0.0945991298774371,0.0955480352368539,0.119991211176998,0.131380911507949,0.0675515186945898,0.0796494607913384,0.0912435880002063,3.387,0.810000000000002
