"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","alpha_extrap_pooled","beta_extrap_pooled","gamma_extrap_pooled","nse_alpha_extrap","nse_beta_extrap","nse_gamma_extrap","bse_alpha_extrap","bse_beta_extrap","bse_gamma_extrap","ese_alpha_extrap","ese_beta_extrap","ese_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","alpha_extrap_no_pooled","beta_extrap_no_pooled","gamma_extrap_no_pooled","nse_alpha_extrap_no","nse_beta_extrap_no","nse_gamma_extrap_no","bse_alpha_extrap_no","bse_beta_extrap_no","bse_gamma_extrap_no","ese_alpha_extrap_no","ese_beta_extrap_no","ese_gamma_extrap_no","time_extrap","time_extrap_no"
"11430-1","heavy",2000,0.5025,1.01127649448584,0.459157409727735,0.284497147771083,1.03905014056929,0.518505385878653,0.388446672323269,1.03801312379534,0.518927283717027,0.391764793145654,0.0352109710315849,0.0708343311882088,0.0455448250064516,0.0481136342386689,0.102826698792645,0.0622088399914762,0.0328357323585706,0.0744494298534019,0.0424245104427543,0.977380809703318,0.571634179622514,0.298693199952825,0.979075337298098,0.566923330030155,0.299914277618825,0.0380931496672397,0.0701965927373537,0.0478516395715035,0.0534383883593086,0.100484911070432,0.068292693556838,0.0374743841583865,0.0718849647491019,0.0487263320523492,51.049,1.72000000000003
"11430-2","heavy",2000,0.4755,0.926172948858175,0.465527155936366,0.339634246686074,0.95225742939618,0.434944628763844,0.434712586029842,0.954695042046316,0.432966526161119,0.434709353406554,0.0363245565553685,0.0636331293132291,0.0473365544883846,0.0508439257545683,0.0891119807971699,0.066001305848891,0.0355319441544919,0.06221558157951,0.0459453027871852,0.876076361692215,0.643959781400256,0.355890403018845,0.876480522631634,0.640982224974851,0.359927784826074,0.0386574085912053,0.0734841874615554,0.0487725723207414,0.0545194988014749,0.104560991182105,0.0722062315872364,0.0384672496632266,0.074417747301724,0.0532519493748984,46.098,1.70100000000002
"11430-3","heavy",2000,0.4685,1.01182175071953,0.583924025830448,0.186097135208845,1.09280251068517,0.352252402265345,0.29015312012555,1.09359546274938,0.355295964079083,0.289682532573171,0.0359260296999678,0.0612995117244217,0.0486691891257405,0.0505998585779207,0.0878208735359537,0.0697805794056651,0.0356594320021387,0.0629202219478279,0.0500116772194248,1.00784185884915,0.629553764441278,0.217101588703228,1.00868686785769,0.630248653767857,0.213619193013316,0.0380906167047764,0.0739890394800688,0.0495909431430306,0.0537442715894294,0.101776043191783,0.0682296430423729,0.0379597793952012,0.0699724492174052,0.0469249863961507,43.066,1.69499999999994
"11430-4","heavy",2000,0.489,1.02597397304517,0.47900965542791,0.242122997549098,1.07437645319964,0.446007134074905,0.339613054737865,1.07563352830212,0.44584807956893,0.338117246282594,0.0359313466742492,0.0676881550278273,0.0466900185279654,0.0501286883122977,0.0946210167638292,0.0645190578471347,0.0349488006767634,0.0660646377661881,0.0445554307278915,0.992492609066739,0.599322676340545,0.259825061460483,0.990787392711263,0.599565158899622,0.261908766106701,0.0390821834088847,0.0721589201802142,0.0480881840382129,0.0560272905670683,0.102808156211493,0.0688493828534916,0.0401285238627827,0.0731340149903028,0.0492282033661698,49.9440000000002,1.70699999999988
"11430-5","heavy",2000,0.4865,0.991189062661429,0.541736275372047,0.171782760028114,1.04537922879462,0.453720348144941,0.235706706895118,1.04530726918163,0.453395059378929,0.238014497140399,0.0360774018526752,0.0578205879414517,0.0487698315508931,0.0499748211194482,0.0820293217464836,0.0680542450443263,0.034541384697914,0.0580063185812655,0.0474132603039882,0.964349908093866,0.701183762675196,0.17772619812539,0.963499113506585,0.701943254566435,0.177488451547568,0.0388926945426096,0.0757164142379276,0.049851569448164,0.0544077199740945,0.106229362484433,0.0695787100716035,0.0381481385318695,0.074452301643005,0.0485696589987831,45.8919999999998,1.702
"11430-6","heavy",2000,0.486,0.972865788731184,0.526400113699131,0.275352887939623,1.05482731304525,0.314624627878732,0.384906182595194,1.0535119886994,0.316932172380427,0.385426699308055,0.0379103077717732,0.0626389210336453,0.0494559674816516,0.0526215198551009,0.0878424629360628,0.0699735423174838,0.036521298695543,0.0613644872544452,0.0495339173367551,0.982854179118209,0.48800444131592,0.302288552444412,0.984041232606726,0.483240698230766,0.302610926716115,0.0402911963835717,0.0683941969228319,0.0514285769040733,0.0569760820546352,0.0954128387867758,0.0736423188861511,0.0403027729691311,0.0666401912236656,0.0527161222675111,50.7830000000001,1.70499999999993
"11430-7","heavy",2000,0.5015,0.925879156656115,0.503403834290125,0.333121768463527,0.981221639249077,0.389718736966748,0.424123781541663,0.979747836482201,0.392284432444184,0.424152697741954,0.0350670480476151,0.0482136522269183,0.046956495810989,0.048725794172418,0.0678929522621264,0.0663122929827017,0.0338284151302202,0.0475704038173675,0.046806866698732,0.880889075802317,0.650261919460391,0.340689891335662,0.878521425058998,0.651028287839932,0.340797456002039,0.0383971047936892,0.0657261573856774,0.0483975927396105,0.0549032362822669,0.0928962531432244,0.0691431981045674,0.0392531246346308,0.0655752108602505,0.0493729358730981,48.8900000000001,1.71900000000005
"11430-8","heavy",2000,0.483,1.00439644340225,0.502707388284104,0.243169405155303,1.04454842880428,0.46777747839707,0.352889946498051,1.04613467622354,0.463310294079309,0.351531743079621,0.038478307982932,0.076870022545794,0.0487215473230009,0.0541809359045022,0.106499920672145,0.0680749623321251,0.0381945688181701,0.0735769825717646,0.0475767044629205,0.976979883750527,0.61786299571619,0.26849556557382,0.976065910888129,0.615087144813582,0.270599698032033,0.0406998067585163,0.0790450961424989,0.0504652530523144,0.0554097936368647,0.109293195404865,0.0683500955374834,0.0376379428887935,0.075413530008645,0.0461196325348496,49.404,1.70399999999995
"11430-9","heavy",2000,0.4985,1.00591255970222,0.431926361205948,0.306891403574393,1.08032727678427,0.254065327154277,0.413016813996279,1.07937026369596,0.258107046945223,0.409354083817916,0.0374656441365627,0.0678890989591186,0.048426889383564,0.0531476295976902,0.0974344038785467,0.0700582453126251,0.0376656591040946,0.0699186749254179,0.0505889320706379,1.00226153466529,0.461920999957381,0.322721081712611,1.00216358296155,0.463530780378353,0.322610204581736,0.0400595133455106,0.0726379893059069,0.0509629362195545,0.0565187173492442,0.102147471202293,0.0712019120687159,0.0398510005099384,0.0716562644003423,0.0496536045212665,50.587,1.7199999999998
"11430-10","heavy",2000,0.492,0.998881352304253,0.483442053140418,0.23911586315491,1.07621342145611,0.361554218599588,0.338347792495002,1.07503645677066,0.363523590686519,0.338318081437887,0.0361982677958206,0.0769075903537763,0.0461062659588869,0.0526193481205151,0.109898126416683,0.067389264751753,0.0382129304850318,0.0784985695155348,0.0491998996276387,0.985405352841282,0.553443474007649,0.270119831291129,0.983170396168861,0.554761621179885,0.273224442928505,0.0396433975982353,0.0769203019027092,0.0471881948734968,0.0565312778376723,0.111931013936211,0.0670277126123828,0.0402996833722182,0.0811370868971142,0.047584070245915,50.702,1.70899999999983
