"sim","censoring","n","perc_censored","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
"132-1","heavy",1000,0.361,0.973370586331414,0.555507161302339,0.152142309396723,0.981446360774424,0.548056401923523,0.151455341282978,0.986871910158143,0.543071836229074,0.151047658084249
"132-2","heavy",1000,0.375,0.930889396411902,0.574922022518564,0.244328491275924,0.93916492115873,0.5673068834573,0.242076035866803,0.942178639189027,0.564540012299861,0.241336024973477
"132-3","heavy",1000,0.391,0.934785505383584,0.546635943760097,0.25932770123755,0.938875182696366,0.542819469763248,0.256726225103429,0.939677816585181,0.542069922740206,0.256234486098084
"132-4","heavy",1000,0.393,0.817133351316733,0.6175168449764,0.214317573415273,0.825522051769126,0.60952540630911,0.210324181149727,0.827334361423364,0.607821259278489,0.209761803353483
"132-5","heavy",1000,0.367,1.07024769675581,0.453099669288322,0.208737576972635,1.08122574294256,0.443121343920025,0.205512242039346,1.08675693088506,0.438129321125663,0.204760130933002
"132-6","heavy",1000,0.354,1.16477202051405,0.406831789317537,0.256698182226942,1.1667078399366,0.405114462750807,0.255865177059599,1.16793369821312,0.404028750048418,0.255366518225504
"132-7","heavy",1000,0.373,0.927587649164666,0.538247389243818,0.253093936466393,0.936621622261307,0.52988382902823,0.250923669311293,0.940685727796402,0.526126315352833,0.250575844330839
"132-8","heavy",1000,0.395,0.892515074176004,0.577199594231544,0.227121317506612,0.894119228527609,0.575722696663992,0.226417003677153,0.894631208108148,0.575252122536288,0.226200255952862
"132-9","heavy",1000,0.39,0.965033897018858,0.447081631819234,0.400645361259831,0.966055049727524,0.446173417995878,0.399908699123542,0.966722905281005,0.445578196909077,0.399443116318889
"132-10","heavy",1000,0.396,1.01311477335044,0.49125879921456,0.183573675953915,1.01647218447464,0.48818604284151,0.182619676383845,1.01788205796917,0.486896825440504,0.182238649575616
"132-11","heavy",1000,0.391,0.899071761843059,0.526916975742582,0.299864176653315,0.90065072547035,0.525458792424818,0.2984936291468,0.90138679395321,0.52478160462054,0.297875289230796
"132-12","heavy",1000,0.384,1.09275667558431,0.488684697113841,0.0799723772441093,1.09509531524648,0.486492677075624,0.0779998951272669,1.0958381002203,0.485798576640741,0.0774463489158527
"132-13","heavy",1000,0.385,0.958707085955757,0.551049041338756,0.206617572849268,0.962596644052001,0.547383388012472,0.205386561837269,0.963922269243814,0.546136303199585,0.20498616758307
"132-14","heavy",1000,0.392,0.885573074939792,0.575192659888206,0.161316619573622,0.929976792156242,0.535391684530585,0.161968175227568,0.951087622134714,0.516614411065414,0.163383040598178
"132-15","heavy",1000,0.392,0.960192139361408,0.499273729343075,0.230924918580031,0.964292429056329,0.495641412555396,0.229029941472408,0.967772678039178,0.492560611575904,0.227521296786326
"132-16","heavy",1000,0.379,0.895574103314279,0.652112844858214,0.114256092572619,0.897540348821991,0.650284216948205,0.113389862576755,0.898610369217263,0.649289704539236,0.112874933603117
"132-17","heavy",1000,0.398,1.0144252703154,0.424875176214192,0.397869267103523,1.01706978330691,0.422453112636936,0.397411930278116,1.01793766682131,0.421660944433146,0.397265201942667
"132-18","heavy",1000,0.376,0.892070737398684,0.598702940948006,0.174604161328112,0.894244888641345,0.596701825356063,0.173315501727273,0.894490935748757,0.596475961763964,0.173175770431569
"132-19","heavy",1000,0.4,0.871335452176836,0.554680467832995,0.326116537219228,0.876870747347326,0.549480621268349,0.325029683893067,0.878128568521813,0.548304222642944,0.324812647904688
"132-20","heavy",1000,0.381,0.939232574135501,0.565592343278585,0.243641019633178,0.940504910214404,0.56443679389301,0.243098932052045,0.940920443753885,0.564059880996356,0.24291932563372
"132-21","heavy",1000,0.383,1.03669099048469,0.455763796139692,0.199886114031797,1.04055214635503,0.452154750092214,0.199235766921561,1.04229606670259,0.45052525019001,0.198837904059695
"132-22","heavy",1000,0.379,0.900204678435745,0.591724712981795,0.289874143908415,0.940951988914256,0.554585926260055,0.286012982160614,0.967479443387556,0.530643444906817,0.284683237745607
"132-23","heavy",1000,0.397,1.11556235886331,0.423371049211376,0.183865586056839,1.13117510639971,0.408682869994642,0.183777002264471,1.13876191155042,0.401553750781558,0.18393767701217
"132-24","heavy",1000,0.365,1.05733518602531,0.450698795096964,0.259920489921471,1.06290189944815,0.445579679142397,0.258932574321141,1.06599965559798,0.442739164772818,0.258485769297771
"132-25","heavy",1000,0.383,1.01635944048261,0.461555877325437,0.222683988996995,1.02395284099673,0.454758839518836,0.220503115763794,1.02690456674031,0.452127220453452,0.219829206303901
"132-26","heavy",1000,0.399,0.852545581381405,0.668460138834151,0.107946880286917,0.860959587476993,0.660985989259252,0.10692215247484,0.863059104301931,0.659124745360353,0.106823192717214
"132-27","heavy",1000,0.383,1.01500810728361,0.487483528311309,0.302665606464127,1.01968751470785,0.483252790928008,0.30132984127744,1.02268445341034,0.480552806556965,0.300501849880733
"132-28","heavy",1000,0.396,0.889442680233397,0.597907761348274,0.261421478442452,0.907070396404901,0.581409207546629,0.261531196311022,0.908986954387395,0.579617506457113,0.261622205323322
"132-29","heavy",1000,0.38,1.00109122934148,0.490756502281533,0.265310416762673,1.00435932005991,0.48785796273434,0.264709222209594,1.00564856635923,0.486714170348231,0.264490922013665
"132-30","heavy",1000,0.369,1.03603780684837,0.504110731503405,0.245121203735991,1.05410436884623,0.487159151422302,0.239398801075247,1.0642206245766,0.477965955074263,0.237963339824114
"132-31","heavy",1000,0.374,1.06529690353423,0.450072246300445,0.267088904965823,1.08094620747832,0.435438582389098,0.264714120646403,1.09718603319934,0.420371741494426,0.264089520050274
"132-32","heavy",1000,0.39,0.888263246665089,0.508857590693221,0.331171441634646,0.895186076132744,0.502686537607427,0.329817511817417,0.898801042123279,0.499467733226141,0.329233500060059
"132-33","heavy",1000,0.401,0.865099010179954,0.53218965704901,0.341926204090255,0.876064420970788,0.522934777081307,0.341492075521433,0.887264513247606,0.513499915381363,0.341310500447523
"132-34","heavy",1000,0.4,0.782253807156894,0.609022850407114,0.275221435919001,0.786291625179534,0.605157617041019,0.270803690549701,0.787545678960847,0.604002623928287,0.269868935069066
