"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11423-1","light",1000,0.169,1.00884662950177,0.540679485724492,0.221846286205231,1.03145250221246,0.4640152864906,0.214063582402008,0.0466071120983488,0.0528927810642902,0.0648386628078684,1.01877223811003,0.508089349148691,0.212294647731246,0.0469683822765348,0.0569759942860639,0.0647443361716532
"11423-2","light",1000,0.164,0.995054234588882,0.559291653992034,0.270085533557127,1.01118604988767,0.486082317208876,0.261237505394579,0.0468054952070391,0.0496025058065247,0.0662544521327481,0.992314343254159,0.55264287018869,0.257018926166277,0.0472994400076988,0.0555845324845249,0.066218784575515
"11423-3","light",1000,0.189,0.998659875138071,0.514711886267386,0.265221579971458,1.01208145318612,0.474339315853344,0.249747541009563,0.0471159855667446,0.0473465581001887,0.0682676060699769,0.999600873951884,0.518335966758439,0.249131876754061,0.0474405662364026,0.0513561824140728,0.0681920294960071
"11423-4","light",1000,0.157,0.969382646733826,0.584725236493712,0.218367723832466,0.990478981663637,0.528679868373494,0.235872507643076,0.0465738438074184,0.0531127047238194,0.0647648749541329,0.976331395346037,0.577032196472359,0.236824412689912,0.0475126190718146,0.0604309651828007,0.0651219708868173
"11423-5","light",1000,0.166,1.041364857594,0.510449325388152,0.255223716287495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-6","light",1000,0.179,1.038996010987,0.547431919257895,0.273362084583089,1.0318145141975,0.582714446282278,0.279272426199175,0.0515291367166099,0.0680664379815038,0.0696569067686556,1.02857544922263,0.595019873252755,0.280693611529266,0.0516904232387789,0.06956752046195,0.0696186047849435
"11423-7","light",1000,0.176,1.04457026294447,0.534478779645363,0.134288307092868,1.03918290002282,0.557892263722701,0.127468878246377,0.0476681513105431,0.055508882771764,0.0638722368135014,1.03456178146624,0.574647470406796,0.128449749981251,0.0478589079291077,0.0572831195392572,0.0638652612120429
"11423-8","light",1000,0.176,0.973411233016976,0.500123159207035,0.284241205136336,0.979981787055876,0.491348112710098,0.280305105269944,0.0520721476641201,0.0648258043383752,0.0683493303237032,0.973069768761057,0.515141503811222,0.279394529520568,0.052268805588252,0.0669589401524557,0.0682662837409122
"11423-9","light",1000,0.181,1.0236115983105,0.432394310071993,0.212915353216161,1.01908956318626,0.458316552276745,0.212682762945068,0.0476642242609469,0.0506145297626793,0.0655327065900057,1.00390858779756,0.511610181922645,0.208260563646909,0.0481161158229402,0.0558964401950401,0.0655647967630548
"11423-10","light",1000,0.167,1.01923140676659,0.562237620949084,0.233436938980491,1.03365801899231,0.505908486146745,0.253206812000538,0.0520179052027856,0.0693107533013836,0.0690140856105939,1.02515638720843,0.535713898851703,0.253787944160566,0.0523838340996945,0.0726418154976802,0.068918036697312
