"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11431-1","extra_heavy",1000,0.784,0.957455113920186,0.478749132300446,0.279918719249164,0.950268121767009,1.0065243387875,0.310100402898976,0.0995082232950589,0.492653677387811,0.103855081151134,0.933541634663024,1.15802560035219,0.348829062304416,0.10691209931196,0.5744463618028,0.095404949343293
"11431-2","extra_heavy",1000,0.826,1.02932587859325,0.532776593119648,0.191991299460467,1.04197928964324,0.93336960424314,-0.0116739462168203,0.0848887390224301,0.338519012429186,0.159226363873486,0.931816090416334,1.75960339286292,0.137415495795473,0.1071667770855,0.605409401122541,0.120175886056985
"11431-3","extra_heavy",1000,0.829,1.06643461748276,0.435320894084434,0.224375575975179,1.13578794641633,0.208728614600444,0.230406133676133,0.0834875037225535,0.198771377175532,0.1374546696498,1.06189171794294,0.867995054156422,0.290350252203063,0.120236765473484,0.66574671586326,0.0980370037877284
"11431-4","extra_heavy",1000,0.799,1.06337004803328,0.560095777869097,0.114890443735231,1.02150278102395,0.555039263190659,0.045596003037042,0.0911817980474184,0.164961309493139,0.114615398099703,0.958604397121981,1.52411546558663,0.197382687847279,0.111673802865891,0.507010617724242,0.0975213884446178
"11431-5","extra_heavy",1000,0.811,0.940702850606403,0.574667028983101,0.132717477210616,0.971470496552198,0.508050926767776,0.0817881762534825,0.0832832444192349,0.20366142431813,0.13812288501564,0.904508467379228,1.47277171915156,0.261071661394599,0.117251483136197,0.707241224102463,0.0988907941347696
"11431-6","extra_heavy",1000,0.819,1.04406725853626,0.481203825372443,0.244726718195638,1.11818185301468,0.246645076293149,0.305032336184287,0.0936380607830813,0.247589860911337,0.112906236146299,1.07893681753911,0.656002978107512,0.348437129410895,0.119831901530032,0.625047514728923,0.0982666240008439
"11431-7","extra_heavy",1000,0.805,0.972456787489074,0.566601337999961,0.246927400068701,0.988392741150766,0.368608004367412,0.237620472104168,0.0903428951923799,0.166469435087386,0.11404429493831,0.902991334724142,1.3187538786464,0.324363806091485,0.111319149791379,0.538355317187444,0.096714712438797
"11431-8","extra_heavy",1000,0.811,1.01254277639903,0.533636896805564,0.291533556088264,1.12871882463715,0.170592582541364,0.379218849919792,0.0940845741726818,0.205648634960814,0.112774534560093,1.12041275797611,0.288906685619706,0.408029628834061,0.113597114213255,0.426740747680159,0.103045264265462
"11431-9","extra_heavy",1000,0.809,0.975315688079602,0.578401836751307,0.163069655017164,0.98828261106225,0.582986510006235,0.168493270833992,0.0870752414106507,0.230541553871096,0.115372456181838,0.914199648371101,1.53022971027718,0.282553186075976,0.11353654613546,0.645030188830161,0.093774090802123
"11431-10","extra_heavy",1000,0.82,0.988842210660184,0.400223927111913,0.311825568030876,0.966949037188153,0.477229708445023,0.315661500520953,0.0940360742485217,0.242254773252484,0.11499321798797,0.91292213631978,1.12596934978616,0.398620405684749,0.122313325175546,0.597787043459614,0.0958591953551699
"11431-11","extra_heavy",1000,0.815,0.944621853267162,0.562586761390269,0.309800736730051,0.932868143191155,0.407838240032512,0.309606722591202,0.10150735980322,0.168892263130778,0.104728830857604,0.867481950888795,1.4760624968401,0.392481456373362,0.124325189504289,0.614730860401481,0.0946738387952376
"11431-12","extra_heavy",1000,0.799,0.93440854374318,0.411603698766236,0.398354551045691,0.949487998850199,0.392701393653861,0.444020073658887,0.0923771671869386,0.301346697206404,0.112249605921827,0.946630756121362,0.594104206546686,0.495602499013086,0.113286928199707,0.576692659299822,0.0941590788497083
"11431-13","extra_heavy",1000,0.794,1.00844785513087,0.514381920255469,0.255823381962747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11431-14","extra_heavy",1000,0.823,1.02312243183914,0.551389043685564,0.153024345942862,1.10026969208412,0.212100501137671,0.172009057688494,0.0880650219817412,0.134301850474343,0.125009310512712,1.02865356228022,1.01463475125322,0.256667750231398,0.12021743129503,0.617517503384241,0.0957788243687984
"11431-15","extra_heavy",1000,0.808,0.969914311500068,0.45318644474182,0.284025144097498,1.06946734157382,0.129672893024907,0.421588723875654,0.0925490574918331,0.293402400871679,0.128477692255785,1.04503081349741,0.326037454786173,0.444604331034845,0.120592648307156,0.679047847904371,0.10438310023661
"11431-16","extra_heavy",1000,0.831,0.974870163373252,0.47525938979286,0.342489423454141,1.04724164484034,0.24287406028922,0.395284496812072,0.0928907249574419,0.197758714673134,0.129981713335328,0.971296989011739,0.866923235559037,0.454829376742219,0.122382967673616,0.58594404993869,0.103875253290592
"11431-17","extra_heavy",1000,0.796,1.00044997289266,0.521520421814913,0.158784133156897,1.00519176048546,0.73469049762598,0.163270021992428,0.0913559952797214,0.318687842711411,0.104211242301998,0.950893559020538,1.32066537187025,0.225304464917235,0.105763740843027,0.559147706511655,0.0964449354367144
"11431-18","extra_heavy",1000,0.825,0.945827212910535,0.536132850607866,0.222151725604839,1.0985133430291,0.0341504919792646,0.335463932774864,0.0985624076126945,0.354618239746212,0.129912348184515,1.08242440275425,0.107752767482071,0.340646290121858,0.114993837354723,0.571288271845488,0.105137249690729
"11431-19","extra_heavy",1000,0.817,0.981318618954953,0.520281015620484,0.235269419810422,1.00110991478288,0.488445304047529,0.124156820031913,0.0867669800196946,0.179198101568456,0.144159506298734,0.867323788235535,1.76780676000773,0.292101997253189,0.115843436526856,0.619939472409247,0.105599935052631
"11431-20","extra_heavy",1000,0.821,1.04703291429954,0.444542881510506,0.207465468106169,1.00362137976111,0.632094052448299,0.0826889402131704,0.0883259012907682,0.227712570681222,0.129757993109909,0.881629521825115,1.97808971890846,0.246083109197322,0.121579769443641,0.685467728406637,0.0967764222408744
"11431-21","extra_heavy",1000,0.82,0.927219173093897,0.56766073649166,0.243145042370204,0.886907754001372,0.780041150867176,0.333488153347208,0.109163739903717,0.351893165604084,0.0979711006034157,0.869221089326451,1.17224008532187,0.369248047086231,0.11793883901847,0.550926455041945,0.0944650621148593
"11431-22","extra_heavy",1000,0.816,0.979096085446524,0.592795647024182,0.268408386876676,0.841962883078844,1.28676852118499,0.289094326462918,0.108296041589408,0.355101377852378,0.102623451130043,0.789751477698595,1.80156289167301,0.359678970877146,0.117836492306466,0.495535727067295,0.0958479471995238
"11431-23","extra_heavy",1000,0.812,0.96366557090771,0.501823833122076,0.365082046609541,0.97961429887312,0.69025874149618,0.4027560998941,0.0985127925578525,0.361911730000323,0.12234094889238,0.886595253756029,1.57802804318828,0.476083878639431,0.122305632637029,0.695153333339524,0.102246443331658
"11431-24","extra_heavy",1000,0.829,1.05014297340718,0.54705685310753,0.168743727950954,1.09759748171252,0.435826678136729,0.192896315949169,0.10139803483315,0.274234267961623,0.108595898328732,1.04716000779251,1.08567294355986,0.250059091745532,0.125402781004117,0.662800948940164,0.0950131044023666
"11431-25","extra_heavy",1000,0.823,0.955573503727054,0.597481560909891,0.248493404619537,1.04103126497618,0.13863833070684,0.27980013136429,0.0867933487711133,0.0903490632013957,0.131176163264236,0.983442148497473,0.740559954339669,0.375193108806959,0.116235304155592,0.497826175588814,0.0975434120432751
"11431-26","extra_heavy",1000,0.836,0.989031669640246,0.499382863990962,0.2654472208502,0.987646281256448,0.557716288964813,0.338266416934933,0.119488495751059,0.329026914963383,0.0994028362816672,0.962856856344759,1.04165025129513,0.364711551762254,0.134743653916397,0.63537689709156,0.0972197519249218
"11431-27","extra_heavy",1000,0.811,0.983002960009315,0.524839020151555,0.250317935637555,0.959597591860276,0.615519263817766,0.241283472092254,0.091926589042553,0.237873895304061,0.114849449937162,0.878201748794125,1.60857282440808,0.348853236517754,0.113349853687865,0.597417920314404,0.095418762861067
"11431-28","extra_heavy",1000,0.827,1.0201434021603,0.587651768335898,0.225538481293032,1.08024312608426,0.247716761379902,0.228890165516253,0.0890020113297715,0.136933076229455,0.142911320432719,0.988199275392224,1.28917312728355,0.362735321122928,0.126603769332967,0.709983076908994,0.105078467435767
"11431-29","extra_heavy",1000,0.823,1.00512265117093,0.515948930459956,0.245919985458967,1.02448575580265,0.589484972301622,0.24554888761161,0.0874444966719138,0.257951175269775,0.124544840584561,0.944654598866479,1.35376269763863,0.355906745641527,0.116901204313229,0.597300019592631,0.101075250334184
"11431-30","extra_heavy",1000,0.797,1.01336725677479,0.468847361341081,0.263087091362157,1.01732259885877,0.521532849488675,0.212453803763768,0.0843699413052479,0.20310916711662,0.124066953152205,0.918014232804333,1.55240680369054,0.339756197534963,0.11087916083148,0.597008679258253,0.0993182146849174
"11431-31","extra_heavy",1000,0.817,0.994861540905358,0.473202777760567,0.314434687474129,1.01071972265346,0.354724249262515,0.24277152614735,0.0845724981758334,0.160668620019091,0.132323896423868,0.938054673737925,0.980695392126061,0.366604420451483,0.108194600441395,0.455663229680273,0.100383163282629
"11431-32","extra_heavy",1000,0.831,0.936999314431883,0.503589472159735,0.267772538397185,0.935442640307039,0.485905892733577,0.231071267638728,0.091248457735961,0.19698884292736,0.126275338430444,0.857334488936834,1.35454390504969,0.364471231798417,0.116377970009476,0.581028933819124,0.101197800076197
"11431-33","extra_heavy",1000,0.801,0.945569273654377,0.531053776284055,0.389158187210783,0.866231454200554,0.503938988627917,0.402153502602559,0.0961605774747353,0.156579788383271,0.0990781938446788,0.794731595926909,1.61147612995673,0.484124665226704,0.111811614918122,0.497241768973821,0.0918463250421378
"11431-34","extra_heavy",1000,0.815,0.972325908908185,0.557258295085236,0.28919312899231,0.994879346026779,0.389435217691265,0.271992864239852,0.0903719155365665,0.174773989578886,0.120179336818475,0.918589213815814,1.16952219621722,0.374734212154708,0.119188314978663,0.549063886222319,0.0989124683784894
"11431-35","extra_heavy",1000,0.831,1.07674125110223,0.501050634481915,0.147925935946786,1.0120732278091,0.641326372253121,0.150628869869281,0.0916027800231467,0.205920991818768,0.106421830712559,0.930096429977982,1.6735374783951,0.260899066777183,0.116034605832797,0.566871733547272,0.0926463973833891
"11431-36","extra_heavy",1000,0.81,0.891651024782141,0.471651662595387,0.422839644630598,0.891296994771686,0.414376253643956,0.466572924084363,0.101111747060969,0.215405479597238,0.0984761228932195,0.860527060278859,0.927094663487918,0.504962419976942,0.115616603325128,0.489365107412731,0.0934917281191892
"11431-37","extra_heavy",1000,0.833,0.969506478852974,0.516636567828015,0.33885293212633,0.935747797907635,0.694218510657173,0.350520825019451,0.100114295045051,0.299089061361858,0.107239668160119,0.878968414866108,1.46088392516647,0.432871207816291,0.122054668191822,0.637429723730983,0.0951290594831931
"11431-38","extra_heavy",1000,0.828,1.01814980968916,0.451758074747557,0.295603865932323,0.882320288126405,0.924679009885643,0.325068496208928,0.102423370729892,0.278601773375816,0.0956321729376149,0.838746558038258,1.62279806097653,0.384002429008057,0.11521823690691,0.49967474610948,0.088968579797946
"11431-39","extra_heavy",1000,0.818,0.930397747479345,0.543654532227847,0.305804066143684,0.94349138966976,0.359695505281643,0.410896548658567,0.103112701500326,0.201583783058687,0.105581705361452,0.915589201799711,0.871212356201841,0.45616566532824,0.119897244339274,0.516062369603348,0.0959926386942527
"11431-40","extra_heavy",1000,0.825,1.0251630502946,0.491823623435893,0.296316925907022,1.01502777043268,0.562413131604433,0.380649038908576,0.106776782883443,0.319700201734847,0.10235660751972,0.992405919003842,1.01218821701118,0.419323624507537,0.1220734424722,0.60271310324102,0.0926271487334741
"11431-41","extra_heavy",1000,0.807,1.06505650871815,0.548592616171348,0.212059919155027,1.01367319718083,0.57326279413895,0.278103633168593,0.0944774847765628,0.195948373868393,0.0997671484490531,0.971218787627521,1.26698868747206,0.349339695512961,0.111443886273937,0.459796008791692,0.0939559876592764
"11431-42","extra_heavy",1000,0.81,1.04601637114527,0.441422794916995,0.203481328117592,1.08615404718646,0.341588453629463,0.170920076136213,0.082471871884868,0.191940493175909,0.125902943666756,1.02229364002985,1.0613822766872,0.270654936477955,0.108993141413623,0.609937847544724,0.0977900428950702
"11431-43","extra_heavy",1000,0.824,1.04562312674495,0.460482472874041,0.167965061086163,1.10176878737355,0.185818137442548,0.113300532823469,0.0779410058837853,0.091936298100836,0.137900782367878,1.00057803659475,0.925564866365376,0.242920481957254,0.10921166955753,0.428352523908727,0.0984251958980893
