"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11426-1","heavy",100,0.41,0.931458052615281,0.475697601761132,0.286690098857583,0.920153047388683,0.673509399689157,0.179682426018645,0.203511553498942,0.442207023392413,0.298495558950568,0.896436958437238,0.784687088737467,0.199425487095854,0.210142730820424,0.523227692243324,0.298191046292841
"11426-2","heavy",100,0.42,1.25740802472087,0.0880096095723675,-0.180586288522548,1.2067702879743,0.363345350880829,-0.242511958342609,0.214750334648649,0.529477836969086,0.307469747324952,1.18795270437008,0.424933526043293,-0.233587479205633,0.224098969673259,0.611478513716527,0.313264533742195
"11426-3","heavy",100,0.38,0.867493999956506,0.457616085350335,0.205047788602469,0.794468795254707,1.0355404346305,0.196595366387494,0.225824171293157,0.660359928273928,0.289234229925924,0.790068006742022,1.11699859419481,0.197910871138256,0.228519727484847,0.710617525223275,0.289106983003704
"11426-4","heavy",100,0.54,0.977022053887161,0.624683336593432,-0.0150840126225782,1.10970782751978,0.206631859728543,0.130634176300788,0.268437081877559,0.460548519031175,0.360856973042933,1.09328853118841,0.286607630569931,0.130981914651045,0.283533304478987,0.578061869528438,0.356741527532115
"11426-5","heavy",100,0.49,1.15259288440602,0.48714539836476,-0.0146127291676288,1.10918062736834,0.607882520109042,-0.0442651300186611,0.203319342300314,0.35858475920722,0.269975109826163,1.0826545753284,0.72220216703274,0.00207358787273207,0.224192707982464,0.471586442729672,0.264037844240827
"11426-6","heavy",100,0.46,0.697948438444749,0.373181406351838,0.630973588647724,0.618633897936682,0.536661856834228,0.533405289833371,0.204788816994352,0.272727471124271,0.292694994028747,0.532204458629311,0.958350553240545,0.587879589107981,0.217869965984965,0.445120062892578,0.286053449775444
"11426-7","heavy",100,0.51,1.23759752900999,0.435184338054709,0.0481929148791412,1.25504566367121,0.348884943014141,0.0632947266791268,0.219830317384304,0.310991422628758,0.301646386955075,1.2430243997161,0.388347448409027,0.0819368595850286,0.234055340161577,0.358077287963265,0.292269791538192
"11426-8","heavy",100,0.51,0.902339833653741,0.493499703571429,0.328588688155935,0.889013555862138,0.462688877544451,0.359106233897755,0.25673062895307,0.430075863844474,0.276556024749374,0.887617983554071,0.477544216067418,0.383674805727194,0.271476969777499,0.489260250922223,0.283490733851656
"11426-9","heavy",100,0.53,0.995117303812643,0.401734128546991,0.200993449990658,1.10068389489611,0.00474097262837191,0.327342274289771,0.26187066968948,0.497794158883991,0.336049430387646,1.09024208635089,0.0380650374214542,0.323264653244901,0.275038301791515,0.621325977966348,0.335025603172401
"11426-10","heavy",100,0.42,1.09269170276682,0.632971035447851,0.152496777804377,1.1684301336963,0.349596522005491,0.200305884762361,0.249828539650465,0.521806328573263,0.322103912749917,1.16005022646858,0.340938739980569,0.23278911803929,0.259888815130928,0.617693766855834,0.31404267728744
