"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11430-1","light",1000,0.165,1.00200168650268,0.430717413265438,0.295107368236287,1.01868214781039,0.365875830587974,0.295323392849625,0.066723735567409,0.0814901586853822,0.0961473966758227,1.00474287001383,0.416234203741691,0.297901210630663,0.0706200523395287,0.0987539061018803,0.0976845705815698
"11430-2","light",1000,0.167,0.996732985477161,0.538373609494577,0.248844066967336,1.02406091137328,0.444310637667516,0.265474730129718,0.0677307009104682,0.0824287315529595,0.0958293200419582,1.00320063463491,0.522232101539823,0.257260034990245,0.0656267663933086,0.0845605283510893,0.0921348496088445
"11430-3","light",1000,0.169,1.00954337177849,0.443634264498712,0.355093330189763,1.04061231612734,0.331957941664409,0.364876239710062,0.06257065485887,0.0737409217089775,0.0909025979445634,1.0160133743959,0.431770106894206,0.348036558906731,0.0653761262224684,0.0857135738648976,0.0913701904876413
"11430-4","light",1000,0.181,0.999194818728162,0.485940086868463,0.256167171377165,0.985586393718189,0.518798424468181,0.259991777337092,0.0733545280161682,0.0842676296855366,0.0954090602485255,0.975959746652276,0.539400365714024,0.266328840452453,0.0739062902204477,0.091590563542341,0.0954162636831488
"11430-5","light",1000,0.149,1.02068368603392,0.539869218239648,0.1715905801308,1.01877665622806,0.55352843668061,0.156256739604631,0.0679344727776797,0.0905413903923828,0.092674862047221,1.0111787906498,0.572272809774511,0.162546221451172,0.0700586832693782,0.0940141701439269,0.0928951743995265
"11430-6","light",1000,0.169,1.09410558688604,0.459043310751231,0.226591730998432,1.11082525988728,0.393638268880456,0.233136520437067,0.0690167063011275,0.0890627583342065,0.0885796726721594,1.09745453811338,0.438838970765269,0.232997696077251,0.0709592539142309,0.0927453000278969,0.0903655838372032
"11430-7","light",1000,0.165,1.00733002276636,0.511666152778551,0.259084444491389,1.00437885045705,0.536551760170953,0.252728785569514,0.0683423489641998,0.0947378001028192,0.093635973547262,0.992661480536607,0.581372409285602,0.252683737371961,0.0692065762826907,0.0994627106917211,0.0927649007178588
"11430-8","light",1000,0.17,1.03870048846229,0.488243861276336,0.241372979766637,1.03464233723741,0.527688573490881,0.233216409536326,0.0676846798346692,0.0939763928144305,0.0928142163791773,1.03428866611186,0.528517208580169,0.234748813415742,0.0675656938521667,0.0951267755333404,0.0920599099018142
"11430-9","light",1000,0.174,0.996075544474244,0.473010617818451,0.314539621733398,1.01796368013192,0.408006455876683,0.316585871947958,0.0669652352474658,0.0800010681793795,0.0933199555878455,1.00297630270611,0.460121451708639,0.31660279271591,0.0690070150781552,0.0876093110372553,0.0943662651513225
"11430-10","light",1000,0.166,0.979289000627376,0.544100574829225,0.234829690677264,1.00510347388083,0.470504691678648,0.253759892200468,0.0756153314142712,0.0949032621334755,0.102708572791889,0.993325849105217,0.50186187660429,0.260205807284209,0.0749425166595539,0.09589831469446,0.0991181921759654
"11430-11","light",1000,0.179,1.0682588424916,0.377240720721721,0.280950667340942,1.08886319638242,0.324758333374829,0.293388108664087,0.0695195842428254,0.0905911556084391,0.0938290054907686,1.0813704992935,0.343358234009075,0.295665488257575,0.0679405207751799,0.0977948607508309,0.0931242908045405
"11430-12","light",1000,0.175,0.992748190722457,0.446535965732758,0.274003130470806,0.99622187125429,0.4450326427688,0.277836171993858,0.0680151620943148,0.080016907258708,0.0916785881877504,0.986687048077119,0.483490363816605,0.280217637383501,0.0688111157204323,0.0879195103251082,0.092087909645659
"11430-13","light",1000,0.178,0.945070198532701,0.498109927590641,0.316168738187292,0.957061055928824,0.479289145125483,0.318520889539395,0.0682194358922076,0.0867943265348578,0.0931197663644765,0.951746179833894,0.493625069380014,0.322747512694951,0.068990060114512,0.0890445374627437,0.0938961467372956
"11430-14","light",1000,0.167,1.03807710148233,0.48965790404956,0.192092490256817,1.03317985429503,0.543346955130825,0.180884551987761,0.0697227274148248,0.0938598933230634,0.0971563357282635,1.02221381030009,0.573506503945026,0.183776038423203,0.0699624062365881,0.094317327375019,0.0962477207287134
"11430-15","light",1000,0.154,1.02298629957665,0.560628365558774,0.23071086386567,1.03109790803214,0.548666487371681,0.21183840113026,0.0703108617199069,0.0920251716034403,0.0948236302320953,1.02098871022232,0.578015587123165,0.215499680555258,0.0694303992646328,0.0982128914615072,0.0950821029516232
"11430-16","light",1000,0.166,0.972290209465354,0.50231636748253,0.334413687849459,0.979806683161993,0.475697248261502,0.330066596368826,0.0687233121333669,0.0757854136292188,0.0926076901620281,0.97045985054664,0.509254550582342,0.333106991324511,0.0692524180909343,0.0826999656584703,0.0921560882006153
"11430-17","light",1000,0.166,1.06150201476529,0.509308181000827,0.187606190235967,1.08920104586469,0.414780109248402,0.205590468679458,0.0651599584139052,0.0691971766963035,0.0973365895119501,1.07184276277508,0.465774013088523,0.202559159817592,0.0655482572795853,0.0809692916544806,0.0960198805385147
"11430-18","light",1000,0.159,1.00755856159767,0.526470908688982,0.259917774294629,1.02609832472557,0.453083185115572,0.265502114169407,0.0689153021413502,0.0733316693488343,0.0981296959418129,1.0128618978452,0.503592096224738,0.26203603542554,0.0682279374077456,0.0790634109230855,0.0942149112103054
"11430-19","light",1000,0.161,0.966535574444102,0.52771133936745,0.266464663141429,0.972661300919691,0.489819888039798,0.250614300312209,0.0662282802067989,0.0803740422192678,0.091410448617457,0.957086632458763,0.54609537182457,0.254911078446912,0.066592606731523,0.0863332238388817,0.0903385209457211
"11430-20","light",1000,0.184,0.917093287641418,0.546259198138027,0.302824241575884,0.946502339376948,0.451714862474989,0.288557886780609,0.0661590939144612,0.068345481942677,0.0905234938255821,0.924687368962855,0.536886927663315,0.290543290733853,0.0680933481618959,0.0854615965625573,0.0908826189382949
"11430-21","light",1000,0.169,1.02365703773506,0.474913659016481,0.284344091738002,0.984867407097155,0.575292354950103,0.282782421328462,0.067835477009646,0.0900007634518125,0.0894471056308925,0.980862348350763,0.592357428186071,0.283525760447593,0.0694334790848202,0.0939644128777094,0.0919985769240483
"11430-22","light",1000,0.166,1.07515726229817,0.427436411696089,0.265791081581525,1.08459026935922,0.385610627252477,0.263388689331849,0.0690447423954091,0.0794918784414043,0.0960606544992942,1.07964826814492,0.404548633225942,0.264534550982592,0.0695131674685101,0.0801505649369779,0.097217810412375
"11430-23","light",1000,0.15,0.945652819132416,0.51852280061868,0.276507809273645,0.967388887409294,0.459236633119365,0.292934219830218,0.0702049973053967,0.0864743463744374,0.0947676917323531,0.963709922373697,0.478250731907238,0.293044748226114,0.0705556804611233,0.0917206854081377,0.0955957790710614
"11430-24","light",1000,0.197,0.957120586951402,0.440428456246579,0.339733721321879,0.959065232754053,0.433033244541369,0.334813659414361,0.0722931557226996,0.0847275773358737,0.0987118580999842,0.957040904873755,0.440554359120609,0.332193468795408,0.0715267970507943,0.0870957767211529,0.0984749068517312
"11430-25","light",1000,0.183,1.06681527265031,0.510405889410864,0.211934713349261,1.10374026839299,0.38240597549844,0.213825783117143,0.0706271881277342,0.0710403340453233,0.0954943261165381,1.10149457649806,0.405710499703214,0.212428078108538,0.0698969322962717,0.0754536402829052,0.0950469181638724
"11430-26","light",1000,0.186,0.94657697118686,0.468060271829124,0.318155301961783,0.93217830311186,0.499422832470179,0.324048070254351,0.0725891838576945,0.0940498311216552,0.0932757508471647,0.929304606252762,0.506425635493863,0.328626722167009,0.0715063094512573,0.0975274736696524,0.0908376731000538
"11430-27","light",1000,0.168,0.988831849815245,0.521950789200159,0.204210996510913,0.975199054051405,0.562699950850835,0.210049210005525,0.0702571710902172,0.0979008144279185,0.0942471837046661,0.97275410834695,0.576855028395507,0.205275293810585,0.0701392562602304,0.101192126654739,0.0937903596113466
"11430-28","light",1000,0.175,0.965602113248677,0.540161032345961,0.298281253874676,0.973102936567726,0.528251084107534,0.283869226143038,0.0673891200550897,0.0809431736164501,0.0967056766922523,0.962454170405837,0.565728765932253,0.287362748280737,0.0676378308217115,0.0821347888780281,0.0935772928627477
"11430-29","light",1000,0.153,1.01732912698142,0.497961601430299,0.256945671588533,1.02786057975404,0.452124796158102,0.275091055192608,0.0727757698229615,0.0992207468348975,0.0957843377463538,1.02142397074858,0.479216865525715,0.269241331448837,0.0707893166902881,0.105302762589928,0.0958150015575499
"11430-30","light",1000,0.176,0.947745191857838,0.493723988212503,0.313691703247181,0.943556190363056,0.47220578217738,0.323591441790407,0.0712269085444563,0.0796929721230029,0.0908666325867222,0.930877538805578,0.515403159632696,0.3311118279424,0.0726635969147405,0.0857320558704501,0.0932497072086387
"11430-31","light",1000,0.165,0.991183633187131,0.505001972716585,0.294586094256683,0.997944250754394,0.479500203105044,0.280118715754929,0.0688914269191562,0.0679004656333083,0.0918354010553421,0.985031745220235,0.522787422264341,0.276485657904507,0.069669812177531,0.0798335559019627,0.0927825170243058
"11430-32","light",1000,0.163,0.995443728113482,0.535932842207897,0.300499623955782,1.00813983385194,0.467155029673316,0.320390697037941,0.0658733841742231,0.0784574359591461,0.092884627657819,0.991968982290873,0.517749387962274,0.312333580874905,0.0668425543388775,0.0844649688138523,0.0942345104615026
"11430-33","light",1000,0.149,1.04545980757057,0.57202714935047,0.164254225360661,1.04678602536862,0.566635650363957,0.183450401284407,0.0660075383642924,0.0914293047017895,0.093869964989305,1.04250450034093,0.583450971970657,0.183856627657714,0.0662524479310481,0.0919234944862916,0.0896533991607936
"11430-34","light",1000,0.156,0.977359921954438,0.394293605092981,0.298833837321103,0.99337080787853,0.340715302848552,0.29741315381135,0.0679893142411391,0.0659213390188201,0.093810094777778,0.97646772836253,0.393731107099272,0.294646102874651,0.0687184677048276,0.0777601403392696,0.0921986499390605
"11430-35","light",1000,0.168,1.01141623827774,0.455737512466806,0.299733728117624,1.02251426376824,0.427639736445656,0.297107803066182,0.0660919655706984,0.0786778892478005,0.0945489218951965,1.01308955102242,0.457850764010726,0.296609949055194,0.0665423590498402,0.0818195945555402,0.0959569045444037
"11430-36","light",1000,0.147,1.013081739573,0.46345045374411,0.220744224057204,1.02178352690547,0.414949394017498,0.221945052912074,0.0727482216051323,0.0824140918248122,0.0980062496301118,1.01724274427223,0.432495568996271,0.222319566650449,0.0735032693950574,0.086358939802815,0.0988692511563619
"11430-37","light",1000,0.169,0.984659285818831,0.607470782621408,0.0534354792111407,0.973034571712862,0.628626630083178,0.0687238677165366,0.0701664704951415,0.0925671213407007,0.0923472366767226,0.972524481186622,0.644696797008649,0.0672189011704682,0.0723443569019998,0.092529956231437,0.0931669620045545
"11430-38","light",1000,0.174,0.862338183350488,0.517636795669888,0.443949348245167,0.891590141271231,0.436901317002326,0.44498270960566,0.0656398828303957,0.0671007099410368,0.0945858584515887,0.872079898096458,0.513343096391245,0.442481998187319,0.0682999106045574,0.082642721143327,0.0944470132098214
"11430-39","light",1000,0.152,1.01073095195442,0.512724210890568,0.249762156047016,1.01797021044957,0.483704885313421,0.25059622619295,0.0724658864761969,0.0914298241192912,0.0961267875152823,1.00775958954829,0.52404304729572,0.250309462255555,0.0712278877259677,0.0969856402319601,0.0952016941721775
"11430-40","light",1000,0.166,1.0768179026671,0.472544885200742,0.200582613986583,1.07133237428642,0.517627495619938,0.189193476763091,0.0695665997332828,0.090253640779813,0.0946718217574557,1.06214510897929,0.550412283358101,0.197211392904527,0.0675646436251467,0.095303275282274,0.0928894499386393
"11430-41","light",1000,0.153,1.00422256862391,0.52595572137249,0.193987381804361,1.0010268823265,0.53891131121391,0.208615035889916,0.0689748767957215,0.0929910859743732,0.0948265581007705,0.994196405011368,0.55130584979979,0.213445849212294,0.0684748571429777,0.09202833131509,0.0959327122909251
"11430-42","light",1000,0.182,1.05535842911322,0.501317094158887,0.187509193806617,1.06396216595244,0.475559082277327,0.184719782476711,0.0697067396894273,0.0813989862388571,0.0933202836228187,1.05600080128122,0.491774633143749,0.189448424438084,0.0692561697874526,0.0833297989862136,0.0912998219788539
"11430-43","light",1000,0.16,1.01731967290358,0.619325084494758,0.136062405301366,1.02535472219653,0.572030614273411,0.155278423840864,0.0714295075145607,0.0911669567596196,0.0933702579212871,1.01479295304815,0.615854282873382,0.153262278627115,0.0715451751988472,0.0971408559925315,0.0907227535744915
"11430-44","light",1000,0.174,0.959524748430063,0.511443094231243,0.265051851699319,0.968994859177719,0.488437189353384,0.277039357915192,0.0744639015012381,0.0955389668592471,0.0965477480908441,0.963777348724354,0.509341795804805,0.277064228567467,0.0724898156733133,0.098825187936424,0.0937544717965904
"11430-45","light",1000,0.161,1.02143814762058,0.543580402158821,0.236116769272767,1.00631461299156,0.588468149310664,0.241687290770073,0.0693959789021653,0.0953194071470013,0.0930044017009491,1.00587135387515,0.593938419151966,0.241912502040995,0.0702377599347739,0.0983367417846414,0.092891169319282
"11430-46","light",1000,0.174,0.956515616178348,0.581249573636944,0.249147939459216,0.965197530687133,0.56087582131338,0.255305763202616,0.0654829668673432,0.0817491197494534,0.0917329320339549,0.949413394685484,0.615090957302044,0.252029289172725,0.0657720275576917,0.0840230338019509,0.0930486071561865
"11430-47","light",1000,0.182,1.01754309786501,0.507511148251737,0.254009082608669,1.01835058359032,0.515760249676279,0.233586818574418,0.0668257878134841,0.0841161001990029,0.0943935116450032,1.00894669317123,0.55243033206058,0.234982369649988,0.0684795023855326,0.0906670278147062,0.0945675334533713
"11430-48","light",1000,0.153,1.06773205653925,0.569447391906513,0.101368678077225,1.07248552276656,0.560046832831863,0.085811188216748,0.068383493925277,0.0800133424345918,0.0921356269037644,1.06281961837235,0.605076502451161,0.078611060198707,0.0682527475834639,0.0880899093427982,0.0933520107653191
"11430-49","light",1000,0.18,1.0311025245686,0.524163786439089,0.235594003832253,1.0201945592873,0.559737038575659,0.215109551719632,0.0676010318733352,0.0786346759975889,0.0921653776929726,1.00347385679357,0.617877052664658,0.218152238665615,0.0693151054722014,0.0887721210706859,0.0933329861553892
"11430-50","light",1000,0.182,0.990809163019784,0.420806250621692,0.332051118721353,1.00789475705204,0.36667465983626,0.318907954168745,0.068867262341863,0.07115622163853,0.0948676344042651,0.993248459913314,0.409259137416299,0.325254213460586,0.0683435497183012,0.0725696688648264,0.0941939001858456
"11430-51","light",1000,0.164,0.975728957136387,0.437996811623771,0.336056002871274,0.970864949070184,0.462177672869429,0.333886306241964,0.066048555878968,0.0922201736826414,0.0918034531742795,0.959146470226614,0.48801583727392,0.338826999440105,0.0669415249437943,0.0935962160137349,0.0939806447216668
"11430-52","light",1000,0.16,1.06695113577695,0.499151944536249,0.143966392316631,1.06958013515484,0.514170890908698,0.123307752403548,0.0708420078955593,0.0852280390065882,0.0947195970088303,1.05602738366385,0.562369901338338,0.118303388319783,0.069257716377773,0.0832959596475229,0.0960603019087946
"11430-53","light",1000,0.167,1.02477977700429,0.469565035882361,0.247094324380289,1.02854211961537,0.434956490025184,0.264310720522247,0.0703260189433745,0.0765834041264858,0.0941186321936558,1.01981241596932,0.4667802223163,0.262706475870541,0.0695913917299478,0.0825776861491121,0.0976908671570893
