"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11430-1","heavy",100,0.49,1.04852261921754,0.428291715868745,0.344363286654488,0.977251041286097,0.652276249382587,0.318762425340271,0.231902258019869,0.404210304999077,0.275220210488552,0.966518327521889,0.739799860590874,0.335586492582683,0.237239443012291,0.469604878113026,0.275312467185447
"11430-2","heavy",100,0.49,1.04465526616461,0.576862564239133,0.0240517610584903,0.955812196266995,0.7961963671188,-0.0181251516390868,0.223341707873349,0.339159622931982,0.29185903910585,0.86489355691814,1.29525048029057,0.0182192557583836,0.225634632448504,0.462541611080566,0.277707676276086
"11430-3","heavy",100,0.5,1.05364264797599,0.533576317593002,0.365481880811683,1.01250044395697,0.560929872754313,0.379900754834975,0.253432037011843,0.351266422089509,0.278563361154487,1.00558014175069,0.627249142386274,0.382356557921423,0.261629584631514,0.39254543593036,0.278998131995417
"11430-4","heavy",100,0.55,1.27171135259575,0.456344288823786,0.139466580766931,1.31133458572669,0.381612886067447,0.255788273210316,0.295327985396488,0.610045370981869,0.401522615350544,1.29115310105778,0.402351980845163,0.296885765586016,0.304998427384393,0.770051650585047,0.38126511497757
"11430-5","heavy",100,0.48,0.808828966243871,0.358978979150031,0.47056999665567,0.849831897594816,0.262061300574838,0.475098395630024,0.205515002393368,0.377140055157781,0.328332034440564,0.842106657265567,0.300780174105301,0.50784897521112,0.218202336699665,0.551519901646763,0.321108687923171
"11430-6","heavy",100,0.45,1.15132164622928,0.368491900965789,0.217194453396406,1.16886567775098,0.208408261827859,0.371956109222199,0.26080796388573,0.39687004105261,0.317345495549709,1.16296450601558,0.268091262656336,0.382738070865065,0.274928046710638,0.561849900989949,0.315162540822249
"11430-7","heavy",100,0.44,1.10364124663609,0.542021271915258,-0.227009198245085,1.08989486327007,0.608681803403016,-0.0790480436675514,0.248991754919341,0.502124839903209,0.35492208657016,1.09152646006359,0.653511920163548,-0.067535577867705,0.25227573432736,0.551388320863761,0.35318465815001
"11430-8","heavy",100,0.47,1.24193943988148,0.503047557879304,0.162192110366915,1.27444969714225,0.311066473445322,0.292286659490107,0.269382066937448,0.515130933814067,0.263463465192608,1.27544593059115,0.33937128953902,0.290469170437332,0.27520029233184,0.595564393894071,0.259086679617036
"11430-9","heavy",100,0.52,1.19488467000951,0.218218449737398,0.24508243823223,1.17141988203745,0.288177911711224,0.178647565011593,0.212628296042506,0.302689361020382,0.318064658934703,1.13200245183509,0.512850132790905,0.210510277431527,0.234795593808664,0.539099301098344,0.300608827347336
"11430-10","heavy",100,0.47,0.959396809451231,0.468278466261985,0.413659523784648,0.944933060697231,0.529596291966161,0.411098857818276,0.209992608450032,0.432267059316376,0.286494369746211,0.915372864316201,0.663542553926001,0.396539450385823,0.218389961182446,0.457994828769787,0.28528941372989
"11430-11","heavy",100,0.56,1.03081854665583,0.336883274145167,0.359238905095798,1.10211628087908,0.0932962500513553,0.450856335958246,0.238977879924477,0.227954986601585,0.316209504396126,1.1172992769028,0.0792230944374717,0.4763910100302,0.252466889419033,0.296975796366745,0.299975940368972
"11430-12","heavy",100,0.5,0.987525294161522,0.539539108160394,0.209839930294143,0.990642507787085,0.478570946831902,0.294701304667004,0.2255061831405,0.423652019134748,0.301052233762452,0.975853362732206,0.614400501522346,0.321567195709281,0.236606611888868,0.577606935403802,0.292318743288121
"11430-13","heavy",100,0.47,1.18069181932552,0.327875181983993,-0.0357466953063752,1.04143375296719,0.860766988076369,-0.0391002068217395,0.29343292805947,0.669779957520129,0.293361403623506,1.04360518505941,0.894713669132185,-0.0273246228769946,0.292808107929589,0.729842028057298,0.293790455993053
"11430-14","heavy",100,0.46,0.714397363017165,0.640388514126749,0.397383307598038,0.575472771715459,1.41974149005417,0.184114319161292,0.219613299729167,0.492985490287208,0.325205481832803,0.54108870702286,1.5846424939314,0.206263350974785,0.222746208559341,0.539689782070023,0.31100823328086
"11430-15","heavy",100,0.58,1.23693384167383,0.521639123281286,0.1556498632533,1.09800689278612,0.88589002854165,0.0688272467329479,0.30137780241564,0.465683219584341,0.352974715864796,1.00856528018752,1.2144471902673,0.100037852109016,0.327770109417382,0.579949529353909,0.334226956442487
"11430-16","heavy",100,0.47,0.986089089685188,0.717495260863458,0.269817646059985,1.08064505026835,0.279423227143229,0.368184501958248,0.237190116981819,0.58238888974622,0.314511884615032,1.08217619503363,0.264760812321223,0.394688655657964,0.240770019163015,0.658254944104404,0.313665174172191
"11430-17","heavy",100,0.51,0.859669658950742,0.832505733541143,0.225301431658049,0.80686292073851,1.03889311487289,0.228991464245353,0.24181059825243,0.481358918014953,0.299399586420809,0.751772581107478,1.27971383310076,0.257941482680092,0.258833236693327,0.612116416499188,0.297618651322518
"11430-18","heavy",100,0.52,0.735858780567516,0.538458927246051,0.435487405485638,0.755258163662819,0.477306083899113,0.386548175120613,0.225634821035274,0.319934848788546,0.340242471379742,0.686591106986353,0.770397366954785,0.417640143662655,0.23973746554293,0.483120198593337,0.32534055323709
"11430-19","heavy",100,0.44,1.21503916013912,0.53919359003136,0.05795029685148,1.02511556146456,1.69879234197336,-0.0885580879936252,0.243942525350003,0.715990884253204,0.308526587482363,0.990416774329126,1.93689584242426,-0.0822094833696302,0.244899714734947,0.756477845527025,0.3000031271996
"11430-20","heavy",100,0.49,0.916137472934067,0.629278447977174,0.2924484406251,0.805529038708183,1.07071105236662,0.340906656068352,0.291399544280076,0.5194714398872,0.293847368997799,0.796070545838372,1.20984310938541,0.344135592145093,0.298196639323938,0.633688347310415,0.295020428782618
"11430-21","heavy",100,0.44,1.03933516844729,0.321805981836354,0.446466609981798,0.941149891413349,0.847863248616523,0.410499156783955,0.231388731899539,0.598645764554182,0.280971886969978,0.926217876817767,0.899900673666119,0.406984479401379,0.23802110648778,0.631990395049843,0.276890251852921
"11430-22","heavy",100,0.45,1.0108243396121,0.327186312696728,0.244058786136473,1.00714521847298,0.401457803168647,0.286381636909581,0.254124810777963,0.448647153277561,0.272208963815344,1.00154703441418,0.413327500247766,0.302817967558403,0.259857645471723,0.466841214615011,0.270191647850518
"11430-23","heavy",100,0.49,1.0901102559937,0.376173311141023,0.23750543300505,1.17069211819696,0.0817593518511098,0.318708289966739,0.280642865955309,0.605528173884668,0.287622055073229,1.22340284730943,-0.0549468356160884,0.319628136981077,0.299611111737138,0.785247837858198,0.280156746645892
"11430-24","heavy",100,0.48,1.03338802769305,0.464501190305389,0.231475157361652,1.12072641325774,0.244067320365203,0.288454255116748,0.25615676213629,0.654247242707991,0.28996054717754,1.12873853127914,0.245151263591108,0.298521145510372,0.255637100641343,0.718347741698269,0.285463420201013
"11430-25","heavy",100,0.56,0.886724677841434,0.709847585023191,0.255618337757214,0.892536093412853,0.522171042315752,0.172113646482121,0.213259026270574,0.255034507532283,0.343774054811015,0.783599710129585,0.891143505802955,0.313783835669148,0.235511570689868,0.44308195474453,0.319239020809554
"11430-26","heavy",100,0.53,0.971458149670385,0.663635780644364,0.210250223507896,0.98703217464375,0.630358162893075,0.278245812767033,0.241223628230048,0.338905656569405,0.327397806606487,0.974595575878039,0.669581893884283,0.27973963162307,0.250743838170562,0.36637564191424,0.326339049288666
"11430-27","heavy",100,0.49,1.00698850634602,0.595917985485301,0.422511843905855,1.11091796153435,0.00426295709406596,0.643367070369037,0.214145779391079,0.387192477520427,0.323956088056104,1.07863657010885,0.180398691202997,0.609137161652645,0.232941425020982,0.707770540225879,0.311558820006431
"11430-28","heavy",100,0.41,0.936095460965616,0.563219495477246,0.399452139703247,0.915034902136764,0.656479889059022,0.379611255831683,0.215277241132471,0.504086938996653,0.272581537469833,0.910598784209516,0.748319997315174,0.360792726029898,0.222657639964219,0.545122407857205,0.274675172422298
"11430-29","heavy",100,0.44,1.28030498060102,0.328272754118859,0.0405649036105496,1.29717426842676,0.319223351823225,-0.0281871964440441,0.227031173757294,0.369255890287777,0.326316583748392,1.29308190154314,0.377071852198746,-0.0215581470555127,0.238462602254199,0.495693489341291,0.330126902488067
"11430-30","heavy",100,0.41,1.23681498690856,0.477766778423631,0.141143808449178,1.23482055368733,0.526879360431287,0.185912221446391,0.236981649495948,0.571277771948719,0.273514080734961,1.22039710766232,0.641531672851415,0.190613736906321,0.247274931603377,0.66372310165059,0.270652763953069
"11430-31","heavy",100,0.47,0.833842864570626,0.58714886546582,0.184202808630185,0.722266602656091,0.697019821818717,0.258290307092106,0.217498219559711,0.305228318132215,0.30436666499948,0.698817787394507,0.932670937246633,0.278992480445958,0.227280898076063,0.41188108803958,0.30669272673388
"11430-32","heavy",100,0.57,0.962712668530762,0.70941294844049,0.0656203431558593,0.980347955774058,0.939967549432049,-0.148284808396788,0.251174894015519,0.480639636326986,0.386699083829308,0.890365232756707,1.36144619413305,-0.0749061842675146,0.272584322494782,0.674565876140643,0.359786732708036
"11430-33","heavy",100,0.49,1.07151681828857,0.221210605531216,0.183906844063988,1.11463992300367,0.103379562280286,0.232103580446031,0.230597322097585,0.715990336142796,0.253034211068887,1.11704631858633,0.0982780989211868,0.236668286210731,0.242838917349291,0.776978427101502,0.254928152343331
"11430-34","heavy",100,0.56,0.981326061256238,0.597765259432761,0.199106778510678,1.05233966428956,0.395874325017364,0.247907413198886,0.244075703710973,0.486107516585865,0.385092903233959,1.05137489819757,0.460015350965646,0.321927511973204,0.278177748855248,0.758744549844992,0.355676738000309
"11430-35","heavy",100,0.43,0.976740920235197,0.476935122575796,0.393442068299509,0.948924711645078,0.625232709490566,0.409538392831221,0.203018707626488,0.495133913663043,0.26938547038514,0.94597966065756,0.625148436427808,0.435966325921985,0.210137636075928,0.547885145944598,0.26657687757939
"11430-36","heavy",100,0.55,0.668540429571492,0.644884197840615,0.677763646407612,0.496703461769236,1.27811849214884,0.750136315521874,0.296758796871187,0.766695404400723,0.306087248247109,0.520245504605369,1.2836871018273,0.75887949138687,0.300276532483592,0.849598729334029,0.299396859130165
"11430-37","heavy",100,0.45,1.1702877326503,0.355215345946628,0.174642686200004,1.117839905162,0.407470032947927,0.138718382232016,0.238892933107484,0.306803667755172,0.27417263192655,1.09809617581387,0.501535351563067,0.16661199768585,0.246114517639123,0.361940209825289,0.273429250027927
"11430-38","heavy",100,0.49,1.2393586250528,0.186507723409058,0.224345986729477,1.16247196159081,0.635238869164575,0.0752794429108991,0.228079181505535,0.461114544787126,0.310299243599288,1.13911432838434,0.725050051882005,0.0900369338888792,0.228122748200081,0.513958922797801,0.3070479270592
