"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11423-1","extra_heavy",500,0.794,0.926126515552247,0.591112548294709,0.236196121036179,0.970836089570342,0.330696321752573,0.0717982474332776,0.098035567004646,0.143246022009023,0.197773705511592,0.852961570990326,1.79124867679863,0.35809466002377,0.151653980707878,0.959793229423272,0.132710269845162
"11423-2","extra_heavy",500,0.802,0.988773801937018,0.449056869071866,0.336295194610038,1.08126901288509,0.185263310657423,0.436048348829022,0.112780654239877,0.347569906479676,0.20340620244871,1.09692901578127,0.114358069594487,0.518785661616577,0.157410836206224,0.995159762173782,0.153001535916496
"11423-3","extra_heavy",500,0.834,0.954184119851744,0.389119570037816,0.310970480013392,0.99837294156009,0.130774690490693,0.0585350421451852,0.0940951477666838,0.0801350051039076,0.269111918173401,0.915469469882118,1.05468451545504,0.375566927033716,0.165685393466345,0.966496442509426,0.1379477856882
"11423-4","extra_heavy",500,0.812,1.0153350152305,0.467181370501804,0.153265360264526,1.05067534068884,0.39639076846124,0.0120275808221944,0.102374263279528,0.196112649427658,0.191137848407556,0.910132748069678,1.87434629815381,0.201252745310473,0.153046372697915,0.938292141652401,0.134395879976595
"11423-5","extra_heavy",500,0.824,1.00165610174636,0.498043052614098,0.156908708314218,1.02754060780011,0.377671332708962,0.0779230012154201,0.104108352886644,0.193422432068917,0.208688072983073,0.863218941665347,2.13395120148341,0.316447300893257,0.174617442209502,1.14477363913811,0.135584154173507
"11423-6","extra_heavy",500,0.822,1.06297805535123,0.323450808595754,0.286816890606897,1.14774849968074,0.0149540215923653,0.36788483833358,0.138925168501233,0.203362050898415,0.154643304199267,1.11173654679245,0.212047795568144,0.36359632612124,0.168010598963624,0.689117364343196,0.13645709832215
"11423-7","extra_heavy",500,0.832,1.11681355954829,0.458079839029376,0.118615051544929,1.13335488259071,0.353768105740414,0.154522189959998,0.136322730079355,0.324034579969393,0.163188339052183,1.04885382408132,1.44934492336522,0.232443431486968,0.188284790417905,1.2308541063226,0.132367130024694
"11423-8","extra_heavy",500,0.834,1.15485138055082,0.41974141697477,0.216240359785716,1.06418332998094,0.24945095854583,0.0711935557415442,0.125939726632782,0.0952799057008603,0.154907845610272,0.98329968730434,1.5250406301206,0.260044245516498,0.16615749945109,0.682156910245072,0.129360305022896
"11423-9","extra_heavy",500,0.832,1.00593280559348,0.524315159941084,0.298676287706888,0.930552958859064,0.883055935320096,0.189943902010861,0.142187281775383,0.393064455669932,0.180947774898295,0.795806815164077,2.73124465265582,0.372537819038869,0.189159724375159,1.2126541463044,0.145024635071926
"11423-10","extra_heavy",500,0.852,0.948482654641193,0.557055935922819,0.370327308443913,1.08153378774914,0.102279314398382,0.505604441861059,0.179785563129206,0.439816694825244,0.135527529836314,1.07632701350906,0.165205066813668,0.507129437774143,0.19228475138322,0.631599985498969,0.134746683162438
"11423-11","extra_heavy",500,0.802,0.993818873702016,0.495320005466696,0.196831093846472,0.914339771991411,1.39982094541177,0.178282222920888,0.135607345460597,0.619572861824315,0.152711314988436,0.85034309686739,2.1538893495491,0.249897745074765,0.155451135346282,0.951431973351857,0.143433021470733
"11423-12","extra_heavy",500,0.806,1.09692598845419,0.430522803522908,0.163698404791551,1.07673497664377,0.264512981534999,-0.00249401055380239,0.107268275273448,0.111784290271509,0.182075178706143,0.907043916833757,1.54519900327558,0.186473138444903,0.147492703107884,0.574592674846063,0.136807626522611
"11423-13","extra_heavy",500,0.798,1.04344769117986,0.399741416007934,0.312536175765256,1.1078530259125,0.081414458001316,0.35949309098511,0.121817855350663,0.122731028951736,0.165106405759098,1.08288629070106,0.522867100970707,0.414797392095447,0.167891824475086,0.947647190274646,0.136322032783338
"11423-14","extra_heavy",500,0.814,0.976191761045292,0.546886766978641,0.320530577549361,1.0525324036123,0.433181982067586,0.374089273043397,0.128428887305646,0.483900274228643,0.164859592934098,0.981799595552143,1.02571508701091,0.410147123429071,0.158132024684112,0.919328062660831,0.143227805639282
