"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"128-1","heavy",2000,0.498,0.988394100661762,0.440062500576661,0.311499007386033,0.988634839768992,0.442363093912324,0.311127403730964
"128-2","heavy",2000,0.4755,0.980864544067382,0.540274518465973,0.260680861428061,0.980938359282498,0.543173543045514,0.260713583420753
"128-3","heavy",2000,0.4765,0.936723922954624,0.656636978453642,0.308240304920819,0.936717997897689,0.661167594554136,0.308414369517658
"128-4","heavy",2000,0.485,0.979165874950045,0.605063845923404,0.220127200216809,0.976676363601924,0.630319965337261,0.219936733007481
"128-5","heavy",2000,0.49,0.942380232514404,0.51139025672698,0.29289266701765,0.942358822569652,0.515143009983345,0.292563055249339
"128-6","heavy",2000,0.4645,1.02764512310517,0.485699608719273,0.260952141702482,1.02780458711102,0.488400962660721,0.260955871107095
"128-7","heavy",2000,0.4835,0.936338742509275,0.571235373409096,0.300209959289653,0.936526577178055,0.574934772476529,0.300099858562118
"128-8","heavy",2000,0.486,0.919365022509852,0.606974385625672,0.375956539051729,0.919172475547303,0.610917639810672,0.37615873650277
"128-9","heavy",2000,0.4755,0.964133928829619,0.664486688476932,0.257755781959672,0.963132636036103,0.673441881850583,0.257353073176003
"128-10","heavy",2000,0.4855,1.02866860838323,0.506896189417783,0.239087140510029,1.0290792835119,0.508999961639233,0.239683723985301
"128-11","heavy",2000,0.4765,1.0244234786254,0.486844349769488,0.260264647596523,1.02417731324646,0.494155061509699,0.260332216269195
"128-12","heavy",2000,0.472,1.01968921900175,0.531063493020825,0.24983252961691,1.01716137520915,0.560781604290994,0.248902900930815
"128-13","heavy",2000,0.4835,0.998070799072756,0.586287507207189,0.188067511277215,0.997086175876463,0.599054157960727,0.188488371700636
"128-14","heavy",2000,0.4625,0.957666864114065,0.689234929491385,0.232511679502227,0.95752295238369,0.694870458236143,0.232700284188516
"128-15","heavy",2000,0.494,0.973079675849153,0.542118283588531,0.260317446738785,0.97304229101906,0.545539520527868,0.260400518911613
