"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"120-1","extra_heavy",1000,0.801,1.06259140571061,0.320447644947934,0.221524844641122,1.06315676106857,0.318870831859323,0.221872290859979
"120-2","extra_heavy",1000,0.822,0.982702815422761,0.334527945121626,0.106823462402328,0.983021739210258,0.333365964302051,0.107445443538935
"120-3","extra_heavy",1000,0.812,0.91841652885269,0.755320399580974,0.190597975555091,0.919295432637657,0.758540638858847,0.189455216299769
"120-4","extra_heavy",1000,0.826,1.02889882496635,0.208405502070297,0.291697524678687,1.02910904997826,0.207846757602651,0.291782949415847
"120-5","extra_heavy",1000,0.803,0.989314985674204,0.874085766006601,0.20818605756309,0.984395692220877,0.984197997066998,0.202736469800012
"120-6","extra_heavy",1000,0.807,0.854922948522542,1.46563354399144,0.144168788417275,0.858522562965404,1.4815890263268,0.141332888267004
"120-7","extra_heavy",1000,0.806,1.03444156192005,0.501506825472625,0.128484758401213,1.03435677223413,0.503699281589995,0.126630109512193
"120-8","extra_heavy",1000,0.801,1.00133967175402,0.580592027148355,0.304989798684534,1.00384168631641,0.57521687586925,0.30583149710989
"120-9","extra_heavy",1000,0.812,0.9839436661847,0.951913982908252,0.252241819244892,0.990362804450267,0.959572514808326,0.249141317782232
"120-10","extra_heavy",1000,0.843,0.962793633214757,0.624315412202083,0.268543473024541,0.964901647504201,0.61944661584554,0.269012142516076
"120-11","extra_heavy",1000,0.824,1.05829607420389,0.445408950964923,0.184361103787562,1.05961830356975,0.44122505892742,0.185652803512763
"120-12","extra_heavy",1000,0.818,0.981539559029012,0.86857847437514,0.152630434026813,0.982609294982478,0.872328694804543,0.150653005472619
"120-13","extra_heavy",1000,0.812,1.06626237389979,0.265340780695599,0.233408649192053,1.06707976506757,0.262996713879606,0.234464120825141
"120-14","extra_heavy",1000,0.813,0.928864531524729,0.694422187695154,0.221743628852231,0.930280840607672,0.690360111420294,0.222437784968604
