"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"117-1","heavy",100,0.57,1.1254189203398,0.555235685077185,0.262073540887919,1.12693606978767,0.561051774393433,0.257921511687878
"117-2","heavy",100,0.42,0.991156526720978,0.704864275025529,0.315660222591478,0.989130355755435,0.728943892085444,0.317215552006548
"117-3","heavy",100,0.45,0.969834167008123,0.489469313696681,0.271277081655011,0.970774276498107,0.496955677064984,0.271675583127868
"117-4","heavy",100,0.5,1.00485586982213,0.514352859915513,0.164526619459313,1.012617453217,0.508475980485005,0.163571627703853
"117-5","heavy",100,0.52,0.966204481304709,0.428837852986144,0.380932593300041,0.962032128363838,0.465688562285197,0.375230202089545
"117-6","heavy",100,0.51,0.737614306649381,0.549913083677476,0.0967217839374876,0.738579604264235,0.542839636913674,0.0988235168332414
"117-7","heavy",100,0.49,1.10399658993806,0.432558577832438,-0.231966469173465,1.10481932851544,0.429742942101724,-0.232063575220045
"117-8","heavy",100,0.54,0.841986946602132,0.56250831735749,0.58323814760532,0.843864354782458,0.555062230843386,0.584478356455822
"117-9","heavy",100,0.57,0.812861500828667,0.768861105711458,0.336407653091449,0.81621383020481,0.771306220194644,0.336771031643933
"117-10","heavy",100,0.5,1.13427615061722,-0.0947766029613861,0.378836546076676,1.14271894981459,-0.121326114021606,0.376948812847667
"117-11","heavy",100,0.48,0.947251577468887,0.51848377533122,0.0270071322040965,0.953650345215888,0.563381126873686,0.0133473421892897
"117-12","heavy",100,0.49,0.983177555257054,1.18104481195483,0.0522397634755069,1.0013701546495,1.23781060863914,0.0234567720242013
"117-13","heavy",100,0.58,0.939244316344165,0.388483460283276,0.256410250416906,0.94069697543615,0.385395662907231,0.255065876308467
"117-14","heavy",100,0.4,0.910651719368566,1.11991952540755,0.478244229930441,0.920933349066583,1.12086084076134,0.492960706668837
"117-15","heavy",100,0.41,1.25139215126139,0.989855480483288,-0.0953829774987037,1.25271878572444,1.00332634010528,-0.0976626256991372
"117-16","heavy",100,0.42,0.769507843151244,0.620262787440382,0.287091980130969,0.776707255927352,0.621137456550072,0.290302129598011
"117-17","heavy",100,0.49,1.03009589090593,0.76594580953928,0.20605418621447,1.03616782499107,0.7633070481305,0.203418410837142
"117-18","heavy",100,0.51,0.996090523655603,0.341652249668847,0.382601083595118,0.994904657989911,0.368032844950951,0.377297617433566
"117-19","heavy",100,0.48,1.0314661999358,0.438688009157238,0.490118358697159,1.03343104125595,0.43810534960035,0.490186042201496
"117-20","heavy",100,0.4,0.966625796296912,1.42965330167131,-0.205281791712691,0.968530456125111,1.45065542272646,-0.208503983457727
"117-21","heavy",100,0.49,1.13296020677891,0.775842228410212,0.0644873238945539,1.13980235782558,0.838687995215877,0.0410495333904222
"117-22","heavy",100,0.51,1.05340297103356,0.982085077627149,0.191186043003421,1.05456262233994,0.984857479324169,0.192034353741058
"117-23","heavy",100,0.49,1.18857475770455,0.688592131077011,-0.0137380490389796,1.18675339597354,0.717061400935311,-0.0136433778660576
"117-24","heavy",100,0.45,0.857827273753896,1.09633623753354,0.244925456716123,0.875756701960946,1.05943928689704,0.246909328779008
"117-25","heavy",100,0.41,0.978395956073754,0.661206404456412,0.512136003420471,0.979733821216444,0.674534261871598,0.511822902613369
"117-26","heavy",100,0.48,1.00629299294237,0.821791363650813,0.216272508380993,1.01798311148065,0.791643582424177,0.219434482035766
"117-27","heavy",100,0.43,0.787647948105229,1.23116769167034,0.32848098482476,0.799196214092171,1.20344119870001,0.326326945369215
"117-28","heavy",100,0.45,0.812910733912881,0.904555965966451,0.479658851546845,0.815343669656042,0.926332217524751,0.477889187895791
"117-29","heavy",100,0.46,1.22981991882108,0.510756413192362,0.221893433053716,1.22836771697259,0.520069756442589,0.222000802010357
