"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"129-1","light",100,0.2,0.875148989361825,0.695591928592229,0.24760750114547,0.87434180853481,0.717092657451438,0.24428998646939
"129-2","light",100,0.18,0.987320807964381,0.375773332303161,0.329352859534319,0.990627745932077,0.376430280726881,0.327084521803654
"129-3","light",100,0.18,0.846640058339695,0.9688743716616,0.0583484046799878,0.844636512412205,0.983097875731445,0.0560470443095911
"129-4","light",100,0.13,0.936921954472874,0.49404382596696,0.329587579636233,0.93244681207904,0.512056139366235,0.328226151818225
"129-5","light",100,0.16,1.17497221454213,0.470268514062592,-0.0276340347597468,1.17295017291508,0.482759436655327,-0.0321881450201711
"129-6","light",100,0.13,0.995829404192743,0.285237550559403,0.229257780647619,0.996046080924514,0.286060133792718,0.229149872972324
"129-7","light",100,0.15,0.956022282961811,0.780681125476359,0.305759840335347,0.956990532954448,0.779900056454584,0.304539396605373
"129-8","light",100,0.24,0.872325138776078,0.381128093393547,0.594993418037915,0.875108355699132,0.376206821557651,0.595995338509512
"129-9","light",100,0.17,0.919426448572824,0.640440700137496,0.284611276158923,0.936841967555891,0.595420877664983,0.294800750421074
"129-10","light",100,0.15,0.699524455757806,0.595415927904878,0.220613119639383,0.698071317492923,0.605073288400144,0.220636755970965
"129-11","light",100,0.2,1.04617788646075,0.432658077179096,0.292372653117925,1.0533263851708,0.420571860072343,0.297640105776282
"129-12","light",100,0.14,1.11302904415856,0.746253478794381,0.220579513974734,1.11200819878191,0.756172040904054,0.218591976631869
"129-13","light",100,0.15,0.862947082774362,0.950272871476848,0.26847190986556,0.862218413686774,0.956063919949986,0.268738429751417
"129-14","light",100,0.14,1.3401971230047,0.228867430503916,0.288766108330317,1.34042045431676,0.227923323220074,0.290246959181586
"129-15","light",100,0.19,1.0267867945512,0.546200695420605,0.0352073342289063,1.02492704802615,0.559229917701089,0.035081579421772
"129-16","light",100,0.15,1.12331667765211,0.349901288506593,0.273739438507949,1.12292847060269,0.35651229152669,0.271066029546733
"129-17","light",100,0.14,1.2988265673914,0.373647987997337,0.19545633493273,1.3003868637806,0.371733364176993,0.196026329035941
"129-18","light",100,0.23,0.924521466011837,0.460509654797726,0.160022906871222,0.926899085817683,0.450633632779496,0.161644953323334
"129-19","light",100,0.16,1.05407872892038,0.325151027582338,0.37385817818362,1.05430149052962,0.32600393910851,0.375797660614297
"129-20","light",100,0.2,0.952523999574134,0.560230375826767,0.130339681703365,0.951301181661344,0.569650768816506,0.130898634173117
"129-21","light",100,0.21,1.20143810430413,0.319379155482525,-0.20331099039574,1.21431373770068,0.297697109307619,-0.204949815885331
"129-22","light",100,0.12,1.13582537149566,0.414078292046108,0.0948316691469449,1.13545499238682,0.41633772211525,0.0933300526505837
"129-23","light",100,0.17,0.937048847727407,0.421824759817307,0.273525722485743,0.93751986363002,0.425384582399037,0.278061060577352
"129-24","light",100,0.13,0.800331544943498,0.381538830638275,0.660763695600816,0.799561581205669,0.391929658156644,0.658438479534139
"129-25","light",100,0.14,0.603544396785752,0.954815144488578,0.368009061258609,0.60481162524709,0.952051554333406,0.370018294757022
"129-26","light",100,0.2,0.795223702350204,0.637469509278573,0.446096440913169,0.790304028137283,0.660463284290299,0.449750317676739
"129-27","light",100,0.13,0.869296352170846,0.933233525852756,0.103701561572212,0.870585402688032,0.929709504527078,0.105312176298335
"129-28","light",100,0.17,1.13159531478357,0.5196346219828,0.121672941909701,1.12149319242256,0.559290768772562,0.121957255014131
"129-29","light",100,0.15,1.1789370202746,0.228697905407444,0.327815322360844,1.17989684426549,0.225638027500171,0.33012907390007
"129-30","light",100,0.18,1.02307266351799,0.385168321205859,0.339327675399331,1.02246650763806,0.391323230842946,0.33819457825507
"129-31","light",100,0.16,1.24259915068214,0.442950406482585,-0.100219553394179,1.25133287574731,0.424751233989758,-0.0951753944926886
"129-32","light",100,0.1,1.15373982209544,0.386580889412377,0.239036383916343,1.15134966771373,0.389413888798482,0.241918973043478
"129-33","light",100,0.16,0.825855989229414,0.79917358290018,0.469532529372649,0.825487957822959,0.802650239879344,0.469837238188091
"129-34","light",100,0.12,1.42814969345367,0.185292935853986,0.199959451941084,1.42908028961483,0.182860556559256,0.201743776154233
"129-35","light",100,0.13,1.07334134321031,0.673754209984954,-0.0532035107148749,1.07374590617933,0.677520039674062,-0.0519887567087036
"129-36","light",100,0.15,1.01697766277282,0.57820076071584,0.15186336297537,1.01692817724876,0.582271782966518,0.153355100563055
"129-37","light",100,0.13,0.952568960940017,0.685236171417092,0.199104455733133,0.955195410607183,0.68690757870349,0.198029413803119
"129-38","light",100,0.17,0.979839691047726,0.311247565973172,0.282542447125764,0.979788317258302,0.314993697221248,0.283230584339796
"129-39","light",100,0.22,1.23900371560084,0.254508977459608,-0.0940361194053068,1.23849081340738,0.258689834631462,-0.0933562071828078
"129-40","light",100,0.11,1.0362182378694,0.463657233327605,0.298126141151003,1.036768142767,0.462912361244421,0.299808192642408
"129-41","light",100,0.18,0.948942305595436,0.440286109582934,0.1846466753849,0.948936193546262,0.443379292522663,0.187494259007513
"129-42","light",100,0.17,1.02042744316614,0.438171900764847,0.384959725427224,1.0231111935366,0.432509257178152,0.386335072660971
"129-43","light",100,0.24,0.899947606957188,0.479015561257431,0.0586164714412297,0.905086004994772,0.503453454597145,0.0499769395635341
"129-44","light",100,0.18,0.932935429422669,0.743317232626242,0.197264007506122,0.936148908567692,0.736362252762972,0.199653035343915
"129-45","light",100,0.18,1.08035629974682,0.684707585971675,-0.0616494517245345,1.07855726052888,0.696145554707529,-0.0625270535978111
"129-46","light",100,0.09,1.21984044038655,0.582669771797365,0.042367197124516,1.22494485593452,0.568731679573683,0.0414082998555961
"129-47","light",100,0.19,0.820218265498458,0.586827019693247,0.21320264147608,0.822420392770412,0.580983991403606,0.216045726180786
"129-48","light",100,0.13,1.27344605369009,0.638326877949931,-0.154876129515728,1.27099492134927,0.650424122268263,-0.155842366029108
"129-49","light",100,0.19,0.978918867686439,0.722072905573513,0.045250244874418,0.978098041363387,0.728430954383045,0.0450721103955209
"129-50","light",100,0.11,1.26699295294988,0.0213519844746621,0.131625212984113,1.26782857638793,0.0184859338692945,0.132344268720284
