"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11428-1","heavy",2000,50,0.466,1.04228870287455,0.50352254871738,0.189460470173612,1.00308714445,0.654435549298163,0.197640453800468,0.0559974295802567,0.100349251662948,0.0626534350236353,1.00319361805805,0.636577511464916,0.200739102052622,0.0551269195756271,0.113844500674635,0.0644841426081496,9.32100000000003,12.55
"11428-2","heavy",2000,50,0.477,0.994768684219393,0.546022966721716,0.237454667272601,0.954829145708083,0.728428651701185,0.2549187721009,0.0514266539944031,0.118558176070837,0.0658271484588231,0.960422342388239,0.721265460588991,0.248720647201586,0.0538648045846025,0.133908399842335,0.0662145369208502,9.45699999999999,12.644
"11428-3","heavy",2000,50,0.4725,1.01341708025783,0.487514455904908,0.281071126614042,1.02458386253893,0.47760450617446,0.31288202430031,0.0594251579917147,0.112739777368583,0.0719053341833539,1.02072262584999,0.510325686966237,0.336525480344852,0.0602828475985878,0.127136860621287,0.0813889223805244,9.18200000000002,12.5189999999999
"11428-4","heavy",2000,50,0.466,0.970217240497189,0.477107280925075,0.318511252274186,0.978735535501067,0.512637470232464,0.31512398374502,0.0519628307043853,0.10187868796043,0.0661540852221609,0.961119868084852,0.560352711846212,0.31986056538989,0.0530852907881365,0.10011562873749,0.0751216059985115,9.11799999999999,12.53
"11428-5","heavy",2000,50,0.479,0.968887603608169,0.432873208820218,0.272736582995089,0.921597416401042,0.579937147133021,0.244316442637161,0.0508470497660047,0.101914511194648,0.0697432003295353,0.927794992296957,0.586928957069891,0.241607494164523,0.0487767126760582,0.0901073904607725,0.0624472965155474,9.23899999999998,12.804
"11428-6","heavy",2000,50,0.499,1.00597671777135,0.501244418110788,0.201255595951551,0.957076939233559,0.674110986809434,0.192622492879872,0.0542783847077086,0.095009400978507,0.0754021401502456,0.940147511321814,0.718675933196191,0.214475514471558,0.0530218889669811,0.110219527059114,0.0639774822817871,9.34200000000004,13.503
"11428-7","heavy",2000,50,0.4685,1.03417060567869,0.458524273298719,0.201152214159907,1.03178994255508,0.551467887558259,0.210521699082178,0.0548975073878667,0.111024260998319,0.0763261812275682,1.01531177367975,0.558649818775318,0.226102535538862,0.0571254766608067,0.117012341218152,0.0765243568260973,9.58899999999994,12.22
"11428-8","heavy",2000,50,0.489,0.993283165408749,0.484543519537135,0.267442596010357,0.990814215909208,0.510209835177726,0.288452594365045,0.0517500803635966,0.110932980841084,0.0671049560823799,0.986940255355355,0.524797753358233,0.302950137767593,0.0585731085204985,0.107609670744737,0.0629655543269645,9.46399999999994,12.6529999999999
"11428-9","heavy",2000,50,0.496,0.980128952083656,0.461811247711383,0.313307422244719,0.976528875997141,0.507967850389027,0.310164810078507,0.0501420634943743,0.108357685070052,0.0685612705048832,0.968898655359531,0.550432567999839,0.311297539296632,0.0521037648339593,0.108973978360772,0.0704459190688355,9.21899999999994,12.9929999999999
"11428-10","heavy",2000,50,0.478,1.05050489166174,0.479683405748276,0.263944897190798,1.02623304186223,0.591294352890251,0.263122613696053,0.052387617655773,0.0987106344705032,0.0727720023891462,1.01053455436861,0.639118177870242,0.285938370442888,0.0556820073274733,0.116479339964671,0.0705909038048755,9.18200000000002,13.131
"11428-11","heavy",2000,50,0.4655,1.03995464965008,0.478081735533086,0.293529684929452,0.989965999971006,0.737250765546627,0.258069275103457,0.0496771129683465,0.112961598048247,0.0646513665050854,0.978712391352165,0.787257112451631,0.27647203340183,0.0508755912654563,0.121243596949387,0.0709122601463687,9.54700000000003,12.673
