"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11435-1","heavy",500,50,0.496,1.10145207847758,0.508843668327364,0.244813500658444,1.04444640913586,0.620533930815437,0.304562321947364,0.127563717869912,0.213502814613423,0.136938067489536,1.05255679491483,0.629107505253515,0.306704142330204,0.129554079809271,0.234311939953348,0.150907582467709,2.05499999999999,2.41799999999999
"11435-2","heavy",500,50,0.472,1.02958120824642,0.541162409308582,0.186309661006205,0.985575605771284,0.748940407538654,0.213016295900285,0.0970866125803272,0.224755009570895,0.142719552716491,0.958789806685467,0.942832944240042,0.212145357304025,0.103575586538227,0.278749613154291,0.130544564117893,2.16499999999999,2.389
"11435-3","heavy",500,50,0.478,0.966547835091567,0.458976865749244,0.392335024900523,0.907858154104636,0.689606745849271,0.421868137869937,0.108464496523765,0.215994246943433,0.139815022535595,0.896142126067576,0.752015473626963,0.456042645141168,0.112071840019565,0.261314224827168,0.137422826550276,2.00700000000001,2.371
"11435-4","heavy",500,50,0.436,1.0885858797172,0.415877436402843,0.272028380608994,1.10239239558644,0.40920996068623,0.317099158156414,0.0967050824085298,0.217976904231259,0.135217303445163,1.09944487365272,0.401129799594345,0.344300336684739,0.108608323880038,0.224591790381168,0.137483165012064,1.90899999999999,2.271
"11435-5","heavy",500,50,0.512,0.991668641635404,0.581731660442683,0.216937758803628,1.0026267668327,0.60263107492422,0.220750470152725,0.0975215404322135,0.199894843620281,0.142529137640924,0.990499921686667,0.627412364356993,0.246805541530182,0.114962658693864,0.233541551307856,0.154328676945416,2.072,2.497
"11435-6","heavy",500,50,0.52,0.8986294722359,0.616176510972859,0.37959982580171,0.921513792165718,0.508758345101595,0.384358525157725,0.105900344350965,0.203172996688467,0.163344644088087,0.932962887102333,0.474037296681212,0.406043907871294,0.119008209247707,0.209108019221024,0.151985887293026,2.107,2.57000000000001
"11435-7","heavy",500,50,0.496,1.06373031333245,0.477095213754717,0.285717718126789,1.09896792967565,0.465588299442222,0.283471774000098,0.0987951364645914,0.206109266165146,0.13452641907945,1.09129224459737,0.501779874242959,0.314641855326048,0.11278531047747,0.215567163245635,0.143110871235727,2.04299999999999,2.44
"11435-8","heavy",500,50,0.462,1.10992808573342,0.327550636158073,0.276527911520036,1.10867375498513,0.362474245500612,0.297310028912712,0.100908578809858,0.183231461345378,0.128550510110891,1.09856258275964,0.398754297742486,0.281056720777293,0.114098181444861,0.20529371163463,0.144957608158966,2.09100000000001,2.429
"11435-9","heavy",500,50,0.524,0.862283929776773,0.594480183603899,0.25167219653856,0.869775466947659,0.550921808706408,0.246411269108993,0.112527633297228,0.181227258618975,0.13301449532214,0.840850327049409,0.612402959513134,0.272729044237942,0.109472271931942,0.19621050102428,0.133721578432335,2.077,2.536
"11435-10","heavy",500,50,0.484,0.942533997161873,0.557600335761722,0.286596939473927,0.857871116747661,0.755175119348512,0.27780084880738,0.10486527306834,0.200501451098952,0.130291285494193,0.81977619697711,1.04451311577087,0.306563801914996,0.107780094512222,0.242768011210559,0.13736328560762,2.01300000000001,2.40899999999999
"11435-11","heavy",500,50,0.524,0.986494350786084,0.61353441130706,0.126511148987749,0.999495471657003,0.746247649751825,0.132866984519741,0.115546609482786,0.247749053999028,0.152231365672312,0.975328484015197,0.776322505056805,0.176335420578377,0.102018051238413,0.22387642099973,0.147545809651207,2.089,2.52700000000002
"11435-12","heavy",500,50,0.518,1.14883631619878,0.479089600727109,0.184759923558905,1.04777239231748,0.61743882190645,0.186652385295285,0.109740645233125,0.184544627758877,0.143331839390828,1.05110421827573,0.70155046076574,0.205882233249654,0.121791747802822,0.198146795345587,0.144922760654332,2.09099999999998,2.52600000000001
"11435-13","heavy",500,50,0.428,0.891828269821148,0.6063900359087,0.261491094203227,0.893096244938264,0.696465487997505,0.307984384427204,0.10504921730699,0.29199917702203,0.135731560861439,0.889469204175762,0.678186386370558,0.350121959115686,0.108768889430736,0.278509824766686,0.14033936213643,1.893,2.38999999999999
"11435-14","heavy",500,50,0.484,0.942996534277437,0.511522775906473,0.357180604326541,0.91239975590316,0.736876014783282,0.307592652214819,0.106746563288362,0.218024828499326,0.145009024629666,0.867391817597367,0.897634671394174,0.342374150824099,0.105204430656205,0.250024489726474,0.127993666569906,1.988,2.417
