"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11427-1","light",2000,20,0.178,1.02042459502642,0.487227935120722,0.226048973032175,1.01820387430792,0.509049805418634,0.217574933192888,0.0518879926758728,0.0637514362193094,0.0687142826436228,1.01093814376364,0.49835270648954,0.232081667103439,0.0515408753406423,0.0581934536399513,0.0668826370588478,2.40000000000001,2.96199999999999
"11427-2","light",2000,20,0.186,1.02111394201606,0.499839180795425,0.235823658151826,1.02287115969722,0.478193912180668,0.247029116710984,0.0469541605521816,0.0782412963620687,0.0591699767010364,1.0308284816838,0.477419845614565,0.229583242056001,0.0571620268446659,0.0703454499670274,0.0680255625769515,2.51599999999999,2.58399999999997
"11427-3","light",2000,20,0.1625,1.02701405757103,0.507825090900031,0.178141674588932,1.02413185240197,0.520995080390717,0.177787699285856,0.043423838653334,0.0560097189008682,0.0685011706074308,1.03238582505167,0.515503320101063,0.174370881591166,0.0501867873099847,0.0528986251653194,0.0645070139181294,2.172,2.46800000000002
"11427-4","light",2000,20,0.1775,0.98366391655568,0.54046786325802,0.235777888178487,0.975523643504303,0.562586172905537,0.254917701345426,0.0532876297647605,0.0692373363848574,0.0687839534513569,0.969638017152032,0.563462217777435,0.241953250967997,0.0527561392799277,0.0575570797723355,0.0660855303972323,2.191,3.21000000000001
"11427-5","light",2000,20,0.1505,0.956665772455321,0.518719970972416,0.252545401827977,0.965775505816027,0.497626683826314,0.277568869046352,0.0433903666057939,0.0729306198598204,0.0594740329013785,0.954892195789673,0.538231449780569,0.273980768300413,0.0483913676144057,0.0737021558606386,0.0686381704608225,2.16500000000002,2.191
"11427-6","light",2000,20,0.173,0.945204423204486,0.521321903232534,0.249697266796319,0.956018033996351,0.536466450821073,0.214351987411256,0.0407577425792482,0.0614975217518077,0.0740957555016551,0.934417520515237,0.532129314114136,0.248833353639285,0.0539462467156292,0.0639527822922408,0.069699042874748,2.04599999999999,2.59
"11427-7","light",2000,20,0.179,0.982934970375848,0.484899413376933,0.281801695692198,0.975309767521127,0.490046072172693,0.293188527584944,0.0522159789514076,0.059044878987708,0.0715843139324334,0.986820482877975,0.476866245351166,0.280875593090734,0.0515941082433781,0.060028225738409,0.0720415750076405,2.613,2.65699999999998
"11427-8","light",2000,20,0.1625,1.0156543132393,0.497259366693837,0.194585255448429,1.02009215807621,0.491946995880714,0.183499004628062,0.0441797471592159,0.0538934890077543,0.0575616075976062,1.00894688697294,0.489919170736231,0.207317755766708,0.0553840240317301,0.0629568147230333,0.0675170952473353,2.00200000000001,2.72900000000001
"11427-9","light",2000,20,0.1655,0.969009925858726,0.470367878823075,0.316582371426209,0.957958274132801,0.511306647059802,0.324518666622122,0.0517232260665023,0.0667317051847073,0.0719413226417936,0.953575902101711,0.513030598394067,0.319468751439103,0.0518002971750916,0.0689098242397255,0.0673650318636695,2.30799999999999,2.81399999999999
"11427-10","light",2000,20,0.163,1.02353041855077,0.498727324963092,0.203791103285416,1.03175173354109,0.479866368221881,0.217413282310106,0.0477948449253774,0.0583474833457523,0.0687058180699899,1.02601952217643,0.471110236510732,0.229490370983982,0.0453447875992457,0.0561342221104565,0.0658612076590988,2.72800000000001,2.42500000000001
"11427-11","light",2000,20,0.1575,1.07594447048354,0.472509799900734,0.197588489895689,1.08993850340662,0.449499276381755,0.199391021009622,0.0505565627499361,0.0604626924954428,0.0735707634741147,1.08803494919913,0.448047562482908,0.179915998913052,0.0485577769946805,0.0659716715169141,0.073099932647411,2.14099999999999,2.50700000000001
"11427-12","light",2000,20,0.165,0.988529259669764,0.481488040824887,0.267357725268407,0.975315673431102,0.519329967019145,0.257065045402631,0.0451968283455585,0.060127108447721,0.0587431617688319,0.970369054380074,0.520376134700721,0.270757181992302,0.0478806880831008,0.0654218869181954,0.0661018634390666,2.19499999999999,2.19900000000001
"11427-13","light",2000,20,0.174,1.01772440905626,0.522676900384696,0.186275346657049,1.01608822993308,0.546629956732599,0.164062705904302,0.0546355616298165,0.0750694615261986,0.0691438558071415,1.0211918269672,0.520538758979367,0.195225721680402,0.0455610948868752,0.069817383464754,0.0620009965850522,1.89000000000001,2.30800000000002
"11427-14","light",2000,20,0.166,1.01410524945423,0.481239588770608,0.257173606645764,0.994696111737165,0.532116142832056,0.268310340713721,0.0449487971663228,0.0694534128389505,0.058976114102471,1.00856725933158,0.505377773462772,0.260561023286452,0.0423690268163432,0.0600780619641451,0.0713738812855903,1.98400000000001,2.286
"11427-15","light",2000,20,0.176,1.01494229570562,0.495320362342707,0.263562798006715,1.01009154911948,0.535320671538585,0.257414276020354,0.0541240893991678,0.0634246346072892,0.0654759277053756,1.00773425740509,0.531914851586743,0.267491921663779,0.0464167204436819,0.0796590914788655,0.0649029742329473,2.22999999999999,2.59700000000001
"11427-16","light",2000,20,0.1615,1.05201667768092,0.474933964245389,0.177261914454593,1.0586811746154,0.451691202220234,0.186686646591339,0.0466295101290943,0.0567125173880136,0.0652165988504724,1.06395193615175,0.463685785019754,0.167457568840679,0.0535197530895892,0.0648479859052323,0.0665732764677796,2.04599999999999,2.18600000000001
"11427-17","light",2000,20,0.1655,0.986229613650292,0.537721441212282,0.229674852479431,0.971232470691913,0.536394861038288,0.254543473696262,0.0571828168076177,0.0648557201644851,0.0680502669487956,0.981534266748016,0.528751220303462,0.254052201995422,0.0508853927787055,0.0664829413705647,0.0578087677541145,1.93600000000001,2.05099999999999
"11427-18","light",2000,20,0.143,0.973818007102963,0.487643028921856,0.306828802928764,0.970894290325997,0.478868282743852,0.32762519292904,0.0486973197361991,0.0704883661646574,0.0625768353023165,0.986368620308841,0.484509540485245,0.307556714457807,0.0452124149471578,0.0699503227708513,0.0649889790396167,1.68700000000001,1.876
"11427-19","light",2000,20,0.175,0.977756921308446,0.472558624082699,0.189954426995994,0.988212533542981,0.437045040757772,0.183369423683726,0.0424920628935766,0.0644678709534455,0.0760462245690236,0.98414615678017,0.460864080411855,0.175067932683787,0.0563275294010568,0.0611298793227096,0.0638121182794657,2.00999999999999,2.126
