"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11426-1","heavy",500,500,0.472,1.12645926421648,0.539568371070387,0.122651967986035,0.10994498951453,0.203705366601878,0.151987028448682,10.215,NA
"11426-2","heavy",500,500,0.478,0.997394894909163,0.553965540935926,0.297382584432848,0.109738971224612,0.168829020820565,0.128128206269519,10.308,NA
"11426-3","heavy",500,500,0.51,1.01966010920765,0.369258741757568,0.307394964420559,0.099060955244072,0.160492975337531,0.133282354732732,11.916,NA
"11426-4","heavy",500,500,0.474,1.04751252527814,0.496892689046737,0.13503028139907,0.117772123586562,0.207156483346706,0.137292760516698,12.015,NA
"11426-5","heavy",500,500,0.482,0.968041264688491,0.548910860240157,0.403139976650557,0.104954131989821,0.244585615583495,0.138064148522495,10.073,NA
"11426-6","heavy",500,500,0.466,0.871985828293053,0.992324920910873,0.122842773908757,0.102939231385758,0.167239891145733,0.143558941480673,10.716,NA
"11426-7","heavy",500,500,0.472,0.99018647491495,0.486094314411012,0.371905195528624,0.104904582690318,0.197919030852325,0.141722763181287,10.77,NA
"11426-8","heavy",500,500,0.498,0.86043596025026,0.513635396389398,0.362941083492161,0.109259848381599,0.1474691438596,0.131832622322719,13.262,NA
"11426-9","heavy",500,500,0.514,1.03065899630166,0.630328606101339,0.286880588619791,0.114707308287279,0.232071753438598,0.128320458241995,15.403,NA
"11426-10","heavy",500,500,0.53,0.947803663735228,0.64252803745354,0.314259053096315,0.111223560786156,0.181179631713618,0.143148250066031,7.46499999999997,NA
"11426-11","heavy",500,500,0.51,0.970428348701715,0.654255300494864,0.237161249429048,0.123609676316202,0.248216146330048,0.146484242019799,14.573,NA
"11426-12","heavy",500,500,0.488,0.94022549155602,0.765368157390733,0.180009056003706,0.102160160778261,0.185476248939519,0.130314763390404,11.312,NA
"11426-13","heavy",500,500,0.48,1.02756715879116,0.348350973653332,0.28364339182224,0.0946233216745054,0.168664036047915,0.12236303532617,11.419,NA
"11426-14","heavy",500,500,0.484,1.00547381788039,0.620633832813457,0.203862886352441,0.113413986365871,0.22871433600809,0.135646415441411,11.3819999999999,NA
"11426-15","heavy",500,500,0.504,0.969631973937192,0.570598099371486,0.211584304385489,0.113062236052542,0.174643768438475,0.12566833611563,13.061,NA
"11426-16","heavy",500,500,0.446,0.994530173614241,0.502665073261218,0.311972302181599,0.110384859352911,0.196258869204563,0.138039493712101,12.159,NA
"11426-17","heavy",500,500,0.494,1.07072061867108,0.508532992864442,0.132600250754776,0.10608103315009,0.138025132917301,0.136586649407677,11.591,NA
"11426-18","heavy",500,500,0.45,0.884715329490575,0.632816319286359,0.427310047282913,0.117371430894322,0.228246413863897,0.148105060813333,9.50599999999997,NA
"11426-19","heavy",500,500,0.506,1.0385980974635,0.46529376489632,0.237763238144967,0.110980130799277,0.20498877521548,0.136987401009705,8.63100000000003,NA
"11426-20","heavy",500,500,0.474,0.932790421520233,0.686410900906915,0.17849287354423,0.108059257630047,0.213277025299178,0.145932583449997,12.551,NA
"11426-21","heavy",500,500,0.486,0.993666741317506,0.310069269890648,0.418882022343566,0.109981704085457,0.151888665647527,0.14347849879921,12.745,NA
"11426-22","heavy",500,500,0.486,0.910569340010153,0.613879136049305,0.313368876457655,0.10588033220649,0.194612245966397,0.137776326391998,11.419,NA
"11426-23","heavy",500,500,0.448,0.935656601655789,0.337133645171059,0.362384583528382,0.102085722662414,0.127980742438404,0.140350974639319,12.729,NA
"11426-24","heavy",500,500,0.498,1.00232440067285,0.419396090896231,0.288493266726784,0.106368555498793,0.17700196314913,0.128028095466581,12.749,NA
"11426-25","heavy",500,500,0.448,0.972249654351284,0.300557094425891,0.333045441129949,0.101051930175806,0.133088657024894,0.13472009290892,11.569,NA
"11426-26","heavy",500,500,0.488,0.983547663378209,0.75929523585119,0.182183681069353,0.107714877527648,0.204953334468891,0.129028081925083,10.6319999999999,NA
"11426-27","heavy",500,500,0.452,0.967675627483293,0.381859848988785,0.423957808316387,0.0998602585478644,0.176951821935532,0.140404250858931,6.36900000000003,NA
"11426-28","heavy",500,500,0.496,1.07160926715522,0.653268993571109,0.0753066792811386,0.112627951335146,0.216825397402451,0.141916916107576,12.495,NA
"11426-29","heavy",500,500,0.45,0.967753046876444,0.6977233014255,0.273167666502509,0.113035339464475,0.253213379409695,0.136101442352866,10.24,NA
