"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11434-1","heavy",500,500,0.464,0.811226827093754,1.05231374725169,0.365209957751633,0.101847001815058,0.211657483426949,0.132191267547488,16.534,NA
"11434-2","heavy",500,500,0.462,1.02351747866942,0.496139333990262,0.231101852446305,0.102677720937238,0.14680362517921,0.135857432335284,14.298,NA
"11434-3","heavy",500,500,0.502,1.0753013584427,0.272223652679527,0.31250980157953,0.107336399707075,0.194312403914904,0.132080640937676,17.19,NA
"11434-4","heavy",500,500,0.474,0.961775730045593,0.340819488433999,0.438885025470238,0.111237215373313,0.226006933884134,0.129363125681127,14.338,NA
"11434-5","heavy",500,500,0.456,0.995215977443344,0.507544112147429,0.251387455825877,0.0989769763902628,0.148870573822857,0.130547029230947,16.084,NA
"11434-6","heavy",500,500,0.44,0.977892245725539,0.668383494723341,0.236561138206252,0.108092013365667,0.231962600998248,0.131404861164341,14.957,NA
"11434-7","heavy",500,500,0.466,1.16890032308929,0.346715802632966,0.249776216595966,0.111715313121512,0.213352684133132,0.137096400669978,16.542,NA
"11434-8","heavy",500,500,0.48,1.07132906464458,0.486575566562781,0.289533216191903,0.100394533315731,0.201818698133552,0.151017970687297,14.584,NA
"11434-9","heavy",500,500,0.502,0.989137859210756,0.446932888404128,0.32764006667869,0.105122386702967,0.198938019823871,0.146963016028412,13.913,NA
"11434-10","heavy",500,500,0.502,0.913956720623295,0.76036148918437,0.279959251656337,0.10192864663155,0.222104917092763,0.134558253319676,15.061,NA
"11434-11","heavy",500,500,0.466,0.947241070314438,0.614721682568006,0.249665255200996,0.0953566004463821,0.187482646695501,0.124783222076478,8.19300000000004,NA
"11434-12","heavy",500,500,0.524,0.92544569749794,0.584437502648483,0.354253230194206,0.118684058279144,0.230258154921069,0.137580308438862,14.597,NA
"11434-13","heavy",500,500,0.438,1.08942090694714,0.429180621371136,0.0671460572138609,0.096248496192482,0.185276493474553,0.125560287080079,13.139,NA
"11434-14","heavy",500,500,0.448,1.02406925313992,0.705708045527975,0.111098893276289,0.101203200167409,0.212688697960741,0.130859673064031,11.35,NA
"11434-15","heavy",500,500,0.454,1.05040325952765,0.63436444507112,0.262425814913925,0.0980469825330315,0.161627485358217,0.13045934207942,13.316,NA
"11434-16","heavy",500,500,0.462,0.977990993450644,0.645540714982201,0.166340596937885,0.103770885134205,0.194684407576959,0.141797848208627,14.049,NA
"11434-17","heavy",500,500,0.47,0.81512440288596,0.695358906932306,0.337487298224022,0.103541878004457,0.213685475313605,0.135672186388209,13.738,NA
"11434-18","heavy",500,500,0.504,0.984129719539905,0.535440278128547,0.240300008587695,0.103220787611729,0.158284796079874,0.133593671909935,10.4589999999999,NA
"11434-19","heavy",500,500,0.516,1.00030350147883,0.607078154366549,0.248761597824436,0.119071562229846,0.241104100007867,0.138613497985066,14.664,NA
"11434-20","heavy",500,500,0.424,0.974495938941018,0.464280356230102,0.352557933218405,0.104024229922239,0.233433162016227,0.13771836684365,10.9749999999999,NA
"11434-21","heavy",500,500,0.482,0.910835010438355,0.38781981756684,0.236092602909275,0.104861845515239,0.152266611492879,0.142865426082537,11.4920000000001,NA
"11434-22","heavy",500,500,0.508,0.914746014011982,0.818945644549285,0.275209046525696,0.102084271838334,0.192606297670858,0.126154315409159,12.982,NA
"11434-23","heavy",500,500,0.492,0.982627829565214,0.664151597534302,0.0802347247838497,0.10836439630337,0.192457663459548,0.138954536762757,16.335,NA
"11434-24","heavy",500,500,0.488,1.02808074814445,0.745918596954364,0.228823021340025,0.0998470490017965,0.229380985501085,0.130489279805051,13.176,NA
"11434-25","heavy",500,500,0.48,1.06212470707441,0.608288292161655,0.116445427021321,0.0976841605195029,0.178304457946694,0.125037793123125,14.241,NA
"11434-26","heavy",500,500,0.472,1.0298536469338,0.309747418472482,0.47050714832546,0.105101561371753,0.182376645859432,0.132623357638632,11.8879999999999,NA
"11434-27","heavy",500,500,0.486,0.973405926114512,0.453926912430993,0.356293513366767,0.102859656200223,0.20241274660298,0.141376492548629,16.7429999999999,NA
"11434-28","heavy",500,500,0.442,1.05986435808508,0.657668143859144,0.204382933881336,0.100870189527128,0.231217561804323,0.13109912503974,12.836,NA
"11434-29","heavy",500,500,0.494,1.08543744637605,0.453304476933263,0.222410527995295,0.104890463437965,0.17985093528302,0.138236180056467,15.6369999999999,NA
"11434-30","heavy",500,500,0.492,1.01439885217915,0.314629074409562,0.176757792761881,0.0994995886670153,0.135637678292578,0.139911285810062,17.019,NA
"11434-31","heavy",500,500,0.506,1.05046769191393,0.317313954325993,0.453268562206954,0.108208206011774,0.207006883602207,0.142829059635145,12.325,NA
"11434-32","heavy",500,500,0.488,0.916298690483037,1.19749629149173,0.245437069334529,0.113687728890195,0.266559310699049,0.144208594826134,13.503,NA
"11434-33","heavy",500,500,0.47,0.95940010365386,0.717156732710055,0.28265751073239,0.111641990796974,0.235909359822014,0.135766639579077,13.6809999999999,NA
"11434-34","heavy",500,500,0.488,0.916464361293401,0.745318551031653,0.171968232356894,0.0999898483604532,0.154660728534807,0.141936447182062,16.276,NA
"11434-35","heavy",500,500,0.51,1.08466591006199,0.470752141607099,0.330376915963274,0.114118489579396,0.22204592988996,0.133064790336851,15.688,NA
"11434-36","heavy",500,500,0.49,1.09302256162107,0.48313857016575,0.195323010921765,0.108710801691195,0.207512293799642,0.144113976951272,15.9450000000001,NA
"11434-37","heavy",500,500,0.512,1.03385475325562,0.481192135310255,0.159081489570289,0.11267657975765,0.184336764345083,0.133008913308514,14.742,NA
"11434-38","heavy",500,500,0.558,0.961944459744586,0.315375986939732,0.276424847340305,0.11492688512307,0.116805580228789,0.131190671125904,14.704,NA
"11434-39","heavy",500,500,0.452,0.948391965350258,0.773961359799799,0.267098207127861,0.100719613634286,0.183461777133907,0.126243272393734,12.2379999999999,NA
"11434-40","heavy",500,500,0.47,0.930691463891798,0.511190296326962,0.444510078192651,0.108411472573087,0.209577165523911,0.133517861432646,14.087,NA
"11434-41","heavy",500,500,0.468,0.887389961007782,0.679566089753641,0.357632031167275,0.117333885637936,0.282289494869066,0.130401265338715,12.4820000000001,NA
"11434-42","heavy",500,500,0.5,1.02234851231909,0.406373151961137,0.359974165054035,0.0997402691476837,0.149463602118178,0.122169375517425,11.543,NA
"11434-43","heavy",500,500,0.454,1.01306236889886,0.766814888055925,0.0969542514876106,0.0987854934826262,0.177473020090331,0.131473458701187,14.889,NA
"11434-44","heavy",500,500,0.476,0.944388019702987,0.452008107144857,0.280156176258218,0.0982065487977253,0.156067231839559,0.138770012702649,17.342,NA
"11434-45","heavy",500,500,0.494,0.945697709741959,0.655739717110297,0.228997222390159,0.107946056763037,0.187738579479375,0.133169427368695,16.112,NA
"11434-46","heavy",500,500,0.478,0.932570630999023,0.685413941828674,0.25425238037249,0.105525163894548,0.201239724169961,0.144970735694007,8.86400000000003,NA
"11434-47","heavy",500,500,0.5,1.03185318342976,0.319787341888356,0.399738194575633,0.10455376573588,0.163857020240162,0.144477596915839,18.55,NA
"11434-48","heavy",500,500,0.488,1.04073209057561,0.577281056780649,0.122435774021865,0.107515783784933,0.199716861957244,0.139230605376546,12.5179999999999,NA
"11434-49","heavy",500,500,0.488,0.953459804456902,0.557929258626138,0.25015133492424,0.10613625978413,0.159926855731487,0.134692052089747,13.702,NA
"11434-50","heavy",500,500,0.448,0.982582688100331,0.609900679215788,0.244856488569744,0.098450858562011,0.214563613160467,0.134312124516641,12.3870000000001,NA
