"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11428-1","light",500,500,0.19,0.884261498268485,0.480594848500628,0.443518564691575,0.09584475917733,0.1229235343992,0.129621704238981,7.21200000000002,NA
"11428-2","light",500,500,0.166,1.09422778333999,0.338998177319664,0.285890173162946,0.0960450872506863,0.0850106853236041,0.140648291958192,7.184,NA
"11428-3","light",500,500,0.156,0.965482121225563,0.526213393517823,0.286715345572319,0.0969870894284918,0.138293762662349,0.139629858798725,6.756,NA
"11428-4","light",500,500,0.186,0.812426221403634,0.696397006701906,0.293628631800609,0.105285977545507,0.135776040984451,0.134069617248691,7.89099999999999,NA
"11428-5","light",500,500,0.17,1.09524511216339,0.410189055271456,0.272874938785405,0.0989949895271689,0.129302164640386,0.136528669094608,6.584,NA
"11428-6","light",500,500,0.172,1.00113545528209,0.247455702427544,0.286795465867841,0.0943041862456368,0.106048879516211,0.134049142809733,8.53,NA
"11428-7","light",500,500,0.14,0.967414994945267,0.647972803432742,0.282756216605895,0.0983180911189321,0.119622835290075,0.12878856542256,5.35799999999998,NA
"11428-8","light",500,500,0.136,1.05546811334939,0.643348450403797,0.0623485277100166,0.0952836206829909,0.144081978000744,0.131538249408404,3.99599999999998,NA
"11428-9","light",500,500,0.162,0.977757792845452,0.463388692949424,0.344436458105458,0.0902271162505846,0.1007428900999,0.127468766722674,8.09199999999998,NA
"11428-10","light",500,500,0.17,1.02112382406023,0.228910115842713,0.376089156667156,0.096361870445235,0.114363105123756,0.134027242963673,7.20099999999999,NA
"11428-11","light",500,500,0.144,1.07755657183744,0.336913234708937,0.285725908851464,0.0932587916523104,0.120018426705699,0.12729899232944,6.34400000000002,NA
"11428-12","light",500,500,0.162,1.04849806514887,0.433322007337376,0.283530022507369,0.101222277642078,0.120885664962468,0.124950538086494,5.93799999999999,NA
"11428-13","light",500,500,0.164,0.918823275838797,0.442109825616936,0.414401251569516,0.0987225802291628,0.115314960399385,0.131766886156868,6.67099999999999,NA
"11428-14","light",500,500,0.168,1.07921962414469,0.238568101311049,0.311929202815268,0.0895916036053302,0.0770709939793494,0.134574964298363,7.69199999999998,NA
