"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11440-1","light",100,200,0.12,1.13160108926164,0.166086007853939,0.31440972050043,0.202058814271771,0.239100197286065,0.265383194511518,0.932000000000002,NA
"11440-2","light",100,200,0.13,1.32270279439125,0.423751115546453,0.120524107445597,0.215373137271416,0.197458664099091,0.293896162349942,0.905000000000001,NA
"11440-3","light",100,200,0.25,1.10630637588233,0.268571419008699,0.268829117588363,0.219313126550331,0.184299983077617,0.327547503757272,1.288,NA
"11440-4","light",100,200,0.15,0.957469154461732,0.170496673376352,0.330002592965356,0.184982357494941,0.0744729235847272,0.278035000658387,0.897000000000006,NA
"11440-5","light",100,200,0.14,1.0686031995945,0.290091453598787,0.229909190780501,0.213257437136883,0.276805684717584,0.282377029841752,0.947000000000003,NA
"11440-6","light",100,200,0.29,1.24324673002238,0.576462313776297,-0.293747162377578,0.256572535137919,0.325123262492902,0.312386304517211,1.36999999999999,NA
"11440-7","light",100,200,0.19,0.705872979771233,0.638564228245259,0.226629022128028,0.241832355082206,0.286569849287488,0.311428780680407,1.11200000000001,NA
"11440-8","light",100,200,0.21,0.84597253960139,0.793362957402287,0.110985578229157,0.240582258815832,0.297053271850417,0.331828233322768,1.134,NA
"11440-9","light",100,200,0.14,0.58230750621849,1.22169813622282,0.234948079666896,0.208457666118215,0.396437705032414,0.276920544915908,1.17800000000001,NA
"11440-10","light",100,200,0.15,0.992778802127549,0.496962802840774,0.116570855353284,0.216338815352856,0.276342627811923,0.272057660291379,0.963999999999999,NA
"11440-11","light",100,200,0.14,1.06753795401119,0.63566495412568,0.118181540647864,0.22111660120778,0.299974709698421,0.28450820415894,0.897000000000006,NA
"11440-12","light",100,200,0.17,NA,NA,NA,NA,NA,NA,0.0120000000000005,NA
"11440-13","light",100,200,0.16,1.03985157877228,0.431782493898692,0.398701555474416,0.202478709448017,0.192024101447468,0.30325995818959,0.837000000000003,NA
"11440-14","light",100,200,0.19,1.05605849579845,0.503497961658917,0.467743344187467,0.212737023336447,0.291191880157437,0.27508378005863,1.047,NA
"11440-15","light",100,200,0.12,1.02118063791064,0.359467990918576,0.397012380696821,0.240690935403365,0.304343668568454,0.323225381640535,0.914000000000001,NA
"11440-16","light",100,200,0.19,0.92274606916788,0.478974226286866,0.325929423686374,0.214360508465608,0.186390068265033,0.268390711122773,1.13200000000001,NA
"11440-17","light",100,200,0.25,0.861936381055723,0.182703049153141,0.546365725522402,0.23381141526913,0.272434592155682,0.340949483941412,1.227,NA
"11440-18","light",100,200,0.09,1.03524257141152,0.384665811379674,0.291122202845367,0.187557352322836,0.274490643780248,0.269530733836672,0.853999999999999,NA
"11440-19","light",100,200,0.13,1.06217458315221,0.547845629924994,0.276080998622776,0.226841602826422,0.248336723990402,0.306490233892587,1.06400000000002,NA
"11440-20","light",100,200,0.17,0.919180984398046,0.462028114563344,0.281308123608614,0.206116198503652,0.176299317802436,0.265972617103236,1.13300000000001,NA
"11440-21","light",100,200,0.2,0.966052208833003,0.555807396757251,0.28639670365773,0.259656258037161,0.278118952709193,0.324778127733106,1.041,NA
"11440-22","light",100,200,0.19,1.05492942165664,0.611886174313826,0.21989034693196,0.224201053095306,0.220796997825635,0.29150027264716,0.950000000000017,NA
"11440-23","light",100,200,0.18,0.97399966466392,0.0326622847493795,0.649258129234424,0.215519000067054,0.32321300847938,0.302123988974741,1.101,NA
"11440-24","light",100,200,0.16,1.1114821805345,-0.0419091572828279,0.342199717919754,0.217012138474115,0.330472732187728,0.343767624448717,0.883999999999986,NA
"11440-25","light",100,200,0.16,0.616324592423743,0.847038620277883,0.394288366685858,0.211436844700434,0.284443066998816,0.270052455329451,0.858000000000004,NA
"11440-26","light",100,200,0.2,1.23860084466182,0.223481201809098,0.311674850637093,0.212195746857507,0.271054525551894,0.281697126531157,1.34999999999999,NA
"11440-27","light",100,200,0.12,1.19588490950502,0.496628746987675,-0.124442565538238,0.237113970131202,0.19013222740787,0.307651363955505,0.823000000000008,NA
"11440-28","light",100,200,0.21,1.01370384303813,0.389988255822157,0.115473298985649,0.242143662332087,0.116952774608782,0.35808812324779,1.005,NA
"11440-29","light",100,200,0.2,1.12489978616032,0.370825585473852,0.234378341276294,0.220953866731411,0.262053417134625,0.323699763085155,1.19800000000001,NA
"11440-30","light",100,200,0.13,0.979460100695151,0.531312270682974,0.336231048990109,0.242235538510262,0.286075810153824,0.307306920466286,0.918000000000006,NA
"11440-31","light",100,200,0.18,0.93765903202891,0.495632653385643,0.306558454867748,0.23071581783166,0.202963042470367,0.30661767777483,0.885999999999996,NA
"11440-32","light",100,200,0.16,0.874304811926772,0.439215530111734,0.38736733628082,0.231652697857705,0.331487678784153,0.319174327715563,0.941000000000003,NA
"11440-33","light",100,200,0.11,1.16063255072163,0.541252220466354,-0.0294816192454803,0.217298294157859,0.354237926022531,0.292725041807791,0.915999999999997,NA
"11440-34","light",100,200,0.12,0.87911317983788,0.601879272466729,0.291454240386337,0.202810312351816,0.245768076283471,0.271490778352711,0.801999999999992,NA
"11440-35","light",100,200,0.18,1.14287207505327,0.345041464213429,0.222597351759665,0.194756145900004,0.203367424734377,0.303379743461859,0.894999999999982,NA
