"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11430-1","extra_heavy",500,500,0.826,1.06232103769442,0.100357130526743,0.266839944759718,0.113117557260392,0.0734939128371637,0.190922679719802,3.03799999999998,NA
"11430-2","extra_heavy",500,500,0.79,0.832466869567103,2.24760787433412,0.199345494665814,0.143835810190699,0.683723590560911,0.148323084319469,6.786,NA
"11430-3","extra_heavy",500,500,0.808,1.02514311888769,0.21668997453597,0.280158507449361,0.105265789202194,0.132162934468675,0.164288296037412,3.59700000000001,NA
"11430-4","extra_heavy",500,500,0.82,1.03728569505202,0.107337187149845,0.348870726789751,0.109240066783355,0.141464899037205,0.23297466196462,3.35999999999999,NA
"11430-5","extra_heavy",500,500,0.83,0.889823971568249,1.49190903125418,0.278346937267572,0.16163104222604,0.747989471669226,0.155503530436256,6.75799999999998,NA
"11430-6","extra_heavy",500,500,0.822,1.07228233500108,0.868258356856994,-0.0492847798469122,0.136843544162262,0.41834426549231,0.189110284262163,5.46199999999999,NA
"11430-7","extra_heavy",500,500,0.8,1.15680540377598,0.193739808667751,0.135941062728648,0.115075395945724,0.191297501435798,0.168260203120415,4.01999999999998,NA
"11430-8","extra_heavy",500,500,0.804,0.981572414231486,0.747063617077331,-0.0384648119490426,0.121212636278408,0.281382467209838,0.185560436733964,4.03700000000001,NA
"11430-9","extra_heavy",500,500,0.802,0.946379203906294,0.423911421175853,0.266169376455063,0.134623087588893,0.312965251284599,0.166894850159784,5.62100000000001,NA
"11430-10","extra_heavy",500,500,0.802,1.01458072233117,0.690697792320122,0.139686355690239,0.117990174101342,0.382674747179477,0.174613942353078,4.84899999999999,NA
"11430-11","extra_heavy",500,500,0.826,1.00080762744428,0.1601979998903,0.510784576503861,0.1323169190434,0.222986713503041,0.157505895726041,4.172,NA
"11430-12","extra_heavy",500,500,0.82,0.950278989029525,1.16152657888414,0.191089777965803,0.131472364266784,0.535207120350176,0.143575353320212,6.34,NA
"11430-13","extra_heavy",500,500,0.826,0.956160251540311,0.243583867043704,0.271543009418576,0.106727515749734,0.151766515201707,0.214011160422315,3.36199999999999,NA
"11430-14","extra_heavy",500,500,0.81,0.87831265913224,0.980297666005331,0.17967768744273,0.129035636844031,0.343965916657251,0.153957424810299,5.19499999999999,NA
"11430-15","extra_heavy",500,500,0.82,1.15657410397204,-0.271618578191789,0.574717174388284,0.142493881183724,0.379629636790138,0.159745449452829,5.96000000000001,NA
"11430-16","extra_heavy",500,500,0.816,1.12078803742529,0.180520409811331,-0.0164885093448957,0.104889958322357,0.0916339405905404,0.206779217666151,2.86500000000001,NA
"11430-17","extra_heavy",500,500,0.82,1.00597276691161,0.0888849999562439,0.160799721273462,0.0928398480285224,0.0628155260709544,0.202310427650733,2.91899999999998,NA
"11430-18","extra_heavy",500,500,0.788,1.1125040840656,0.706839774979224,0.00504303552870718,0.115140436188104,0.311006304386037,0.184086558436169,4.64799999999997,NA
"11430-19","extra_heavy",500,500,0.816,0.927151430536466,0.232987789293784,-0.0535739487086285,0.100146081396316,0.0685704366791422,0.203431451590953,2.66200000000003,NA
"11430-20","extra_heavy",500,500,0.808,1.01860464584199,1.46433883441256,0.18669079960976,0.146287296747101,0.874349186280168,0.152708545877506,6.32600000000002,NA
"11430-21","extra_heavy",500,500,0.806,1.00848120721247,0.466008883830372,0.270800287519127,0.116877213140175,0.360321989969616,0.167372744756231,5.12900000000002,NA
"11430-22","extra_heavy",500,500,0.808,1.08023233574469,0.403180318156385,0.119180313169104,0.105140229008219,0.210607690534015,0.163124483298971,4.38799999999998,NA
"11430-23","extra_heavy",500,500,0.8,1.06722903128914,0.298097971355108,0.0780954334010017,0.0979171881723945,0.151104730291137,0.218470908456978,3.63999999999999,NA
"11430-24","extra_heavy",500,500,0.82,1.05815896310478,0.849835762324242,0.242798789183715,0.161898432124335,0.615384455378609,0.128135826196509,5.38500000000005,NA
"11430-25","extra_heavy",500,500,0.808,1.03892874121056,0.439750229516542,0.206332415286965,0.134929171948743,0.296338124641319,0.144769204483851,5.327,NA
"11430-26","extra_heavy",500,500,0.814,0.936908347243626,0.369371411145798,0.350125804718476,0.118361270420072,0.173025551512832,0.180365536492322,3.76900000000001,NA
