"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11431-1","heavy",100,200,0.55,0.898667274930551,0.450902123769274,0.304031903358038,0.234903432465996,0.403303493731616,0.281176923367273,1.90299999999999,NA
"11431-2","heavy",100,200,0.45,1.05923825014844,0.403555181650646,0.275437837924489,0.19901705150995,0.348440513594142,0.238366906064477,1.11199999999999,NA
"11431-3","heavy",100,200,0.44,0.927278515028902,0.174977941955962,0.472111119259567,0.234510568711046,0.62507455859462,0.306995913335515,1.80800000000002,NA
"11431-4","heavy",100,200,0.34,1.03109091554311,0.785466764325748,0.544222824964634,0.223970837905765,0.745796161470446,0.318887762272009,1.27800000000002,NA
"11431-5","heavy",100,200,0.49,0.84217906261633,1.01432172681446,0.196037775623403,0.209205221976714,0.369698152245239,0.343340968763389,1.066,NA
"11431-6","heavy",100,200,0.52,0.978447851665239,0.428651842913209,0.552571954699038,0.225744726163737,0.263555657112667,0.325609100246193,0.975999999999999,NA
"11431-7","heavy",100,200,0.49,1.28598554777537,-0.147337771643778,0.418159680393314,0.218048794218962,0.501464140214816,0.297834054251802,1.38900000000001,NA
"11431-8","heavy",100,200,0.45,0.759407224451488,0.994434809139418,0.466455524226212,0.196109688935568,0.469496954179058,0.286509461044194,1.26899999999998,NA
"11431-9","heavy",100,200,0.52,0.975737264751107,0.515062200685399,0.179649017567186,0.256730496552495,0.504499359601242,0.331806050953798,1.49699999999999,NA
"11431-10","heavy",100,200,0.53,1.13751698244031,0.637155353360939,0.368964411774687,0.24331737556652,0.535769953771791,0.299719451480756,1.40100000000001,NA
"11431-11","heavy",100,200,0.55,0.99179675516196,0.466751345436721,0.45838626408813,0.239497966681201,0.454997833201441,0.310435924796458,1.58600000000001,NA
"11431-12","heavy",100,200,0.54,0.874682861799444,0.563416707658927,0.117164165664925,0.241992297522318,0.535391474332426,0.332950499893695,1.46799999999999,NA
"11431-13","heavy",100,200,0.36,0.860099782179691,0.908258166288395,0.29617400359216,0.24287229013382,0.704468381553511,0.314649809165167,1.398,NA
"11431-14","heavy",100,200,0.49,1.14905090484917,0.314546923231138,0.353741189728726,0.248981161457837,0.358798792737974,0.316781507609664,1.05699999999999,NA
"11431-15","heavy",100,200,0.46,0.96346870359251,0.205213806075096,0.444076180993171,0.254095155100372,0.353407310210687,0.300657275002157,1.04999999999998,NA
"11431-16","heavy",100,200,0.45,0.99382075452056,0.523537162916836,0.321633543332854,0.209278321853553,0.500635347008652,0.336549544670738,1.20699999999999,NA
"11431-17","heavy",100,200,0.52,0.986405723667002,0.597017291257249,0.204719230031825,0.246978503406542,0.467744463582078,0.34399089926748,1.268,NA
"11431-18","heavy",100,200,0.44,1.27346901463766,0.396086377021701,-0.0271309071319917,0.234439614403596,0.557664196898204,0.292924474686554,1.09700000000001,NA
"11431-19","heavy",100,200,0.33,0.845502823796965,0.760717409801401,0.295434066536369,0.23292223082911,0.47113262115792,0.310387495654382,1.22800000000001,NA
"11431-20","heavy",100,200,0.42,1.28668351219093,0.356884945500222,0.0317082321208136,0.195111509062973,0.366318105572637,0.327494024386262,1.15800000000002,NA
"11431-21","heavy",100,200,0.48,1.15287895820002,0.729784808592845,-0.0921467638491309,0.228191513749434,0.399911004154778,0.351961625208512,1.08700000000002,NA
"11431-22","heavy",100,200,0.58,0.967636216827204,0.00489433502772658,0.382663026051985,0.277878887611957,0.579279462289617,0.289273072320501,1.221,NA
"11431-23","heavy",100,200,0.51,1.00335463501406,0.619273974158111,0.33414547682774,0.293072559670226,0.497952970234811,0.30203639021814,1.45399999999998,NA
"11431-24","heavy",100,200,0.5,0.813537193816701,1.87452831179719,-0.238666602225125,0.270860290574649,0.627795852602245,0.403229944159863,1.64699999999999,NA
"11431-25","heavy",100,200,0.56,0.882646561125749,0.777187269437559,-0.0470238219284857,0.212236225379337,0.34261053896661,0.340680514563288,1.29900000000001,NA
"11431-26","heavy",100,200,0.45,1.01641493938405,0.155611723516872,0.522098638156305,0.220325363430543,0.287279302640008,0.27581763722728,0.951999999999998,NA
"11431-27","heavy",100,200,0.5,1.09174950394819,0.391758869742324,0.144070512754065,0.239391462222986,0.598478809285924,0.327157352088733,1.34799999999998,NA
"11431-28","heavy",100,200,0.57,0.907799463104383,0.797282286155746,0.129789540820722,0.20774761091664,0.365990297121591,0.327192180250518,1.23699999999999,NA
"11431-29","heavy",100,200,0.45,0.656774733919294,1.0616362524593,0.670092232608577,0.304730456621615,0.659135595965442,0.318855635371784,1.327,NA
"11431-30","heavy",100,200,0.43,0.865283354929771,0.652486809417025,0.428686583715692,0.217087140587709,0.532846242521211,0.299497313654355,1.64699999999999,NA
"11431-31","heavy",100,200,0.49,0.93734108411254,1.06126484071726,0.306061848998258,0.241731988328814,0.44637246446399,0.306910884857176,1.23400000000001,NA
"11431-32","heavy",100,200,0.52,1.05306064349074,0.733189369512975,0.529455657901302,0.254707430264129,0.375215041670772,0.267165858907574,1.554,NA
"11431-33","heavy",100,200,0.47,0.920282014549717,0.507917317939476,0.542500655217262,0.286080085328125,0.605464500118379,0.262726067730246,1.548,NA
"11431-34","heavy",100,200,0.5,1.04683179926764,1.07838086012046,0.108595030965063,0.246003086393442,0.467867408939277,0.303745325959172,1.35400000000001,NA
"11431-35","heavy",100,200,0.52,0.993224195029533,0.411819794310577,0.0477127047191952,0.24197726905438,0.323894446574303,0.340466806042687,1.37800000000001,NA
"11431-36","heavy",100,200,0.47,1.1520178789865,0.409608897778617,0.215853618855359,0.241474201189314,0.365523337172502,0.342173216930844,1.31699999999998,NA
"11431-37","heavy",100,200,0.46,0.950674942552026,0.427721806488322,0.437926756309578,0.223284480855344,0.385792449049035,0.302670194641164,1.54600000000002,NA
"11431-38","heavy",100,200,0.52,1.00422628909823,0.181121398679533,0.370693209953652,0.262131620299823,0.607794246549016,0.298774719419343,1.804,NA
"11431-39","heavy",100,200,0.45,1.00478850790671,0.493581812783881,0.355047718661931,0.244287642727684,0.651641932139904,0.345617856049037,1.429,NA
"11431-40","heavy",100,200,0.47,0.944823155939092,0.178633472024817,0.450063228431966,0.23418712858528,0.36449787878761,0.369660126505054,1.83099999999999,NA
"11431-41","heavy",100,200,0.46,0.909280872584665,0.65224628775491,0.433709010094983,0.176247141813915,0.481783413675687,0.240119135486791,1.76400000000001,NA
"11431-42","heavy",100,200,0.5,1.26013993469846,0.108514454684236,0.287665177407739,0.204273423853238,0.25708301691876,0.351574984756655,1.42999999999998,NA
"11431-43","heavy",100,200,0.43,1.1042978110403,0.802454410371201,-0.00808689496234578,0.217932320016376,0.416168552011568,0.262350225182629,1.44,NA
"11431-44","heavy",100,200,0.44,0.801296006992665,1.21548344355802,0.00435975340689006,0.262958510502488,0.517846137094119,0.346343018567134,1.82000000000002,NA
"11431-45","heavy",100,200,0.46,0.808618669053446,1.11269896776723,0.202068542575544,0.22601478574079,0.478793469998004,0.27818186703485,1.72800000000001,NA
"11431-46","heavy",100,200,0.45,1.10421322687703,0.826064985949315,0.032691283377558,0.211251767400796,0.380031461899326,0.277161729395458,1.553,NA
"11431-47","heavy",100,200,0.51,0.845097818481026,1.37340794288369,0.114119606180699,0.252495157192195,0.455936082079233,0.317395384953124,1.286,NA
"11431-48","heavy",100,200,0.49,0.870560578382415,1.38931791616308,0.188581690083416,0.234836982557679,0.467528741766224,0.304112451358638,1.24199999999999,NA
"11431-49","heavy",100,200,0.55,0.964267840077692,0.441484715583688,0.572251360710527,0.24955149190514,0.358130936377099,0.257787645371926,1.27600000000001,NA
"11431-50","heavy",100,200,0.55,1.03577539904343,0.408748971901044,0.167609882748147,0.246804989458932,0.47808257899965,0.291122103340391,1.304,NA
