"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11434-1","light",100,100,0.2,1.16222631777903,0.304323747447737,0.147506240960932,0.206690017152718,0.170142563162735,0.285324959052387,0.952,NA
"11434-2","light",100,100,0.21,1.07914319323024,0.379039221219899,0.337388992300778,0.232981516076415,0.3012698782209,0.29029892671009,0.923,NA
"11434-3","light",100,100,0.16,1.13521495493411,0.334095969981214,0.201577017792052,0.228389767774238,0.426142695414983,0.301086107508634,0.844,NA
"11434-4","light",100,100,0.12,0.890254060989352,0.602597641881421,0.065426973256385,0.256072248790828,0.368725208752356,0.344317001256122,0.794,NA
"11434-5","light",100,100,0.16,1.00481426762645,0.656185212176465,0.145404428520362,0.2173507939935,0.331930956618777,0.307188810759614,0.852,NA
"11434-6","light",100,100,0.17,1.25768775124615,0.422989238294467,0.118220975162587,0.18463818021731,0.21196715511725,0.240657202882071,0.834000000000001,NA
"11434-7","light",100,100,0.13,1.1532259030617,0.299819429157642,0.273087759106517,0.214946092318601,0.331076700918421,0.282981860261911,0.862,NA
"11434-8","light",100,100,0.22,0.87862796939151,0.446444126152345,0.426721834275028,0.211699717456222,0.204169479781795,0.327388183954216,1.025,NA
"11434-9","light",100,100,0.13,0.991381699161763,0.694266192540942,0.148763440072293,0.279587486083717,0.407614304187828,0.325470679402128,0.851000000000001,NA
"11434-10","light",100,100,0.17,1.18279022930939,0.28653205502455,0.311423565934133,0.187648016275517,0.27272332682428,0.383306690550351,0.791,NA
"11434-11","light",100,100,0.2,0.712895443122874,1.12645782795999,0.179451459109669,0.215325671572777,0.338200269181849,0.297209489427165,0.859999999999999,NA
"11434-12","light",100,100,0.18,1.37531688125894,0.178950399681242,0.0989008882512758,0.205452456626335,0.283156515839363,0.270238459041007,0.821999999999999,NA
"11434-13","light",100,100,0.13,1.2171216485566,0.481749741547429,0.290499326062442,0.218180323595418,0.234161107545557,0.314311065566862,0.749000000000001,NA
"11434-14","light",100,100,0.19,1.08364449532356,0.241126445513833,0.358623889655529,0.187807804186685,0.233640479301221,0.277056740459608,0.923999999999999,NA
"11434-15","light",100,100,0.18,0.901989764062119,0.661983591062554,0.271232741397384,0.274396240192205,0.408812109377329,0.330910054504726,0.920999999999999,NA
"11434-16","light",100,100,0.09,0.764473953027408,0.461985152241227,0.380065800385295,0.258370643734148,0.351709353560742,0.309619645244548,0.687000000000001,NA
"11434-17","light",100,100,0.16,1.22113700491502,0.661245570260341,0.335573748418855,0.206887796483806,0.45768003277554,0.288026314238526,0.869,NA
"11434-18","light",100,100,0.21,0.895228037562259,0.496222161275522,0.415969537733605,0.227272572470294,0.320887687675801,0.309523028767741,1.117,NA
"11434-19","light",100,100,0.16,0.836046660912381,0.632095868880999,0.399965302119739,0.192970709387316,0.305798455768995,0.262800674336753,0.840999999999998,NA
"11434-20","light",100,100,0.15,0.928092016856393,0.435377988718321,0.425164847656606,0.232736729343361,0.244032775666041,0.302613446244765,1.013,NA
"11434-21","light",100,100,0.22,0.930812446240691,0.575140905433624,0.338029482874278,0.211974981884644,0.316285737900851,0.303417343106804,1.122,NA
"11434-22","light",100,100,0.12,1.00239954117432,0.385490460102606,0.18427565848301,0.193776830535274,0.1948946656138,0.266218018932561,0.797999999999998,NA
"11434-23","light",100,100,0.16,1.09041254926786,0.261703597595109,0.286838012895586,0.203413317768725,0.227916128408371,0.283128539160946,0.885000000000002,NA
"11434-24","light",100,100,0.18,0.996719292754075,0.42310681113962,0.519784649828518,0.202832032867444,0.213004463159598,0.295118529631369,0.853000000000002,NA
"11434-25","light",100,100,0.13,0.932930642669911,0.701913340446326,0.354034841662878,0.251272564994935,0.3582537556331,0.311486155428398,0.774000000000001,NA
"11434-26","light",100,100,0.22,0.806833749670959,0.408696850220676,0.437576056758445,0.205837095256894,0.176948069585131,0.323761905434262,0.850999999999999,NA
"11434-27","light",100,100,0.18,0.899050499435387,0.466832651412786,0.232260914831098,0.212301844515637,0.230936916252598,0.306540587884264,0.893000000000001,NA
"11434-28","light",100,100,0.21,1.13051163422476,0.248347828240786,-0.0370332934360515,0.181735810676698,0.0973717039712542,0.321420461317175,0.897000000000002,NA
"11434-29","light",100,100,0.09,0.90670171934374,0.821466751561906,0.307676820743763,0.218694351123515,0.399229487191107,0.334593881386649,0.716000000000001,NA
"11434-30","light",100,100,0.19,0.926120723799277,0.6389337152876,0.269705878871141,0.167232730883515,0.21167987833406,0.24515756171529,0.801000000000002,NA
"11434-31","light",100,100,0.19,1.07477327009476,0.250620562121595,0.100362881151756,0.245529494540765,0.378093950207227,0.299847337175261,0.929000000000002,NA
"11434-32","light",100,100,0.24,0.99888464989652,0.362487441156484,0.63268683638593,0.199447716644096,0.159987294025933,0.26635289592697,1.054,NA
"11434-33","light",100,100,0.2,1.17897193588845,0.610292481328194,-0.278154253284487,0.212837508977585,0.288348468426959,0.325551868580893,1.07,NA
"11434-34","light",100,100,0.16,0.927884840434356,0.664583191800661,0.251154654155903,0.22068956778822,0.324364637220678,0.282724785293869,0.955999999999996,NA
"11434-35","light",100,100,0.21,0.879597975413641,0.460711873082938,0.583548960788453,0.214764675208682,0.32989290343117,0.289565669543644,0.978000000000002,NA
"11434-36","light",100,100,0.2,1.03778929210395,0.499358885730828,0.161072124223652,0.241744886775723,0.242077876775007,0.299706927376584,0.886999999999993,NA
"11434-37","light",100,100,0.15,0.969063883759659,0.670933677542553,0.141520026630115,0.244489882478041,0.28935257837677,0.309079816385783,0.823,NA
"11434-38","light",100,100,0.17,0.993231895361239,0.989822504852891,0.418351033165053,0.278472558667475,0.419876178087664,0.313270569124776,0.875999999999998,NA
"11434-39","light",100,100,0.24,1.09348936463865,0.263605985005528,0.264253112492499,0.198287789606833,0.191775762887422,0.278643069505573,1.018,NA
"11434-40","light",100,100,0.16,1.26046226205535,0.151642142132808,0.0811655411377455,0.198904418660197,0.316403062423219,0.263339173520901,0.771000000000001,NA
"11434-41","light",100,100,0.16,1.07743876413642,0.370721060889771,0.643336658574395,0.223112977341845,0.311495490133354,0.29490558939536,0.841999999999999,NA
"11434-42","light",100,100,0.22,1.09143078747583,0.576287252366989,0.250920543179338,0.21705076519194,0.277812483758053,0.270260307472099,1.03700000000001,NA
"11434-43","light",100,100,0.19,1.190416944384,0.593486315234981,-0.157444280368866,0.236832508322169,0.314871697936095,0.309117234590357,0.733000000000004,NA
"11434-44","light",100,100,0.19,0.978824731116748,0.750142237441708,0.159490991220261,0.213514994173032,0.203022431749645,0.254856892227216,0.917999999999999,NA
"11434-45","light",100,100,0.13,0.977170014116673,0.591233650524548,0.0476300158555201,0.283593372215999,0.366598305766873,0.317690173396632,1.006,NA
"11434-46","light",100,100,0.13,0.96393952526893,0.40569521595552,0.472079103276883,0.187607881983293,0.193929562671878,0.249133544616804,0.820999999999998,NA
"11434-47","light",100,100,0.21,1.08016667435252,0.419151920161632,0.398734460170331,0.190485946355767,0.359156791730426,0.254442098655381,0.931999999999995,NA
"11434-48","light",100,100,0.14,1.25032866600977,0.423825074819462,0.124781564955429,0.210376060402171,0.189966223078232,0.279178472073498,0.744999999999997,NA
"11434-49","light",100,100,0.11,1.0170358558551,0.0383539046134609,0.628723915941172,0.213651204782852,0.213985310659668,0.29927947183971,0.704000000000001,NA
"11434-50","light",100,100,0.2,1.08039790752483,0.430780613918769,0.0499939498653127,0.209711662939341,0.258948851398733,0.31983834206038,0.866,NA
