"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11441-1","extra_heavy",100,150,0.87,0.919866080764991,0.304741613968111,0.301829997450339,0.436152751572664,0.773227346716149,0.374714214721251,1.026,NA
"11441-2","extra_heavy",100,150,0.82,0.852731668801116,0.60826858738738,0.0546010242891862,0.264356018975317,0.286559708956703,0.386711819647358,1.286,NA
"11441-3","extra_heavy",100,150,0.88,0.679011912089673,0.141792865038645,0.58030494563682,0.7058485598892,0.236668338500244,0.557461843259057,1.285,NA
"11441-4","extra_heavy",100,150,0.88,0.673328021657097,0.0456328622557833,0.683512400947366,0.348403112201386,0.0625310390175113,0.334353937664344,1.086,NA
"11441-5","extra_heavy",100,150,0.83,0.900494209348932,0.143672118098135,0.0191702886069485,0.263189757689306,0.122805063128977,0.379108302979112,0.958999999999989,NA
"11441-6","extra_heavy",100,150,0.78,0.904634846766373,0.763826014270929,0.244743607369127,0.278085994416081,0.837020547324659,0.35429831820938,1.22699999999999,NA
"11441-7","extra_heavy",100,150,0.84,1.70877602675228,-0.11037191142543,-0.212690588181235,0.365058878966227,0.205875868453273,0.284197101864168,0.986000000000004,NA
"11441-8","extra_heavy",100,150,0.82,0.918267150066248,0.177624307815804,0.416470896601371,0.349315299276456,0.13355482711154,0.307857575269175,0.920000000000002,NA
"11441-9","extra_heavy",100,150,0.88,0.72036498044449,0.0719639414851118,-0.578666464043077,0.26767358889516,0.0354246963939803,0.774242131901875,0.990000000000009,NA
"11441-10","extra_heavy",100,150,0.89,1.08871963884064,-0.00214733535120611,0.645009325829273,0.219842538565984,0.028524135625819,1.24193061423961,0.843000000000004,NA
"11441-11","extra_heavy",100,150,0.78,1.21435466514473,1.44224789606554,-0.0660049169212767,0.266127906833557,1.67190549651954,0.474282513154656,1.40900000000001,NA
"11441-12","extra_heavy",100,150,0.86,0.915334320632613,0.000811264867411539,-0.394235600342875,0.233193525687524,0.000520436818111372,0.628597202526172,1.111,NA
"11441-13","extra_heavy",100,150,0.83,1.12213389549338,0.0374819173420401,-0.216386268610917,0.215939081729174,0.0347367941148134,0.601640607086968,1.05699999999999,NA
"11441-14","extra_heavy",100,150,0.77,1.02378892464809,0.140322364845186,0.380375400248405,0.218218130928765,0.367519280888854,0.571028097928366,1.167,NA
"11441-15","extra_heavy",100,150,0.82,1.28307154339543,0.787780292237967,-0.0456677333462566,0.431394625069016,1.76603649429684,0.310382379715121,1.146,NA
"11441-16","extra_heavy",100,150,0.77,0.942755157053544,0.00786513047881056,0.302652354006954,0.259896884809645,0.00745472937261401,0.378697431031852,0.942000000000007,NA
"11441-17","extra_heavy",100,150,0.8,0.75679425092473,0.457944539234905,0.398831560351169,0.300240725842052,0.675666806352284,0.30246899989496,1.154,NA
"11441-18","extra_heavy",100,150,0.9,0.862455352058742,0.00514369397475808,-0.645170763330627,0.285486535326833,0.00221913251974077,0.461460562724118,0.987000000000009,NA
"11441-19","extra_heavy",100,150,0.82,1.50465144994219,4.41398065740653e-05,0.113073339430897,0.225205970316809,0.00102380344879542,1.44597965911207,0.944999999999993,NA
"11441-20","extra_heavy",100,150,0.78,0.962282090269107,1.56094511253266,0.308784297859417,0.327818593318888,1.63195341580002,0.31853327264193,1.48399999999999,NA
"11441-21","extra_heavy",100,150,0.79,1.06641783034757,0.258598478847847,0.318920058535684,0.31986352927915,0.472599716033119,0.290017149517101,1.30200000000001,NA
"11441-22","extra_heavy",100,150,0.85,1.03906270020869,1.01757559427106,0.15001359426046,0.36789324700687,1.07332258751706,0.36581452319237,1.22699999999999,NA
"11441-23","extra_heavy",100,150,0.79,0.87612869805171,0.74159678381001,0.242942223750659,0.23839993822296,0.853557731465249,0.339045877715299,1.35899999999999,NA
"11441-24","extra_heavy",100,150,0.83,1.40001826701358,-0.0636314845866621,-0.00772274170690919,0.500721399542545,0.116395889883313,0.445823201933319,1.033,NA
"11441-25","extra_heavy",100,150,0.78,1.16393790141474,0.0389304202825512,0.0289681066815338,0.235686889203765,0.0508449021158356,0.510141732124155,0.905000000000001,NA
"11441-26","extra_heavy",100,150,0.8,0.912423296750658,0.0273414798705967,0.435398717291399,0.274053214155422,0.118343196771206,0.390712770333242,1.03,NA
"11441-27","extra_heavy",100,150,0.71,1.10321792887141,0.35425817474657,0.427704017694691,0.319190810630457,2.06072419425047,0.328664344061496,1.16800000000001,NA
"11441-28","extra_heavy",100,150,0.8,0.959337730398164,0.371068523711445,0.503586329052469,0.292616524946759,1.9110616364222,0.557776226282958,1.366,NA
"11441-29","extra_heavy",100,150,0.77,0.799781770668919,0.10366865297016,0.349199276199804,0.24992566693295,0.125570267696896,0.497257915070129,1.16,NA
"11441-30","extra_heavy",100,150,0.85,1.20541705067037,0.233285274659173,-0.123744340777172,0.38284260666361,0.345936412258631,0.327413167022014,1.20599999999999,NA
"11441-31","extra_heavy",100,150,0.77,1.07594530973108,0.337030495957099,-0.766266747803041,0.198407659429313,0.158769954799825,0.446288050555201,1.035,NA
"11441-32","extra_heavy",100,150,0.87,1.20204350687754,0.00120227345881842,0.352303913097145,0.181429448972538,0.0124455327335313,2.06783400020391,0.908000000000001,NA
"11441-33","extra_heavy",100,150,0.78,1.09076765751778,0.205707685065307,0.0757968294175381,0.276814285214815,0.171559128812524,0.347073907685549,1.09399999999999,NA
"11441-34","extra_heavy",100,150,0.84,0.924979993957244,0.0561691349577867,0.0277248357131817,0.228049037678805,0.0635736020237124,0.741512393255458,0.873999999999995,NA
"11441-35","extra_heavy",100,150,0.84,1.14671267395711,0.0164311360216066,0.0192478255031336,0.199127803205399,0.05074208274608,0.63363982801195,0.909999999999997,NA
"11441-36","extra_heavy",100,150,0.85,1.31080364257335,0.0616374998793176,-0.0777444591593411,0.236023281611624,0.0857857617543283,0.513164858077469,0.885000000000005,NA
"11441-37","extra_heavy",100,150,0.8,0.860054368937205,1.57000868762453,0.0907414344835795,0.346985312378842,1.09809699086936,0.296532787530815,1.465,NA
"11441-38","extra_heavy",100,150,0.86,0.895213781915653,0.00809548567747961,0.492759798132134,0.426577378089777,0.0104426525026701,0.310571059287062,1.00200000000001,NA
"11441-39","extra_heavy",100,150,0.77,0.98358596360948,0.0137249914662963,0.74992494877813,0.237101071135118,0.580934947470066,0.409929775246277,1.06400000000001,NA
"11441-40","extra_heavy",100,150,0.75,1.05818536098902,-0.0387102396594503,0.487804309704888,0.239587201757886,0.593664224200046,0.422502141738574,0.956000000000003,NA
"11441-41","extra_heavy",100,150,0.88,1.22326248923293,-0.0248036765777362,0.275153304978088,0.335696697983317,0.141098683421742,0.492361977520529,0.923999999999992,NA
"11441-42","extra_heavy",100,150,0.82,1.23208855366381,0.025786529229231,0.00258474123770489,0.189724739759279,0.0592956218310917,0.667402071886603,1,NA
"11441-43","extra_heavy",100,150,0.82,1.24711807195439,-0.00469461514801703,0.256543498286747,0.21324447952916,0.0372071362725306,0.707208524103302,1.039,NA
"11441-44","extra_heavy",100,150,0.77,0.801350467169229,0.0959194263920375,-0.301059641625544,0.222900035490268,0.0633955448480634,0.62159886811059,0.906000000000006,NA
"11441-45","extra_heavy",100,150,0.85,0.70042200615887,0.157933756939988,0.321360610259617,0.598838274334419,0.168900796442001,0.431108708342293,0.931999999999988,NA
"11441-46","extra_heavy",100,150,0.8,1.19113058353727,0.258009142128749,-0.720840829308573,0.177939204296238,0.147640867642069,0.496520238415052,1.227,NA
"11441-47","extra_heavy",100,150,0.8,1.09825267551625,0.0888374274101359,-0.26637197642133,0.28460302950856,0.0874480306345638,0.516085874294596,1.104,NA
"11441-48","extra_heavy",100,150,0.85,0.686510956449695,0.802160497790162,0.413084722583217,0.407592513550397,0.668198911947152,0.316379115633541,1.069,NA
"11441-49","extra_heavy",100,150,0.81,0.999414033850568,0.0256260460673077,0.278309285651853,0.240872626357218,0.0254176867763599,0.407905561588406,0.849000000000004,NA
"11441-50","extra_heavy",100,150,0.83,1.0732361629608,0.0114888987370614,0.269475325916602,0.245949794499732,0.0112408181997871,0.379543760235501,0.830000000000013,NA
