"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11432-1","heavy",100,150,0.44,0.761264513784783,1.40324193433838,0.225820282035693,0.243010341998874,0.588172623692001,0.315020322787909,1.363,NA
"11432-2","heavy",100,150,0.5,1.30195280840477,-0.51107538211431,0.393724673713068,0.299943157358241,0.779475946545197,0.341946918945373,1.501,NA
"11432-3","heavy",100,150,0.55,1.24447709560297,0.215244318909347,0.201638944446427,0.21380811582019,0.298276373609206,0.339799835306124,1.086,NA
"11432-4","heavy",100,150,0.5,1.06348649608725,0.260499518561451,0.248462768146109,0.237370962051051,0.460400510143891,0.268743006968903,1.38,NA
"11432-5","heavy",100,150,0.42,0.966592863807758,0.349004869960257,0.24735679985085,0.276006632646387,0.575635591959401,0.306812606583511,1.17700000000001,NA
"11432-6","heavy",100,150,0.54,0.758693583094527,0.545464411715529,0.358618742496754,0.233248935068921,0.254681918017114,0.297492940064795,1.214,NA
"11432-7","heavy",100,150,0.41,0.758840802015903,0.0346123740787321,0.77283678732054,0.222553302952415,0.473037315551388,0.3172779001497,0.950999999999993,NA
"11432-8","heavy",100,150,0.49,0.793134813145735,0.439133575862853,0.510274288395763,0.276420018492757,0.671365332784049,0.349088769642103,1.31200000000001,NA
"11432-9","heavy",100,150,0.42,0.715539961160335,0.912151240363184,0.530834344815778,0.223892992097748,0.557361749173116,0.283195093704294,1.372,NA
"11432-10","heavy",100,150,0.52,1.11563436900515,0.617329088560737,-0.105500142596285,0.202457762230249,0.447863005840061,0.332673330059103,1.42100000000001,NA
"11432-11","heavy",100,150,0.43,0.954676423277387,0.0322304316531273,0.521384654532764,0.252881144196883,0.658072184767119,0.299562717027199,1.19699999999999,NA
"11432-12","heavy",100,150,0.48,0.904416457034837,0.715420060189106,0.327348367946414,0.214880224713477,0.372569440638543,0.283416801799115,1.461,NA
"11432-13","heavy",100,150,0.5,0.691327519455318,0.62457292510526,0.739776164802664,0.267066366418206,0.511650615773244,0.268053078925446,1.23700000000001,NA
"11432-14","heavy",100,150,0.54,0.878492052875295,0.470978771003984,0.176732484309559,0.224829533601382,0.424912876646708,0.326968928069825,1.363,NA
"11432-15","heavy",100,150,0.41,1.02731412233783,0.405656594900346,0.448858184801411,0.227899000889692,0.537504781140781,0.278856415979316,1.04900000000001,NA
"11432-16","heavy",100,150,0.48,0.965073307928452,0.440406388740379,0.142578661023537,0.206408841361557,0.360048815701307,0.267391562495011,1.673,NA
"11432-17","heavy",100,150,0.46,1.08084166704368,0.215219391883788,0.229229925512807,0.222193651259254,0.355124519184467,0.296584099271382,1.396,NA
"11432-18","heavy",100,150,0.47,1.14658711762498,0.250073561829534,0.509729108016567,0.208658193753191,0.58414717309177,0.30138270108733,1.196,NA
"11432-19","heavy",100,150,0.49,0.705795131497419,1.31441432879291,0.228922081573827,0.269471813870417,0.537762669160737,0.280728104063949,1.238,NA
"11432-20","heavy",100,150,0.59,1.2925040656574,0.175394233538952,-0.0499294718424538,0.221331779187429,0.234817955777706,0.317377960748794,0.893000000000001,NA
"11432-21","heavy",100,150,0.54,1.00650777013604,0.649926806311237,0.0473076292747033,0.258264360760668,0.362631232501116,0.39319233867366,1.17899999999999,NA
"11432-22","heavy",100,150,0.45,1.23048348059447,0.486281571760939,-0.0594560791557488,0.218224086530026,0.482117304064611,0.297977176955175,1.108,NA
"11432-23","heavy",100,150,0.49,1.01855427154896,0.67882709233845,0.233508640469554,0.235692095864548,0.33324813436695,0.331212001725488,1.05,NA
"11432-24","heavy",100,150,0.54,1.12807579075994,0.360787574014303,0.211725763937272,0.230683641471344,0.390526962423696,0.307531099119416,1.345,NA
"11432-25","heavy",100,150,0.38,0.789512159091188,1.6968327765289,0.243428313552666,0.249321602889654,0.688166917480308,0.344508801531343,1.363,NA
"11432-26","heavy",100,150,0.5,1.00564524579856,0.20699474332423,0.526097374446763,0.229296878393128,0.256778730592909,0.301341426137511,1.19699999999999,NA
"11432-27","heavy",100,150,0.51,1.09295221084095,0.363352445220647,-0.105199316408406,0.264281012640854,0.345056527534076,0.330725703848956,1.197,NA
"11432-28","heavy",100,150,0.48,0.956903687056385,0.385529366262662,0.545174637531264,0.279017233476745,0.525569787616934,0.311390941191055,1.37,NA
"11432-29","heavy",100,150,0.51,0.825825585493808,0.358070115421493,0.66055642390882,0.258974895410711,0.494824517585183,0.359289452969011,1.361,NA
"11432-30","heavy",100,150,0.49,0.696831497174934,0.612760908783555,0.64157516460182,0.239573379154594,0.362252806168824,0.315514364058244,1.499,NA
"11432-31","heavy",100,150,0.52,0.98869466584986,0.486409703410662,0.181518624848902,0.235539306075185,0.56627648443918,0.305595378158942,1.17800000000001,NA
"11432-32","heavy",100,150,0.56,1.08935506740467,0.649692695957191,0.0829756372548687,0.282763231901034,0.382820920658345,0.321598761626485,1.41499999999999,NA
"11432-33","heavy",100,150,0.52,0.859538180026417,0.698427000002955,-0.00104610262571277,0.224591306727514,0.368036281276958,0.327903142486563,1.247,NA
"11432-34","heavy",100,150,0.49,1.07147220637954,0.640316893787807,-0.107982465446148,0.243870124348919,0.387519987661732,0.354306020726738,1.375,NA
"11432-35","heavy",100,150,0.5,0.98391203354069,0.130361022659652,0.46672686548163,0.218313065049155,0.198012110727478,0.30891633152038,1.22699999999999,NA
"11432-36","heavy",100,150,0.43,1.12662375608934,0.265137018920558,0.155790628027334,0.271965208162091,0.524727853255022,0.319000413572199,1.224,NA
"11432-37","heavy",100,150,0.45,1.16359520837023,0.185940661499441,0.195131401501908,0.232434787312752,0.481774692533371,0.28538712178836,1.45800000000001,NA
"11432-38","heavy",100,150,0.5,1.24983330844639,0.899396775295663,0.0203678935677969,0.245069517759489,0.632808321961866,0.295173412513605,1.253,NA
"11432-39","heavy",100,150,0.36,0.86893778208905,0.521545732102834,0.349760047979777,0.219652404281725,0.431365850404238,0.301939350750355,1.23,NA
"11432-40","heavy",100,150,0.51,0.91181791654102,1.06438672447428,0.433846680556173,0.264344638147109,0.574761550363406,0.334311891198806,1.121,NA
"11432-41","heavy",100,150,0.49,0.826342971519104,0.812093438563953,0.137468933076335,0.201593507106573,0.460192073973185,0.255616591223047,1.34500000000001,NA
"11432-42","heavy",100,150,0.51,1.05548252470515,0.4758570304666,0.437768961328528,0.228278259537225,0.281482370292981,0.291762751514833,1.06900000000002,NA
