"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11436-1","heavy",100,100,0.49,1.23908712607417,0.511709044904612,0.283559025466001,0.270405465027887,0.65605498901356,0.337781657473992,1.477,NA
"11436-2","heavy",100,100,0.37,1.09027938035854,0.169734655070777,0.28331040447306,0.256039489061902,0.574806768593399,0.275865990279067,1.351,NA
"11436-3","heavy",100,100,0.55,0.917996621295252,0.126206521830121,0.551364217368308,0.233680326527009,0.351702528904377,0.280742551053619,1.604,NA
"11436-4","heavy",100,100,0.55,1.26745693913813,-0.0140436773003452,0.503772500894758,0.232119256848577,0.561173577273047,0.284581839376847,1.688,NA
"11436-5","heavy",100,100,0.48,0.868043097888957,1.01784483136688,0.552378185388499,0.244771379961449,0.597097199416611,0.296683001500264,1.303,NA
"11436-6","heavy",100,100,0.54,0.99488434707089,0.317961773689069,0.369008762799879,0.205698908540737,0.231234944827635,0.279437120062895,1.332,NA
"11436-7","heavy",100,100,0.52,0.959558818760514,0.334896743571983,0.482243761695998,0.203028981253615,0.279432737692222,0.299993801336929,1.367,NA
"11436-8","heavy",100,100,0.54,1.15053993048033,0.622357659712295,0.0264690978741997,0.226977800469212,0.361687549456733,0.31730999460408,1.41,NA
"11436-9","heavy",100,100,0.43,1.17787507009131,0.663273668922065,0.112131850818567,0.240147382986483,0.434161970463594,0.3000810071965,1.54,NA
"11436-10","heavy",100,100,0.5,1.42660500757016,-0.0106242015984294,-0.0326179041261489,0.226899799690911,0.409895734411241,0.293048816912164,2.17,NA
"11436-11","heavy",100,100,0.51,1.0136306907432,0.702817286559306,0.0486935935261431,0.221865528414514,0.411270991895457,0.279411763964933,1.317,NA
"11436-12","heavy",100,100,0.49,0.985112597680591,0.444944334706803,0.44793267717839,0.209369710021007,0.425833069701078,0.259561056155198,1.298,NA
"11436-13","heavy",100,100,0.42,1.06797902259786,0.388255124152385,0.0406360856361492,0.231388245921695,0.501425553897281,0.296553176873078,1.542,NA
"11436-14","heavy",100,100,0.51,0.852762676728852,0.371041750496522,0.513804715518449,0.229831600369815,0.276869666451048,0.322638710577851,1.564,NA
