"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11432-1","light",100,100,0.16,NA,NA,NA,NA,NA,NA,0.0350000000000001,NA
"11432-2","light",100,100,0.23,1.21561147351266,0.402615334161347,0.29464498441482,0.221519009158439,0.206044050109847,0.286835394275927,1.041,NA
"11432-3","light",100,100,0.19,1.11497714155357,0.313820629533366,0.293112486307525,0.188705109538123,0.244071613063479,0.28275027679356,0.843,NA
"11432-4","light",100,100,0.16,0.791362184029419,0.663548592923902,0.567485367416585,0.198855325739758,0.228739081317442,0.323947083714474,0.757,NA
"11432-5","light",100,100,0.19,0.977025563524612,0.725604681746382,0.383853878846759,0.200214723037895,0.356551015036826,0.30363112557381,0.949999999999999,NA
"11432-6","light",100,100,0.14,1.05518647666961,0.457303741050337,0.30592791038306,0.204725320676971,0.31820884400575,0.308444081977896,0.741,NA
"11432-7","light",100,100,0.19,1.32708705812264,0.397180494171006,0.188005273132398,0.197752120664062,0.224451100802335,0.278068352789134,0.874000000000001,NA
"11432-8","light",100,100,0.14,0.753602506157713,0.992714155610648,0.25159191632221,0.197874990573718,0.262385960839808,0.268756492405282,0.715999999999999,NA
"11432-9","light",100,100,0.14,1.25796596545191,0.272363456217257,0.192436176448819,0.221783047539463,0.227535914536375,0.298413000815244,0.758000000000001,NA
"11432-10","light",100,100,0.18,1.45685306305647,0.576588510069056,0.0110177504682678,0.206822828264372,0.195079533117789,0.314133730749525,0.885,NA
"11432-11","light",100,100,0.15,0.812696201948237,0.552275768970688,0.581755685463745,0.190776917845596,0.245853587078829,0.302892913429822,0.802,NA
"11432-12","light",100,100,0.19,1.25141458382348,0.380250576782514,0.216810213484226,0.239410428081415,0.280578172686521,0.298576560309634,0.931999999999999,NA
"11432-13","light",100,100,0.14,1.23360497661539,0.424625618271505,-0.0132447426442654,0.227113701202247,0.193072757610636,0.305111618636751,0.736000000000001,NA
"11432-14","light",100,100,0.2,0.890584564747659,0.629427988157411,0.435594631442303,0.187317418821695,0.307195828870729,0.276722060071916,0.901999999999999,NA
"11432-15","light",100,100,0.19,0.954037652964888,0.386879791583789,0.424054552848184,0.210488589010665,0.244117197643136,0.268338086298445,0.858999999999998,NA
"11432-16","light",100,100,0.18,1.13333092291301,0.366323569192499,0.249553648912615,0.204246851313254,0.239298085744696,0.291056738783555,0.835999999999999,NA
"11432-17","light",100,100,0.18,1.15578785930707,0.226520393010923,0.454495937474766,0.168412336674533,0.112688648049167,0.304820147687345,0.823999999999998,NA
"11432-18","light",100,100,0.15,0.941113998607641,0.755626344738532,0.091089021205384,0.201091721472454,0.30674155431258,0.287692631956526,0.803000000000001,NA
"11432-19","light",100,100,0.13,1.08211581752676,0.500836071689626,0.350603166044197,0.201697187784573,0.310892804497113,0.250768990697249,0.738,NA
"11432-20","light",100,100,0.19,1.15265609345683,0.413990634290994,0.403948626398051,0.217884666291318,0.298824500084573,0.311447980864751,1.041,NA
"11432-21","light",100,100,0.15,0.809727166115357,0.721622210629165,0.692891418248189,0.210244894267381,0.337828974618009,0.262659729691335,0.773999999999997,NA
"11432-22","light",100,100,0.17,0.950652656157005,0.581727890728911,0.293451473182279,0.209343179559325,0.264107226375733,0.303978750748906,0.809999999999999,NA
"11432-23","light",100,100,0.18,0.784531123634709,0.302659272127737,0.652642565669951,0.213445011540896,0.334353647237728,0.317159404517883,0.802,NA
"11432-24","light",100,100,0.1,1.10825824933111,0.80727106023293,0.15235584393697,0.259895882517878,0.383141756841476,0.30161079020648,0.718,NA
"11432-25","light",100,100,0.17,0.982721165136223,0.243457144846231,0.250315843943836,0.19229180613748,0.248203034385335,0.308047901971259,0.858000000000001,NA
"11432-26","light",100,100,0.15,1.02249533846031,0.668678806644536,0.243497414250439,0.200278617531443,0.360815628739648,0.289654526581868,0.766000000000002,NA
"11432-27","light",100,100,0.25,1.27581341381739,0.402642202635035,0.0740920001701147,0.255927699719346,0.171060198954597,0.325867122645506,0.960000000000001,NA
"11432-28","light",100,100,0.16,1.00496956090521,0.425121019696799,0.291953680658092,0.205333590585717,0.367064621868078,0.281019620075495,0.779999999999998,NA
"11432-29","light",100,100,0.18,0.901563960638746,0.470340784858352,0.259969951275949,0.209988298149373,0.241977496770775,0.275254175969348,0.908999999999999,NA
"11432-30","light",100,100,0.14,0.744571162878679,0.733434594169618,0.38416349473934,0.201759678926771,0.290686824260801,0.286805743176257,0.747,NA
"11432-31","light",100,100,0.18,0.775676844604191,0.754134286564518,0.53321075662631,0.232901514112213,0.298115161512891,0.321982597076949,0.850999999999999,NA
"11432-32","light",100,100,0.2,0.88761662973106,0.319908227869214,0.562868724938414,0.217705552167891,0.243098819216237,0.306176314734884,0.829000000000001,NA
"11432-33","light",100,100,0.18,0.883081421553274,0.936216677999344,0.478949085409011,0.242428794258626,0.477141119588358,0.333372209523069,0.808,NA
"11432-34","light",100,100,0.11,0.906156641311427,0.635907249032149,0.383844253121805,0.22610714278255,0.297941967525434,0.284105999290772,0.701999999999998,NA
"11432-35","light",100,100,0.14,1.20490585033663,0.474638477844552,-0.0378156140189608,0.203498141528303,0.276210181189377,0.30653275754441,0.710999999999999,NA
"11432-36","light",100,100,0.19,1.0230398068241,0.456216339242695,0.386178154992702,0.252654230722964,0.361629334270382,0.341533085269075,0.850000000000001,NA
"11432-37","light",100,100,0.22,1.22739373170179,0.309343359651099,0.0468207969178246,0.247519773323452,0.157665963065421,0.324059239033257,0.995000000000005,NA
"11432-38","light",100,100,0.1,1.03335310571476,0.344349773542665,0.429900617283377,0.211034155459429,0.306380631310898,0.278839495465357,0.698999999999998,NA
"11432-39","light",100,100,0.15,1.25353542291784,0.320534226775684,0.239721071540047,0.170009642590778,0.152030760300332,0.28476886325867,0.820999999999998,NA
"11432-40","light",100,100,0.23,1.00246957246793,0.461029679460938,0.408548573558614,0.25637102406535,0.308163488487458,0.28968348469551,0.888999999999996,NA
"11432-41","light",100,100,0.15,0.999927203255965,0.429088550410929,0.300976082310172,0.221902956215009,0.284799217710569,0.313328754442878,0.738999999999997,NA
"11432-42","light",100,100,0.17,0.887349252101891,0.643392230085725,0.494719099547976,0.226776467338072,0.438630297294728,0.307035104399493,0.861000000000004,NA
"11432-43","light",100,100,0.19,1.02324766825816,0.324862404448549,0.540816220222865,0.198783981063343,0.16538208389493,0.265135806753319,0.860999999999997,NA
"11432-44","light",100,100,0.09,0.763615927685925,0.631115525430901,0.569078233836675,0.238153099365833,0.347957290988593,0.294940252963243,0.681000000000004,NA
"11432-45","light",100,100,0.12,0.909723985008913,1.01474896674612,0.307532708491021,0.194575955418253,0.271577692133187,0.29421007507938,0.744,NA
"11432-46","light",100,100,0.21,1.0647699029035,0.17903645428077,0.516780045810986,0.175738658767519,0.208290918716751,0.267724023985917,0.976999999999997,NA
"11432-47","light",100,100,0.16,1.21914053977805,0.798459917838953,-0.017132915703149,0.225988376117356,0.444255267169016,0.298607359305464,0.812000000000005,NA
"11432-48","light",100,100,0.14,1.25851161758959,0.533027365288405,-0.296851956632267,0.215628661458615,0.364038253887612,0.293097991356667,0.798000000000002,NA
