"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11431-1","light",100,200,0.17,0.860637437243262,0.597241617532717,0.301786885547475,0.215326315973407,0.309804329718193,0.270357104835383,1.06100000000001,NA
"11431-2","light",100,200,0.14,1.04599448433055,0.536462420680458,0.215711455720274,0.180712006561853,0.275977827946532,0.226459486492103,0.864000000000004,NA
"11431-3","light",100,200,0.18,0.792383527912432,0.654963983661544,0.325589988896674,0.200347542648488,0.347901403363726,0.279842111653825,0.956000000000003,NA
"11431-4","light",100,200,0.08,1.07468680766192,0.423627128428265,0.573162445288366,0.201184228422973,0.365974356605448,0.313754811228233,0.707999999999998,NA
"11431-5","light",100,200,0.13,0.859206259086521,0.836473081454897,0.35529555245433,0.195934445688964,0.261203905778304,0.309857968921703,0.807999999999993,NA
"11431-6","light",100,200,0.21,1.02577964705913,0.315573389685503,0.537648426488387,0.206276264093064,0.166010463205521,0.323548030277216,1.065,NA
"11431-7","light",100,200,0.14,1.20917265324367,0.176243524378353,0.301046184660439,0.188515879371129,0.240646457117841,0.289728393893942,0.870999999999995,NA
"11431-8","light",100,200,0.19,0.765052935647189,0.627763543907425,0.461404402958968,0.178772751033889,0.200163934883354,0.267306446700234,1.20700000000001,NA
"11431-9","light",100,200,0.17,0.84806964489575,0.810994523626953,0.153340318669294,0.234476798639479,0.362448975599878,0.300020974643517,0.930999999999997,NA
"11431-10","light",100,200,0.17,1.14919302675582,0.590455547538372,0.36566949340498,0.21790530905175,0.325877799859997,0.299043829834507,1.10899999999999,NA
"11431-11","light",100,200,0.2,0.939340420422312,0.750414415168582,0.412780851982924,0.231513662377738,0.468576153142079,0.299459717602788,1.16099999999999,NA
"11431-12","light",100,200,0.18,0.87302665318227,0.602592467986077,0.0576298166046956,0.213559565583981,0.31874576744885,0.278579256406941,1.017,NA
"11431-13","light",100,200,0.17,0.773327638472201,0.863254261867898,0.362751718129181,0.235868741940508,0.431194649355938,0.285983926379932,0.960999999999999,NA
"11431-14","light",100,200,0.19,1.20676696961701,0.114113692599109,0.378596094219776,0.235262292107554,0.22322770987775,0.32151381957847,1.145,NA
"11431-15","light",100,200,0.16,0.955282628021856,0.244550481972488,0.444851788805283,0.241636965155193,0.296166501982485,0.293133524738156,1.027,NA
"11431-16","light",100,200,0.13,0.942381625497605,0.592699075710318,0.303158182981902,0.188531194398592,0.305467860661587,0.293306554039421,0.792999999999992,NA
"11431-17","light",100,200,0.11,0.816156641880898,0.995305610863207,0.182007454565698,0.221220640665017,0.303514750862334,0.304536962432716,0.891000000000005,NA
