"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11427-1","extra_heavy",500,500,0.81,0.941535834332018,0.823019774202167,0.434894870500749,0.134497284879062,0.556468228545068,0.149604523942665,6.459,NA
"11427-2","extra_heavy",500,500,0.816,0.915084765897648,1.36940271873967,0.248513727057704,0.153046333925702,0.76990036102144,0.153657052308161,5.37100000000001,NA
"11427-3","extra_heavy",500,500,0.804,1.01615449554085,0.807144608005111,0.25745893398436,0.130758799267685,0.488941824849081,0.159770957759895,4.82499999999999,NA
"11427-4","extra_heavy",500,500,0.816,1.11454498544484,0.0780310023416224,0.273119296504649,0.107580925832221,0.17112290628927,0.203770674006319,3.81199999999998,NA
"11427-5","extra_heavy",500,500,0.824,1.23750296931757,0.221959480745622,0.118104329960308,0.135512667647928,0.472661648385562,0.150818751194783,5.88800000000001,NA
"11427-6","extra_heavy",500,500,0.794,1.12896366188137,0.195058800666466,0.288419984982457,0.125196922961144,0.342690592744008,0.16039461997507,4.34299999999999,NA
"11427-7","extra_heavy",500,500,0.804,1.15692447539015,0.128366902529777,0.0415722748171775,0.1067199071412,0.0812833416521621,0.231151434932193,2.73700000000002,NA
"11427-8","extra_heavy",500,500,0.816,1.21699247915649,0.70196537361768,0.223732817777096,0.177186132683639,0.795126586996626,0.141201201974733,6.785,NA
"11427-9","extra_heavy",500,500,0.798,1.0544767347289,0.414312702887709,0.388950699163541,0.13841624187525,0.303843570811755,0.147876186600354,4.697,NA
"11427-10","extra_heavy",500,500,0.812,0.97477586532694,0.42564135091357,0.206337104695416,0.125034254514567,0.210879468381664,0.167599432648348,4.18199999999999,NA
"11427-11","extra_heavy",500,500,0.794,1.02249792209056,0.193894522402059,0.305721404467187,0.106175655417456,0.17214432847639,0.174551970530309,4.15299999999999,NA
"11427-12","extra_heavy",500,500,0.824,1.05595888002703,0.276281556069614,0.453907422714648,0.138095005636557,0.389674555278161,0.149204786695644,5.059,NA
"11427-13","extra_heavy",500,500,0.852,0.900368999163187,0.336948932523092,0.31904326788219,0.11508894581151,0.216602941454672,0.213561742956994,4.60300000000001,NA
"11427-14","extra_heavy",500,500,0.828,0.89400276571737,1.41869044207097,0.144401421966193,0.143924474900376,0.516276623896259,0.137359950643106,6.93699999999998,NA
"11427-15","extra_heavy",500,500,0.804,1.07891656112222,0.28842699097204,0.249641565421638,0.126435463293998,0.258906548500685,0.187441892833652,4.61000000000001,NA
"11427-16","extra_heavy",500,500,0.812,0.96672240287244,1.23281769615713,0.196326398252318,0.1447849178493,0.587226820469844,0.176788956210306,6.33800000000002,NA
"11427-17","extra_heavy",500,500,0.806,0.805465399467259,0.49585496139424,0.244932760272638,0.114133660916258,0.19042820263816,0.167266180160859,4.19800000000001,NA
"11427-18","extra_heavy",500,500,0.808,0.985848416535324,0.477886172776911,0.219614973719933,0.105766159328337,0.228606191453355,0.198187788590976,4.25600000000003,NA
"11427-19","extra_heavy",500,500,0.81,1.01418525359349,0.216238092200421,0.104881554030306,0.104353272881179,0.0985142182737702,0.204140111476319,3.303,NA
"11427-20","extra_heavy",500,500,0.822,1.06885411475003,0.722399109719159,0.318250485707465,0.173979601731282,0.541237128457233,0.133747380685023,7.00299999999999,NA
"11427-21","extra_heavy",500,500,0.848,0.84716757125794,0.722345074471009,-0.00177068622221592,0.14355574475648,0.250464678360864,0.160437665309368,4.21800000000002,NA
"11427-22","extra_heavy",500,500,0.814,1.14379921111131,0.140822509485954,0.393049637596257,0.126390004279644,0.358522290870943,0.147538363557493,5.79300000000001,NA
"11427-23","extra_heavy",500,500,0.86,0.915307725569615,1.04921671001009,-0.0847303150539275,0.124903545994478,0.376790129754765,0.191568708953687,6.43799999999999,NA
"11427-24","extra_heavy",500,500,0.818,0.962489264170965,1.3482489434605,0.117920252589961,0.157478514932686,0.732559360738397,0.149374222753786,7.06099999999998,NA
"11427-25","extra_heavy",500,500,0.814,0.93636510290511,1.21873607720134,0.256667125775329,0.136743008386691,0.567451791888226,0.130477847593237,6.62099999999998,NA
"11427-26","extra_heavy",500,500,0.822,0.767164512497651,1.88657265744348,0.224910253732471,0.150738861154951,0.673046419147215,0.141881201940806,4.73200000000003,NA
"11427-27","extra_heavy",500,500,0.836,1.16083979778548,0.248101593232411,0.281994603752824,0.181682479978042,0.407281979479581,0.137029867013348,5.50399999999996,NA
