"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11440-1","heavy",100,200,0.45,1.10083643588826,0.316961590466776,0.311854093347969,0.216021633664596,0.462554431766075,0.272519376884578,1.655,NA
"11440-2","heavy",100,200,0.43,1.29609947212302,0.622610177971103,0.0617147274490861,0.228996216194818,0.359805664847255,0.327715172603498,1.33500000000001,NA
"11440-3","heavy",100,200,0.54,1.08065232619028,0.4037394699838,0.201645371526403,0.219905458462787,0.300875003589344,0.348761352361588,1.15199999999999,NA
"11440-4","heavy",100,200,0.51,0.801881479920681,0.64910046786198,0.328180994965049,0.221503867278972,0.338489827935422,0.292698890077454,1.59900000000002,NA
"11440-5","heavy",100,200,0.5,0.895274145573537,0.973206781799087,0.116340538222885,0.237629457308075,0.448751679205924,0.288455940076776,1.441,NA
"11440-6","heavy",100,200,0.56,1.0847722220373,1.18125625148267,-0.24372990425486,0.300314491897481,0.662697165589549,0.300435146932311,1.596,NA
"11440-7","heavy",100,200,0.54,0.678532147819219,0.712045162244093,0.297608978455861,0.268875576574335,0.45868260955729,0.305451337974465,1.33099999999999,NA
"11440-8","heavy",100,200,0.57,0.819559663314154,0.854579244496301,0.140354714302177,0.278678461945097,0.549898671826334,0.337781111306477,1.47499999999999,NA
"11440-9","heavy",100,200,0.46,0.582396810344232,1.14564068021914,0.225524895275871,0.230278771163048,0.437507287609475,0.301642664457391,1.28300000000002,NA
"11440-10","heavy",100,200,0.4,0.981144640799742,0.652899950194479,0.139472318087722,0.24265655544513,0.621927039179488,0.276139638542572,1.529,NA
"11440-11","heavy",100,200,0.51,1.08071171128494,0.678207325726285,0.104822705641611,0.244782846405376,0.501571624743577,0.309063222040022,1.482,NA
"11440-12","heavy",100,200,0.49,1.05977034761819,0.490073111775698,0.391069631139056,0.262057898888823,0.516178496145376,0.336580587883798,1.417,NA
"11440-13","heavy",100,200,0.52,0.884323948935573,1.06267442419916,0.198515236539141,0.249809109031761,0.605730181039854,0.283244779245274,1.56100000000001,NA
"11440-14","heavy",100,200,0.52,0.917875294113473,0.116606450980394,0.77086964136697,0.231132568348778,0.434768409201704,0.285247381824107,1.303,NA
"11440-15","heavy",100,200,0.46,1.12030539442179,0.735713043484639,0.00733339638479249,0.220179249704594,0.425596551129458,0.275501191128744,1.518,NA
"11440-16","heavy",100,200,0.49,1.17622705839015,0.328793097933488,0.427634431861086,0.24791232197964,0.482533355389433,0.329401426340695,1.358,NA
"11440-17","heavy",100,200,0.5,0.75875171962736,0.584965363477399,0.444124888183766,0.218789132749582,0.384134373486243,0.317431365717407,1.55199999999999,NA
"11440-18","heavy",100,200,0.5,0.77743320028146,0.410510947222313,0.470153928352827,0.230024715104776,0.327046605070454,0.33493829942358,1.51499999999999,NA
"11440-19","heavy",100,200,0.44,0.995952857904345,0.666952542400686,0.244981947934095,0.220349458489929,0.616884122347961,0.2580509571199,1.828,NA
"11440-20","heavy",100,200,0.49,1.2639614276427,-0.335392047108141,0.111278050750436,0.265590133554277,0.702782947536398,0.292185401666046,1.71899999999999,NA
"11440-21","heavy",100,200,0.46,0.86244606893873,0.742620095812156,0.202600605048104,0.245962338471696,0.382186443760623,0.32163946732702,1.52600000000001,NA
"11440-22","heavy",100,200,0.42,1.13572889304441,0.681939419305291,0.0976600258537208,0.208338956344076,0.515657678629878,0.265245938312646,1.39200000000002,NA
"11440-23","heavy",100,200,0.5,0.982152285519625,0.18943435419512,0.176452834239587,0.227634507082054,0.390963678546336,0.324088878668068,1.27500000000001,NA
"11440-24","heavy",100,200,0.53,1.02700680325848,0.715961924184392,0.372685842594715,0.262235351582378,0.592120448932778,0.296903149780799,1.58100000000002,NA
"11440-25","heavy",100,200,0.42,0.960755521575647,0.707799416093256,0.388234076566733,0.249209206557796,0.601155320834151,0.271979452029262,1.512,NA
"11440-26","heavy",100,200,0.39,0.998526125415503,0.711281578241337,0.338393874393897,0.206114183391375,0.50708849020479,0.284706936396619,1.53800000000001,NA
"11440-27","heavy",100,200,0.43,0.770423416694677,0.778069695079532,0.418263301505611,0.263080690058998,0.609842511630607,0.370189618923143,1.24700000000001,NA
"11440-28","heavy",100,200,0.49,0.754528100369722,0.80898193774737,0.189369556200492,0.282265091754179,0.57817844115717,0.30629186688343,1.733,NA
"11440-29","heavy",100,200,0.51,0.99945302775456,0.521218581424432,0.274539437380557,0.215337183031931,0.430203374468564,0.298618267735036,1.30799999999999,NA
"11440-30","heavy",100,200,0.46,0.666704992859484,0.669486944159255,0.692747492491328,0.284893312199781,0.348099351743521,0.305297822979626,0.997000000000014,NA
"11440-31","heavy",100,200,0.44,0.71824645673887,0.336107079868985,0.509701240131478,0.194306667582709,0.322329165178478,0.371974360937099,1.256,NA
"11440-32","heavy",100,200,0.48,1.06245262661142,0.611797925842969,0.395277011333714,0.208867232186411,0.427993740428353,0.270554713716133,1.511,NA
"11440-33","heavy",100,200,0.41,0.924572562448687,1.17569700848085,-0.113063230268361,0.201799867110105,0.420497282966582,0.284924694644075,1.38299999999998,NA
"11440-34","heavy",100,200,0.55,1.00433101966792,0.640677954936207,0.344939603756837,0.271094098064892,0.623340290509495,0.303148542390426,1.80500000000001,NA
"11440-35","heavy",100,200,0.53,1.0328072661917,0.630772945930534,0.160126680205835,0.289900404197263,0.585575337634258,0.316865871376998,1.601,NA
"11440-36","heavy",100,200,0.48,1.24151054365088,0.337702142699779,-0.0260796367316904,0.256075870960127,0.406502641952407,0.342830931200782,1.535,NA
"11440-37","heavy",100,200,0.53,0.819875576356823,0.591385356335863,0.609232893597884,0.24776230549043,0.332262180159003,0.303536529499061,1.47800000000001,NA
"11440-38","heavy",100,200,0.39,0.810581222399017,0.894645416097025,0.271617446293212,0.224922627400852,0.56515558182321,0.274143218480649,1.32599999999999,NA
"11440-39","heavy",100,200,0.47,1.13302206351743,0.788401046765997,0.127643972495977,0.244778919046234,0.52983357393078,0.326916739531772,1.345,NA
"11440-40","heavy",100,200,0.53,1.03764304977841,0.922806494645113,-0.0749466135674484,0.227434576839486,0.381503872902402,0.412476325945042,1.697,NA
"11440-41","heavy",100,200,0.54,1.27959996564137,0.459166689867276,0.191691565573452,0.262168065070129,0.45013372222396,0.282155751894995,1.792,NA
"11440-42","heavy",100,200,0.44,1.2802195760945,0.409986619311276,0.0514612452686858,0.283823332158054,0.515584667614453,0.338812109669181,1.215,NA
"11440-43","heavy",100,200,0.49,0.847668367972418,1.34695381813695,0.145052776009526,0.245269231651121,0.54938685344185,0.314989899939647,1.64600000000002,NA
"11440-44","heavy",100,200,0.42,0.930420371771053,0.713056844879031,0.211493420267634,0.258164764853997,0.479934073518349,0.33791714467795,1.35999999999999,NA
"11440-45","heavy",100,200,0.46,0.956756584000358,0.760938696441395,0.337673888421374,0.224753026882878,0.48534587482582,0.279960726550843,1.54499999999999,NA
"11440-46","heavy",100,200,0.6,1.21721401808021,0.163111962898019,0.237122908621995,0.231859877417982,0.411041432629913,0.26828364836166,1.483,NA
"11440-47","heavy",100,200,0.51,1.13757069789007,0.543208396074424,0.0262937530536166,0.212408973715374,0.39684982751147,0.269878714875753,1.51299999999998,NA
"11440-48","heavy",100,200,0.44,1.18325325627593,-0.143230112300406,0.10935085202261,0.229356831031779,0.62555751510217,0.312603656588842,1.67099999999999,NA
"11440-49","heavy",100,200,0.47,1.14588682143762,0.30801395529921,0.253962155112009,0.223240280003371,0.515300412544854,0.254714216820586,1.59999999999999,NA
"11440-50","heavy",100,200,0.51,0.969687931669914,0.590983388400146,0.369289847409557,0.243273454695129,0.375876950039512,0.27147088609363,1.67000000000002,NA
