"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11440-1","heavy",500,500,0.482,0.925770611750834,0.570274103971017,0.331296029104812,0.111914794264398,0.184801820252651,0.147125364037049,15.995,NA
"11440-2","heavy",500,500,0.506,0.91329529110156,0.648323368687551,0.244410853650215,0.109151462088128,0.197547021822051,0.140542118201685,11.075,NA
"11440-3","heavy",500,500,0.476,0.915484319291495,0.772740987500831,0.199900733546097,0.11174508332077,0.208072838077473,0.1355679121572,11.137,NA
"11440-4","heavy",500,500,0.472,1.03755010451287,0.444567043700077,0.126681773293209,0.0989258517479622,0.148241313138945,0.137736847326918,12.241,NA
"11440-5","heavy",500,500,0.462,0.942676762720451,0.461982584723533,0.380637434167197,0.107836912478479,0.183770557425426,0.137444613382846,13.16,NA
"11440-6","heavy",500,500,0.468,0.960295857098047,0.70342251698543,0.0786681995429973,0.117333676760982,0.177208426376124,0.144806072352332,13.239,NA
"11440-7","heavy",500,500,0.52,1.0884978440485,0.460710054786458,0.0565627140412248,0.0991898780851354,0.15558668978225,0.129344868660328,16.787,NA
"11440-8","heavy",500,500,0.492,1.01874819630632,0.614890866633971,0.235992646005848,0.112355783721428,0.171370545348151,0.152189713916398,12.027,NA
"11440-9","heavy",500,500,0.464,0.870899959862039,0.53325422630179,0.465797673119818,0.104064575720967,0.152955468105326,0.137456167299536,14.682,NA
"11440-10","heavy",500,500,0.474,0.957753195769686,0.524663048318257,0.33720477872171,0.10184196662295,0.203365243468936,0.139982894303514,9.14500000000004,NA
"11440-11","heavy",500,500,0.492,0.862709894143847,0.732835359489995,0.295985858668874,0.114448070554708,0.241336597335702,0.131867617391527,13.166,NA
"11440-12","heavy",500,500,0.488,1.05191898796268,0.521386814141505,0.240331513876908,0.103691666614155,0.200601222959833,0.141420694953703,13.063,NA
"11440-13","heavy",500,500,0.514,0.826088415532795,0.585301248892481,0.373880653271891,0.106775353899365,0.181329368236517,0.147820269263375,13.373,NA
"11440-14","heavy",500,500,0.442,0.820318182862203,0.939937830554517,0.215442935029459,0.103075939008188,0.224479014628982,0.138002732093383,11.885,NA
"11440-15","heavy",500,500,0.512,1.02304548988244,0.419898039354191,0.365884777452787,0.104875046345264,0.135519039686959,0.134359649586238,16.7,NA
"11440-16","heavy",500,500,0.526,0.885738886968909,0.62455613561662,0.134250946030951,0.107243129196116,0.157657410120365,0.148020458494785,10.888,NA
"11440-17","heavy",500,500,0.508,0.893540182098176,0.708447147636316,0.248552100708773,0.105150286985331,0.214300255231698,0.141391651676287,13.047,NA
"11440-18","heavy",500,500,0.462,0.965393253869902,0.671269764500952,0.187609644244106,0.108073408176513,0.209291960218897,0.134789094940537,10.406,NA
"11440-19","heavy",500,500,0.51,1.20841425561107,0.206731375089381,0.233691827116248,0.101542210755806,0.139011573095753,0.139460562836179,15.576,NA
"11440-20","heavy",500,500,0.49,0.976341341577508,0.601879348405562,0.176972716802135,0.109691856549062,0.167435585906698,0.142321674515157,13.845,NA
"11440-21","heavy",500,500,0.48,1.00978425256383,0.601411219605742,0.170337929498157,0.113246868666373,0.206437625477114,0.147726706162409,13.871,NA
"11440-22","heavy",500,500,0.484,0.953313146405644,0.491365585914826,0.386507814856955,0.111168379161352,0.216256868737969,0.131953679068501,10.4570000000001,NA
"11440-23","heavy",500,500,0.46,1.0570963658022,0.24116337264815,0.285351321959347,0.100886300835871,0.160251170702113,0.14319264348714,12.271,NA
"11440-24","heavy",500,500,0.476,1.0406007985611,0.517402042516452,0.250680000217008,0.0990419219620944,0.161210628943033,0.136769993056216,13.136,NA
"11440-25","heavy",500,500,0.54,0.976643188626702,0.611546458772049,0.34776198989783,0.115219450072379,0.187841267169898,0.138126635443852,14.1660000000001,NA
"11440-26","heavy",500,500,0.54,0.934521049281496,0.51523936868972,0.381516785818102,0.106245482600545,0.152344827965093,0.13029219026737,12.0940000000001,NA
"11440-27","heavy",500,500,0.464,0.864171573710344,0.651768842371396,0.260044707289143,0.110216986061718,0.184870032858945,0.14222062716143,14.8440000000001,NA
"11440-28","heavy",500,500,0.514,1.07539351274971,0.62457087930502,0.138987892106763,0.112827579701576,0.233027650802358,0.153540050284563,10.101,NA
"11440-29","heavy",500,500,0.508,0.950456162251057,0.642135530641042,0.343109797425992,0.116212862893106,0.216272929709751,0.136071795720297,10.42,NA
"11440-30","heavy",500,500,0.486,1.11980419671528,0.39356301374845,0.126889757515402,0.109759972650535,0.14951229100456,0.144014326800929,11.5500000000001,NA
"11440-31","heavy",500,500,0.46,0.947065800557439,0.535500987231975,0.173999566821738,0.0963977748670509,0.163682170670066,0.145431587131487,11.4680000000001,NA
"11440-32","heavy",500,500,0.464,0.933232488230777,0.656315136108653,0.31810593889421,0.102592804367995,0.217104969705493,0.136219402667341,12.2689999999999,NA
"11440-33","heavy",500,500,0.498,1.02444632887409,0.506055517130629,0.219214360179642,0.105712259671782,0.190833628201174,0.13315468430358,16.206,NA
"11440-34","heavy",500,500,0.46,1.13447784745401,0.238001391349385,0.198397098633688,0.0976272449051161,0.122613677942749,0.13165178747667,11.1170000000001,NA
"11440-35","heavy",500,500,0.484,0.945472654834128,0.520224010750718,0.324722805144215,0.10504185747234,0.190634013651279,0.147747687340392,13.4879999999999,NA
"11440-36","heavy",500,500,0.478,1.16609711572747,0.208408981937916,0.25326975363293,0.104298444162105,0.156132490542905,0.139949269287036,9.61000000000001,NA
"11440-37","heavy",500,500,0.5,0.93813053978037,0.580600857375082,0.301752270634984,0.108378109343001,0.188816645526123,0.13066501177421,13.397,NA
"11440-38","heavy",500,500,0.506,0.980279838466745,0.453496921917619,0.300600776109531,0.103824139981002,0.166834418075577,0.141000568178276,14.009,NA
"11440-39","heavy",500,500,0.526,1.18843355375523,0.518395766360373,0.0185656976568696,0.108400291862696,0.198893547454436,0.142363956909272,15.951,NA
"11440-40","heavy",500,500,0.468,0.913294740856562,0.742307283568798,0.238143608457952,0.101593191176946,0.20283522404028,0.129797431385577,13.5500000000001,NA
"11440-41","heavy",500,500,0.48,1.10524090723874,0.387905799325446,0.287008780259887,0.10475113643453,0.218053632670712,0.144462555765024,10.021,NA
"11440-42","heavy",500,500,0.442,1.11072073996536,0.474185782123931,0.224692197600437,0.101883535685832,0.203010835205585,0.134787329391624,9.99400000000003,NA
"11440-43","heavy",500,500,0.476,0.863013786927105,0.722500724119499,0.232716046786781,0.107121189953127,0.176195825416049,0.133349909976109,8.7700000000001,NA
"11440-44","heavy",500,500,0.444,1.15116582135251,0.45264598165814,0.0857386410817279,0.104732352032634,0.221301543947668,0.135010836282107,10.085,NA
"11440-45","heavy",500,500,0.502,1.02163968921074,0.572099528133434,0.311069242530478,0.106817523517761,0.184516897299411,0.129334440419019,10.461,NA
"11440-46","heavy",500,500,0.494,1.03888802198255,0.387147077309133,0.268279306328109,0.105999819952825,0.181483008662048,0.146295376839895,13.288,NA
"11440-47","heavy",500,500,0.498,1.01897175081225,0.588323623945898,0.17197758181336,0.114018334412762,0.215156700629704,0.135731810073198,12.2810000000001,NA
"11440-48","heavy",500,500,0.474,0.901547412200636,0.771693448111797,0.345753114653728,0.106588082709583,0.173536079810023,0.137796608990748,10.582,NA
"11440-49","heavy",500,500,0.484,1.00858726562795,0.504775361688963,0.362094562504467,0.105582225203461,0.246836840484972,0.125672807997936,12.126,NA
"11440-50","heavy",500,500,0.466,0.97295619611549,0.65730363216586,0.240828802811323,0.106001271936076,0.173437758837357,0.136825737481836,13.487,NA
