"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11432-1","light",500,500,0.18,0.970516194424027,0.499721361470461,0.283281733256765,0.0976620343664986,0.133298521937059,0.134966858898505,7.976,NA
"11432-2","light",500,500,0.152,1.01445568664716,0.543381967710396,0.186351090428972,0.0944427472127865,0.116295661669859,0.130472247577943,5.779,NA
"11432-3","light",500,500,0.154,1.08450650035903,0.353762851482959,0.108111731434065,0.0947476348253947,0.106035283273407,0.132837148242664,6.49099999999999,NA
"11432-4","light",500,500,0.202,0.945725686663849,0.374544859149613,0.385825673293349,0.0940119699118629,0.104178950804183,0.128241645766607,7.45999999999998,NA
"11432-5","light",500,500,0.18,0.963230606556406,0.598155273564058,0.307091377932618,0.0918579095374863,0.124615363451671,0.128608224805742,6.93799999999999,NA
"11432-6","light",500,500,0.16,1.14336228691765,0.331223502104497,0.152988331958571,0.1016376514669,0.112873816448976,0.142951862703488,6.12699999999998,NA
"11432-7","light",500,500,0.162,0.98470097922426,0.524883879454027,0.203503062575457,0.0966491728940944,0.127819490767051,0.127708728199089,7.101,NA
"11432-8","light",500,500,0.15,1.07919471098619,0.639296877498705,0.179406074648932,0.0923001905923687,0.122470179255381,0.125719213475587,6.33699999999999,NA
"11432-9","light",500,500,0.16,1.0268589801383,0.542505302532279,0.223919422652448,0.101999088771136,0.132665435664908,0.140157061529388,6.14099999999999,NA
"11432-10","light",500,500,0.174,1.09359950171531,0.401365458432569,0.260209867379799,0.100961502815022,0.159193508906014,0.140558945322494,6.887,NA
"11432-11","light",500,500,0.18,0.933890156850441,0.471861212294503,0.347906031108056,0.0939863792065147,0.107564913923491,0.132139307069095,7.39400000000001,NA
"11432-12","light",500,500,0.17,0.976492106778434,0.553961097300865,0.281218502903327,0.100308559095601,0.129780980968498,0.135834865182291,6.58000000000001,NA
"11432-13","light",500,500,0.174,0.904107720522734,0.666787222257181,0.201333943101449,0.0976749478414965,0.126914999377121,0.126519106678732,7.422,NA
"11432-14","light",500,500,0.176,1.10894024672049,0.589814093097753,0.0347712490215346,0.0951350065464875,0.121906754664301,0.13381274554652,7.63200000000001,NA
"11432-15","light",500,500,0.144,1.07630861683221,0.194818026050918,0.23470017180938,0.0941652438382505,0.093353329958784,0.139365662030418,6.28200000000001,NA
"11432-16","light",500,500,0.168,0.892288211847837,0.612860597562406,0.232720132333496,0.101566854074389,0.10968194189423,0.132697082027842,7.05200000000002,NA
"11432-17","light",500,500,0.164,1.03126041561566,0.431060432135897,0.141256301596417,0.095710364848707,0.0995105947171141,0.135704899819133,7.58600000000001,NA
"11432-18","light",500,500,0.168,0.932151900831389,0.424552917570417,0.428486370360668,0.0902723023937465,0.0842915948999201,0.134228050606647,7.096,NA
"11432-19","light",500,500,0.172,0.884298324192873,0.663822669749223,0.263959829889725,0.0938005031980064,0.122038375669575,0.128418477383703,6.577,NA
"11432-20","light",500,500,0.168,1.0549610939286,0.499571634725265,0.223555021597847,0.0988013438101583,0.107327974535863,0.132724717638069,7.87300000000005,NA
"11432-21","light",500,500,0.188,1.05424578975509,0.441400153077291,0.365434464172037,0.0969424868731092,0.100749599894813,0.127535514764715,8.291,NA
"11432-22","light",500,500,0.15,1.04282354187432,0.393568833824288,0.159077793379147,0.10038324481528,0.131538642965999,0.136446231460338,5.06900000000002,NA
"11432-23","light",500,500,0.144,1.00835632215618,0.472910855907011,0.245392275902656,0.106469280077621,0.125525989921465,0.136272022901327,6.25399999999996,NA
"11432-24","light",500,500,0.158,1.05738335626723,0.426204174933303,0.304620676843405,0.0995031922503567,0.113998884524042,0.125765950159624,6.43300000000005,NA
"11432-25","light",500,500,0.174,1.01200563854009,0.347764343129089,0.315442639878068,0.0885823096959263,0.0810687428819938,0.133426499761252,6.49900000000002,NA
"11432-26","light",500,500,0.164,1.00508946268936,0.390510577399049,0.335571249000899,0.101686323021621,0.118609410978507,0.133755957705586,6.78199999999998,NA
"11432-27","light",500,500,0.162,1.00093665020217,0.438133558664803,0.315402929659579,0.0964161136898824,0.128976920991284,0.134533413133637,6.75,NA
"11432-28","light",500,500,0.192,0.911585361671321,0.602340956501951,0.396289892207706,0.0993880390942557,0.137033241749203,0.12685595239588,7.755,NA
"11432-29","light",500,500,0.164,1.12178144177736,0.286152096203382,0.133934627677213,0.0927209129159709,0.0911961025755808,0.136603453731631,7.88999999999999,NA
"11432-30","light",500,500,0.156,0.927048565047931,0.554914850022112,0.270673826249284,0.0992331316383562,0.121199742954135,0.134730727788319,6.666,NA
"11432-31","light",500,500,0.172,0.883327242197309,0.545791173606239,0.268236980123067,0.0994969113877153,0.134959821234284,0.127532497486565,7.52999999999997,NA
"11432-32","light",500,500,0.128,1.13580065052737,0.307877524420546,0.0874389740243597,0.0980541001900431,0.119512487005319,0.137302624949615,4.93699999999995,NA
"11432-33","light",500,500,0.166,1.02269843309258,0.375668219831145,0.301098602162406,0.104595269110224,0.135386824844477,0.136064923980876,7.11700000000002,NA
"11432-34","light",500,500,0.186,0.975779712298699,0.278150786542792,0.356948143053149,0.0957163229566131,0.0699522595671053,0.133168548135655,8.26799999999997,NA
"11432-35","light",500,500,0.146,0.971631621850906,0.508522496379163,0.329494290558824,0.0968209374760086,0.10826540883638,0.134345636938955,6.791,NA
"11432-36","light",500,500,0.176,1.04350317957176,0.491439380877954,0.105279001932478,0.0983208621378454,0.116423774499355,0.140323557501056,7.04500000000002,NA
"11432-37","light",500,500,0.158,1.07024821293253,0.321385295455665,0.220819425144424,0.0917029472763988,0.100828477347931,0.129428266467293,8.78199999999998,NA
"11432-38","light",500,500,0.16,0.992330194941404,0.566608717650255,0.260753290541008,0.0986705834269816,0.110293086422155,0.139516257116108,5.92699999999996,NA
"11432-39","light",500,500,0.176,0.926618579886372,0.590509500658107,0.333062343710762,0.0954802815934187,0.117572897915151,0.134318491065124,7.71800000000002,NA
"11432-40","light",500,500,0.186,0.97865287374958,0.334351789540521,0.410549654951643,0.0907763980929725,0.138460263946627,0.127251409248675,6.95499999999998,NA
"11432-41","light",500,500,0.164,1.01828580387201,0.467306657248549,0.272752825855585,0.0948933210779943,0.126818069032377,0.134598547202967,6.85400000000004,NA
"11432-42","light",500,500,0.176,0.979040804709868,0.591925732994114,0.0486499000159826,0.0963707949487821,0.088754045432624,0.137276596720907,8.197,NA
"11432-43","light",500,500,0.186,0.986112267633789,0.449070636550386,0.285691296292654,0.100279940553617,0.100789859969891,0.143560005483886,8.54399999999998,NA
"11432-44","light",500,500,0.186,0.938893564888958,0.483946034198365,0.288613332754539,0.101163284859652,0.143494531414228,0.133327610562117,8.04699999999997,NA
"11432-45","light",500,500,0.168,0.992709813914714,0.49511113025533,0.261239266371633,0.0911851026722474,0.0954138161931972,0.127092803934873,6.67900000000003,NA
"11432-46","light",500,500,0.176,1.0735383026728,0.401592763403154,0.250823834785376,0.0950071195031834,0.102168735962762,0.133202130782558,8.017,NA
"11432-47","light",500,500,0.138,0.999218998511349,0.590941072681109,0.158601873315415,0.0950204844370684,0.130287888054375,0.132758498186818,5.79399999999998,NA
"11432-48","light",500,500,0.17,0.940011374310894,0.386164428829145,0.245253580989774,0.0953670634391011,0.0848949698274724,0.134387835545369,8.24299999999999,NA
"11432-49","light",500,500,0.188,1.03228064056527,0.545547184505589,0.140081823856575,0.100500946337727,0.131218937007009,0.135155181293954,7.63200000000001,NA
"11432-50","light",500,500,0.158,0.979738551249967,0.561477776116658,0.0868648549897239,0.0981401359596665,0.108518844639836,0.136857297317277,6.72800000000001,NA
