"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11425-1","heavy",500,500,0.474,1.16049540721581,0.354496889537626,0.151653557715073,0.102569878911982,0.155087884722901,0.137552965642852,11.206,NA
"11425-2","heavy",500,500,0.456,0.823908486250489,0.754689597455558,0.343440959462071,0.101539347302307,0.208620778987751,0.127537281896334,12.764,NA
"11425-3","heavy",500,500,0.52,0.947396063328221,0.464236070537257,0.337992465301155,0.10685873132944,0.180784106253481,0.144853572386715,15.059,NA
"11425-4","heavy",500,500,0.486,1.08115860141324,0.439783992211194,0.211926578392842,0.102691632890549,0.174636782603021,0.132506742161992,13.323,NA
"11425-5","heavy",500,500,0.48,0.928716673075684,0.482552909174367,0.427919485857607,0.101132153213549,0.144818434661866,0.134686783269202,8.93099999999998,NA
"11425-6","heavy",500,500,0.49,0.998798998068405,0.770996284617557,0.196013044479884,0.100762585761593,0.192887947683058,0.139209115969434,13.438,NA
"11425-7","heavy",500,500,0.49,0.980151930582466,0.515590966032276,0.418835290133217,0.109104219209514,0.222765055469206,0.127522332020369,13.802,NA
"11425-8","heavy",500,500,0.482,1.01020273534253,0.786898982841622,0.133685974517941,0.10641243644125,0.218079814733013,0.142562884329512,11.434,NA
"11425-9","heavy",500,500,0.506,0.943040071405037,0.516304553856959,0.298031597682913,0.102503972911366,0.1895238109317,0.138375348631523,13.857,NA
"11425-10","heavy",500,500,0.482,1.10201858500812,0.357863176490976,0.134231681145451,0.1054223763291,0.190872466545442,0.145893134378433,10.503,NA
"11425-11","heavy",500,500,0.436,1.13775547907499,0.435751768390438,0.207761854157561,0.106409969464721,0.228989540587799,0.126476298812399,10.917,NA
"11425-12","heavy",500,500,0.476,1.0538888897951,0.508210915615046,0.183648838703225,0.108401197049617,0.201332702145072,0.130441941122832,12.741,NA
"11425-13","heavy",500,500,0.518,0.98249188722995,0.432439833731737,0.266052203068885,0.0998663190772108,0.129720407691937,0.141801143186842,12.807,NA
"11425-14","heavy",500,500,0.486,1.11146301451691,0.717602899451209,-0.0653319103136774,0.112104194468825,0.17224633653101,0.145599008030387,13.725,NA
"11425-15","heavy",500,500,0.47,1.04592990864359,0.418690588070342,0.191727171440434,0.104527436307758,0.188915657981699,0.137507364865448,9.92000000000002,NA
"11425-16","heavy",500,500,0.454,0.885224957349191,0.556367732343854,0.344930122065074,0.118293835510986,0.295470935578836,0.141926583569219,10.013,NA
"11425-17","heavy",500,500,0.486,1.00610908496668,0.538223399836651,0.223900375545851,0.105153360587072,0.210207087440149,0.144901586729247,9.13499999999999,NA
"11425-18","heavy",500,500,0.49,1.01693577034669,0.394303767514265,0.364385912493476,0.10305820794194,0.179389651903333,0.133959459953078,14.312,NA
"11425-19","heavy",500,500,0.526,1.11186069847177,0.448797523737567,0.101416133296587,0.0946934890353386,0.14339242428255,0.131245115434901,12.059,NA
"11425-20","heavy",500,500,0.48,0.959881597353532,0.542799617482688,0.356424891817743,0.105503254509811,0.178368492019971,0.136482586833551,7.25,NA
"11425-21","heavy",500,500,0.446,0.95422265688699,0.66864456579271,0.2030763763555,0.098046397802821,0.174056035062805,0.141891734644725,10.34,NA
"11425-22","heavy",500,500,0.496,0.978934264251333,0.55491542165942,0.27349048311947,0.102952364707153,0.143596096395519,0.127300221207309,9.59899999999999,NA
"11425-23","heavy",500,500,0.486,1.06794474148573,0.495870417835972,0.160635980975971,0.106870242840723,0.150767040218363,0.136424442904363,14.152,NA
"11425-24","heavy",500,500,0.498,1.03247294685499,0.53580553397681,0.164790735267292,0.0981726157098146,0.16372378970951,0.15583352749661,13.312,NA
"11425-25","heavy",500,500,0.446,1.10034730209669,0.614288235128023,0.222484512726246,0.108311718648275,0.208575004662969,0.130080855213778,12.824,NA
"11425-26","heavy",500,500,0.494,0.962740118132549,0.589800128190275,0.308140471075677,0.103824115618104,0.188060549353229,0.129267183668672,12.648,NA
"11425-27","heavy",500,500,0.466,1.06619021095984,0.771597121342852,0.240989496495027,0.115092034818771,0.235919952070414,0.138008815798173,8.99599999999998,NA
