"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"114-1","extra_heavy",100,0.79,1.32163173699628,0.0956068119944477,-0.157727925414875,1.31966863594076,0.0938229515498389,-0.155506111245055
"114-2","extra_heavy",100,0.83,1.35611991613934,-0.203065077373922,0.0657929486023167,1.35857092745112,-0.20200734924773,0.0673875807141011
"114-3","extra_heavy",100,0.81,0.847071387732113,0.193522458830079,0.620162280318527,0.837723377317966,0.194243777989624,0.621283866199453
"114-4","extra_heavy",100,0.8,0.842138327283256,0.124168613068261,0.0508112327447166,0.837696613636994,0.124247135288266,0.0445904508580708
"114-5","extra_heavy",100,0.77,0.917652734826643,0.00341398574303942,0.782323635299526,0.917701706572604,0.00328149360836475,0.784439267882367
"114-6","extra_heavy",100,0.85,0.909613218420886,0.562810246604296,0.312223074798377,0.90273133954345,0.572969665145992,0.316505709702634
"114-7","extra_heavy",100,0.83,1.09734139746899,0.14228483304093,0.287320123926704,1.09942072921476,0.138117506614454,0.290338896278947
"114-8","extra_heavy",100,0.79,0.980666311010635,0.0941495588899911,0.535985628837467,0.989889142939103,0.0828974677947973,0.542007730850467
"114-9","extra_heavy",100,0.78,1.29971343211984,0.0471713792704284,0.101921586397582,1.29929552293763,0.0480363615427186,0.0938244785499121
"114-10","extra_heavy",100,0.83,1.04321456171754,0.400626925232648,0.291799957181176,1.04971917924651,0.376401761908775,0.296782958721264
"114-11","extra_heavy",100,0.8,0.889985697527687,1.07110902163536,0.410315058167853,0.897898732312267,1.10140422130187,0.398541770005853
"114-12","extra_heavy",100,0.83,1.03967054723421,0.255865038449219,0.0259807177683971,1.03635028451295,0.250832004114028,0.024353549695085
"114-13","extra_heavy",100,0.77,0.945509307766295,0.987008406167236,0.422995143934469,0.950383456606227,0.997429640650167,0.409057524088491
"114-14","extra_heavy",100,0.81,1.21346866360417,0.321465210808032,0.252669527845355,1.21486131357572,0.314675306231959,0.253991122877106
"114-15","extra_heavy",100,0.84,0.926506569025732,0.0176378172644033,0.667131952806852,0.9664430126672,0.00510378463392152,0.634289357384477
"114-16","extra_heavy",100,0.84,1.16327558538809,0.0147488962168333,0.0346950227011522,1.16225560927594,0.0147223374536092,0.0320501517862315
"114-17","extra_heavy",100,0.8,1.21669368393201,0.0707720029048629,0.126288767430068,1.21981534858607,0.0649666640056111,0.135294947655551
"114-18","extra_heavy",100,0.8,0.841980757623448,1.5579015309012,0.391395013000876,0.834948269336408,1.68441702482213,0.383941908627778
"114-19","extra_heavy",100,0.84,1.23324853816054,0.320146331827444,0.128893626261686,1.23931216621794,0.301759089943306,0.135699220158971
"114-20","extra_heavy",100,0.79,0.705177562353804,0.510896907282827,0.420137646051685,0.702690578668545,0.506834816000642,0.421538650801272
"114-21","extra_heavy",100,0.79,0.589243595729503,0.561934142723491,0.112446489263331,0.59091173357491,0.550974447712969,0.115253289836316
"114-22","extra_heavy",100,0.76,1.04990228389177,0.586881466237283,0.557796498212994,1.05126346664406,0.599138537219772,0.554252358484723
"114-23","extra_heavy",100,0.82,1.00519733835129,0.0812454228372296,0.0454836507273243,1.00454402220364,0.0814969873846823,0.0396091959894483
"114-24","extra_heavy",100,0.86,1.02838516334187,0.00750905934704878,0.300714406660407,1.03368596115162,0.00692440902808845,0.310882979750487
"114-25","extra_heavy",100,0.9,1.03355608806459,0.00265489144418184,-0.196943310646179,1.03291933675906,0.00269928360862291,-0.21132637390192
"114-26","extra_heavy",100,0.78,1.03731492738645,0.122857384793722,0.213357184410607,1.03390277971881,0.133695692193848,0.197857282461243
"114-27","extra_heavy",100,0.83,1.22128863720671,-0.012736267715751,0.424567639472359,1.21674514482777,-0.0112287942548018,0.417194304865192
