"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11431-1","light",2000,0.1745,0.939530564874093,0.539758927976873,0.305734601311761,0.933962627825929,0.570207340611266,0.295423319765056,0.049767065949582,0.069129058907026,0.0659316097892113,0.920656235423557,0.611438690126258,0.298459806063317,0.0506777701788546,0.0740355485229301,0.0668717286717057
"11431-2","light",2000,0.181,0.976668719042552,0.502134462143345,0.269500689273959,0.998814166368438,0.430017658639248,0.278332858688491,0.0493704511929018,0.0615035379261566,0.0665845843701176,0.987340835604036,0.469554301605727,0.276890399055143,0.0490524690573232,0.0638378997951437,0.0678832093100503
"11431-3","light",2000,0.171,0.962106449457004,0.525208289413385,0.303495122564622,0.954029655823031,0.54984646176752,0.298546269245622,0.049088833543183,0.0645142527432045,0.0658372603662626,0.950828994345853,0.557574411312352,0.302225136302072,0.0487649836333113,0.0652290547940346,0.0656014189262072
"11431-4","light",2000,0.1685,0.982569760016331,0.519261126166515,0.260537429121496,0.990091975861658,0.485653458246518,0.267048090570641,0.0472064215113284,0.0510945755715486,0.0642219023664876,0.98737571068228,0.496327059895683,0.265997338578804,0.0475263955634264,0.0548841537559217,0.0645324626780467
"11431-5","light",2000,0.168,1.02540187765645,0.466090090339949,0.201044409245485,1.02423528559002,0.470680247969971,0.196572341676323,0.0502912735717465,0.0677032096864688,0.067631984988155,1.0208412395826,0.482083726112429,0.201106342811232,0.0502981202410658,0.070329403982935,0.06821084865965
"11431-6","light",2000,0.168,1.05090186222298,0.503205836110884,0.149047545744566,1.04360338082156,0.534267636980795,0.147564775659714,0.0488088966106236,0.0672574128723716,0.066081556776966,1.04199970632641,0.543428172430831,0.150421064362488,0.0493138769083626,0.0683908111238878,0.0665856739859261
"11431-7","light",2000,0.185,1.00009919604089,0.518386340828566,0.259264100134996,0.993580322826362,0.529758407840528,0.263665972912496,0.049654304199824,0.0566647547440276,0.0648828092612188,0.987670137610937,0.547505133825964,0.263582826770488,0.0490706112152475,0.059009092697343,0.065735987873738
"11431-8","light",2000,0.171,0.997061454269321,0.465622362998028,0.298880045156483,0.993159169581586,0.499226649138173,0.286345386613974,0.0491038052846083,0.0599267764705068,0.0674323732286885,0.987565120148519,0.510356241301453,0.288068620347822,0.0491660870578215,0.0623945891456297,0.0667933749000825
"11431-9","light",2000,0.165,1.00994451802136,0.49570684986211,0.287325099399555,1.02339135369145,0.434657323116549,0.284379456900616,0.0483145874013253,0.0524240955139124,0.0662197111816884,1.01048558483286,0.48453242782335,0.286265831091857,0.049044506005686,0.0597685204212728,0.06790697649967
"11431-10","light",2000,0.1785,1.00035686653196,0.418091879211862,0.317927599387387,1.01561090076148,0.363891931161495,0.311727215323989,0.0468458226969752,0.0498558083489688,0.0668878227761621,1.00669255498283,0.393282509660102,0.31114879311199,0.0474035785590256,0.0535455077962381,0.0670931041394003
"11431-11","light",2000,0.169,1.02656204668481,0.469022411184213,0.206950446077254,1.02080340668852,0.474380370049729,0.215242166649119,0.0484117646547216,0.0645317895383211,0.0662165281272319,1.0190495420687,0.482253712101231,0.215201638449951,0.048608034162285,0.0658027116960852,0.0661411975289615
"11431-12","light",2000,0.1485,0.965185400313839,0.456812969906298,0.350671381611216,0.962295551294768,0.483607620249022,0.347637970231674,0.0485686332817945,0.0706460670099009,0.0675163253905184,0.960295515765967,0.489210179120724,0.347825712500569,0.0499959337658862,0.0704930729213665,0.066525848741291
"11431-13","light",2000,0.1775,0.96936081386136,0.498799376328714,0.282234512354956,0.97135823997269,0.502305464791545,0.281928785458381,0.0488642509258833,0.0643917451168967,0.0636105053728722,0.970070862490789,0.503796046859837,0.288144284451381,0.0493293848346527,0.0657145574221468,0.0632018294771899
"11431-14","light",2000,0.1765,0.969700890574135,0.504177130304016,0.257988027474418,0.985293708596409,0.45582840369869,0.250023591780726,0.0470556878969473,0.0499934116020674,0.0669591668252452,0.971124826463287,0.497406370919909,0.249950146791577,0.0467440460076238,0.0527943980583113,0.0665532688746071
"11431-15","light",2000,0.1705,1.06437384853648,0.455877613002926,0.184367119405411,1.07718448463324,0.422378664403123,0.198497288968281,0.0499762155349491,0.063251560466821,0.0665351403192579,1.07408532244552,0.436725360894234,0.197860569412231,0.0502186838753881,0.0651062328674376,0.0666057318841734
"11431-16","light",2000,0.174,1.00184029345434,0.516380832080371,0.200085669198615,1.01216922078896,0.481409198185404,0.201405692486621,0.0481586048743439,0.0623122483989934,0.0681866792137329,1.00968516900724,0.497778363141055,0.196944414966773,0.0497732772255929,0.0658020570918197,0.0681240159692489
"11431-17","light",2000,0.153,1.01261770537131,0.513164873294154,0.183892404410412,1.02045442142361,0.483051539803562,0.189278571969125,0.049562678447236,0.0584236481280749,0.066205946153868,1.00623941438647,0.534097217933114,0.189082488698135,0.0483670682423399,0.0633141666556612,0.0661308872594662
"11431-18","light",2000,0.1665,0.95405126505722,0.527058447517142,0.286850844037037,0.941266135257335,0.580123837130589,0.2835173347916,0.049900026575388,0.0619759307068892,0.0667690296395134,0.932969376570884,0.600239873582549,0.284590820311905,0.050106364907033,0.0651546406120593,0.0671391492244533
"11431-19","light",2000,0.168,1.03491676830857,0.486744246023519,0.21773809212368,1.05937289103046,0.407440196660417,0.221523437340152,0.0479444697991557,0.058985065088832,0.0659877033079876,1.04400707359005,0.458903299037104,0.220944560198206,0.048723311454275,0.065698713504674,0.0661952097344704
