"sim","censoring","n","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
12123,"extra_heavy",100,NA,NA,NA,1.07142842680699,1.07064896373196,0.574471843645812,1.07632289022583,1.01552326866094,0.576124235283371
12124,"extra_heavy",100,NA,NA,NA,0.941131645776168,1.23601296930912,0.216681599092842,0.930944910028998,1.20982080683638,0.210477902517366
12125,"extra_heavy",100,NA,NA,NA,1.02274711902501,4.64068999447979,-0.304856642583524,1.01776199561967,4.35424780498563,-0.277946104539895
12126,"extra_heavy",100,NA,NA,NA,1.06136933222094,0.251486561450986,0.375072781522872,1.05722555655357,0.266630785731391,0.362326929919686
12127,"extra_heavy",100,NA,NA,NA,0.795947912445921,2.84514208354103,0.166188486836527,0.82509536726135,2.08610280965488,0.208643401209152
12128,"extra_heavy",100,NA,NA,NA,0.516497799939359,4.0886339579774,0.635720746296662,0.527458454122663,3.88728851521509,0.645760454622044
12129,"extra_heavy",100,NA,NA,NA,0.882075260229202,1.20801126073803,0.401501318746935,0.897022080005269,0.833644789908002,0.444166581211842
12130,"extra_heavy",100,NA,NA,NA,1.36061911741556,0.937296790504738,-0.0195904599604811,1.36438773644306,0.885397538552328,-0.017493588151374
12131,"extra_heavy",100,NA,NA,NA,1.48525871111439,-1.15709685809053,0.260715518489208,1.48704835581843,-0.910815171771184,0.237008120730904
12132,"extra_heavy",100,0.755495785395531,2.19900621155912,0.409712921254897,0.767439984471335,2.20353562112565,0.397595610202793,0.767032875284639,2.15919856679714,0.403874982197161
12133,"extra_heavy",100,NA,NA,NA,0.969676856581969,0.331913983063407,0.55192032835936,0.972521380816734,0.30572742868501,0.55004667609478
12134,"extra_heavy",100,NA,NA,NA,0.939521229431142,3.7345790549257,0.670750783456359,0.918753735711064,3.8165866485626,0.670996432006318
12135,"extra_heavy",100,NA,NA,NA,0.940425726784686,4.06959585477401,0.0483263762950236,0.929882384567756,4.13460707069605,0.0527703251940637
12136,"extra_heavy",100,NA,NA,NA,1.01809654326842,0.682084788735293,0.642008098272307,1.02493822281675,0.694303817331412,0.635096975431616
12137,"extra_heavy",100,NA,NA,NA,1.15690862747829,-0.359572900440323,0.624654298809287,1.16581093661579,-0.446994730759662,0.616304697283221
12138,"extra_heavy",100,NA,NA,NA,0.656997035368623,3.29650160117467,0.352391941906953,0.643896552676881,3.25895127652959,0.366174427837837
12139,"extra_heavy",100,NA,NA,NA,1.04967147485008,1.52771136582371,0.148278073437134,1.04151425387824,1.4190330257913,0.145995638835762
12140,"extra_heavy",100,NA,NA,NA,1.06166801131678,2.59667301857697,0.321238245926033,1.08334381270167,2.27394953251086,0.313454000920183
12141,"extra_heavy",100,NA,NA,NA,1.11268362526759,1.45893793046997,0.0751313789933353,1.10658812159095,1.36531009674509,0.0845103089300438
