"sim","censoring","n","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
12023,"extra_heavy",2000,0.907663883125836,1.11878402198179,0.434602239772924,0.909796190649,1.18417575259714,0.430942474966684,0.90673140624766,1.14532561948984,0.433189017296851
12024,"extra_heavy",2000,0.995547156569646,0.868353504679924,0.347310007115943,0.995813091564514,0.934255324937204,0.340063354807011,0.992378045998797,0.926526836658035,0.34167623096873
12025,"extra_heavy",2000,0.942346137794725,1.17540643777444,0.382066001355665,0.944057608262103,1.19510935287707,0.380289053275828,0.943436552515395,1.18245739107222,0.380160905168772
12026,"extra_heavy",2000,0.923201953120331,1.06054856236924,0.375373074383402,0.926470215152283,1.06293486586906,0.372425086740373,0.926772501146446,1.06022288455241,0.372896530794989
12027,"extra_heavy",2000,0.875274787742767,1.52863785744744,0.294193905482732,0.872746134201301,1.60402389636968,0.290938645046184,0.869070168166902,1.57229668404551,0.292060391639526
12028,"extra_heavy",2000,0.909545101411755,0.89956853563798,0.347220082512234,0.911451983952959,1.01784897110758,0.339682536558397,0.910478164538327,0.978413001335322,0.338798073643639
12029,"extra_heavy",2000,0.980995209681905,1.2387183506514,0.281943016012276,0.981034471873364,1.23024907459803,0.283739463797739,0.980050495033622,1.23288203665776,0.284151082937113
12030,"extra_heavy",2000,0.974296512835451,0.812352575348398,0.352331434688873,0.968655528863148,0.929421308749701,0.344696464230185,0.972734456041972,0.868972990474226,0.348298208776713
12031,"extra_heavy",2000,0.986307609015635,1.05517458806205,0.319083905184892,0.984865645068939,1.12587982952242,0.316123789684217,0.985970051970796,1.09330579333522,0.31536448391134
12032,"extra_heavy",2000,0.977039137646162,1.16310623717942,0.306344989025115,0.973074308287144,1.23615737766746,0.301686437874093,0.973031508898946,1.20751977780563,0.304884331485622
12033,"extra_heavy",2000,0.859677881183058,1.4139180601181,0.358881124960531,0.861764079251133,1.41664260585426,0.353883534000878,0.860083615690768,1.39877399076718,0.356210319430717
12034,"extra_heavy",2000,0.922840227608919,1.39628974390481,0.298351474860348,0.923547773514286,1.41964063707841,0.294646708608347,0.92423798190706,1.41243521878896,0.293760047131347
12035,"extra_heavy",2000,0.975564397952567,1.07598629456689,0.373470731821353,0.974832788908792,1.06961290171679,0.37048903520624,0.976339885521939,1.04197408937289,0.375152228751396
12036,"extra_heavy",2000,0.89883857406296,1.22542935216551,0.299804954221548,0.899634184183247,1.20768755436228,0.300775568272744,0.899087546154256,1.18987759335349,0.301427016607905
12037,"extra_heavy",2000,1.01371742376933,0.841803077009079,0.414982633132719,1.01738694912276,0.826092066793903,0.415919352316377,1.0139922022587,0.833909250782314,0.414759666961141
12038,"extra_heavy",2000,0.888931888069256,1.34452333005263,0.363127858369236,0.889860717777572,1.33761751353323,0.362157797598512,0.890145936488865,1.33173516243212,0.362453452248111
12039,"extra_heavy",2000,1.0232911471184,0.867015173228283,0.273642793506634,1.02289068971189,0.899210465709249,0.269122777135502,1.02401911750923,0.87811427530186,0.275111597199171
12040,"extra_heavy",2000,0.889414854079153,1.61521223550293,0.311262307694598,0.891165630113938,1.66440579434445,0.309980325335327,0.886389312900842,1.67472027177451,0.30815721372096
12041,"extra_heavy",2000,0.894713241847439,1.39270408554509,0.384597804871153,0.89447924936927,1.42050566543603,0.379880346619654,0.894869143455818,1.39124536497939,0.383848625269895
12042,"extra_heavy",2000,0.815427616794906,1.59748420078348,0.417788348091627,0.81603770333434,1.59422655866851,0.416171611804005,0.811563074523607,1.61079667881592,0.419302414451111
12043,"extra_heavy",2000,1.00484287039835,0.855898993222038,0.30515537319663,1.00341709938216,0.85075253850626,0.302871669253772,1.00391519830944,0.842084048891283,0.30643761255967
12044,"extra_heavy",2000,0.928298222562825,1.29319570548512,0.325303863389434,0.926234960137412,1.30564604541598,0.322920268614286,0.92957215812297,1.27976404112246,0.327149688914375
12045,"extra_heavy",2000,0.966109021370503,1.39264477923142,0.302558555699536,0.969617179493971,1.37049824603162,0.299198323504375,0.966883575215891,1.39084697946373,0.298349018957431
12046,"extra_heavy",2000,0.874099931457804,2.11181040067991,0.336581795878263,0.875524709816539,2.11270441983248,0.331731295499113,0.875757390378283,2.1084507021916,0.334887939323766
12047,"extra_heavy",2000,0.902439679111775,1.01739431549597,0.43246587814489,0.904224444685183,1.10126692688839,0.428926695223465,0.903837751016642,1.06882297005419,0.42904046369824
12048,"extra_heavy",2000,0.942082945645305,0.815266383300173,0.403234309827669,0.943045324441159,0.85407802943576,0.402208047222746,0.942882425242168,0.841896568066635,0.400653240580573
12049,"extra_heavy",2000,0.922396845505066,0.988743463939003,0.322562056033008,0.92105780951313,1.11116083805501,0.318982546783993,0.922424935027823,1.03697987146971,0.322505332566383
12050,"extra_heavy",2000,0.957162580994143,1.05669490350129,0.272582863268322,0.960654681020593,1.03375220665113,0.276782823367609,0.961574683811076,1.0323684995564,0.274355271436316
12051,"extra_heavy",2000,1.00043301754994,0.773405818237436,0.339871330280904,0.998608423306494,0.785348377673718,0.338361520229258,0.998052687560851,0.78714103577185,0.340979694770882
12052,"extra_heavy",2000,0.924006883729428,1.03641416362102,0.311146817391502,0.927417177305715,1.03271024316023,0.310452576531241,0.928752351357219,1.00874444593592,0.311430621070099
12053,"extra_heavy",2000,0.957855842720326,1.28583088515618,0.354977420488212,0.960136563064238,1.30861880449383,0.354523532846033,0.960518939896643,1.28796776421771,0.355587213948581
12054,"extra_heavy",2000,0.961319035531558,1.3726689011075,0.291550783790479,0.959554656485016,1.38256712069767,0.292217749462279,0.960680152692727,1.37445926094733,0.294235619138913
12055,"extra_heavy",2000,0.874311304980482,1.61719487962171,0.406635412308732,0.877847149291054,1.58918369071939,0.407476383117281,0.873048290589665,1.61766133980283,0.408004950334428
12056,"extra_heavy",2000,0.964823429105108,1.12993228243896,0.291843274503373,0.964280436547913,1.16517817768392,0.289987296766375,0.961732897130817,1.15149922054373,0.290244983913247
12057,"extra_heavy",2000,0.978850162011696,0.734648221985564,0.318447536553761,0.978536270232213,0.767437329654139,0.315370536039119,0.978378797222124,0.760376436848083,0.31641519129974
12058,"extra_heavy",2000,0.884414084044053,1.51105287821277,0.364343318878663,0.883020214067782,1.50269655766789,0.36695536563116,0.882272242758771,1.5029148288118,0.368265428288395
12059,"extra_heavy",2000,0.829159062717398,1.49325948078547,0.345375436591639,0.829060601155488,1.53846605605749,0.344832968916371,0.830823187149176,1.51808157194645,0.343237970099519
12060,"extra_heavy",2000,0.961648212195223,1.7949700079246,0.191146184312055,0.961470096862468,1.79793687976256,0.188560529269546,0.959018944455791,1.81095503844413,0.189336802640061
12061,"extra_heavy",2000,0.904058559079539,1.44770034116477,0.319581264310483,0.900436656161445,1.62207533768232,0.303165380292297,0.902504450271276,1.51658837909416,0.313363717127261
