"sim","censoring","n","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
12123,"extra_heavy",500,NA,NA,NA,0.844595030290485,1.97839668247641,0.446262894418351,0.837130135456809,1.69752658265741,0.460635538076433
12124,"extra_heavy",500,NA,NA,NA,1.09277601716654,-0.373828275294287,0.627169002608293,1.09552906731077,-0.319904140628706,0.630695369464048
12125,"extra_heavy",500,0.919392898606201,1.57291501371218,0.187496117039178,0.913572983553496,1.5943705651097,0.189573977718053,0.924675140780442,1.55656373091887,0.192253495139712
12126,"extra_heavy",500,NA,NA,NA,1.00117067235752,1.49998724814648,0.261023882846692,0.995672904310328,1.44460373442502,0.263722621203688
12127,"extra_heavy",500,NA,NA,NA,0.955197504007521,0.843325877808706,0.386195360457549,0.955726718421205,0.83393080995056,0.386310248626139
12128,"extra_heavy",500,NA,NA,NA,1.11019202029508,0.290594161466421,0.442418902366032,1.11219206536433,0.286744701502014,0.44177659296598
12129,"extra_heavy",500,NA,NA,NA,0.924794406886706,1.78728348997662,0.252596088546517,0.928113488107147,1.72953924660097,0.259362722135853
12130,"extra_heavy",500,0.997439375186527,1.15362839389466,0.380332483583853,0.996477176861888,1.17046913394332,0.377082703292486,0.999803199280599,1.1538785342096,0.376353041878507
12131,"extra_heavy",500,NA,NA,NA,0.920286043870105,1.12940430294338,0.338491926032272,0.924739204588094,1.06905192010834,0.341370028960602
12132,"extra_heavy",500,NA,NA,NA,1.1925376478918,0.00938886710554493,0.333940023331353,1.18480267013554,0.0412941417802513,0.332533193444091
12133,"extra_heavy",500,NA,NA,NA,0.99354720913657,1.44927967446329,0.255867151998243,0.99692495706401,1.33216923269622,0.255973805203596
12134,"extra_heavy",500,NA,NA,NA,0.581803391533609,2.62445419379547,0.478913675943045,0.589485407082836,2.54089862151191,0.483965844655887
12135,"extra_heavy",500,NA,NA,NA,1.18298797386987,0.00162324413850158,0.52727512965322,1.18241754477687,0.0193743581919549,0.523381362751746
12136,"extra_heavy",500,NA,NA,NA,0.796372336341214,1.71684910575502,0.326920545345868,0.796983957116535,1.63151692953513,0.328567692359545
12137,"extra_heavy",500,NA,NA,NA,0.959263337591638,0.856634278174212,0.517414643150137,0.962235271730648,0.804281860884587,0.517245423233236
12138,"extra_heavy",500,NA,NA,NA,0.949026091179927,1.83074522725276,0.365639972886333,0.948884747506695,1.80238266157903,0.36799875867873
12139,"extra_heavy",500,NA,NA,NA,0.889102266838922,2.25881448353521,0.312814781264126,0.88293932906958,2.1920612458942,0.323668010051924
12140,"extra_heavy",500,NA,NA,NA,1.11907860569676,0.824090117450073,0.228763700851299,1.12437320557357,0.774010376050642,0.228838145356697
12141,"extra_heavy",500,NA,NA,NA,0.963639874482799,1.15448474538983,0.330283117505555,0.963735517411427,1.03300506435191,0.339555555702655
12142,"extra_heavy",500,NA,NA,NA,0.910811299238108,1.3834497670772,0.447316874850259,0.909415604904489,1.36018077627588,0.450180621471857
12143,"extra_heavy",500,NA,NA,NA,1.05674287400844,0.531943594910171,0.340089436780632,1.05634712461616,0.553127981878185,0.335563500516983
12144,"extra_heavy",500,NA,NA,NA,0.655623579496683,3.2734291840193,0.249967992552534,0.646443349091541,3.18932015994959,0.263761699352448
12145,"extra_heavy",500,NA,NA,NA,1.01709657758543,0.983475309715466,0.345184350874438,1.0115431547028,0.987922471679711,0.339158355957314
12146,"extra_heavy",500,NA,NA,NA,1.04490378844795,0.308198281774849,0.551204587614926,1.03910642536335,0.300791299987712,0.553323167146642
12147,"extra_heavy",500,NA,NA,NA,0.83446118917556,2.14377829678285,0.359898878981145,0.844167000147943,2.08347766940891,0.356752853817675
12148,"extra_heavy",500,NA,NA,NA,0.847143299954644,1.66696553062951,0.272283479498608,0.847216892884711,1.64647111599209,0.268750166890263
12149,"extra_heavy",500,0.955169059948485,0.940100527188094,0.367103886765784,0.952560655668069,0.912384860234864,0.379290805982273,0.952951674643127,0.928290509542771,0.369913251527006
12150,"extra_heavy",500,NA,NA,NA,1.11406924999297,0.0356686360795724,0.410811065177805,1.10473536815475,0.0771841760058324,0.413218797533709
12151,"extra_heavy",500,0.876844285955638,1.79687772062456,0.173959645754525,0.884448222912636,1.7588973554327,0.170961902267514,0.89424518570356,1.68999470190068,0.180002640889594
12152,"extra_heavy",500,0.962059783083772,1.69955226734172,0.32971029027171,0.96468790021686,1.71526533795734,0.328017922166359,0.969251567908253,1.68405443780377,0.327411648750374
12153,"extra_heavy",500,NA,NA,NA,1.04468007028911,1.52895836970278,0.121955809828192,1.03765951893466,1.56266661996479,0.123782743217248
12154,"extra_heavy",500,NA,NA,NA,1.30963847028188,-0.575917562894809,0.212166646289479,1.31529807740711,-0.574613692460217,0.208846677115815
12155,"extra_heavy",500,0.910403527661821,1.31783101059389,0.483006302525662,0.908532956938035,1.31506112356798,0.485436354849394,0.909306102182782,1.29639542211457,0.490468911240136
