"sim","censoring","n","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
11523,"extra_heavy",2000,NA,NA,NA,0.893563252249206,1.54497487246225,0.33007433410177,0.89617273658477,1.49635376126247,0.328542116240709
11524,"extra_heavy",2000,NA,NA,NA,0.983826257013057,1.08835332558011,0.299151721003744,0.988670085059832,1.00092362921286,0.306484876620009
11525,"extra_heavy",2000,NA,NA,NA,0.951803344345841,1.09583346498626,0.287041006659549,0.955140502264196,1.02566492780284,0.28823043074372
11526,"extra_heavy",2000,NA,NA,NA,0.958303069083285,0.944878713514777,0.322525591603187,0.960681061729327,0.93112280923982,0.321601587398645
11527,"extra_heavy",2000,NA,NA,NA,1.04120582476836,0.824276097458878,0.336777990028394,1.0406554451806,0.804306094575167,0.340607275367286
11528,"extra_heavy",2000,NA,NA,NA,1.0161834900127,1.01477297375125,0.340930203570093,1.01620483152617,1.0150129493336,0.339624850109795
11529,"extra_heavy",2000,NA,NA,NA,0.960128763031035,1.24972659630736,0.371322467247479,0.958260299982992,1.22291672322874,0.374371521941038
11530,"extra_heavy",2000,NA,NA,NA,0.974974426250495,1.09418681205349,0.339824721719715,0.975278646211596,1.09094003121094,0.339730071947559
11531,"extra_heavy",2000,NA,NA,NA,1.03945752354367,0.758209419252583,0.321848732368406,1.04131232539427,0.739737791939634,0.322244188810003
11532,"extra_heavy",2000,NA,NA,NA,0.90594250316336,1.2662347884275,0.30995232911725,0.903561237981428,1.27385970464839,0.309338262825739
11533,"extra_heavy",2000,NA,NA,NA,1.0152246738148,1.02924729500474,0.346660348112344,1.0142394135381,1.02695179453316,0.347444836852706
11534,"extra_heavy",2000,NA,NA,NA,0.888510399201936,1.19296816208238,0.440691850466546,0.88992420330143,1.18176645120281,0.441045730020391
11535,"extra_heavy",2000,NA,NA,NA,0.999165758070237,0.792273924158201,0.393193312083262,0.999986087870117,0.789989906962819,0.39319173252911
11536,"extra_heavy",2000,NA,NA,NA,0.933128761931251,1.50564584708747,0.329245265712254,0.926279480312156,1.52849974501269,0.328807223612569
11537,"extra_heavy",2000,NA,NA,NA,0.940275770693869,1.4245393328875,0.312695785885392,0.937639011867204,1.4223072932715,0.31363921854219
11538,"extra_heavy",2000,NA,NA,NA,0.914650015151259,1.4732015172942,0.323176077908658,0.917782128056694,1.46303313322709,0.320639352005978
11539,"extra_heavy",2000,NA,NA,NA,1.0002606999744,0.611261259914347,0.370606595610349,0.997571326071522,0.614651143941348,0.374203469445034
11540,"extra_heavy",2000,NA,NA,NA,0.90071384984414,1.23276741192475,0.346912325425418,0.894588011119369,1.25826089028722,0.346537404662501
11541,"extra_heavy",2000,NA,NA,NA,0.920062430245273,1.32650922153535,0.299731920358138,0.915197880863783,1.33730966283317,0.299221898815051
11542,"extra_heavy",2000,0.986119480886991,1.05172476230328,0.255330651205387,0.985873252193777,1.0521827213454,0.254186337355046,0.985491589214165,1.04572401904081,0.257341765529999
11543,"extra_heavy",2000,NA,NA,NA,0.940237766737996,1.18722247689666,0.364050857555287,0.940480707956478,1.19732763504548,0.361168764030469
11544,"extra_heavy",2000,NA,NA,NA,1.00155514603811,1.10546668824377,0.319289076246043,1.00561222284109,1.07369035033202,0.318178407269793
11545,"extra_heavy",2000,NA,NA,NA,0.94323559335939,0.775561989255256,0.428191861724518,0.945594308104888,0.740536955811232,0.432752135086207
11546,"extra_heavy",2000,NA,NA,NA,0.966303114639768,1.04423562247679,0.377594768670905,0.969817438424414,1.0210189854198,0.379095194425754
11547,"extra_heavy",2000,NA,NA,NA,0.862097200555581,1.73153932048826,0.31711495893805,0.865437480815406,1.71440857771581,0.315893831347678
11548,"extra_heavy",2000,NA,NA,NA,0.883024084859406,1.80822979424009,0.299420804766449,0.884048385721611,1.8099698373309,0.2979597640465
11549,"extra_heavy",2000,NA,NA,NA,1.03923665848554,0.814288342882906,0.308117038548646,1.03842100310345,0.823398038787256,0.305956294936789
11550,"extra_heavy",2000,NA,NA,NA,0.951857278265598,1.34598622578305,0.295745656062764,0.951464962946922,1.29146482059734,0.304110653943362
11551,"extra_heavy",2000,NA,NA,NA,0.870852236057801,1.37991995337673,0.384497027624977,0.871610347660949,1.34854039764825,0.382453183599966
11552,"extra_heavy",2000,NA,NA,NA,0.960105396483835,0.770648608981521,0.378805777175467,0.962381833417169,0.752825323352843,0.379159592994988
11553,"extra_heavy",2000,0.883638424946142,1.33993990474054,0.284772980807727,0.885467342063986,1.32954736192935,0.284188634779281,0.885586070076285,1.3354499061595,0.281731453520727
11554,"extra_heavy",2000,NA,NA,NA,1.00217523946087,0.974820224768973,0.398484099092523,1.00068672618959,0.97210717162137,0.399398491068006
11555,"extra_heavy",2000,NA,NA,NA,0.99157950449648,1.07499199834292,0.258847419930278,0.989718382020117,1.07241227635814,0.260308843507708
11556,"extra_heavy",2000,NA,NA,NA,0.989621102060824,1.07607173082465,0.319897806882716,0.986190417931964,1.06923162630248,0.319632859612312
11557,"extra_heavy",2000,NA,NA,NA,0.936359650286514,1.36771473931075,0.345597728764071,0.940069035915958,1.34118317518642,0.346228332168913
11558,"extra_heavy",2000,NA,NA,NA,0.986358806143711,0.917113699019762,0.390990774363091,0.987560353586791,0.906290048116431,0.389552975044458
