"sim","censoring","n","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
11523,"light",100,0.811332342003312,0.759956873576023,0.263636331834758,0.820284140433087,0.740420464885687,0.267515964849663,0.814232387567383,0.754356237816048,0.26207085241061
11524,"light",100,0.861372088929122,0.588788381995715,0.456489118765998,0.86475853933535,0.575188174336226,0.462757554949664,0.868999061077211,0.580052629676355,0.455552523959267
11525,"light",100,1.00391277944569,0.393740347672998,0.507813838512623,0.999707327914105,0.405145419271456,0.510229639064701,0.989024067598133,0.405139212098592,0.520958555697427
11526,"light",100,1.12114674141674,0.359276464807792,0.208133600743878,1.11774117094342,0.365553474536337,0.216618491657255,1.13676838642687,0.348481242872762,0.191076566809042
11527,"light",100,1.07998456873496,0.779732951673486,-0.0154910198719641,1.08862071995502,0.782672992916488,-0.0220408808865402,1.08870183860413,0.782444550106312,-0.0251140718077914
11528,"light",100,1.25639983892298,-0.195273205635608,0.281629484207306,1.253206480858,-0.209973682517502,0.283023730487395,1.25470421354364,-0.195097050119005,0.282259640389227
11529,"light",100,0.954075486295777,0.587634460535583,0.364973444799252,0.944092865001779,0.605146974853788,0.371944016073989,0.947506442774516,0.614835266253008,0.364076199138348
11530,"light",100,1.01184824296115,0.526745584405773,0.077323059995268,1.00391011144603,0.531351453200081,0.0870384344910296,1.01134106640702,0.529370625182407,0.0809358533157759
11531,"light",100,1.11782911970973,0.950619991139746,0.0832544204935947,1.11895747163457,0.957408509842757,0.0700216617432234,1.12242611513863,0.94512402263943,0.0858457239387589
11532,"light",100,1.02812382504179,0.527603065930264,-0.0179784561717172,1.02787818621285,0.536190927128525,-0.0100904605892691,1.0269928410769,0.535114445249362,-0.0109473294096893
11533,"light",100,1.17889619499423,0.422790587989215,0.0731204430193675,1.17684365507434,0.411283362750441,0.0776164398413641,1.18733357628335,0.427341056210458,0.0508322773531075
11534,"light",100,0.915634387960483,0.865193026872932,0.157563797869492,0.90128860101769,0.869709031345756,0.165162663821693,0.906366307584703,0.869068201975083,0.159709321549748
11535,"light",100,1.04155839066137,0.502506452316062,0.123772281394532,1.04475749692393,0.493470579083903,0.113397226983622,1.04059603623718,0.486326325465736,0.122075653566495
11536,"light",100,0.864295713460795,0.526095283018721,0.338732161224079,0.856565059475308,0.515420261911462,0.348714331148745,0.861005178807279,0.536414432383752,0.337272417445981
11537,"light",100,1.18729631592907,0.336394651458109,0.080013180890876,1.20682491156892,0.318618541149762,0.067805160062477,1.20019460522891,0.325391181837305,0.0673911041728746
