"sim","censoring","n","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
11823,"heavy",100,0.828969825961418,0.84134044723712,0.334672086426727,0.822338159033379,0.857742777646109,0.33500268872164,0.831891997405429,0.855333017093198,0.32597203262087
11824,"heavy",100,0.87374650802664,0.357338676427622,0.4259712395389,0.866341216593072,0.361742431827917,0.428196577861437,0.871983010577203,0.337637523177285,0.429984165739212
11825,"heavy",100,1.05934535712793,0.806592048149611,0.294304032453758,1.05389345408063,0.803728207456362,0.299336438579877,1.05984364672822,0.795114163594239,0.297842237165798
11826,"heavy",100,0.668627680585365,2.15995247629525,0.189926366040831,0.64065014913871,2.38738112639268,0.208873484755943,0.643712478437894,2.4274393192533,0.181370458487345
11827,"heavy",100,1.21768439994703,-0.0788569381731667,0.0918030438108019,1.22444924573256,-0.109487383162301,0.096410869036045,1.21564297545378,-0.0806635782257917,0.0956236561335099
11828,"heavy",100,0.669066117258218,0.54515854879015,0.739582281942939,0.666176501337948,0.556813471484653,0.734936691867004,0.667354073664085,0.567586012337518,0.728134413822917
11829,"heavy",100,1.143265518647,0.536642982789271,0.350500272258081,1.15214341433979,0.526834470129666,0.342058970618268,1.13639116769074,0.570393923676134,0.350869095081874
11830,"heavy",100,0.959797467116472,0.375761242564597,0.325973162290677,0.932472317516893,0.492203865647072,0.3198715446744,0.944856158869387,0.429620349028444,0.334032634003338
11831,"heavy",100,0.961789089494144,0.0884883273015269,0.731918214611199,0.959285276192262,0.0796474023937485,0.736070467711537,0.967108340090064,0.0807697182718908,0.729831185109979
11832,"heavy",100,1.15551023739418,0.634028605244183,-0.0398043710621688,1.14817493424019,0.655824374144728,-0.0294611646721176,1.15265627637583,0.642795228127853,-0.0153057940668144
11833,"heavy",100,0.717709027418032,1.29015417373156,0.165778581761553,0.721655001424985,1.27329000595048,0.170342535979581,0.724113318696757,1.27115811871973,0.164798728556378
11834,"heavy",100,1.10205659773266,0.352425886814324,0.343085903070223,1.10428130167551,0.395120164164012,0.32576932932105,1.10442472239661,0.380363460791121,0.330969686464427
11835,"heavy",100,1.06270410472037,0.244351167446774,0.518165508251834,1.06072962386413,0.282073863991451,0.513143734963497,1.06120027382795,0.271728774276015,0.518353134019364
11836,"heavy",100,1.10145929572064,0.730575164991954,0.0161192380970983,1.09231815223013,0.773116938757563,0.00879593059180472,1.09338675450281,0.790257505275868,0.00686422656826637
11837,"heavy",100,1.10095154933593,1.06605952254755,-0.0368301312190677,1.11178970056981,1.11573941486163,-0.0185929341367149,1.11263777996236,1.11029325627441,-0.0311836816560901
11838,"heavy",100,0.887469877901071,1.28287911598749,0.541650879164213,0.880118217002806,1.30329322535644,0.54273106506934,0.881406153814951,1.28718456785613,0.54893927122519
11839,"heavy",100,1.33180732966807,0.658952249153805,0.206784501692299,1.33468647660147,0.651727276094207,0.196618301936814,1.33598387348815,0.658105471737179,0.199612941592641
11840,"heavy",100,0.626570752172268,1.02035887404832,0.648124128079852,0.629613619333786,1.02229740170153,0.643804908861656,0.629212630409455,1.02240438008249,0.648651408922096
11841,"heavy",100,1.06983981902619,0.12830702956854,0.308987691665896,1.06920487647601,0.145687884806244,0.30740267778511,1.06308744480473,0.149802193366269,0.302317029078052
11842,"heavy",100,0.939895535542972,0.708164250474313,0.343086203714499,0.945769963443393,0.703153340779319,0.345547579977897,0.940990832021355,0.722480507404977,0.341501769726453
11843,"heavy",100,0.957685821973923,1.19291701220817,0.0860161351022491,0.954516940097608,1.16639409702925,0.0862423756849734,0.95477277017109,1.17308505466288,0.0757075772943056
11844,"heavy",100,0.983775341298206,0.549290763930306,0.403158365375866,0.977856092761029,0.555155793702877,0.410217413511588,0.975231012279651,0.546865668872139,0.421114585591248
11845,"heavy",100,0.843268091348172,0.742135669197593,0.61480947339915,0.838004949910655,0.760197312910644,0.610628062172104,0.849711328487168,0.7111786042781,0.622798158491744
11846,"heavy",100,1.0402263934224,1.24691448499151,-0.116830872230872,1.02725392594123,1.24928535450524,-0.10459705943586,1.03177888908446,1.27300495094446,-0.104851015197554
11847,"heavy",100,0.616015583993263,0.364070434211834,0.807806695231782,0.612284098641989,0.361178249411035,0.810700431288364,0.605114679991333,0.360039962170231,0.822128854390811
11848,"heavy",100,1.19589653115337,0.718623062892402,-0.0745790020864187,1.19708903771042,0.698177072245946,-0.0795460478195366,1.19262811254043,0.70490366699028,-0.0736037947064974
11849,"heavy",100,0.947369658149292,1.11440442498104,0.47200000043465,0.926790922312274,1.15450235446365,0.473065526355727,0.936232646043473,1.14630213643462,0.472687793567484
11850,"heavy",100,0.87840512228963,0.267979946377959,0.369111789547559,0.876906312071452,0.26509849960527,0.376385809690322,0.889175718467522,0.246494163524916,0.37566277956571
11851,"heavy",100,1.14301909356459,0.893382777250202,0.187291045043555,1.14137230686135,0.908745696689228,0.187515037910148,1.1324845462935,0.921080505680018,0.186607491828309
11852,"heavy",100,1.03378565862475,0.706338604672292,-0.00252051796457213,1.0176545323461,0.733725899291051,0.00371479365420444,1.0301388752454,0.698901284280003,0.00665960062634421
11853,"heavy",100,0.817761038149559,1.55912961612306,0.27239374686106,0.823411854674217,1.5407934088791,0.276648952211625,0.820040956781222,1.55840197873274,0.264611798969363
11854,"heavy",100,1.17161400711035,0.387224735770752,0.126471526056226,1.17631748303026,0.387560189379486,0.128893645053009,1.18190484687816,0.376016658770857,0.124871127325791
11855,"heavy",100,1.02894045531485,0.40825537096889,0.199529692198497,1.03866339586044,0.391312176852822,0.20099393212743,1.02948742318693,0.412302372769998,0.202589770362543
11856,"heavy",100,0.739961914140173,0.223990268500476,0.545680618985626,0.752402706837449,0.275823125358714,0.516338620349226,0.752828182777282,0.230505281516243,0.525911505687647
11857,"heavy",100,0.763203386259939,1.33340175262407,0.407082344859671,0.757995086684861,1.35274573814694,0.424082894753746,0.76672956584506,1.35970603612677,0.412490600936381
11858,"heavy",100,0.833712698947597,1.17893439486768,0.179916602944561,0.840904529110369,1.17885789131862,0.183317876414616,0.827861853213688,1.18596403644973,0.186734244338222
11859,"heavy",100,1.15024921848745,0.0780847025520593,0.270300165190219,1.14583777334797,0.0670519927026764,0.283741692061888,1.15624977551582,0.046452914461638,0.269489746731215
11860,"heavy",100,1.20164809852608,0.105342083455717,0.129069680534609,1.20847540198853,0.11679279584087,0.117257713001293,1.19943080435374,0.136564277504434,0.11874145209571
11861,"heavy",100,1.23968743672547,0.0750305189036944,0.0864250530867908,1.23466875734273,0.0976641174471637,0.0753452142735743,1.23780836834193,0.0943467651626421,0.0757224032254508
11862,"heavy",100,0.949573792402799,1.00891975372287,0.223103888435199,0.940207859771783,1.02097404596518,0.238327270067619,0.951237322142883,0.980659182224301,0.232433282851499
11863,"heavy",100,1.04479927020025,0.313614673897693,0.164386506657994,1.048276674362,0.324510480778672,0.153165360473409,1.05392303470376,0.31631567906259,0.152863829067984
11864,"heavy",100,0.987199965973062,0.89196854065974,0.320242355978666,0.99614228299849,0.932912439716083,0.326188890180729,0.991187656646432,0.927365935939392,0.326397536713099
11865,"heavy",100,0.749692326940181,0.420926786146972,0.591001809505631,0.74348361511342,0.438693517523305,0.581635071594152,0.744399836191262,0.432433327169808,0.584095481594061
11866,"heavy",100,0.748535463548413,0.879582964454619,0.58836287034634,0.750931478961375,0.933075576424084,0.582962873452475,0.747321208919129,0.933356917087558,0.585624117082473
11867,"heavy",100,0.79140270656339,0.838732417467084,0.381126608671456,0.812171521284074,0.807270616612512,0.386868463992432,0.809632036422059,0.820429398481407,0.380863353655573
11868,"heavy",100,1.08313113035273,0.727135460719721,0.490924687145339,1.07369726487053,0.727997232300181,0.500978361696795,1.08878034841372,0.730991209848568,0.478866099327758
11869,"heavy",100,0.730634684885929,0.678328241846242,0.408196674148992,0.7326103220722,0.702029998511702,0.391489327221062,0.730146500796817,0.691177006323477,0.395875923395741
11870,"heavy",100,0.921166043565689,0.629956786989682,0.198278494207078,0.919640818875558,0.684331299745988,0.212041379910732,0.921298334466894,0.676194043303399,0.207158982245749
11871,"heavy",100,1.02676086349294,0.593174848436564,0.209098343889147,1.03664015492694,0.599936465344591,0.226236401240572,1.04023036242391,0.595404032674205,0.223608728469629
11872,"heavy",100,1.06393161762122,0.264907898043817,0.268006252540121,1.07287029698215,0.30883869907781,0.266794458066427,1.06756248882086,0.310500154042565,0.259129476419918
11873,"heavy",100,1.07072790651763,0.807633145144575,0.184851353342451,1.08136219646608,0.783800842417832,0.183770945611509,1.07445407447206,0.786379768770186,0.183751122822919
