"sim","censoring","n","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
11623,"light",2000,0.969546501209497,0.551272377485561,0.241608924866652,0.968526986227888,0.549206276940001,0.245005535823714,0.969013512945865,0.548316024227959,0.245380176472456
11624,"light",2000,0.964512923417194,0.51105525301398,0.287735119556717,0.967926787709368,0.510420171594598,0.285447667382964,0.968852832355756,0.50655209025446,0.283474404751302
11625,"light",2000,1.01198501492795,0.523765686357826,0.235020247793327,1.01139067874666,0.522429465737043,0.236090066511842,1.01202977558567,0.520381305330681,0.234308593763301
11626,"light",2000,0.993976865593117,0.498248885255891,0.222392756336338,0.989999057343149,0.507291082407799,0.224987365197615,0.993128657344408,0.500954859972068,0.225432480379258
11627,"light",2000,0.94690199847879,0.585169789495851,0.219383814184891,0.943799819173804,0.589861022500654,0.22030354439593,0.944331072702965,0.586764437034355,0.217581032408875
11628,"light",2000,1.01402593859925,0.558492399021158,0.218316356188804,1.0149531800969,0.554434561437572,0.222707171379557,1.01117685562819,0.558466296852551,0.220808416836543
11629,"light",2000,0.977481073494254,0.516229883952678,0.307255552353071,0.97805418413386,0.517142590859271,0.305922468307709,0.979973503866086,0.517000281994822,0.302719007586535
11630,"light",2000,1.01733791362706,0.505335976496068,0.284302163659395,1.01779085545347,0.51063939905827,0.282707578509585,1.01810598017997,0.502311670407077,0.285307762883553
11631,"light",2000,0.959798191888413,0.480076626983539,0.27868627276531,0.959534546140946,0.478485061441328,0.281469166150172,0.958674823980706,0.475949981073116,0.285362985393917
11632,"light",2000,0.968314884608601,0.519627332997085,0.255692284920399,0.965155005431724,0.521602304120617,0.257010195371035,0.967224513727558,0.521016083210362,0.255578338633573
11633,"light",2000,0.987593481144776,0.583166391905704,0.236541415139083,0.986801463735964,0.585144184015473,0.23404141686424,0.986053598907679,0.584457490038729,0.233930027672491
11634,"light",2000,0.992983064247936,0.468278286256692,0.27233254809138,0.992580661166637,0.46896483609118,0.268582590648909,0.99444185254927,0.466471872769231,0.268655739057422
11635,"light",2000,0.995485697694811,0.492702213564175,0.297272907947554,0.99363517825705,0.494141819532781,0.300744467369723,0.994104853133298,0.494135783207275,0.297894856329298
11636,"light",2000,1.03278396199538,0.446834890739718,0.227786319653068,1.03445194105273,0.44494603985424,0.22943179229292,1.03379828569399,0.441184051429729,0.230283006704653
11637,"light",2000,0.995591272193256,0.535490263257996,0.229766094543745,0.995088080585524,0.534909099068886,0.22833394447014,0.995443661648063,0.534807088519712,0.229063843035939
