"sim","censoring","n","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
11923,"extra_heavy",100,NA,NA,NA,1.2667531524989,2.11260617289775,0.0151999713637126,1.23263592989958,2.07404229884677,0.0130980385563004
11924,"extra_heavy",100,NA,NA,NA,1.2761815433878,-0.130062539761067,0.461742227046112,1.26647884508212,-0.0810139487862546,0.461994955259429
11925,"extra_heavy",100,1.23546311832064,0.0130477207924823,0.274663429405123,1.21452849034854,0.199657793822057,0.277432426708594,1.22375262242274,0.115707332067345,0.271964493442467
11926,"extra_heavy",100,NA,NA,NA,0.932949832138789,0.842311674131475,0.630038250326829,0.917598409596258,0.885909981225252,0.627934886511671
11927,"extra_heavy",100,NA,NA,NA,0.924405397175795,4.73284862335137,-0.0507892887421847,0.913148967402913,4.77952673982516,-0.055321072849134
11928,"extra_heavy",100,NA,NA,NA,0.66789478830595,3.17976390368274,0.296212448027005,0.657797352853264,2.90597586369206,0.316788571614927
11929,"extra_heavy",100,NA,NA,NA,1.14852361870411,0.0743434795846744,0.382045004386191,1.14598188961996,0.0808742090796592,0.39624781424792
11930,"extra_heavy",100,NA,NA,NA,1.09821319080968,0.191792197400897,0.236653173710909,1.11564149634753,0.111588184115669,0.227954247503989
11931,"extra_heavy",100,NA,NA,NA,0.782725313115948,2.24341554360762,0.411674763730515,0.755469166187834,2.22924893378656,0.413069793406442
11932,"extra_heavy",100,NA,NA,NA,0.60634095685169,3.50300483557836,0.349182392213165,0.593696031433783,3.45137871606997,0.360663294998714
11933,"extra_heavy",100,NA,NA,NA,1.23321311402637,0.818703766757056,0.105182400984746,1.2356685022869,0.844880962000677,0.0952806633549249
11934,"extra_heavy",100,NA,NA,NA,1.08160080944009,-2.63192395529625,0.422291576878597,1.08900540073244,-2.52893494544052,0.415786985597321
11935,"extra_heavy",100,0.829613331733567,2.94686622127392,0.389788217697432,0.832382545513565,2.92831627982354,0.389207149380805,0.835033211305715,2.91860178884763,0.385114008982506
11936,"extra_heavy",100,NA,NA,NA,1.36010584699782,-0.750431806591925,0.281277131896353,1.3965709130861,-0.788448917301558,0.286012109907263
11937,"extra_heavy",100,NA,NA,NA,0.914331948321127,0.906577418125336,0.390463915975138,0.923697517909401,0.818657041820508,0.386148092972538
11938,"extra_heavy",100,NA,NA,NA,1.28949796800107,-2.2561628600417,0.675769616230391,1.33463756228543,-2.3000116132241,0.662688721568753
11939,"extra_heavy",100,NA,NA,NA,1.20099810753801,-0.363786988219616,0.501213384891711,1.18115043882377,-0.0759160520267534,0.448150829790125
11940,"extra_heavy",100,NA,NA,NA,0.598654425112416,2.07245286207979,0.835428405764442,0.596763725072707,2.02972013871055,0.85155599424534
11941,"extra_heavy",100,0.751549862425048,2.54727521333304,0.433842478435115,0.746942899688323,2.64084346653981,0.422985751792561,0.752743595107087,2.57050914111132,0.426516803473246
11942,"extra_heavy",100,NA,NA,NA,1.21856855381067,-0.152655578128627,0.351095342910733,1.18617864621227,0.0405146620870721,0.340552763938154
11943,"extra_heavy",100,1.17791706821255,-0.576499449552268,0.386712861754149,1.17543900591595,-0.560764905507331,0.390228596563101,1.16914298872326,-0.555631792284394,0.392681689295249
11944,"extra_heavy",100,NA,NA,NA,0.940497494588382,0.244728433108423,0.473632867164361,0.92866556211759,0.250103372849363,0.477715879978846
11945,"extra_heavy",100,NA,NA,NA,0.888451112779092,1.67857908906921,0.176627378888786,0.89660161234641,1.68847812061385,0.171644141469312
11946,"extra_heavy",100,NA,NA,NA,1.02150979398383,3.01460301082113,0.167775568529767,1.01219130968686,2.71097282310181,0.199610009175585
11947,"extra_heavy",100,NA,NA,NA,0.766977278195065,3.28990184948847,0.293363549364361,0.772559365892982,2.98185556938318,0.29573943410784
11948,"extra_heavy",100,NA,NA,NA,0.94049915286386,3.13581767004022,-0.0719052591599786,0.968116289041292,3.02510925777802,-0.0887125939903831
11949,"extra_heavy",100,NA,NA,NA,1.12466102889369,1.32315055918787,0.0991387922294867,1.12647462982602,1.24655338221422,0.106486970749923
11950,"extra_heavy",100,NA,NA,NA,0.949166616968737,1.28036897831027,0.451518275521878,0.919985869710602,1.29586457241623,0.461583860709491
11951,"extra_heavy",100,NA,NA,NA,0.946262330324992,0.764744890093063,0.251743394485485,0.929571405801038,0.817494327970708,0.264364254830405
11952,"extra_heavy",100,NA,NA,NA,0.737760272456301,4.0621432346945,-0.0457632332518408,0.726218080791878,4.04423410442213,-0.0277999119111902
11953,"extra_heavy",100,NA,NA,NA,1.09792165309342,2.21296583752208,0.123582235139409,1.10439798380238,1.48834024126619,0.169892503944942
11954,"extra_heavy",100,0.982506500533513,2.67105216892342,0.56992676617937,0.992930225567993,2.54496134582253,0.572316789573488,0.990368623661287,2.55675702096593,0.581928309278993
11955,"extra_heavy",100,NA,NA,NA,0.62119907736871,1.62524124355136,0.381153606432505,0.641299274679009,1.47633310830228,0.384066875008269
11956,"extra_heavy",100,NA,NA,NA,0.915866854839021,2.24440029671534,0.547773366199667,0.896004242787744,2.37817037545347,0.552925952586414
11957,"extra_heavy",100,NA,NA,NA,0.914810795920259,3.51725309462065,0.14872768485159,0.900954173041553,3.5871664724369,0.142535071134605
11958,"extra_heavy",100,NA,NA,NA,0.891188985257571,1.75430351468061,0.291510855809172,0.885301358624935,1.67792647767869,0.291946154629889
11959,"extra_heavy",100,NA,NA,NA,1.26648010441294,0.82459158725927,0.416196606158087,1.25563017936512,0.810758481498222,0.416808539411377
11960,"extra_heavy",100,NA,NA,NA,1.48000242078483,-1.85406587189289,0.302643717532565,1.49244960713406,-1.45267904417701,0.251410637287193
11961,"extra_heavy",100,NA,NA,NA,0.674839181091062,6.49682327921118,0.187128329353297,0.656796524448305,6.17295503666883,0.202756401189437
