"sim","censoring","n","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
12323,"light",100,0.71736693281563,1.00525144382575,0.323678420128826,0.720609566280668,1.00647526776957,0.317386531533288,0.72122508858147,1.0065391755039,0.319530421941827
12324,"light",100,1.14092801081056,0.584934917507627,0.30438584595871,1.13558748484166,0.580417351068829,0.30944575571594,1.13319658219006,0.577230206726103,0.307499428564102
12325,"light",100,1.19549170066149,0.414687267316392,-0.0256745659918694,1.19618304672247,0.414350695784085,-0.0289638150873252,1.19470172751005,0.403713568425982,-0.0234350089750951
12326,"light",100,0.811239410570771,0.928378412199151,0.383811711930002,0.812814542422819,0.90964933027374,0.387856372032493,0.821140457950048,0.911161632878999,0.373497628999902
12327,"light",100,0.598769951769712,1.04553934944739,0.271627169621316,0.600443452021437,1.05213166447875,0.266800158701118,0.5964825391642,1.05504057689459,0.277100644285264
12328,"light",100,0.63810813227982,1.01878528899338,0.370944242033175,0.635024928659141,1.02818469110974,0.361607303075561,0.629321997041505,1.02780140537574,0.373694100741489
12329,"light",100,0.996509117546505,0.730181295227706,0.259848312733248,0.993536892557077,0.73084913236611,0.273062207819645,0.989036537820246,0.732228264919805,0.277298355247105
12330,"light",100,0.824550245918456,0.43381919886535,0.512553747880076,0.829066605870764,0.441331040598208,0.507361543243117,0.812429755468713,0.448683222456776,0.519039617712595
12331,"light",100,0.670411192566877,0.849883536468209,0.283198849354881,0.676147086905145,0.853833346009373,0.270818441067388,0.675313445333892,0.846643003036529,0.279184500683983
12332,"light",100,0.963344800547968,0.720704448466844,0.398430660744994,0.95533277061362,0.719106964020236,0.400305803751804,0.959881085020403,0.718993806426386,0.401352738048359
12333,"light",100,1.10553568477537,0.325223490132669,0.141197223853856,1.10059758512788,0.315511521343595,0.149476125728366,1.09991626244369,0.321337514863778,0.145018651110912
12334,"light",100,0.734054899842495,0.708057150510901,0.45385107940335,0.736188562091046,0.707953831961151,0.4532442947116,0.721721996729809,0.710684252153858,0.472411292238377
12335,"light",100,1.13430940972044,-0.0203073637386369,0.310490234486109,1.13918033180922,-0.0642023364108006,0.335442483118365,1.1344889507985,-0.0429651414572389,0.322712673106004
12336,"light",100,1.15146683412705,0.368366467551153,0.106378332826142,1.1458509864202,0.376376567545916,0.118676310192596,1.14840046805671,0.37843283253019,0.103589692235655
12337,"light",100,0.889135584844236,0.561546524161399,0.247341616634611,0.89769964883994,0.559615118558106,0.237717073949168,0.899156009368933,0.566040726166232,0.243132897801942
12338,"light",100,0.780840880464996,0.434690135043303,0.347642708031166,0.779205918598887,0.439859408452132,0.356668416149848,0.77633654687569,0.443572863970671,0.353576145828956
12339,"light",100,0.879549494055102,0.929411605360959,0.237751708848947,0.881904948744282,0.933222809998592,0.226296922296308,0.872635713576092,0.93329015601652,0.243999625353109
12340,"light",100,0.817786609489025,0.581391817865207,0.282169464817082,0.819861281477497,0.570638947680016,0.29076407613478,0.82129069921058,0.576106541514232,0.283329190472842
12341,"light",100,1.0632510128983,0.278096403710919,0.507746100591307,1.06296745137006,0.278736102407495,0.507876544535149,1.05497786994626,0.274299697122393,0.517415118822641
12342,"light",100,1.06010947986433,0.414826106824858,0.514088999985195,1.05032395639013,0.422423433584668,0.50898281663585,1.05474622717621,0.431232783100026,0.510295647656428
12343,"light",100,0.989723893229874,0.683979118913266,0.373080179808805,0.995584368965088,0.670770083391978,0.383401149916573,0.993441773840561,0.674857410133767,0.386666409075585
12344,"light",100,1.19026047732922,0.242830198621027,-0.115292262627943,1.19215872436061,0.226127012803615,-0.116246214001323,1.18740316740685,0.246936324269142,-0.107636852323071
12345,"light",100,0.824145733261453,0.969175879288462,0.442294028777471,0.826018511011121,0.964796959897373,0.44391795883325,0.827005780983072,0.991279670726266,0.427261080279513
12346,"light",100,1.20739283904917,0.230328343182825,0.303040051382954,1.19457078158914,0.229262445288783,0.315020162577461,1.19356395424168,0.230216901446116,0.307422488475618
12347,"light",100,0.991248435790966,0.625779380576662,0.0233977914505617,0.989579003741169,0.625572777376982,0.0265429755010126,0.981823082995836,0.638714588913264,0.0353717869594892
12348,"light",100,0.98946147138979,0.571986598188235,0.344930554887792,0.976687539692382,0.580369229735193,0.34988422883782,0.986897355576073,0.576472126056161,0.34066766814806
12349,"light",100,0.57745334147014,0.879642688376913,0.47371147343588,0.573324394644147,0.877614218971721,0.478759459685825,0.557296978756361,0.888845143493856,0.484549284124753
12350,"light",100,1.01115442835824,0.508823017918372,0.329665303113241,1.00821581445649,0.51666244977316,0.318972000585702,1.01564354608717,0.528447306532731,0.313825899312888
12351,"light",100,1.09607300907902,0.301183133407227,0.477467522998191,1.09469345200059,0.302919389156201,0.471670126722095,1.09255427544958,0.318468431114317,0.46994773503953
12352,"light",100,0.955609798960638,0.245103718177234,0.405404861334861,0.96218810952019,0.242700458987526,0.402707684501876,0.9612904554132,0.244043677173469,0.392213991666033
12353,"light",100,1.03994298833879,0.345050925548933,0.194665526581009,1.04382886523541,0.339866661780889,0.189723695364129,1.03218130973469,0.369840102602385,0.191324082671233
12354,"light",100,0.859243038941211,0.502694320970835,0.700107515728693,0.85512835155086,0.508216650153812,0.706429158111045,0.859272176904365,0.502866843556088,0.708361535489518
12355,"light",100,0.822511248814782,0.58767839551155,0.464815294674267,0.834019774096759,0.573011162547624,0.458951848298514,0.825408965762449,0.590318157315466,0.462031172252404
